"code","instanceType","codeSystem","decode","uuid:ID","codeSystemVersion","id"
"C113380","Code","http://www.cdisc.org","Disabling Adverse Event","f75270c3-7d83-4905-a05f-af3a82fe4c13","2023-12-15","Code_169"
"C49487","Code","http://www.cdisc.org","No","7a9b35d3-4e06-4c97-b2d7-a246c9884309","2023-12-15","Code_170"
"C49488","Code","http://www.cdisc.org","Yes","9f65342c-cea2-4073-902b-4f5a654f6dee","2023-12-15","Code_171"
"C48275","Code","http://www.cdisc.org","Death Related to Adverse Event","ed85d8c0-39ae-435d-95e7-e85901efb0a3","2023-12-15","Code_172"
"C49487","Code","http://www.cdisc.org","No","368aaf57-f613-4268-9c38-0e1102ca902e","2023-12-15","Code_173"
"C49488","Code","http://www.cdisc.org","Yes","d26f41d3-81fb-4430-b943-d8cad8520bf7","2023-12-15","Code_174"
"C83052","Code","http://www.cdisc.org","Adverse Event associated with Hospitalization","5903d341-6522-4466-a191-8fd364ea716e","2023-12-15","Code_175"
"C49487","Code","http://www.cdisc.org","No","3a35ab7f-6dc6-49d7-97b9-9e545fc2a4c1","2023-12-15","Code_176"
"C49488","Code","http://www.cdisc.org","Yes","5afeb76e-80ee-4aa0-a709-07736f139135","2023-12-15","Code_177"
"C84266","Code","http://www.cdisc.org","Life Threatening Adverse Event","d1806e1b-d45f-487f-83ce-c8c2e70d0cf0","2023-12-15","Code_178"
"C49487","Code","http://www.cdisc.org","No","e2f62cd6-20f0-4775-80b9-0915334754d9","2023-12-15","Code_179"
"C49488","Code","http://www.cdisc.org","Yes","15e1de8b-1478-4188-a5b0-b61a24e14c67","2023-12-15","Code_180"
"C83214","Code","http://www.cdisc.org","Adverse Event Occurred with Overdose","6329f22f-bbdc-427c-9d21-0838609fd50e","2023-12-15","Code_181"
"C49487","Code","http://www.cdisc.org","No","954d6804-178b-48a8-ae89-1cb109b59f67","2023-12-15","Code_182"
"C49488","Code","http://www.cdisc.org","Yes","02db55f4-f149-4b85-992d-5dddf7195e0c","2023-12-15","Code_183"
"C83053","Code","http://www.cdisc.org","Adverse Event Associated with Serious Medical Event","8c8d6798-5bbb-4b02-afae-3335992f316b","2023-12-15","Code_184"
"C49487","Code","http://www.cdisc.org","No","c7ac058f-70f3-4287-a706-bc5b3b37c64a","2023-12-15","Code_185"
"C49488","Code","http://www.cdisc.org","Yes","b8806bcf-56d9-4955-b526-52fc2ae0cb5f","2023-12-15","Code_186"
"C83199","Code","http://www.cdisc.org","Adverse Event Concomitant Treatment","5e3c586e-beea-4a6e-ad3d-eb8a3a606b90","2023-12-15","Code_187"
"C83215","Code","http://www.cdisc.org","Adverse Event Start Date Time","7266a826-270d-4e37-aefe-0e822f636249","2023-12-15","Code_188"
"C83201","Code","http://www.cdisc.org","Adverse Event End Date Time","23ec4ac7-868a-4d87-9686-ca7355ad3038","2023-12-15","Code_189"
"C179175","Code","http://www.cdisc.org","Solicited Adverse Event","6eff73bc-4a25-42a7-9e60-fc9254bb0fdc","2023-12-15","Code_190"
"C25298","Code","http://www.cdisc.org","SYSBP","fe2eeb24-aff1-4a8c-985a-279b5103e4d0","2023-12-15","Code_191"
"C77140","Code","http://www.cdisc.org","Clinical Test Result","6efa02da-e14f-42a1-8afc-c29504d39ef7","2023-12-15","Code_192"
"C49669","Code","http://www.cdisc.org","Unit of Pressure","aa7333a0-b39f-4f87-b12d-eba06af01420","2023-12-15","Code_193"
"C62122","Code","http://www.cdisc.org","Sitting","42acebf1-12f0-418c-b86a-45e67272bb69","2023-12-15","Code_194"
"C62166","Code","http://www.cdisc.org","Standing","9c432358-6af2-472c-91f8-1085e263e804","2023-12-15","Code_195"
"C62167","Code","http://www.cdisc.org","Supine Position","ce3b5556-e3f7-43f0-96d6-0f31226aec6e","2023-12-15","Code_196"
"C62164","Code","http://www.cdisc.org","Body Position","abf8fb6e-a9a7-4dff-9354-9133daf7a50b","2023-12-15","Code_197"
"C12681","Code","http://www.cdisc.org","Brachial Artery","cd376fcf-7d49-4e4c-921a-de3842696d73","2023-12-15","Code_198"
"C12687","Code","http://www.cdisc.org","Common Carotid Artery","f01c106a-73f3-444d-ac9a-6ff80c2da082","2023-12-15","Code_199"
"C32478","Code","http://www.cdisc.org","Dorsalis Pedis Artery","28d3add9-850f-447d-8268-f7aed18112b7","2023-12-15","Code_200"
"C12715","Code","http://www.cdisc.org","Femoral Artery","d0e17e3d-2bf2-45b3-901d-b752f4582c32","2023-12-15","Code_201"
"C12838","Code","http://www.cdisc.org","Radial Artery","dc9e3c10-6d48-4fe5-be43-9cee4d437c3e","2023-12-15","Code_202"
"C13717","Code","http://www.cdisc.org","Anatomic Site","f171ae2c-2a46-4946-ad6d-4e13382ad137","2023-12-15","Code_203"
"C25229","Code","http://www.cdisc.org","Left","363877bb-da96-4ae4-b628-c2fcf2b3f7f7","2023-12-15","Code_204"
"C25228","Code","http://www.cdisc.org","Right","28210f51-a3d7-45e3-91da-916ba96d935f","2023-12-15","Code_205"
"C25185","Code","http://www.cdisc.org","Laterality","6e0b035e-ba62-44c4-9f33-54e06df2bb28","2023-12-15","Code_206"
"C25298","Code","http://www.cdisc.org","SYSBP","ea378dea-c687-452d-9c47-9904b49a8b1f","2023-12-15","Code_207"
"C25299","Code","http://www.cdisc.org","DIABP","3ebccf94-a5db-4899-ba20-37be0409b565","2023-12-15","Code_208"
"C77140","Code","http://www.cdisc.org","Clinical Test Result","4c253a51-b091-4152-b549-c9d2f7741fb8","2023-12-15","Code_209"
"C49669","Code","http://www.cdisc.org","Unit of Pressure","8433bf47-15f9-41b3-9053-3872d540839a","2023-12-15","Code_210"
"C62122","Code","http://www.cdisc.org","Sitting","60a87f1c-ecd5-4e20-893f-61d30cde825e","2023-12-15","Code_211"
"C62166","Code","http://www.cdisc.org","Standing","dbfa5104-ad5a-49b2-b21f-5da82762a2e1","2023-12-15","Code_212"
"C62167","Code","http://www.cdisc.org","Supine Position","e1eb5410-95bf-4c17-a683-01204317b736","2023-12-15","Code_213"
"C62164","Code","http://www.cdisc.org","Body Position","5668a035-72ee-4608-9cd9-b7b477d6af4e","2023-12-15","Code_214"
"C12681","Code","http://www.cdisc.org","Brachial Artery","6fb638ff-c9b9-405f-82c5-f664571b87f8","2023-12-15","Code_215"
"C12687","Code","http://www.cdisc.org","Common Carotid Artery","d34cfdee-b0e5-47c3-b137-381551021ff8","2023-12-15","Code_216"
"C32478","Code","http://www.cdisc.org","Dorsalis Pedis Artery","3161e009-9493-4423-9969-bdad13688a31","2023-12-15","Code_217"
"C12715","Code","http://www.cdisc.org","Femoral Artery","6a4fd5e6-a00b-4f64-ad7c-7f336541755e","2023-12-15","Code_218"
"C12838","Code","http://www.cdisc.org","Radial Artery","3d3c8f55-c827-4aee-81f3-614a6a3f7189","2023-12-15","Code_219"
"C13717","Code","http://www.cdisc.org","Anatomic Site","9a70c520-7311-43ab-a5b5-558989ee4569","2023-12-15","Code_220"
"C25229","Code","http://www.cdisc.org","Left","8f153745-0f5b-48e6-af82-e7ec4584f8d3","2023-12-15","Code_221"
"C25228","Code","http://www.cdisc.org","Right","78548ba1-0b59-410a-87cf-66c8284a02d5","2023-12-15","Code_222"
"C25185","Code","http://www.cdisc.org","Laterality","d760888f-3c43-4754-9c26-16bdef05c253","2023-12-15","Code_223"
"C25299","Code","http://www.cdisc.org","DIABP","400d4aca-1dcf-4e12-bebf-b2cbfb46cd14","2023-12-15","Code_224"
"C174446","Code","http://www.cdisc.org","TEMP","c223846c-2c14-4ac5-900a-1c15796ca093","2023-12-15","Code_225"
"C77140","Code","http://www.cdisc.org","Clinical Test Result","b30bd453-707e-4c13-9975-d0d4556cf9e5","2023-12-15","Code_226"
"C42559","Code","http://www.cdisc.org","Degree Celsius","18d61d06-b550-45f5-924a-868edf0008f2","2023-12-15","Code_227"
"C44277","Code","http://www.cdisc.org","Degree Fahrenheit","0793889b-eadd-4b03-9ba9-2f94deb1820b","2023-12-15","Code_228"
"C42537","Code","http://www.cdisc.org","Kelvin","70d70e40-8d8c-44da-a87d-75dd328b6d69","2023-12-15","Code_229"
"C44276","Code","http://www.cdisc.org","Unit of Temperature","71166e24-797a-4056-a442-dcca19ca9e29","2023-12-15","Code_230"
"C12674","Code","http://www.cdisc.org","Axilla","5f5d0e6e-dc90-4d01-b013-d7c16b669153","2023-12-15","Code_231"
"C12394","Code","http://www.cdisc.org","Ear","ef12bfac-3edd-4139-a2cb-69c1bca71111","2023-12-15","Code_232"
"C89803","Code","http://www.cdisc.org","Forehead","4eebfcad-f3f3-4553-b5c8-f8a1ff8adcf7","2023-12-15","Code_233"
"C12421","Code","http://www.cdisc.org","Oral Cavity","e23c522f-fac7-4466-925b-c5a232a5d42e","2023-12-15","Code_234"
"C12390","Code","http://www.cdisc.org","Rectum","5555536e-4766-46fd-a7fc-ed7107741f53","2023-12-15","Code_235"
"C13717","Code","http://www.cdisc.org","Anatomic Site","dd1dc8c3-cf4c-45eb-bdd3-63790a1962b4","2023-12-15","Code_236"
"C174446","Code","http://www.cdisc.org","TEMP","1390b0c3-e37b-481f-b9ef-b2d7fc194157","2023-12-15","Code_237"
"C25208","Code","http://www.cdisc.org","WEIGHT","35352066-b5c6-4034-9e8d-46108411d44f","2023-12-15","Code_238"
"C77140","Code","http://www.cdisc.org","Clinical Test Result","cdf65acf-02fa-42f0-a7a1-648a0bde44b5","2023-12-15","Code_239"
"C48531","Code","http://www.cdisc.org","Pound","94d19924-f3c0-483d-946a-33b30aba31f8","2023-12-15","Code_240"
"C48155","Code","http://www.cdisc.org","Gram","f5372b90-bc63-4172-91a6-9e38205acefc","2023-12-15","Code_241"
"C28252","Code","http://www.cdisc.org","Kilogram","fa0dced0-8461-4cf4-a0a1-d50edf07a402","2023-12-15","Code_242"
"C48208","Code","http://www.cdisc.org","Unit of Weight","64f270f5-5cc1-4e6a-a06a-5fa54dd9deb1","2023-12-15","Code_243"
"C25208","Code","http://www.cdisc.org","WEIGHT","f7688dbb-0c93-45e2-a04e-10f65d273776","2023-12-15","Code_244"
"C25347","Code","http://www.cdisc.org","HEIGHT","95384cb9-8f6d-4138-8deb-587c5c3f93ca","2023-12-15","Code_245"
"C77140","Code","http://www.cdisc.org","Clinical Test Result","86924552-dc39-48f7-ad39-b223039f1f08","2023-12-15","Code_246"
"C49668","Code","http://www.cdisc.org","Centimeter","d88c0460-4010-4f97-9ceb-1e5c8c74a1cf","2023-12-15","Code_247"
"C48500","Code","http://www.cdisc.org","Inch","adb74e11-8d08-4dff-bdb3-919420ed55db","2023-12-15","Code_248"
"C41139","Code","http://www.cdisc.org","Meter","ded1f1e4-f89e-42e6-9ab8-9eb15ef5cea0","2023-12-15","Code_249"
"C168688","Code","http://www.cdisc.org","Unit of Height","3829f9ce-6b14-420b-b056-a8a65646d921","2023-12-15","Code_250"
"C25347","Code","http://www.cdisc.org","HEIGHT","377eb69f-7f72-4109-84dc-d68b88e1e5ce","2023-12-15","Code_251"
"C64433","Code","http://www.cdisc.org","ALT","33e3b063-77e4-42ad-9ab9-8ad885021cc3","2023-12-15","Code_252"
"C36292","Code","http://www.cdisc.org","Laboratory Test Result","da5eb898-8b93-4dd9-8898-7f7e5797f5aa","2023-12-15","Code_253"
"C67456","Code","http://www.cdisc.org","Unit per Liter","be4e2eb3-e6ab-49b0-9e59-1ebc690d9638","2023-12-15","Code_254"
"C67397","Code","http://www.cdisc.org","Microkatal per Liter","77e27011-3580-4002-82b4-3a3f461c0b57","2023-12-15","Code_255"
"C67376","Code","http://www.cdisc.org","International Unit per Liter","15642ba2-9f63-499e-9d5b-1691711b16f2","2023-12-15","Code_256"
"C70510","Code","http://www.cdisc.org","Nanokatal per Liter","6cdab41e-8de4-40af-81e6-ef763830d565","2023-12-15","Code_257"
"C67365","Code","http://www.cdisc.org","Unit of Catalytic Activity Concentration","4ea3fdb0-a816-49c6-98dd-2040d0e0e6d6","2023-12-15","Code_258"
"C70713","Code","http://www.cdisc.org","Biospecimen Type","e267e267-6952-431d-a8f0-e491d5ab6a92","2023-12-15","Code_259"
"C49487","Code","http://www.cdisc.org","No","09734a42-c5ac-4a3b-9acf-c3aef4a2a11a","2023-12-15","Code_260"
"C49488","Code","http://www.cdisc.org","Yes","83358542-0234-4af0-aba3-18725f20157c","2023-12-15","Code_261"
"C83309","Code","http://www.cdisc.org","Laboratory Test Fasting Status","a819a281-fd8b-4625-8824-e5a2a510b557","2023-12-15","Code_262"
"C64433","Code","http://www.cdisc.org","ALT","c16dbbe6-4224-48f2-bc1b-02c894506dc3","2023-12-15","Code_263"
"C64431","Code","http://www.cdisc.org","ALB","9f0cd31c-ced3-481a-9396-a859993dc981","2023-12-15","Code_264"
"C36292","Code","http://www.cdisc.org","Laboratory Test Result","f93b81d7-3f98-4296-9e7d-dd5103e9be55","2023-12-15","Code_265"
"C70713","Code","http://www.cdisc.org","Biospecimen Type","a98edaca-96c9-4f15-950e-593e973db279","2023-12-15","Code_266"
"C49487","Code","http://www.cdisc.org","No","4e0e2103-5dbf-4d61-be3b-e0a502e27aa0","2023-12-15","Code_267"
"C49488","Code","http://www.cdisc.org","Yes","5c5fef0e-e3b9-41d5-bfdb-94d3694c331c","2023-12-15","Code_268"
"C83309","Code","http://www.cdisc.org","Laboratory Test Fasting Status","4d54cf21-944f-4235-9360-a5e204b6821a","2023-12-15","Code_269"
"C64431","Code","http://www.cdisc.org","ALB","0acde239-71f2-4c92-bf82-1432491be33a","2023-12-15","Code_270"
"C64432","Code","http://www.cdisc.org","ALP","68b9592f-778a-4826-b772-454977e9338f","2023-12-15","Code_271"
"C36292","Code","http://www.cdisc.org","Laboratory Test Result","f809ecf3-0611-45ff-8d00-9b2b07bf71cb","2023-12-15","Code_272"
"C67456","Code","http://www.cdisc.org","Unit per Liter","527d2a7a-ccff-424c-b849-c990462702d2","2023-12-15","Code_273"
"C67397","Code","http://www.cdisc.org","Microkatal per Liter","f88ae151-abf0-4eb7-85e7-8d384fadfc71","2023-12-15","Code_274"
"C67376","Code","http://www.cdisc.org","International Unit per Liter","b7f6d97d-c539-450d-94b2-1dda2d169c3f","2023-12-15","Code_275"
"C67365","Code","http://www.cdisc.org","Unit of Catalytic Activity Concentration","909676a5-18b7-4164-8f4e-908027d19d50","2023-12-15","Code_276"
"C70713","Code","http://www.cdisc.org","Biospecimen Type","744ac042-ca99-4dd4-bd1f-b906b376817e","2023-12-15","Code_277"
"C49487","Code","http://www.cdisc.org","No","996a6039-0ca1-4b8e-a681-ea2f82072515","2023-12-15","Code_278"
"C49488","Code","http://www.cdisc.org","Yes","529ae95e-182d-4315-b104-0475b51741fb","2023-12-15","Code_279"
"C83309","Code","http://www.cdisc.org","Laboratory Test Fasting Status","4c0e70ac-cd11-4716-ae53-df07c6b1188d","2023-12-15","Code_280"
"C64432","Code","http://www.cdisc.org","ALP","129702a1-3e12-428f-b8ab-01f43dce446f","2023-12-15","Code_281"
"C64467","Code","http://www.cdisc.org","AST","8df9f3f3-a95d-494a-8784-06e876d04696","2023-12-15","Code_282"
"C36292","Code","http://www.cdisc.org","Laboratory Test Result","e8be9489-2ee1-43e7-8f42-bc870b48343c","2023-12-15","Code_283"
"C67456","Code","http://www.cdisc.org","Unit per Liter","3959c752-04e5-45b8-87f3-cae79f71e00d","2023-12-15","Code_284"
"C67397","Code","http://www.cdisc.org","Microkatal per Liter","28bd780b-0c39-44f7-8a5b-0cadf91f8241","2023-12-15","Code_285"
"C67376","Code","http://www.cdisc.org","International Unit per Liter","9814c4d0-948e-4737-999b-59a8190f3649","2023-12-15","Code_286"
"C67365","Code","http://www.cdisc.org","Unit of Catalytic Activity Concentration","201a1575-7dde-4ade-8266-080c52777ee0","2023-12-15","Code_287"
"C70713","Code","http://www.cdisc.org","Biospecimen Type","92582b51-ed48-4878-a9af-fa28d15ed4fb","2023-12-15","Code_288"
"C49487","Code","http://www.cdisc.org","No","f2b400bb-3185-4b13-a03f-d10857973f23","2023-12-15","Code_289"
"C49488","Code","http://www.cdisc.org","Yes","eaeca48d-3552-4830-b39e-7144d3e6001d","2023-12-15","Code_290"
"C83309","Code","http://www.cdisc.org","Laboratory Test Fasting Status","57ccb8f5-2c81-44f9-a4a2-e01506edd33f","2023-12-15","Code_291"
"C64467","Code","http://www.cdisc.org","AST","0428ad31-c603-47df-b7d0-465fca9e468c","2023-12-15","Code_292"
"C64547","Code","http://www.cdisc.org","CREAT","bd027edb-8dc6-4188-bd48-187e81e64019","2023-12-15","Code_293"
"C36292","Code","http://www.cdisc.org","Laboratory Test Result","a525c512-b1d8-42f7-9dc9-26c74da8b715","2023-12-15","Code_294"
"C67015","Code","http://www.cdisc.org","Milligram per Deciliter","1b2c8ac7-9286-439c-97dc-826ffb6a455e","2023-12-15","Code_295"
"C64572","Code","http://www.cdisc.org","Microgram per Milliliter","bbb8d4fd-d5cd-447f-a529-1c3450965475","2023-12-15","Code_296"
"C64387","Code","http://www.cdisc.org","Millimole per Liter","6200f6fb-6647-4544-a079-6857b8420746","2023-12-15","Code_297"
"C48508","Code","http://www.cdisc.org","Micromole per Liter","5671bc1e-68ce-4bb0-a260-8921f0d9e0b6","2023-12-15","Code_298"
"C48207","Code","http://www.cdisc.org","Unit of Concentration","e46c6030-d9a8-43b4-96f3-61b6894abdbf","2023-12-15","Code_299"
"C70713","Code","http://www.cdisc.org","Biospecimen Type","15ce8804-2310-40a6-a1ca-e69ecae32a51","2023-12-15","Code_300"
"C49487","Code","http://www.cdisc.org","No","eea2c01b-2bff-4c2b-bda1-d397d46aa4ff","2023-12-15","Code_301"
"C49488","Code","http://www.cdisc.org","Yes","71ef68c8-2504-4417-b723-23b83df2ab57","2023-12-15","Code_302"
"C83309","Code","http://www.cdisc.org","Laboratory Test Fasting Status","de67578b-6f77-4d0a-94a7-ff1a7917e253","2023-12-15","Code_303"
"C64547","Code","http://www.cdisc.org","CREAT","75aac725-92ea-4839-9705-4b16aa315efa","2023-12-15","Code_304"
"C64853","Code","http://www.cdisc.org","K","f8f234ca-e552-4392-b9ed-15f55b0eedc3","2023-12-15","Code_305"
"C36292","Code","http://www.cdisc.org","Laboratory Test Result","6616c089-d2bd-443b-a55d-0e9299f3c1d2","2023-12-15","Code_306"
"C67474","Code","http://www.cdisc.org","Milliequivalent per Liter","d5662344-10cc-4767-a4b5-4faa4551050d","2023-12-15","Code_307"
"C67473","Code","http://www.cdisc.org","Milliequivalent per Deciliter","497ffd67-990f-4747-bf45-f911e66c4281","2023-12-15","Code_308"
"C64387","Code","http://www.cdisc.org","Millimole per Liter","6ccabb72-ab55-4dd0-98f2-7a776a46a51e","2023-12-15","Code_309"
"C64567","Code","http://www.cdisc.org","Molarity Unit","20c940d8-f795-4fb4-8d84-49712e86c268","2023-12-15","Code_310"
"C70713","Code","http://www.cdisc.org","Biospecimen Type","3d295110-ee9a-4ab9-bd68-3577377eb13a","2023-12-15","Code_311"
"C49487","Code","http://www.cdisc.org","No","8023930d-98b6-4330-9c7f-5dde64e4b594","2023-12-15","Code_312"
"C49488","Code","http://www.cdisc.org","Yes","4c925fec-25c1-4497-acbc-d8d796d261ad","2023-12-15","Code_313"
"C83309","Code","http://www.cdisc.org","Laboratory Test Fasting Status","f1503792-dbe3-4a31-8f52-51fd733c87b0","2023-12-15","Code_314"
"C64853","Code","http://www.cdisc.org","K","e8ebc462-fb97-4f8a-b1f0-9f5031d23941","2023-12-15","Code_315"
"C64809","Code","http://www.cdisc.org","SODIUM","9d465c84-7772-499e-bc38-85f1531021eb","2023-12-15","Code_316"
"C36292","Code","http://www.cdisc.org","Laboratory Test Result","e670fd11-e803-4648-b19d-f7d569604c4e","2023-12-15","Code_317"
"C67474","Code","http://www.cdisc.org","Milliequivalent per Liter","d22f45e2-a8b0-45cf-92cc-b78f30bbed9f","2023-12-15","Code_318"
"C67473","Code","http://www.cdisc.org","Milliequivalent per Deciliter","8ce60172-79c1-4ee9-a6c0-b0d4496493c6","2023-12-15","Code_319"
"C64387","Code","http://www.cdisc.org","Millimole per Liter","fe02b585-5e0c-456e-bdd8-8f5aa85472ba","2023-12-15","Code_320"
"C64567","Code","http://www.cdisc.org","Molarity Unit","3e8b3886-b9c8-4bf3-a843-ef647c53deec","2023-12-15","Code_321"
"C70713","Code","http://www.cdisc.org","Biospecimen Type","5687b65d-5b29-42b5-b3de-97a58b8534a7","2023-12-15","Code_322"
"C49487","Code","http://www.cdisc.org","No","6874557b-49db-4f76-8192-1888c84f861b","2023-12-15","Code_323"
"C49488","Code","http://www.cdisc.org","Yes","9e329f94-3b72-4221-af7a-30c0ee86f1c8","2023-12-15","Code_324"
"C83309","Code","http://www.cdisc.org","Laboratory Test Fasting Status","1b560f1b-b4cd-46eb-8bf1-dc380656740f","2023-12-15","Code_325"
"C64809","Code","http://www.cdisc.org","SODIUM","5388b9af-9eb6-4441-9c08-6416961beeab","2023-12-15","Code_326"
"C25298","Code","http://www.cdisc.org","SYSBP","9f8b3005-956c-464f-acfc-b93e838a090c","2023-12-15","Code_327"
"C77140","Code","http://www.cdisc.org","Clinical Test Result","bd29c2cf-c739-4ebd-aa34-2bdeaf17b083","2023-12-15","Code_328"
"C49669","Code","http://www.cdisc.org","Unit of Pressure","7458dff2-9c9f-4131-9d4e-b97ad327ca89","2023-12-15","Code_329"
"C62122","Code","http://www.cdisc.org","Sitting","80b9bc17-d63b-447f-944b-c7e0413fb390","2023-12-15","Code_330"
"C62166","Code","http://www.cdisc.org","Standing","62d3b4dc-0611-4591-a23e-a76f05cf38bc","2023-12-15","Code_331"
"C62167","Code","http://www.cdisc.org","Supine Position","9e66787d-49c8-400b-ade6-23b43463042b","2023-12-15","Code_332"
"C62164","Code","http://www.cdisc.org","Body Position","29ef9aca-75e9-4b73-92c9-08c0ff5bfadb","2023-12-15","Code_333"
"C12681","Code","http://www.cdisc.org","Brachial Artery","c31d5706-9177-4aa9-a544-6d7b99834369","2023-12-15","Code_334"
"C12687","Code","http://www.cdisc.org","Common Carotid Artery","15823908-1aff-4389-8426-6359d128aeeb","2023-12-15","Code_335"
"C32478","Code","http://www.cdisc.org","Dorsalis Pedis Artery","b11c6001-9917-42f6-98e7-0255f5dd76f8","2023-12-15","Code_336"
"C12715","Code","http://www.cdisc.org","Femoral Artery","f514a715-f7fd-4837-bc31-fd6d5bfe4171","2023-12-15","Code_337"
"C12838","Code","http://www.cdisc.org","Radial Artery","2a793851-b5f9-4f9d-8fa4-0c154150f0be","2023-12-15","Code_338"
"C13717","Code","http://www.cdisc.org","Anatomic Site","d392d3fd-7ad0-439b-9f05-fc20b682e0ec","2023-12-15","Code_339"
"C25229","Code","http://www.cdisc.org","Left","d7420f3a-6f5b-4bb9-ae9e-e170d2c622c7","2023-12-15","Code_340"
"C25228","Code","http://www.cdisc.org","Right","26edb48a-ea73-4d7d-83f4-cd4e6638c092","2023-12-15","Code_341"
"C25185","Code","http://www.cdisc.org","Laterality","c47b6074-b4bd-43fb-8286-680955095b93","2023-12-15","Code_342"
"C25298","Code","http://www.cdisc.org","SYSBP","7f53e385-7c52-4a69-97fc-46d19a2f223b","2023-12-15","Code_343"
"C25299","Code","http://www.cdisc.org","DIABP","d3c4f8a5-07b0-4d45-904a-4db609ff14df","2023-12-15","Code_344"
"C77140","Code","http://www.cdisc.org","Clinical Test Result","c9702dad-228d-410c-8d75-2bd8f0bc95be","2023-12-15","Code_345"
"C49669","Code","http://www.cdisc.org","Unit of Pressure","664def5a-a3eb-47e7-979f-2f36e65649b4","2023-12-15","Code_346"
"C62122","Code","http://www.cdisc.org","Sitting","82ab9296-d7a6-4d66-afe2-2a83a2a4be21","2023-12-15","Code_347"
"C62166","Code","http://www.cdisc.org","Standing","dfca83ad-6171-49b4-a5a3-70bde1dd996e","2023-12-15","Code_348"
"C62167","Code","http://www.cdisc.org","Supine Position","0090f48b-a8c4-4f63-a945-53a1a8ded53e","2023-12-15","Code_349"
"C62164","Code","http://www.cdisc.org","Body Position","c62fd83b-cf84-4842-9111-94316404e3b1","2023-12-15","Code_350"
"C12681","Code","http://www.cdisc.org","Brachial Artery","3d6d65a9-bfaa-44c5-8614-7ec3da0884f6","2023-12-15","Code_351"
"C12687","Code","http://www.cdisc.org","Common Carotid Artery","fd3a5bf1-43c2-46fd-acf7-f7b2526fe423","2023-12-15","Code_352"
"C32478","Code","http://www.cdisc.org","Dorsalis Pedis Artery","381048f9-f12c-448c-b464-3975252c83b2","2023-12-15","Code_353"
"C12715","Code","http://www.cdisc.org","Femoral Artery","0b780f48-5ba6-4238-9aac-eb7589e84a25","2023-12-15","Code_354"
"C12838","Code","http://www.cdisc.org","Radial Artery","3e1aebd8-1cb0-4821-a899-8bdf70b7e7b4","2023-12-15","Code_355"
"C13717","Code","http://www.cdisc.org","Anatomic Site","a41de8ab-b208-4018-a058-cfe11edca3bb","2023-12-15","Code_356"
"C25229","Code","http://www.cdisc.org","Left","9d99bf7d-a0f4-4348-8a7b-ef82cc523209","2023-12-15","Code_357"
"C25228","Code","http://www.cdisc.org","Right","5232ef04-b24b-4856-8d21-960e9f12c8f4","2023-12-15","Code_358"
"C25185","Code","http://www.cdisc.org","Laterality","03cf52a9-e1e8-4ebe-9431-fa23aef8210f","2023-12-15","Code_359"
"C25299","Code","http://www.cdisc.org","DIABP","4f83f45a-3fcd-44dc-a068-431bf2dff06d","2023-12-15","Code_360"
"C49677","Code","http://www.cdisc.org","HR","8acb6b4b-59ee-4920-8d72-594546d0d420","2023-12-15","Code_361"
"C77140","Code","http://www.cdisc.org","Clinical Test Result","4f7316bf-8443-41e1-848e-2089d203da47","2023-12-15","Code_362"
"C73688","Code","http://www.cdisc.org","Count per Minute","fca59410-8534-40a7-858f-0dde9614dffd","2023-12-15","Code_363"
"C62122","Code","http://www.cdisc.org","Sitting","3f70d1c0-4f61-45f2-a5f2-1959ff6fe529","2023-12-15","Code_364"
"C62166","Code","http://www.cdisc.org","Standing","c013b165-12a4-400d-a53b-a4df34eb7e9e","2023-12-15","Code_365"
"C62167","Code","http://www.cdisc.org","Supine Position","8d2d71f2-00c7-41de-8042-4e4faca1477d","2023-12-15","Code_366"
"C62164","Code","http://www.cdisc.org","Body Position","aac4bca2-a2a8-45a0-b7d6-bb4a43423443","2023-12-15","Code_367"
"C12681","Code","http://www.cdisc.org","Brachial Artery","cf0bd787-85ef-4d52-ac07-4c3c5ef9a663","2023-12-15","Code_368"
"C12687","Code","http://www.cdisc.org","Common Carotid Artery","a44581d1-422a-4461-bc2e-7e2818812033","2023-12-15","Code_369"
"C32478","Code","http://www.cdisc.org","Dorsalis Pedis Artery","43d43277-1952-46c3-943e-59f55554df76","2023-12-15","Code_370"
"C12715","Code","http://www.cdisc.org","Femoral Artery","666dab18-a715-4ab7-b36d-fa53630414b0","2023-12-15","Code_371"
"C12838","Code","http://www.cdisc.org","Radial Artery","39921704-d91c-4b13-a007-40cdacc3848a","2023-12-15","Code_372"
"C13717","Code","http://www.cdisc.org","Anatomic Site","10f7d855-e56b-4aac-ba1d-c93f3fddf828","2023-12-15","Code_373"
"C25229","Code","http://www.cdisc.org","Left","3e30b8ea-c794-4dbf-842e-95ff099e7bc8","2023-12-15","Code_374"
"C25228","Code","http://www.cdisc.org","Right","7cd49fc0-9730-4169-936a-214fad40e8a7","2023-12-15","Code_375"
"C25185","Code","http://www.cdisc.org","Laterality","894453b9-0692-4e48-9cec-b29ff457a390","2023-12-15","Code_376"
"C49677","Code","http://www.cdisc.org","HR","de7c3e8a-c0f0-4cc5-9fed-17bf34e45f86","2023-12-15","Code_377"
"C25298","Code","http://www.cdisc.org","SYSBP","49f98d12-13d1-40c9-b1cf-80b4f2ee7870","2023-12-15","Code_378"
"C77140","Code","http://www.cdisc.org","Clinical Test Result","4bc9c0b6-cd99-41ac-a1bd-19da1c1b776f","2023-12-15","Code_379"
