"codeSystemVersion","codeSystem","code","uuid:ID","id","decode"
"","NCI Thesaurus","C83088","950f2865-ae47-4c79-85ec-7cbab9093ab3","Code_239","Vital Signs Location"
"","NCI Thesaurus","C123975","b9be1ef4-6822-4101-9b91-009e6d51b24b","Code_240","Vital Signs Laterality"
"","NCI Thesaurus","C82535","d89d1db9-3c9b-46ff-a27f-d6f20295c1a3","Code_241","Test Method"
"","NCI Thesaurus","C83114","d7f130b3-a86f-4eca-af8f-445226f11784","Code_242","Vital Signs Position"
"","NCI Thesaurus","C25299","d226b89b-daf4-4f13-9e72-b4412db7b336","Code_235","Diastolic Blood Pressure"
"2023-09-29","http://www.cdisc.org","C174268","6f64a355-8d16-4f21-8956-b738cbbd0c74","Code_106","Placebo Comparator Arm"
"2023-09-29","http://www.cdisc.org","C188866","5fec2707-21ac-47b2-852c-6e3cb0d4c744","Code_107","Data Generated Within Study"
"2023-09-29","http://www.cdisc.org","C174267","901bbe6d-c4d2-49be-abc9-18b5af988050","Code_108","Active Comparator Arm"
"2023-09-29","http://www.cdisc.org","C188866","a2f27d40-7e0f-44ad-abba-d48d8e58820c","Code_109","Data Generated Within Study"
"2023-09-29","http://www.cdisc.org","C174267","7918253d-aade-4bd0-b2b7-68a012d59e29","Code_110","Active Comparator Arm"
"2023-09-29","http://www.cdisc.org","C188866","66e8d797-9e02-4f43-ad2c-223dc73f6a12","Code_111","Data Generated Within Study"
"2023-09-29","http://www.cdisc.org","C15228","faca3176-0576-4796-90d3-fa36c048000a","Code_119","Double Blind Study"
"2023-09-29","http://www.cdisc.org","C48262","3e3beee0-a456-493f-a65e-ccd3fa7c54d4","Code_112","Trial Screening"
"2023-09-29","http://www.cdisc.org","C101526","ef0a0875-c909-4164-ac24-357f25163d8b","Code_113","Treatment Epoch"
"2023-09-29","http://www.cdisc.org","C101526","635eb3d2-64f7-45cd-9c43-82695996d4c2","Code_114","Treatment Epoch"
"2023-09-29","http://www.cdisc.org","C101526","e3b0d921-5b5e-4cb6-9d06-cbfc1346e3a2","Code_115","Treatment Epoch"
"2023-09-29","http://www.cdisc.org","C99158","bfae0c60-af2e-447a-9711-dd389b959204","Code_116","Clinical Study Follow-up"
"1","ICD-10-CM","G30.9","756f4455-278e-4fa2-a481-c7612a7fb3ab","Code_296","Alzheimer's disease; unspecified"
"January 31, 2018","SNOMED","26929004","b06e93c1-ca5a-4667-8b26-3e854b6ab3b7","Code_297","Alzheimer's disease"
"2023-09-29","http://www.cdisc.org","C85826","6969fc8d-d4e6-4f9f-869b-a9ddce94d8e8","Code_300","Trial Primary Objective"
"2023-09-29","http://www.cdisc.org","C94496","2b2dc818-b2b7-4aa2-86a0-a3ef306075e5","Code_299","Primary Endpoint"
"2023-09-29","http://www.cdisc.org","C94496","c93f488c-bbe4-4b8f-8156-15313b36790d","Code_301","Primary Endpoint"
"2023-09-29","http://www.cdisc.org","C85826","c1f5d764-0eb5-424a-9faf-9163b7dc3fbf","Code_303","Trial Primary Objective"
"2023-09-29","http://www.cdisc.org","C94496","e4c91a41-5436-4833-8c9a-1ca66dc8b00f","Code_302","Primary Endpoint"
"2023-09-29","http://www.cdisc.org","C94496","85271fd5-cb6a-4147-92f8-e1f72b268c9a","Code_304","Primary Endpoint"
"2023-09-29","http://www.cdisc.org","C94496","ef5a6a34-d2ab-4ea8-96cc-e583d879ee66","Code_305","Primary Endpoint"
"2023-09-29","http://www.cdisc.org","C85827","4a6bc6b0-2cca-43e4-b17c-7037c7ebf94c","Code_307","Trial Secondary Objective"
"2023-09-29","http://www.cdisc.org","C139173","bc48d1a2-956b-4399-8efa-04125943feb3","Code_306","Secondary Endpoint"
"2023-09-29","http://www.cdisc.org","C139173","7ad95bbb-0007-42c0-9862-659930f872f7","Code_308","Secondary Endpoint"
"2023-09-29","http://www.cdisc.org","C139173","946ab27f-e2b5-428d-997c-a0fe6c0cddfe","Code_309","Secondary Endpoint"
"2023-09-29","http://www.cdisc.org","C49636","f5994a83-8812-4d78-9990-0ba634db3892","Code_298","Both"
"2023-09-29","http://www.cdisc.org","C201264","eefd7676-709f-42b6-b057-d74e82ea0a34","Code_10","Before"
"2023-09-29","http://www.cdisc.org","C201265","41a24fac-3848-4a1c-882a-5846114cf845","Code_11","Start to Start"
"2023-09-29","http://www.cdisc.org","C201264","ef743ec0-0b1d-4e4e-aee5-0f5f75dcae85","Code_12","Before"
"2023-09-29","http://www.cdisc.org","C201265","217a3f64-4e4a-452e-ae9d-4152595a9746","Code_13","Start to Start"
"2023-09-29","http://www.cdisc.org","C201264","4ad05fb2-17ae-4bc0-a0f6-94d32ceb1a95","Code_14","Fixed Reference"
"2023-09-29","http://www.cdisc.org","C201265","f76a605b-61f3-4da3-8aaa-03867d25bc16","Code_15","Start to Start"
"2023-09-29","http://www.cdisc.org","C201264","f6d327b2-1759-4d1f-8808-c9579c1286b0","Code_16","After"
"2023-09-29","http://www.cdisc.org","C201265","d2282e8d-216e-4c18-80c4-5486e4ec69f6","Code_17","Start to Start"
"2023-09-29","http://www.cdisc.org","C201264","bd232f34-a341-4e51-83a9-58719f5b1acf","Code_18","After"
"2023-09-29","http://www.cdisc.org","C201265","164d2219-d96f-4d60-b32b-07d59bdc5778","Code_19","Start to Start"
"2023-09-29","http://www.cdisc.org","C201264","818c3f93-c95b-47cb-9b4e-976ce0cc37af","Code_20","After"
"2023-09-29","http://www.cdisc.org","C201265","5ca5dd0d-473d-48c5-aef9-b5f02118bd8d","Code_21","Start to Start"
"2023-09-29","http://www.cdisc.org","C201264","84fbb57a-13f1-46b1-b413-6eefc678efa8","Code_22","After"
"2023-09-29","http://www.cdisc.org","C201265","5a555da2-2360-42b6-aa92-c698cae4157d","Code_23","Start to Start"
"2023-09-29","http://www.cdisc.org","C201264","bcf5c90c-6379-4d1e-8a07-7b538fea137e","Code_24","After"
"2023-09-29","http://www.cdisc.org","C201265","62f8e001-1521-4f3b-84fc-78e0279749da","Code_25","Start to Start"
"2023-09-29","http://www.cdisc.org","C201264","768b0dcc-dee4-4045-b8ee-e28526db03e2","Code_26","After"
"2023-09-29","http://www.cdisc.org","C201265","a3be0301-4ee6-493c-9090-7675046a4287","Code_27","Start to Start"
"2023-09-29","http://www.cdisc.org","C201264","9beb0339-5a89-47ed-9453-bd2c40e69ac6","Code_28","After"
"2023-09-29","http://www.cdisc.org","C201265","c0408d82-71ad-438a-8878-aab6e60d9d44","Code_29","Start to Start"
"2023-09-29","http://www.cdisc.org","C201264","7264cbd1-b7c9-41ad-8770-91bf4689cef6","Code_30","After"
"2023-09-29","http://www.cdisc.org","C201265","615da590-f4a7-4e62-be71-df0a691c0eba","Code_31","Start to Start"
"2023-09-29","http://www.cdisc.org","C201264","2114409c-86d8-4540-8b93-e9e18f640556","Code_32","After"
"2023-09-29","http://www.cdisc.org","C201265","cb31a92b-1dce-41e4-a0fb-7025abb16301","Code_33","Start to Start"
"2023-09-29","http://www.cdisc.org","C201264","52f5019c-b95d-45d0-9941-e8b5a1d34bcb","Code_34","After"
"2023-09-29","http://www.cdisc.org","C201265","e41f9957-b5b9-4e07-adc5-17a724dbffe2","Code_35","Start to Start"
"2023-09-29","http://www.cdisc.org","C201264","a326da42-746e-4d96-8d01-1cd818e3827a","Code_36","After"
"2023-09-29","http://www.cdisc.org","C201265","fc59b92f-be28-4df7-a315-3b271292db87","Code_37","Start to Start"
"2023-09-29","http://www.cdisc.org","C201264","97384570-4f6b-47e7-8c70-b72b805157ae","Code_38","After"
"2023-09-29","http://www.cdisc.org","C201265","17837874-5885-48d4-a135-8045b277daa2","Code_39","Start to Start"
"2023-09-29","http://www.cdisc.org","C201264","34d56234-6be6-4d9a-810b-7f9d622f4569","Code_40","After"
"2023-09-29","http://www.cdisc.org","C201265","986e5a34-336e-49f0-b9e5-96f220f753a7","Code_41","Start to Start"
"2023-09-29","http://www.cdisc.org","C201264","b9670e33-9dc4-40bd-b06b-6df41d68ea6a","Code_42","Fixed Reference"
"2023-09-29","http://www.cdisc.org","C201265","9e926d5e-4b7a-4dcd-9a4c-ca420286fdab","Code_43","Start to Start"
"2023-09-29","http://www.cdisc.org","C201264","f141f661-e0b1-42a3-96c7-f680d304278c","Code_44","Fixed Reference"
"2023-09-29","http://www.cdisc.org","C201265","c76afaed-29fc-42c0-b95f-a761cdc8d930","Code_45","Start to Start"
"2023-09-29","http://www.cdisc.org","C201264","41f07a9c-2bed-4479-af98-9ac4bc7f7fc6","Code_46","Fixed Reference"
"2023-09-29","http://www.cdisc.org","C201265","71827150-912e-4640-bd57-e7b54ef3fdad","Code_47","Start to Start"
"2023-09-29","http://www.cdisc.org","C201264","0eca21f1-d364-4ff4-913a-4e989b1b909b","Code_48","After"
"2023-09-29","http://www.cdisc.org","C201265","7398a9eb-265b-4457-9a9f-9b071351b3e0","Code_49","Start to Start"
"2023-09-29","http://www.cdisc.org","C201264","5e96a262-9464-4cbe-9124-440caf22655e","Code_50","After"
"2023-09-29","http://www.cdisc.org","C201265","ccb26dce-2667-49b9-bd64-096d5389c5bf","Code_51","End to Start"
"2023-09-29","http://www.cdisc.org","C201264","29ac7fe3-dc4e-4264-bf6c-9371a10183de","Code_52","After"
"2023-09-29","http://www.cdisc.org","C201265","4799bf54-3733-40b4-b1fb-523216ff40b3","Code_53","End to Start"
"2023-09-29","http://www.cdisc.org","C25532","85861a99-0002-4091-bc93-6353b69e9eab","Code_310","Inclusion Criteria"
"2023-09-29","http://www.cdisc.org","C25532","01f3e78f-d644-4955-8ad4-b427d35bd002","Code_311","Inclusion Criteria"
"2023-09-29","http://www.cdisc.org","C25532","2274e014-5f50-4cca-8882-6d730c917667","Code_312","Inclusion Criteria"
"2023-09-29","http://www.cdisc.org","C25370","4f7da85b-6b2e-47cf-a3c8-d87fdee19b77","Code_313","Exclusion Criteria"
"2023-09-29","http://www.cdisc.org","C25508","1438d44b-29e5-4457-b96a-bba8580af689","Code_4","Final"
"2023-09-29","http://www.cdisc.org","C99903x1","afdb8759-d086-45b2-a058-ffddd3757b47","Code_7","Protocol Effective Date"
"2023-09-29","http://www.cdisc.org","C41129","0282e634-f56e-4cd5-927f-add2aa9e08fc","Code_9","Region"
"2020-08","ISO 3166 1 alpha3","150","cd564930-8001-4c0a-9f3f-7a6617504e9f","Code_8","Europe"
