"codeSystemVersion","code","codeSystem","uuid:ID","decode","instanceType","id"
"2023-12-15","C49487","http://www.cdisc.org","93e58770-8400-41d3-9d5a-d0c587edac3f","No","Code","Code_173"
"2023-12-15","C49488","http://www.cdisc.org","1e7434d2-2a10-477d-9988-4b0c597502b0","Yes","Code","Code_174"
"2023-12-15","C83052","http://www.cdisc.org","ac932f0b-a4ea-4fd0-9254-13e010003461","Adverse Event associated with Hospitalization","Code","Code_175"
"2023-12-15","C49487","http://www.cdisc.org","a570f8ed-0386-4fb4-a0d1-08e3114e66dc","No","Code","Code_176"
"2023-12-15","C49488","http://www.cdisc.org","56063350-79be-4c15-9c40-9056f02dadc4","Yes","Code","Code_177"
"2023-12-15","C84266","http://www.cdisc.org","53db4df4-d6f1-41fd-84de-39b09d9c146e","Life Threatening Adverse Event","Code","Code_178"
"2023-12-15","C49487","http://www.cdisc.org","4bffe9e2-4248-4027-8417-17b4d60ef635","No","Code","Code_179"
"2023-12-15","C49488","http://www.cdisc.org","b3d87b56-54ed-4731-a02e-93e601f17e5b","Yes","Code","Code_180"
"2023-12-15","C83214","http://www.cdisc.org","5ac2a9b1-e4f7-4a24-9698-456a0f85e247","Adverse Event Occurred with Overdose","Code","Code_181"
"2023-12-15","C49487","http://www.cdisc.org","a820b61c-e2a5-42e2-abb2-4539ee57331e","No","Code","Code_182"
"2023-12-15","C49488","http://www.cdisc.org","633bc865-2944-40e5-a0f3-7b741671bfd9","Yes","Code","Code_183"
"2023-12-15","C83053","http://www.cdisc.org","71b65816-c403-4484-8998-0cf23b6cff79","Adverse Event Associated with Serious Medical Event","Code","Code_184"
"2023-12-15","C49487","http://www.cdisc.org","57a88e63-067e-4637-a29d-88f72c5e2040","No","Code","Code_185"
"2023-12-15","C49488","http://www.cdisc.org","08862f7f-18e9-4ace-9bc6-0d84ab179c41","Yes","Code","Code_186"
"2023-12-15","C83199","http://www.cdisc.org","d2276fe9-86b4-4123-ae14-9dafb3c033c4","Adverse Event Concomitant Treatment","Code","Code_187"
"2023-12-15","C83215","http://www.cdisc.org","8b3e795f-668e-4e4e-b138-d9781ed76079","Adverse Event Start Date Time","Code","Code_188"
"2023-12-15","C83201","http://www.cdisc.org","22d2d72e-38a5-4c52-a6c3-77e407083416","Adverse Event End Date Time","Code","Code_189"
"2023-12-15","C179175","http://www.cdisc.org","7690689b-a961-49db-a507-d3a8e6f46c87","Solicited Adverse Event","Code","Code_190"
"2023-12-15","C25298","http://www.cdisc.org","9a7be5dc-e23d-4e29-a112-3480ac4eb59b","SYSBP","Code","Code_191"
"2023-12-15","C77140","http://www.cdisc.org","fbde2d01-40c8-4138-8596-06390606de26","Clinical Test Result","Code","Code_192"
"2023-12-15","C49669","http://www.cdisc.org","c1692c4f-ecee-4437-978b-1492a012baed","Unit of Pressure","Code","Code_193"
"2023-12-15","C62122","http://www.cdisc.org","0a5b1e88-f8d5-48dc-8fe5-edd5ec89833b","Sitting","Code","Code_194"
"2023-12-15","C62166","http://www.cdisc.org","b7c844ee-79d3-46d8-827b-64e0a09e6ebd","Standing","Code","Code_195"
"2023-12-15","C62167","http://www.cdisc.org","0b45c7c0-78d5-4897-95d9-ff404f9a3b71","Supine Position","Code","Code_196"
"2023-12-15","C62164","http://www.cdisc.org","81db0c88-fe06-4563-a1d3-c1d313a8c1b2","Body Position","Code","Code_197"
"2023-12-15","C12681","http://www.cdisc.org","bea36bf6-00cd-482e-b2ac-6c7f7d3d0109","Brachial Artery","Code","Code_198"
"2023-12-15","C12687","http://www.cdisc.org","ad4cd93a-472c-41b7-8881-51c700df0826","Common Carotid Artery","Code","Code_199"
"2023-12-15","C32478","http://www.cdisc.org","3a00872b-5b9e-4cbb-b479-33632a8eee10","Dorsalis Pedis Artery","Code","Code_200"
"2023-12-15","C12715","http://www.cdisc.org","139f2cce-55d9-4445-a709-28677695dc36","Femoral Artery","Code","Code_201"
"2023-12-15","C12838","http://www.cdisc.org","a99cbca2-ac78-4302-b176-bcdb4667cc0b","Radial Artery","Code","Code_202"
"2023-12-15","C13717","http://www.cdisc.org","f48dd061-8797-46e2-9da8-6b46dd660140","Anatomic Site","Code","Code_203"
"2023-12-15","C25229","http://www.cdisc.org","95dc1f0f-4485-4d72-80e1-e4769467cac6","Left","Code","Code_204"
"2023-12-15","C25228","http://www.cdisc.org","5c961613-ef5a-49bf-b5e6-82d570da72df","Right","Code","Code_205"
"2023-12-15","C25185","http://www.cdisc.org","46a7dfe7-517a-4d8c-91cf-7aede078daca","Laterality","Code","Code_206"
"2023-12-15","C25298","http://www.cdisc.org","6167d40f-918f-44c7-8192-4e49b795f2fc","SYSBP","Code","Code_207"
"2023-12-15","C25299","http://www.cdisc.org","cafdd47e-540a-4419-8134-32067109346b","DIABP","Code","Code_208"
"2023-12-15","C77140","http://www.cdisc.org","c5b6a3e8-2b1e-41e1-ac66-25c7ca415c3c","Clinical Test Result","Code","Code_209"
"2023-12-15","C49669","http://www.cdisc.org","f704dfab-caaa-48f5-94ba-502a8e4edf2a","Unit of Pressure","Code","Code_210"
"2023-12-15","C62122","http://www.cdisc.org","db858dea-6e07-4eee-99cf-7d5823457de8","Sitting","Code","Code_211"
"2023-12-15","C62166","http://www.cdisc.org","4b14189e-115e-442b-a06c-ca120e373f5d","Standing","Code","Code_212"
"2023-12-15","C62167","http://www.cdisc.org","fbaed132-c44c-461a-83d7-918f9858a369","Supine Position","Code","Code_213"
"2023-12-15","C62164","http://www.cdisc.org","d0e4b698-19af-45e5-a49d-a09096012751","Body Position","Code","Code_214"
"2023-12-15","C12681","http://www.cdisc.org","f58dd700-c115-47e4-8355-395db19f860a","Brachial Artery","Code","Code_215"
"2023-12-15","C12687","http://www.cdisc.org","18764aa6-78e0-4e41-bc15-6c9ef473ac07","Common Carotid Artery","Code","Code_216"
"2023-12-15","C32478","http://www.cdisc.org","770d2843-a929-4f73-9b0c-b40803ff9500","Dorsalis Pedis Artery","Code","Code_217"
"2023-12-15","C12715","http://www.cdisc.org","76accfb3-96c5-46e7-a475-ea2fc5bf0236","Femoral Artery","Code","Code_218"
"2023-12-15","C12838","http://www.cdisc.org","118cac08-94f2-4bba-ad1f-378913d27dcd","Radial Artery","Code","Code_219"
"2023-12-15","C13717","http://www.cdisc.org","cd39000e-58eb-40dc-a31f-b96ccf4d8e75","Anatomic Site","Code","Code_220"
"2023-12-15","C25229","http://www.cdisc.org","71aa4d59-62d8-491f-8243-9f2563bd7928","Left","Code","Code_221"
"2023-12-15","C25228","http://www.cdisc.org","21eac829-4439-490a-b53a-60a9f5190648","Right","Code","Code_222"
"2023-12-15","C25185","http://www.cdisc.org","3b90ed1d-b0fc-4fe3-8b9b-cef223a38a07","Laterality","Code","Code_223"
"2023-12-15","C25299","http://www.cdisc.org","8d66d3a6-ae38-4895-ac9b-dfab47c81f24","DIABP","Code","Code_224"
"2023-12-15","C174446","http://www.cdisc.org","a87729e3-8d1a-42c2-8e5c-e8e1be3aef8d","TEMP","Code","Code_225"
"2023-12-15","C77140","http://www.cdisc.org","1b987d54-6125-420e-b222-d1b88583cb07","Clinical Test Result","Code","Code_226"
"2023-12-15","C42559","http://www.cdisc.org","e51aa8b4-c3a1-4a4c-b8b1-80fca82420a1","Degree Celsius","Code","Code_227"
"2023-12-15","C44277","http://www.cdisc.org","5c5b0f99-4e39-4278-b7f3-5aae6bf6e55e","Degree Fahrenheit","Code","Code_228"
"2023-12-15","C42537","http://www.cdisc.org","7b15e05e-5f2b-4f7c-a2f2-dc676683d421","Kelvin","Code","Code_229"
"2023-12-15","C44276","http://www.cdisc.org","baf9d640-2023-4e31-be7d-b03a7f69cc1f","Unit of Temperature","Code","Code_230"
"2023-12-15","C12674","http://www.cdisc.org","dffd3c76-d54e-432b-869d-0c4350499310","Axilla","Code","Code_231"
"2023-12-15","C12394","http://www.cdisc.org","fdebcac9-329b-45a1-bedd-eefa8aca5982","Ear","Code","Code_232"
"2023-12-15","C89803","http://www.cdisc.org","b5244588-010b-42ca-acaf-e0bfca153640","Forehead","Code","Code_233"
"2023-12-15","C12421","http://www.cdisc.org","04797a2f-a121-443e-901b-24593aa9b6db","Oral Cavity","Code","Code_234"
"2023-12-15","C12390","http://www.cdisc.org","90b0bad0-f770-4224-9198-255b0951d583","Rectum","Code","Code_235"
"2023-12-15","C13717","http://www.cdisc.org","36666354-c8b1-48d7-a70b-721c253d9bd7","Anatomic Site","Code","Code_236"
"2023-12-15","C174446","http://www.cdisc.org","daba40b5-a3cd-4b36-82e3-18c971ebc6c0","TEMP","Code","Code_237"
"2023-12-15","C25208","http://www.cdisc.org","e4b8c00f-4f8e-4680-9e30-720491ff79c7","WEIGHT","Code","Code_238"
"2023-12-15","C77140","http://www.cdisc.org","f26e90aa-fa43-4c53-b4a8-f8242988af35","Clinical Test Result","Code","Code_239"
"2023-12-15","C48531","http://www.cdisc.org","14b62778-d8a3-46c1-a6d1-4650393e4432","Pound","Code","Code_240"
"2023-12-15","C48155","http://www.cdisc.org","2b041965-f8ff-4d25-bdc9-75e3a22ba200","Gram","Code","Code_241"
"2023-12-15","C28252","http://www.cdisc.org","796989ec-fcf2-44c3-948e-e1c347ce34ee","Kilogram","Code","Code_242"
"2023-12-15","C48208","http://www.cdisc.org","2ea6407c-883a-4957-9002-1f2b640b4f25","Unit of Weight","Code","Code_243"
"2023-12-15","C25208","http://www.cdisc.org","e3cc4d2d-4c3f-4004-84fb-9274ad05d42b","WEIGHT","Code","Code_244"
"2023-12-15","C25347","http://www.cdisc.org","a82b44c2-6a35-4666-8300-bb6e0b4677bd","HEIGHT","Code","Code_245"
"2023-12-15","C77140","http://www.cdisc.org","0abbd151-d5de-48f3-9e36-2e9cce9c377b","Clinical Test Result","Code","Code_246"
"2023-12-15","C49668","http://www.cdisc.org","5ac9cc56-8152-4151-bb32-02be4fdaf28b","Centimeter","Code","Code_247"
"2023-12-15","C48500","http://www.cdisc.org","1488a7e1-e66c-405a-80b5-3cd8ccd3835b","Inch","Code","Code_248"
"2023-12-15","C41139","http://www.cdisc.org","82d7df3e-30db-40a2-ae8c-ba5090b38704","Meter","Code","Code_249"
"2023-12-15","C168688","http://www.cdisc.org","feabbd0a-974f-40bb-ad69-f9074194b702","Unit of Height","Code","Code_250"
"2023-12-15","C25347","http://www.cdisc.org","54430e80-fedc-4e45-b99c-d2009fa4e77a","HEIGHT","Code","Code_251"
"2023-12-15","C64433","http://www.cdisc.org","35323fd4-5893-477f-9d47-a77974afa041","ALT","Code","Code_252"
"2023-12-15","C36292","http://www.cdisc.org","ea5b7536-9660-4ec8-89da-d3752f119664","Laboratory Test Result","Code","Code_253"
"2023-12-15","C67456","http://www.cdisc.org","d96155ec-b1b0-4496-b18b-bd5a4d7a9cd2","Unit per Liter","Code","Code_254"
"2023-12-15","C67397","http://www.cdisc.org","7a3e4ac6-19c0-4165-9060-0b0dc3c3de6d","Microkatal per Liter","Code","Code_255"
"2023-12-15","C67376","http://www.cdisc.org","8f668503-8afb-436d-9b83-49eb4e7c1b91","International Unit per Liter","Code","Code_256"
"2023-12-15","C70510","http://www.cdisc.org","3162512a-55c2-4198-91ad-e2b69832263b","Nanokatal per Liter","Code","Code_257"
"2023-12-15","C67365","http://www.cdisc.org","ae28a78f-1cc1-4f87-b0ad-bab1ead4306e","Unit of Catalytic Activity Concentration","Code","Code_258"
"2023-12-15","C70713","http://www.cdisc.org","b2704d54-e133-4659-bdb1-9194ea985ca2","Biospecimen Type","Code","Code_259"
"2023-12-15","C49487","http://www.cdisc.org","80609fa6-1b67-4d04-bfff-26e41fa01c54","No","Code","Code_260"
"2023-12-15","C49488","http://www.cdisc.org","1a716443-8937-45b3-a7bc-7765a33ffaa0","Yes","Code","Code_261"
"2023-12-15","C83309","http://www.cdisc.org","ed5a3ec6-1a84-4b9e-a96d-65124e012e60","Laboratory Test Fasting Status","Code","Code_262"
"2023-12-15","C64433","http://www.cdisc.org","2b97e246-dee3-4e7e-9778-16be561590a3","ALT","Code","Code_263"
"2023-12-15","C64431","http://www.cdisc.org","7114bdf7-aedb-4295-8131-cc0467944aad","ALB","Code","Code_264"
"2023-12-15","C36292","http://www.cdisc.org","9502e8d9-4f2b-469f-8bbb-715650e77629","Laboratory Test Result","Code","Code_265"
"2023-12-15","C70713","http://www.cdisc.org","5de618a6-f116-49c3-a0d2-3ff781ad6d12","Biospecimen Type","Code","Code_266"
"2023-12-15","C49487","http://www.cdisc.org","fd4a2007-dca1-4491-b9e4-1141a7db36e7","No","Code","Code_267"
"2023-12-15","C49488","http://www.cdisc.org","e630c944-63d3-432e-a33d-9c894fadc392","Yes","Code","Code_268"
"2023-12-15","C83309","http://www.cdisc.org","d0d02757-4d04-48cb-94c5-88178a656b5c","Laboratory Test Fasting Status","Code","Code_269"
"2023-12-15","C64431","http://www.cdisc.org","2c694fdb-4a90-4953-936a-92c801922f4d","ALB","Code","Code_270"
"2023-12-15","C64432","http://www.cdisc.org","edb239da-a5a6-4572-b964-5c11f7f14c25","ALP","Code","Code_271"
"2023-12-15","C36292","http://www.cdisc.org","5c667c99-8d04-4bf4-81a7-9c0034894111","Laboratory Test Result","Code","Code_272"
"2023-12-15","C67456","http://www.cdisc.org","4654afea-ffeb-400d-93aa-39092b9e6126","Unit per Liter","Code","Code_273"
"2023-12-15","C67397","http://www.cdisc.org","66b52f63-f622-46e2-b74b-5e3167bceac7","Microkatal per Liter","Code","Code_274"
"2023-12-15","C67376","http://www.cdisc.org","be656a25-b84e-4d04-87a1-902e76a8776e","International Unit per Liter","Code","Code_275"
"2023-12-15","C67365","http://www.cdisc.org","f235f074-5f85-4ee1-afe2-a95e272e5464","Unit of Catalytic Activity Concentration","Code","Code_276"
"2023-12-15","C70713","http://www.cdisc.org","c2cd69f7-2fbd-48e7-9afe-a5c8ba49584e","Biospecimen Type","Code","Code_277"
"2023-12-15","C49487","http://www.cdisc.org","a854b8d2-483e-4cd8-93f8-a0342aa25e75","No","Code","Code_278"
"2023-12-15","C49488","http://www.cdisc.org","d40b3419-f9cf-4f17-90bd-30d3d6338163","Yes","Code","Code_279"
"2023-12-15","C83309","http://www.cdisc.org","25a31def-3f72-4ab5-9d41-ec88faf29f64","Laboratory Test Fasting Status","Code","Code_280"
"2023-12-15","C64432","http://www.cdisc.org","dd386911-e088-44fe-af60-3d66209fb2f6","ALP","Code","Code_281"
"2023-12-15","C64467","http://www.cdisc.org","146e8bf5-1bf9-4c8f-be64-c1f65b1345a1","AST","Code","Code_282"
"2023-12-15","C36292","http://www.cdisc.org","b3737aa3-b56e-4765-b851-864294be0abc","Laboratory Test Result","Code","Code_283"
"2023-12-15","C67456","http://www.cdisc.org","ac3643e9-ec40-4dd0-aa9e-6d2fd1a471da","Unit per Liter","Code","Code_284"
"2023-12-15","C67397","http://www.cdisc.org","c6343850-1ee0-4a6c-9aa8-03ac7761be31","Microkatal per Liter","Code","Code_285"
"2023-12-15","C67376","http://www.cdisc.org","7ccd203f-4d03-403a-95e6-ddc90e4df54b","International Unit per Liter","Code","Code_286"
"2023-12-15","C67365","http://www.cdisc.org","1de2c502-0f02-4f24-a69d-2ab5febc83d8","Unit of Catalytic Activity Concentration","Code","Code_287"
"2023-12-15","C70713","http://www.cdisc.org","74b17ac2-2cc6-44dc-b8ec-7c0a25a366a2","Biospecimen Type","Code","Code_288"
"2023-12-15","C49487","http://www.cdisc.org","f582186f-2746-40b2-b5b8-6ea3fedf4925","No","Code","Code_289"
"2023-12-15","C49488","http://www.cdisc.org","d26520a3-0435-4f1d-b513-1aa934426f3d","Yes","Code","Code_290"
"2023-12-15","C83309","http://www.cdisc.org","ee388da1-e19e-4ee3-975a-b71c346115c4","Laboratory Test Fasting Status","Code","Code_291"
"2023-12-15","C64467","http://www.cdisc.org","827fdbf0-fd7d-4347-b48a-e84eca8c7bfd","AST","Code","Code_292"
"2023-12-15","C64547","http://www.cdisc.org","c0c85b38-3b5d-4360-abf9-88af15f46b91","CREAT","Code","Code_293"
"2023-12-15","C36292","http://www.cdisc.org","dbd8f729-868b-4ee1-94c4-2e1484091993","Laboratory Test Result","Code","Code_294"
"2023-12-15","C67015","http://www.cdisc.org","b0bfdd14-6f82-4ec2-a31a-6627a6b144cc","Milligram per Deciliter","Code","Code_295"
"2023-12-15","C64572","http://www.cdisc.org","e936a388-2b7b-4fa1-8629-3c77ac5ed51d","Microgram per Milliliter","Code","Code_296"
"2023-12-15","C64387","http://www.cdisc.org","de8c8f3f-37fc-474e-85e2-68de2ef8cefd","Millimole per Liter","Code","Code_297"
"2023-12-15","C48508","http://www.cdisc.org","73273941-d00d-43e1-b8a5-fdb0192e3439","Micromole per Liter","Code","Code_298"
"2023-12-15","C48207","http://www.cdisc.org","7c07da2b-3039-4db6-a5b9-5bb6eb56e081","Unit of Concentration","Code","Code_299"
"2023-12-15","C70713","http://www.cdisc.org","d9087b6c-a2c8-489b-934e-087d25f90eb5","Biospecimen Type","Code","Code_300"
"2023-12-15","C49487","http://www.cdisc.org","7c9d7e7b-9894-466e-8d87-52c00fb6aed4","No","Code","Code_301"
"2023-12-15","C49488","http://www.cdisc.org","ef241bea-3932-4aa2-bd87-384029cc6b5f","Yes","Code","Code_302"
"2023-12-15","C83309","http://www.cdisc.org","db71a7da-209f-434d-b95a-96f6b57960af","Laboratory Test Fasting Status","Code","Code_303"
"2023-12-15","C64547","http://www.cdisc.org","bd24fbcc-c242-4476-98d9-1597d519d77d","CREAT","Code","Code_304"
"2023-12-15","C64853","http://www.cdisc.org","d4d7193b-758f-4d17-9928-3c026936c89a","K","Code","Code_305"
"2023-12-15","C36292","http://www.cdisc.org","192ade7e-0f7e-4584-b02a-6a79bc1e677e","Laboratory Test Result","Code","Code_306"
"2023-12-15","C67474","http://www.cdisc.org","a12ca11e-c49d-4cc2-9f16-e2effa39e128","Milliequivalent per Liter","Code","Code_307"
"2023-12-15","C67473","http://www.cdisc.org","70cc2d70-f6ce-4176-bfa7-1d4c6c8ffe75","Milliequivalent per Deciliter","Code","Code_308"
"2023-12-15","C64387","http://www.cdisc.org","be03cb2d-fa31-4bf3-aa6c-cc4a78007c4f","Millimole per Liter","Code","Code_309"
"2023-12-15","C64567","http://www.cdisc.org","9693cc17-dc1f-4963-ab05-f5998e19de20","Molarity Unit","Code","Code_310"
"2023-12-15","C70713","http://www.cdisc.org","61b098df-1908-48ba-af36-e33dd22e0af0","Biospecimen Type","Code","Code_311"
"2023-12-15","C49487","http://www.cdisc.org","2a5e6cc2-0dbe-4122-96e7-588aa6d33000","No","Code","Code_312"
"2023-12-15","C49488","http://www.cdisc.org","c3858897-6ba7-4ae1-a128-06dd12459cf7","Yes","Code","Code_313"
"2023-12-15","C83309","http://www.cdisc.org","34341c75-8849-4fb8-ad96-dd13f088a776","Laboratory Test Fasting Status","Code","Code_314"
"2023-12-15","C64853","http://www.cdisc.org","2d95d0b3-d5ec-4332-8012-217ff811bafb","K","Code","Code_315"
"2023-12-15","C64809","http://www.cdisc.org","d6107cbd-5e52-4c6e-b68e-3c5eca4c3507","SODIUM","Code","Code_316"
"2023-12-15","C36292","http://www.cdisc.org","e7a64bb5-f73d-4c35-844f-26000f8df9cc","Laboratory Test Result","Code","Code_317"
"2023-12-15","C67474","http://www.cdisc.org","e7802271-0c61-45a2-a761-34e328d9b2c3","Milliequivalent per Liter","Code","Code_318"
"2023-12-15","C67473","http://www.cdisc.org","390e7cfd-2e90-45c1-9245-47a4541d8c41","Milliequivalent per Deciliter","Code","Code_319"
"2023-12-15","C64387","http://www.cdisc.org","9d8febf7-057e-4016-914f-fe1e9fdbc94d","Millimole per Liter","Code","Code_320"
"2023-12-15","C64567","http://www.cdisc.org","76b528a0-ecd8-49c1-9246-7a32bd1df788","Molarity Unit","Code","Code_321"
"2023-12-15","C70713","http://www.cdisc.org","1c8616ae-e6d0-4591-9250-5635b16557c8","Biospecimen Type","Code","Code_322"
"2023-12-15","C49487","http://www.cdisc.org","2b2da3f3-7067-4f42-a5b7-e63e3f6ab270","No","Code","Code_323"
"2023-12-15","C49488","http://www.cdisc.org","8840b130-5a82-446a-b74a-cf0bd8896190","Yes","Code","Code_324"
"2023-12-15","C83309","http://www.cdisc.org","88b7296a-aa92-4039-8f71-1fe3d0fc202d","Laboratory Test Fasting Status","Code","Code_325"
"2023-12-15","C64809","http://www.cdisc.org","9404e509-eed3-45d4-94bf-ff92dd267260","SODIUM","Code","Code_326"
"2023-12-15","C25298","http://www.cdisc.org","720bf1bb-3d33-4db5-81cb-44f7434eee02","SYSBP","Code","Code_327"
"2023-12-15","C77140","http://www.cdisc.org","d74ab61a-4c6e-4e57-b4ec-44e1dbe21705","Clinical Test Result","Code","Code_328"
"2023-12-15","C49669","http://www.cdisc.org","5028f4cf-3799-48a5-a5a9-8f58d521ae8a","Unit of Pressure","Code","Code_329"
"2023-12-15","C62122","http://www.cdisc.org","cf2b7c8e-8a90-42f5-945d-e0f12df84f09","Sitting","Code","Code_330"
"2023-12-15","C62166","http://www.cdisc.org","3750c771-a852-4597-8328-99b4b9fd75b9","Standing","Code","Code_331"
"2023-12-15","C62167","http://www.cdisc.org","d6f8938a-7960-412d-9bf9-c3a25cd2a4e2","Supine Position","Code","Code_332"
"2023-12-15","C62164","http://www.cdisc.org","d66867a8-ce10-466a-a457-d9c2f962b121","Body Position","Code","Code_333"
"2023-12-15","C12681","http://www.cdisc.org","e5d148ee-cfa1-434d-8518-cb63a9dfa79e","Brachial Artery","Code","Code_334"
"2023-12-15","C12687","http://www.cdisc.org","76adb752-bd3a-413a-ac6d-e71275522e11","Common Carotid Artery","Code","Code_335"
"2023-12-15","C32478","http://www.cdisc.org","9ad6049b-4410-4db1-af9d-3a2b69f77fa0","Dorsalis Pedis Artery","Code","Code_336"
"2023-12-15","C12715","http://www.cdisc.org","566934a4-517e-49b4-a585-f34e902db3da","Femoral Artery","Code","Code_337"
"2023-12-15","C12838","http://www.cdisc.org","ce85186a-c52c-4576-9d2b-e4ba1ffa0f3a","Radial Artery","Code","Code_338"
"2023-12-15","C13717","http://www.cdisc.org","46b4d429-2ad5-459b-9c4e-aba01dfd3f47","Anatomic Site","Code","Code_339"
"2023-12-15","C25229","http://www.cdisc.org","9b275ae5-f92f-4a0e-8f41-e727732852af","Left","Code","Code_340"
"2023-12-15","C25228","http://www.cdisc.org","d48fbc91-ac85-42c6-bb68-1cb6d4f5f7bf","Right","Code","Code_341"
"2023-12-15","C25185","http://www.cdisc.org","786af430-526a-4238-b77a-dae267f15123","Laterality","Code","Code_342"
"2023-12-15","C25298","http://www.cdisc.org","60a0e3b6-5c91-4546-904a-a85efc4d5d0b","SYSBP","Code","Code_343"
"2023-12-15","C25299","http://www.cdisc.org","7f80b425-968a-4f34-8aea-8a64e58c3256","DIABP","Code","Code_344"
"2023-12-15","C77140","http://www.cdisc.org","727bf790-75be-473d-985f-ee3d57bd0d92","Clinical Test Result","Code","Code_345"
"2023-12-15","C49669","http://www.cdisc.org","294f7706-5156-4839-a833-80281b42531b","Unit of Pressure","Code","Code_346"
"2023-12-15","C62122","http://www.cdisc.org","dd935ca9-1162-4a10-befa-05bfecb767fa","Sitting","Code","Code_347"
"2023-12-15","C62166","http://www.cdisc.org","d71c655b-d335-4bb9-9abd-5428891eb726","Standing","Code","Code_348"
"2023-12-15","C62167","http://www.cdisc.org","e641e806-a2be-4ce8-94c2-aa01fd6f06fa","Supine Position","Code","Code_349"
"2023-12-15","C62164","http://www.cdisc.org","ab6cb8b4-4dab-447e-ba0f-0530a3e3460a","Body Position","Code","Code_350"
"2023-12-15","C12681","http://www.cdisc.org","aabaefd5-d91a-4c48-b621-3020b1f27b4f","Brachial Artery","Code","Code_351"
"2023-12-15","C12687","http://www.cdisc.org","b8f8a0a4-d39b-4bac-87ef-e3cf2803ee6d","Common Carotid Artery","Code","Code_352"
"2023-12-15","C32478","http://www.cdisc.org","f693a274-8103-4f19-8d51-f508989032cd","Dorsalis Pedis Artery","Code","Code_353"
"2023-12-15","C12715","http://www.cdisc.org","d797b432-a0c6-4ba5-8f59-2256e126c452","Femoral Artery","Code","Code_354"
"2023-12-15","C12838","http://www.cdisc.org","4d60ba25-c104-4e30-8bdc-bf3ec7089939","Radial Artery","Code","Code_355"
"2023-12-15","C13717","http://www.cdisc.org","89ad693e-cf3f-476a-be76-151c0f89e8ec","Anatomic Site","Code","Code_356"
"2023-12-15","C25229","http://www.cdisc.org","4ca0699b-2d24-4bd7-8c94-f5d42cd8c83a","Left","Code","Code_357"
"2023-12-15","C25228","http://www.cdisc.org","fdec8f39-a513-40cf-9189-568ac7fdcadc","Right","Code","Code_358"
"2023-12-15","C25185","http://www.cdisc.org","aec91284-6925-4328-afe6-fb9ceba4445e","Laterality","Code","Code_359"
"2023-12-15","C25299","http://www.cdisc.org","4ba08c54-5625-45df-8fea-43f785f5f5bf","DIABP","Code","Code_360"
"2023-12-15","C49677","http://www.cdisc.org","e9a6e1c2-cb5c-4805-85ff-333d68e690bc","HR","Code","Code_361"
"2023-12-15","C77140","http://www.cdisc.org","438098dd-1191-41f9-8019-30877e5d323a","Clinical Test Result","Code","Code_362"
"2023-12-15","C73688","http://www.cdisc.org","60dc9221-562d-4c27-8deb-06564b5df5b9","Count per Minute","Code","Code_363"
"2023-12-15","C62122","http://www.cdisc.org","58bdf473-f2d5-4556-bc69-3c195a7a9174","Sitting","Code","Code_364"
"2023-12-15","C62166","http://www.cdisc.org","8d113d91-f8da-42b9-b971-06c04daaf44d","Standing","Code","Code_365"
"2023-12-15","C62167","http://www.cdisc.org","a339d157-484f-4cb1-a674-694acfa525f3","Supine Position","Code","Code_366"
"2023-12-15","C62164","http://www.cdisc.org","13b76e88-43c4-4794-8417-a4c06c1afd3e","Body Position","Code","Code_367"
"2023-12-15","C12681","http://www.cdisc.org","3443a30a-7f4f-473e-b28d-1c279c8245f6","Brachial Artery","Code","Code_368"
"2023-12-15","C12687","http://www.cdisc.org","c515a6dc-55df-46c6-ad18-187b8ba899db","Common Carotid Artery","Code","Code_369"
"2023-12-15","C32478","http://www.cdisc.org","8ef5ca8a-be68-45b0-8758-1301b9577c66","Dorsalis Pedis Artery","Code","Code_370"
"2023-12-15","C12715","http://www.cdisc.org","6effe1e7-7ab1-4ee3-8a4e-fdcd5fb490ec","Femoral Artery","Code","Code_371"
"2023-12-15","C12838","http://www.cdisc.org","d7273789-8e65-463a-a9db-34dee4a66313","Radial Artery","Code","Code_372"
"2023-12-15","C13717","http://www.cdisc.org","e331ff1f-29b4-4ffd-8082-bc996b9ea04f","Anatomic Site","Code","Code_373"
"2023-12-15","C25229","http://www.cdisc.org","21238e43-6c93-4a06-be2f-ba931d00209a","Left","Code","Code_374"
"2023-12-15","C25228","http://www.cdisc.org","401e0a01-ab4c-4fbe-be5a-45d879d0cba0","Right","Code","Code_375"
"2023-12-15","C25185","http://www.cdisc.org","79f95d02-a20c-4dfb-984b-fd49394cbbc8","Laterality","Code","Code_376"
"2023-12-15","C49677","http://www.cdisc.org","8062cf8c-f5b4-4fd3-8512-bb8d07f5178d","HR","Code","Code_377"
"2023-12-15","C25298","http://www.cdisc.org","ad1c61e5-9f10-4e0c-bebc-8f163703412f","SYSBP","Code","Code_378"
"2023-12-15","C77140","http://www.cdisc.org","cbab5d67-39fe-4889-a8ac-9f19056b0ec0","Clinical Test Result","Code","Code_379"
"2023-12-15","C49669","http://www.cdisc.org","eb15ac5e-d987-4bc5-bbb1-9bdf464e8696","Unit of Pressure","Code","Code_380"
"2023-12-15","C62122","http://www.cdisc.org","b1831971-a811-482f-a845-0ab67410f65e","Sitting","Code","Code_381"
"2023-12-15","C62166","http://www.cdisc.org","4b204d2a-5807-4fd7-9c83-a6f604fb968d","Standing","Code","Code_382"
