"decode","uuid:ID","codeSystem","instanceType","codeSystemVersion","code","id"
"No","07b6901d-8fb5-456e-a538-2b9bec70ccef","http://www.cdisc.org","Code","2023-12-15","C49487","Code_170"
"Yes","0c1dc522-f0d3-4dcb-8222-f75396a66438","http://www.cdisc.org","Code","2023-12-15","C49488","Code_171"
"Death Related to Adverse Event","0058fa26-ad32-4fd0-8bc3-b8beff1c77cb","http://www.cdisc.org","Code","2023-12-15","C48275","Code_172"
"No","35710d5a-0a84-4049-a5a5-5a369e5a4303","http://www.cdisc.org","Code","2023-12-15","C49487","Code_173"
"Yes","19c206ad-2cd4-4e48-b93d-585543d42839","http://www.cdisc.org","Code","2023-12-15","C49488","Code_174"
"Adverse Event associated with Hospitalization","406d5814-7035-41a3-841d-2dff5db60daf","http://www.cdisc.org","Code","2023-12-15","C83052","Code_175"
"No","7edd5472-efc0-4ff1-8338-228bd8e30498","http://www.cdisc.org","Code","2023-12-15","C49487","Code_176"
"Yes","0d6f185f-3182-42b3-9f92-1862d1661b70","http://www.cdisc.org","Code","2023-12-15","C49488","Code_177"
"Life Threatening Adverse Event","445c0f50-cf9e-401e-99dd-af369e72b38e","http://www.cdisc.org","Code","2023-12-15","C84266","Code_178"
"No","2ea7a262-85c9-4684-a8ef-311b7015df23","http://www.cdisc.org","Code","2023-12-15","C49487","Code_179"
"Yes","5b47f9f7-f32e-409b-b76f-bdbc404e36fb","http://www.cdisc.org","Code","2023-12-15","C49488","Code_180"
"Adverse Event Occurred with Overdose","3931445d-a466-47d9-9312-4c02b66902a5","http://www.cdisc.org","Code","2023-12-15","C83214","Code_181"
"No","fdbebaeb-9a81-4845-acae-9a5d9497c0be","http://www.cdisc.org","Code","2023-12-15","C49487","Code_182"
"Yes","8e106429-d93d-4751-8b46-d6f28df95253","http://www.cdisc.org","Code","2023-12-15","C49488","Code_183"
"Adverse Event Associated with Serious Medical Event","56197006-13a3-4fed-8295-7cd81fb9ac90","http://www.cdisc.org","Code","2023-12-15","C83053","Code_184"
"No","c6f59ac8-c441-41cd-9750-747138f156ae","http://www.cdisc.org","Code","2023-12-15","C49487","Code_185"
"Yes","93a50c54-a3f6-47c6-b977-4a6767df55ae","http://www.cdisc.org","Code","2023-12-15","C49488","Code_186"
"Adverse Event Concomitant Treatment","fd870f72-4234-487f-a11d-f84a83ac5a7d","http://www.cdisc.org","Code","2023-12-15","C83199","Code_187"
"Adverse Event Start Date Time","1dee936b-81d5-41ac-b179-4fa696c7a7f6","http://www.cdisc.org","Code","2023-12-15","C83215","Code_188"
"Adverse Event End Date Time","4207f70a-fb9f-4707-83c9-6308a689ac05","http://www.cdisc.org","Code","2023-12-15","C83201","Code_189"
"Solicited Adverse Event","8efa6fb0-659b-4409-9c60-ac56526a3795","http://www.cdisc.org","Code","2023-12-15","C179175","Code_190"
"SYSBP","4d76d078-148f-4c90-9d3c-9e0e81dc1aa7","http://www.cdisc.org","Code","2023-12-15","C25298","Code_191"
"Clinical Test Result","0d0049e7-bd01-4b85-aba3-6a268a1c5c3d","http://www.cdisc.org","Code","2023-12-15","C77140","Code_192"
"Unit of Pressure","0901ce5d-7979-4f30-b4eb-8b988cedabf6","http://www.cdisc.org","Code","2023-12-15","C49669","Code_193"
"Sitting","8b45ae8f-f7cd-46cd-8083-7ce2890dd840","http://www.cdisc.org","Code","2023-12-15","C62122","Code_194"
"Standing","dfca56bd-3a4a-4173-8913-afa5c0432890","http://www.cdisc.org","Code","2023-12-15","C62166","Code_195"
"Supine Position","51048030-0b0f-4683-b06f-a4ac336322b8","http://www.cdisc.org","Code","2023-12-15","C62167","Code_196"
"Body Position","af9f1ceb-374c-42c3-a7a5-0adfc8ae85f8","http://www.cdisc.org","Code","2023-12-15","C62164","Code_197"
"Brachial Artery","d8923059-0228-4e58-9543-5371c98aa693","http://www.cdisc.org","Code","2023-12-15","C12681","Code_198"
"Common Carotid Artery","abc4c398-0d95-4c9d-8cb2-49d3e6a9d38d","http://www.cdisc.org","Code","2023-12-15","C12687","Code_199"
"Dorsalis Pedis Artery","e4cf3b89-51c5-4b9f-84f7-04ecaaf24ccc","http://www.cdisc.org","Code","2023-12-15","C32478","Code_200"
"Femoral Artery","4fa72700-8bc0-4eb2-ad98-c5c40d49f680","http://www.cdisc.org","Code","2023-12-15","C12715","Code_201"
"Radial Artery","0f9b743b-38b2-4d84-9d15-4014f35de7db","http://www.cdisc.org","Code","2023-12-15","C12838","Code_202"
"Anatomic Site","718dd50c-354a-410f-92a2-ab6398c373e4","http://www.cdisc.org","Code","2023-12-15","C13717","Code_203"
"Left","f894bb28-5ab8-4afa-98ac-c44d9dd4f32f","http://www.cdisc.org","Code","2023-12-15","C25229","Code_204"
"Right","ae6f94de-2ec6-4201-a729-26b3ae46eda6","http://www.cdisc.org","Code","2023-12-15","C25228","Code_205"
"Laterality","519c92cc-3c41-4ebb-ad4d-7e93aee11a99","http://www.cdisc.org","Code","2023-12-15","C25185","Code_206"
"SYSBP","f9007cac-6015-4808-89ca-35df3ffb1b5a","http://www.cdisc.org","Code","2023-12-15","C25298","Code_207"
"DIABP","a6107acc-8e6e-4450-a8d9-d2d7322d4f39","http://www.cdisc.org","Code","2023-12-15","C25299","Code_208"
"Clinical Test Result","f41338bf-27b3-4c6f-86b4-312ec5ff2ab2","http://www.cdisc.org","Code","2023-12-15","C77140","Code_209"
"Unit of Pressure","202e44bb-5ff8-4bea-84a5-bc40d38c0603","http://www.cdisc.org","Code","2023-12-15","C49669","Code_210"
"Sitting","43b5c3e5-646c-4d2d-8660-cda3a630546c","http://www.cdisc.org","Code","2023-12-15","C62122","Code_211"
"Standing","4b556aed-dca4-41c9-a103-283431a4440f","http://www.cdisc.org","Code","2023-12-15","C62166","Code_212"
"Supine Position","0ee4b870-6a45-451f-8326-8619ad5c62e0","http://www.cdisc.org","Code","2023-12-15","C62167","Code_213"
"Body Position","357a3ebc-94ef-4705-b42c-f431031f96cd","http://www.cdisc.org","Code","2023-12-15","C62164","Code_214"
"Brachial Artery","689dfd49-e8ff-4041-9ca6-9014bd289549","http://www.cdisc.org","Code","2023-12-15","C12681","Code_215"
"Common Carotid Artery","cce92b33-f2f7-4327-95b6-b297e86bb462","http://www.cdisc.org","Code","2023-12-15","C12687","Code_216"
"Dorsalis Pedis Artery","97e09173-777e-4905-84bf-cd7d593c37ed","http://www.cdisc.org","Code","2023-12-15","C32478","Code_217"
"Femoral Artery","01737201-413e-4925-b601-66d690a5c295","http://www.cdisc.org","Code","2023-12-15","C12715","Code_218"
"Radial Artery","b2273986-c655-44bc-91a3-36c73d1b8b3c","http://www.cdisc.org","Code","2023-12-15","C12838","Code_219"
"Anatomic Site","1d80d576-1545-4030-9468-607a75a9d85f","http://www.cdisc.org","Code","2023-12-15","C13717","Code_220"
"Left","baa4c49e-297d-4e5d-8b8d-4f35479171b8","http://www.cdisc.org","Code","2023-12-15","C25229","Code_221"
"Right","291f6343-3160-408d-94d4-3b973b885368","http://www.cdisc.org","Code","2023-12-15","C25228","Code_222"
"Laterality","c7b5d454-5f70-4ac6-888a-bbc0d3457fa3","http://www.cdisc.org","Code","2023-12-15","C25185","Code_223"
"DIABP","0eac1102-6132-4a1a-90a2-c8d6c762f6eb","http://www.cdisc.org","Code","2023-12-15","C25299","Code_224"
"TEMP","7609d467-7a5f-492b-8ed7-d27aff86e582","http://www.cdisc.org","Code","2023-12-15","C174446","Code_225"
"Clinical Test Result","80fe00c3-e4c7-4cc7-87aa-f83f08942740","http://www.cdisc.org","Code","2023-12-15","C77140","Code_226"
"Degree Celsius","93f1d21a-d2b5-4fca-a777-6f3d56d63630","http://www.cdisc.org","Code","2023-12-15","C42559","Code_227"
"Degree Fahrenheit","856df8de-f7a3-479e-b90f-83ef50145ca8","http://www.cdisc.org","Code","2023-12-15","C44277","Code_228"
"Kelvin","ccb851d2-3287-4958-abec-6a7a20d55ee0","http://www.cdisc.org","Code","2023-12-15","C42537","Code_229"
"Unit of Temperature","c4855d10-6bd5-4576-ad02-a6e8572d9078","http://www.cdisc.org","Code","2023-12-15","C44276","Code_230"
"Axilla","cfd6bc96-9685-4346-857a-5b5c9bea6072","http://www.cdisc.org","Code","2023-12-15","C12674","Code_231"
"Ear","50ced5f6-aec3-4082-8b8b-431812446e5c","http://www.cdisc.org","Code","2023-12-15","C12394","Code_232"
"Forehead","360e7138-362d-4251-84db-ce004cf77b06","http://www.cdisc.org","Code","2023-12-15","C89803","Code_233"
"Oral Cavity","8c7d5c5f-4164-4946-bf53-0cb44001b2ae","http://www.cdisc.org","Code","2023-12-15","C12421","Code_234"
"Rectum","c0817383-e913-48b3-b785-935cb366be61","http://www.cdisc.org","Code","2023-12-15","C12390","Code_235"
"Anatomic Site","5bb97fa3-c86c-40d4-b649-52345e6f606c","http://www.cdisc.org","Code","2023-12-15","C13717","Code_236"
"TEMP","d9768d8b-123a-45dc-a889-ccdd6580ec0d","http://www.cdisc.org","Code","2023-12-15","C174446","Code_237"
"WEIGHT","73f09bf9-191e-4a7e-8af9-7d7c7a8db463","http://www.cdisc.org","Code","2023-12-15","C25208","Code_238"
"Clinical Test Result","d8544676-4ff0-4063-913b-351df8eabe9f","http://www.cdisc.org","Code","2023-12-15","C77140","Code_239"
"Pound","d73f60c2-c6d8-4ecb-8ff2-7ff641a7a9f9","http://www.cdisc.org","Code","2023-12-15","C48531","Code_240"
"Gram","9f5072cb-11a5-49b6-98fc-f319fb82a230","http://www.cdisc.org","Code","2023-12-15","C48155","Code_241"
"Kilogram","b88d03be-49ce-4626-8b34-c3d9863da1a9","http://www.cdisc.org","Code","2023-12-15","C28252","Code_242"
"Unit of Weight","e4593b85-585f-4ef9-8cbe-9462fe71f142","http://www.cdisc.org","Code","2023-12-15","C48208","Code_243"
"WEIGHT","81a2f5f6-a0b0-4498-a9e2-0f9856c4ab43","http://www.cdisc.org","Code","2023-12-15","C25208","Code_244"
"HEIGHT","65e7f571-d953-4d68-bff9-36b70dd18c7d","http://www.cdisc.org","Code","2023-12-15","C25347","Code_245"
"Clinical Test Result","d24244ab-1cd9-4672-9242-d80b0b8bebf5","http://www.cdisc.org","Code","2023-12-15","C77140","Code_246"
"Centimeter","8444f7e1-e27f-456a-b447-067c8c5284ff","http://www.cdisc.org","Code","2023-12-15","C49668","Code_247"
"Inch","bf0e7702-9b4a-40d6-a6c1-772f754eb8d5","http://www.cdisc.org","Code","2023-12-15","C48500","Code_248"
"Meter","2758041c-eb99-49c9-bd3b-9ba2785b263c","http://www.cdisc.org","Code","2023-12-15","C41139","Code_249"
"Unit of Height","fb323666-b06f-47ff-b3e7-b9daaa07ee98","http://www.cdisc.org","Code","2023-12-15","C168688","Code_250"
"HEIGHT","de891a5a-4d8c-4a04-bab3-f0fe459a42ae","http://www.cdisc.org","Code","2023-12-15","C25347","Code_251"
"ALT","25d519f9-3193-4f7b-a3c3-41079dc92929","http://www.cdisc.org","Code","2023-12-15","C64433","Code_252"
"Laboratory Test Result","cf6256c5-7207-40f0-9fce-32a6ddd4f973","http://www.cdisc.org","Code","2023-12-15","C36292","Code_253"
"Unit per Liter","b180200e-0c11-488d-a64c-303e1269fcd2","http://www.cdisc.org","Code","2023-12-15","C67456","Code_254"
"Microkatal per Liter","89a9057b-11da-4725-92e2-4405c09cbe68","http://www.cdisc.org","Code","2023-12-15","C67397","Code_255"
"International Unit per Liter","0ee15f6a-9ea8-4fc1-88ee-9e1399c0958b","http://www.cdisc.org","Code","2023-12-15","C67376","Code_256"
"Nanokatal per Liter","9791ef34-34ae-4842-9d5a-0905246feec8","http://www.cdisc.org","Code","2023-12-15","C70510","Code_257"
"Unit of Catalytic Activity Concentration","28b7e58e-3338-48cf-87c1-a28893226924","http://www.cdisc.org","Code","2023-12-15","C67365","Code_258"
"Biospecimen Type","ca044481-1696-4ea3-86c1-a7b4fc9cba38","http://www.cdisc.org","Code","2023-12-15","C70713","Code_259"
"No","9978f447-d781-4ddd-a1bb-48afc80b539c","http://www.cdisc.org","Code","2023-12-15","C49487","Code_260"
"Yes","7f4fcf3f-0e1c-4c51-a29d-9a7a546688d4","http://www.cdisc.org","Code","2023-12-15","C49488","Code_261"
"Laboratory Test Fasting Status","dfb5537f-3e28-4fc1-8fd2-8ee55aa88f28","http://www.cdisc.org","Code","2023-12-15","C83309","Code_262"
"ALT","6b323d6f-9a97-44d1-98e5-37db58ab5019","http://www.cdisc.org","Code","2023-12-15","C64433","Code_263"
"ALB","64143cf6-212e-4cc0-8d5f-1bafe5e7980c","http://www.cdisc.org","Code","2023-12-15","C64431","Code_264"
"Laboratory Test Result","65bb6346-4a89-4885-ad0c-052128630e67","http://www.cdisc.org","Code","2023-12-15","C36292","Code_265"
"Biospecimen Type","74924901-e892-4bad-96f2-2f53953c1513","http://www.cdisc.org","Code","2023-12-15","C70713","Code_266"
"No","e81f6b53-3bc8-4872-985c-f742553a8b38","http://www.cdisc.org","Code","2023-12-15","C49487","Code_267"
"Yes","b410a340-ea0f-4eb5-9d0e-8df8c377d1f5","http://www.cdisc.org","Code","2023-12-15","C49488","Code_268"
"Laboratory Test Fasting Status","76433622-1262-486f-a1e6-7b2ee1cb0a73","http://www.cdisc.org","Code","2023-12-15","C83309","Code_269"
"ALB","fd7f174a-81ba-4e1f-90d2-2ceb93a3f6c1","http://www.cdisc.org","Code","2023-12-15","C64431","Code_270"
"ALP","eada27c8-99d0-4922-8333-db2feeab0d8f","http://www.cdisc.org","Code","2023-12-15","C64432","Code_271"
"Laboratory Test Result","73b3f287-75a7-460f-863a-dfab771f8744","http://www.cdisc.org","Code","2023-12-15","C36292","Code_272"
"Unit per Liter","5bbc9d4f-e135-4784-8b67-4461de4de6a1","http://www.cdisc.org","Code","2023-12-15","C67456","Code_273"
"Microkatal per Liter","7180bf57-990d-4434-83ea-0c41ebe87d0b","http://www.cdisc.org","Code","2023-12-15","C67397","Code_274"
"International Unit per Liter","270dc5c3-5a36-4ff9-bfc0-0017a69d3dd7","http://www.cdisc.org","Code","2023-12-15","C67376","Code_275"
"Unit of Catalytic Activity Concentration","509f297f-890e-4f67-8bd0-2071e6695466","http://www.cdisc.org","Code","2023-12-15","C67365","Code_276"
"Biospecimen Type","bbe546ad-b7d2-4219-af37-8dadb8aad624","http://www.cdisc.org","Code","2023-12-15","C70713","Code_277"
"No","4e008a81-c8dd-4ca0-8311-f5de03fa03ee","http://www.cdisc.org","Code","2023-12-15","C49487","Code_278"
"Yes","0776e443-6d5b-47c9-ab85-ebe23203366b","http://www.cdisc.org","Code","2023-12-15","C49488","Code_279"
"Laboratory Test Fasting Status","e8fd00d3-1762-4124-a5ab-33a0c7d6f504","http://www.cdisc.org","Code","2023-12-15","C83309","Code_280"
"ALP","f14204bf-db19-466c-a12a-fa46929a00ea","http://www.cdisc.org","Code","2023-12-15","C64432","Code_281"
"AST","8526b7fa-6a63-448d-8be4-86f3fcacf2b9","http://www.cdisc.org","Code","2023-12-15","C64467","Code_282"
"Laboratory Test Result","92d9ba9b-9a07-4995-b1c0-e29f1176fff5","http://www.cdisc.org","Code","2023-12-15","C36292","Code_283"
"Unit per Liter","d34d19b8-3c1d-41ec-8eba-3e7d13f059e6","http://www.cdisc.org","Code","2023-12-15","C67456","Code_284"
"Microkatal per Liter","c48b898d-9983-4d05-9c79-2577c7e6404a","http://www.cdisc.org","Code","2023-12-15","C67397","Code_285"
"International Unit per Liter","af857deb-87e8-4ba2-b37b-bcd069a45a74","http://www.cdisc.org","Code","2023-12-15","C67376","Code_286"
"Unit of Catalytic Activity Concentration","5a9ff8fa-3f02-4125-a6b3-c53598b3049f","http://www.cdisc.org","Code","2023-12-15","C67365","Code_287"
"Biospecimen Type","95b8b9d3-7559-4d51-adaa-608c3412e419","http://www.cdisc.org","Code","2023-12-15","C70713","Code_288"
"No","c62b4d73-3661-4f67-ad71-926bc143e5c8","http://www.cdisc.org","Code","2023-12-15","C49487","Code_289"
"Yes","ae864be5-9dff-46b9-924a-a1315d3f40be","http://www.cdisc.org","Code","2023-12-15","C49488","Code_290"
"Laboratory Test Fasting Status","b657600c-ea09-4325-9780-5e661de566ca","http://www.cdisc.org","Code","2023-12-15","C83309","Code_291"
"AST","bb84208a-ec9b-45b8-b18c-3c3132e6bbd8","http://www.cdisc.org","Code","2023-12-15","C64467","Code_292"
"CREAT","f9711048-0be2-410a-ae9d-3add9eb9b126","http://www.cdisc.org","Code","2023-12-15","C64547","Code_293"
"Laboratory Test Result","0835db84-1346-47b5-b950-aa63d6806e4a","http://www.cdisc.org","Code","2023-12-15","C36292","Code_294"
"Milligram per Deciliter","07dac56a-7a81-41b0-94de-5ff561022d46","http://www.cdisc.org","Code","2023-12-15","C67015","Code_295"
"Microgram per Milliliter","00357636-08d8-4331-ade0-a1a1e5b012de","http://www.cdisc.org","Code","2023-12-15","C64572","Code_296"
"Millimole per Liter","d428ddfa-530f-4f4b-9433-2cc8bfa3105e","http://www.cdisc.org","Code","2023-12-15","C64387","Code_297"
"Micromole per Liter","6fa80664-7e90-4fe7-920e-2abf3c6d21fd","http://www.cdisc.org","Code","2023-12-15","C48508","Code_298"
"Unit of Concentration","a56ed3b2-4279-4841-bc1c-fb418195aa31","http://www.cdisc.org","Code","2023-12-15","C48207","Code_299"
"Biospecimen Type","128de610-a6a2-4447-9e5c-38af8c9d7b1d","http://www.cdisc.org","Code","2023-12-15","C70713","Code_300"
"No","c92e0568-f274-44b3-ac8e-bef3730c305d","http://www.cdisc.org","Code","2023-12-15","C49487","Code_301"
"Yes","1761d0b8-29df-4f7e-aa65-53f53a35ca7b","http://www.cdisc.org","Code","2023-12-15","C49488","Code_302"
"Laboratory Test Fasting Status","c7466e60-bc83-4d17-b25c-d9ad6fd5b7e1","http://www.cdisc.org","Code","2023-12-15","C83309","Code_303"
"CREAT","600af3f3-4058-49ec-bb2d-321ef752655e","http://www.cdisc.org","Code","2023-12-15","C64547","Code_304"
"K","8118256a-0bd0-4516-8dfe-43d729f79965","http://www.cdisc.org","Code","2023-12-15","C64853","Code_305"
"Laboratory Test Result","01ca93dc-cc69-43bb-ab05-9dfdbd42f032","http://www.cdisc.org","Code","2023-12-15","C36292","Code_306"
"Milliequivalent per Liter","066d5dd8-d25a-4835-9367-6e87f35f9070","http://www.cdisc.org","Code","2023-12-15","C67474","Code_307"
"Milliequivalent per Deciliter","02fdc863-83db-4e6b-a5df-a7e6db8c0a74","http://www.cdisc.org","Code","2023-12-15","C67473","Code_308"
"Millimole per Liter","63895a3e-173a-4cb4-98f4-eef2b4880975","http://www.cdisc.org","Code","2023-12-15","C64387","Code_309"
"Molarity Unit","c2b341ff-67b8-4906-a6c7-0d29283610af","http://www.cdisc.org","Code","2023-12-15","C64567","Code_310"
"Biospecimen Type","e7f651cd-1cd3-4460-a666-5858caa891aa","http://www.cdisc.org","Code","2023-12-15","C70713","Code_311"
"No","236d507d-1ba9-42a4-8a15-dad68e475822","http://www.cdisc.org","Code","2023-12-15","C49487","Code_312"
"Yes","a7baec1f-bc3f-4ae7-93b5-26a2dd06ff7f","http://www.cdisc.org","Code","2023-12-15","C49488","Code_313"
"Laboratory Test Fasting Status","11485bcf-6f0f-46f1-b58c-684513b72612","http://www.cdisc.org","Code","2023-12-15","C83309","Code_314"
"K","eedcbfda-5690-4cb0-a9cd-3f23282acfb8","http://www.cdisc.org","Code","2023-12-15","C64853","Code_315"
"SODIUM","bc5feb33-693c-4b43-a827-55c80843e843","http://www.cdisc.org","Code","2023-12-15","C64809","Code_316"
"Laboratory Test Result","d25207d0-f2dc-43f5-98e9-97030af3211a","http://www.cdisc.org","Code","2023-12-15","C36292","Code_317"
"Milliequivalent per Liter","37277682-a89f-490e-90c8-100f8e58c1ee","http://www.cdisc.org","Code","2023-12-15","C67474","Code_318"
"Milliequivalent per Deciliter","046ab4bd-97e7-49c5-9744-0f2fa01277b6","http://www.cdisc.org","Code","2023-12-15","C67473","Code_319"
"Millimole per Liter","88c97922-930a-4984-97b9-69cfd05c6d19","http://www.cdisc.org","Code","2023-12-15","C64387","Code_320"
"Molarity Unit","732567f5-dfe0-44e5-bd2a-e256fce87b1b","http://www.cdisc.org","Code","2023-12-15","C64567","Code_321"
"Biospecimen Type","31827aed-8280-4882-a665-3a1417d3f5fa","http://www.cdisc.org","Code","2023-12-15","C70713","Code_322"
"No","d0cd610c-e8ed-49de-8735-a305d05f6a32","http://www.cdisc.org","Code","2023-12-15","C49487","Code_323"
"Yes","d2569329-9518-477c-887d-d8264c01d8a0","http://www.cdisc.org","Code","2023-12-15","C49488","Code_324"
"Laboratory Test Fasting Status","9305fb66-2035-4e26-b4e2-588aeb9c8cd0","http://www.cdisc.org","Code","2023-12-15","C83309","Code_325"
"SODIUM","2485b75e-b0e1-41b9-955d-ba8135d4e1f9","http://www.cdisc.org","Code","2023-12-15","C64809","Code_326"
"SYSBP","deec0216-727d-4ffa-9614-b1b36c6150a8","http://www.cdisc.org","Code","2023-12-15","C25298","Code_327"
"Clinical Test Result","1cf2678e-f1bc-47fd-8f76-6a497b8fa07a","http://www.cdisc.org","Code","2023-12-15","C77140","Code_328"
"Unit of Pressure","ccc0d8b3-3462-4cf5-9396-bfc727bb3751","http://www.cdisc.org","Code","2023-12-15","C49669","Code_329"
"Sitting","7713e8d2-40f2-4cf3-a4f7-dce1ee0241a8","http://www.cdisc.org","Code","2023-12-15","C62122","Code_330"
"Standing","52ef5a12-8062-49d0-a3c8-d929266d503e","http://www.cdisc.org","Code","2023-12-15","C62166","Code_331"
"Supine Position","5efbc978-06f7-416c-9724-5688ad02f291","http://www.cdisc.org","Code","2023-12-15","C62167","Code_332"
"Body Position","89a4aabe-e4f5-4f46-8f76-280b7e4096f5","http://www.cdisc.org","Code","2023-12-15","C62164","Code_333"
"Brachial Artery","795b4ddc-e3b2-4b9c-996b-79265a05cc39","http://www.cdisc.org","Code","2023-12-15","C12681","Code_334"
"Common Carotid Artery","107a4675-052a-4755-9c27-610157116927","http://www.cdisc.org","Code","2023-12-15","C12687","Code_335"
"Dorsalis Pedis Artery","7db8ce75-1b87-44ab-9638-1e861d8a2bfc","http://www.cdisc.org","Code","2023-12-15","C32478","Code_336"
"Femoral Artery","44ef0127-ff36-4f92-bf33-19d9928b085c","http://www.cdisc.org","Code","2023-12-15","C12715","Code_337"
"Radial Artery","260cebb1-aa16-4fea-a175-be7b23c5d4c1","http://www.cdisc.org","Code","2023-12-15","C12838","Code_338"
"Anatomic Site","73032645-abf1-46ed-a99c-cfd3f4179e99","http://www.cdisc.org","Code","2023-12-15","C13717","Code_339"
"Left","4d5b037b-0452-402c-9c32-2c27a2aafdf4","http://www.cdisc.org","Code","2023-12-15","C25229","Code_340"
"Right","9b5c4355-82a0-49f2-a136-63db0c21f058","http://www.cdisc.org","Code","2023-12-15","C25228","Code_341"
"Laterality","4af2fbc4-d9d4-452b-8c31-013e3dfecfbf","http://www.cdisc.org","Code","2023-12-15","C25185","Code_342"
"SYSBP","6154e30d-e653-480b-aedf-61f73b229d45","http://www.cdisc.org","Code","2023-12-15","C25298","Code_343"
"DIABP","21a0265b-d347-491b-84ef-e564b29fe539","http://www.cdisc.org","Code","2023-12-15","C25299","Code_344"
"Clinical Test Result","ffb9311b-a4bf-4046-9ce0-a6b3c8051153","http://www.cdisc.org","Code","2023-12-15","C77140","Code_345"
"Unit of Pressure","732299cb-86f2-4aaf-ab50-bc5317d1c98d","http://www.cdisc.org","Code","2023-12-15","C49669","Code_346"
"Sitting","d1fabab1-10af-4d8b-a384-f0d42129b296","http://www.cdisc.org","Code","2023-12-15","C62122","Code_347"
"Standing","d7eacad6-94bb-49dd-99cc-8ce47185f969","http://www.cdisc.org","Code","2023-12-15","C62166","Code_348"
"Supine Position","9e392707-4c08-4b9f-bf06-1d5b261f43cc","http://www.cdisc.org","Code","2023-12-15","C62167","Code_349"
"Body Position","090b942f-b32f-4e5a-bd79-84970db9b6b3","http://www.cdisc.org","Code","2023-12-15","C62164","Code_350"
"Brachial Artery","c99dc767-b6d9-4bd6-a327-1caa3fd86b1c","http://www.cdisc.org","Code","2023-12-15","C12681","Code_351"
"Common Carotid Artery","dd57b72a-d747-46bf-b917-b32f2e1b1c8d","http://www.cdisc.org","Code","2023-12-15","C12687","Code_352"
"Dorsalis Pedis Artery","fc9a0947-5602-4c87-b026-f6ed4076afdc","http://www.cdisc.org","Code","2023-12-15","C32478","Code_353"
"Femoral Artery","c8bc9761-c8fb-42f6-8808-560ba986a191","http://www.cdisc.org","Code","2023-12-15","C12715","Code_354"
"Radial Artery","f3a42b85-2302-4be4-b032-57bf094925e3","http://www.cdisc.org","Code","2023-12-15","C12838","Code_355"
"Anatomic Site","2daf7407-5171-4346-a9f7-f6ec7a304136","http://www.cdisc.org","Code","2023-12-15","C13717","Code_356"
"Left","c2efb4a1-f3ad-417b-b2af-9b844dc8733f","http://www.cdisc.org","Code","2023-12-15","C25229","Code_357"
"Right","17c62271-007e-42e9-9ef8-2c5898ffc749","http://www.cdisc.org","Code","2023-12-15","C25228","Code_358"
"Laterality","14502f5b-994f-46c2-88f8-d494c7ea865e","http://www.cdisc.org","Code","2023-12-15","C25185","Code_359"
"DIABP","93bd67e1-ea79-41ef-80e9-b74ea1c9e187","http://www.cdisc.org","Code","2023-12-15","C25299","Code_360"
"HR","8073a35f-6830-4345-a7fe-b7f9c5173912","http://www.cdisc.org","Code","2023-12-15","C49677","Code_361"
"Clinical Test Result","0d340e73-094e-480d-ab3a-7aa5abdb94b3","http://www.cdisc.org","Code","2023-12-15","C77140","Code_362"
"Count per Minute","f54f9893-6714-4740-aea8-f2ca9bcd9dc7","http://www.cdisc.org","Code","2023-12-15","C73688","Code_363"
"Sitting","61685d85-6d74-48ba-8803-819f1c6df16e","http://www.cdisc.org","Code","2023-12-15","C62122","Code_364"
"Standing","14264377-212f-43a7-95a2-07e81228b363","http://www.cdisc.org","Code","2023-12-15","C62166","Code_365"
"Supine Position","a5672dab-8153-4038-b694-6e889637b305","http://www.cdisc.org","Code","2023-12-15","C62167","Code_366"
"Body Position","67a39b02-0593-4677-b8ae-72312e06b67d","http://www.cdisc.org","Code","2023-12-15","C62164","Code_367"
"Brachial Artery","697ef5a6-a0b8-4667-b268-14deed12cb63","http://www.cdisc.org","Code","2023-12-15","C12681","Code_368"
"Common Carotid Artery","d2ad28b4-dc2b-47f1-9193-07ae1e6d7541","http://www.cdisc.org","Code","2023-12-15","C12687","Code_369"
"Dorsalis Pedis Artery","44bf9c22-0ed5-4af9-8a4f-1e10a4067ee6","http://www.cdisc.org","Code","2023-12-15","C32478","Code_370"
"Femoral Artery","aac463dc-b282-447f-9283-72da8a33771b","http://www.cdisc.org","Code","2023-12-15","C12715","Code_371"
"Radial Artery","0dd0541f-085c-4c4f-9504-c109a9008f87","http://www.cdisc.org","Code","2023-12-15","C12838","Code_372"
"Anatomic Site","bcb30fa3-8eee-4541-965a-76d8672acb6e","http://www.cdisc.org","Code","2023-12-15","C13717","Code_373"
"Left","74458bb6-d289-43a0-b831-69528fabad34","http://www.cdisc.org","Code","2023-12-15","C25229","Code_374"
"Right","7a9c978e-12b9-470a-8b43-4f6b0da1e475","http://www.cdisc.org","Code","2023-12-15","C25228","Code_375"
"Laterality","3cb694ba-f6ea-4b2a-80ef-ca7f9c94ae41","http://www.cdisc.org","Code","2023-12-15","C25185","Code_376"
"HR","88b88f4f-e6ab-4eae-b2e8-2ad2385dcd35","http://www.cdisc.org","Code","2023-12-15","C49677","Code_377"
"SYSBP","49f0e361-a6fa-440c-978c-21938270a481","http://www.cdisc.org","Code","2023-12-15","C25298","Code_378"
"Clinical Test Result","3416af9e-2ba1-4d39-8ff1-46b29fe76062","http://www.cdisc.org","Code","2023-12-15","C77140","Code_379"
