"decode","uuid:ID","codeSystem","instanceType","codeSystemVersion","code","id"
"Disabling Adverse Event","cbc2f620-9621-4a13-8225-af88d4252af2","http://www.cdisc.org","Code","2023-12-15","C113380","Code_169"
"No","c99143c3-9882-4c0f-8f0a-55885369386a","http://www.cdisc.org","Code","2023-12-15","C49487","Code_170"
"Yes","b5716ddf-5f28-4e55-9a4d-11c500c7bdff","http://www.cdisc.org","Code","2023-12-15","C49488","Code_171"
"Death Related to Adverse Event","ed93a66f-7c78-4562-be09-617e70b8f5fc","http://www.cdisc.org","Code","2023-12-15","C48275","Code_172"
"No","c98122f8-bf41-4592-912f-2e8a76408549","http://www.cdisc.org","Code","2023-12-15","C49487","Code_173"
"Yes","e9a79015-ea84-4e7b-b6d4-02d7b017efe3","http://www.cdisc.org","Code","2023-12-15","C49488","Code_174"
"Adverse Event associated with Hospitalization","3996f861-34aa-4fc5-a2bc-d830326f435f","http://www.cdisc.org","Code","2023-12-15","C83052","Code_175"
"No","8615efc3-5274-40b1-91df-30d5d83f8898","http://www.cdisc.org","Code","2023-12-15","C49487","Code_176"
"Yes","6aecba99-c3bd-4c52-95e9-3c821f31cbb0","http://www.cdisc.org","Code","2023-12-15","C49488","Code_177"
"Life Threatening Adverse Event","103c6360-d5d0-4308-bb31-0ab034686ccd","http://www.cdisc.org","Code","2023-12-15","C84266","Code_178"
"No","5cfe3705-ccd8-4948-8219-05b6c62a89e9","http://www.cdisc.org","Code","2023-12-15","C49487","Code_179"
"Yes","f85d5d2f-8ed6-412a-8818-78599d334cf5","http://www.cdisc.org","Code","2023-12-15","C49488","Code_180"
"Adverse Event Occurred with Overdose","32ed06c6-0b10-4303-82fb-2f5925019ad3","http://www.cdisc.org","Code","2023-12-15","C83214","Code_181"
"No","e46521ff-32bc-48d6-912e-6a5ae8f0e00d","http://www.cdisc.org","Code","2023-12-15","C49487","Code_182"
"Yes","75151021-5704-439e-96e5-b7842fe187c4","http://www.cdisc.org","Code","2023-12-15","C49488","Code_183"
"Adverse Event Associated with Serious Medical Event","8a42cecb-b451-47dc-8e22-291218f449f7","http://www.cdisc.org","Code","2023-12-15","C83053","Code_184"
"No","042fe8eb-8134-4084-91ab-3e4fe0bc0e13","http://www.cdisc.org","Code","2023-12-15","C49487","Code_185"
"Yes","31b87579-2d93-4047-89cc-ef2e736815b4","http://www.cdisc.org","Code","2023-12-15","C49488","Code_186"
"Adverse Event Concomitant Treatment","fd2b59ae-6bd5-4233-b250-65aaece159db","http://www.cdisc.org","Code","2023-12-15","C83199","Code_187"
"Adverse Event Start Date Time","0259d9e3-8d4e-4ce9-bf94-4bf652cf9fe6","http://www.cdisc.org","Code","2023-12-15","C83215","Code_188"
"Adverse Event End Date Time","dbce0110-5443-414f-bd6f-57f8bc9ac644","http://www.cdisc.org","Code","2023-12-15","C83201","Code_189"
"Solicited Adverse Event","621d3b5b-f1b9-41dc-9441-638be8324153","http://www.cdisc.org","Code","2023-12-15","C179175","Code_190"
"SYSBP","74b002c7-020a-40fa-a8c2-dc397ac80192","http://www.cdisc.org","Code","2023-12-15","C25298","Code_191"
"Clinical Test Result","c0a59109-a73c-40f0-9bdf-3e73dad14221","http://www.cdisc.org","Code","2023-12-15","C77140","Code_192"
"Unit of Pressure","e306e84c-fa3c-4dc9-adc4-49dac0109057","http://www.cdisc.org","Code","2023-12-15","C49669","Code_193"
"Sitting","cd40d6f1-f2c1-411e-9657-264be9a9fd77","http://www.cdisc.org","Code","2023-12-15","C62122","Code_194"
"Standing","65e67f1a-f3dd-495f-ae0d-c278115d0703","http://www.cdisc.org","Code","2023-12-15","C62166","Code_195"
"Supine Position","8e9aeb73-fe2a-4eb0-9dc8-5497790fcb4f","http://www.cdisc.org","Code","2023-12-15","C62167","Code_196"
"Body Position","05dce3b4-d5ae-4970-8ee3-27c63d1e12f0","http://www.cdisc.org","Code","2023-12-15","C62164","Code_197"
"Brachial Artery","6ee7acb4-8159-41d1-9ce4-8bd7e97fe646","http://www.cdisc.org","Code","2023-12-15","C12681","Code_198"
"Common Carotid Artery","10da3ec1-a0bb-402d-af62-cef17a18fbc9","http://www.cdisc.org","Code","2023-12-15","C12687","Code_199"
"Dorsalis Pedis Artery","e4653810-6fc9-454c-baa1-45a5b98972c6","http://www.cdisc.org","Code","2023-12-15","C32478","Code_200"
"Femoral Artery","66e4d179-fa93-4e84-a742-d8c8f5cacc85","http://www.cdisc.org","Code","2023-12-15","C12715","Code_201"
"Radial Artery","3cbfc0bf-d67c-4726-b0ec-4bfecdea4900","http://www.cdisc.org","Code","2023-12-15","C12838","Code_202"
"Anatomic Site","55667968-f5c5-48a8-ae2d-b2a97cb9982d","http://www.cdisc.org","Code","2023-12-15","C13717","Code_203"
"Left","9ef91a87-d3c8-4977-b670-eeba63746a45","http://www.cdisc.org","Code","2023-12-15","C25229","Code_204"
"Right","ffaf80b3-e3cc-4a73-8157-6d275af7d691","http://www.cdisc.org","Code","2023-12-15","C25228","Code_205"
"Laterality","df47f665-126d-41a9-9cc4-a204745070d1","http://www.cdisc.org","Code","2023-12-15","C25185","Code_206"
"SYSBP","0e9fcecd-e20e-4bce-a3f5-485ba029b2fc","http://www.cdisc.org","Code","2023-12-15","C25298","Code_207"
"DIABP","d9ce23a3-81d4-44a4-a50e-dbfe367731e8","http://www.cdisc.org","Code","2023-12-15","C25299","Code_208"
"Clinical Test Result","84215e45-5cd7-4960-a024-931953fc1579","http://www.cdisc.org","Code","2023-12-15","C77140","Code_209"
"Unit of Pressure","c223ef71-97d9-4c6c-ba4c-c721aba2e96a","http://www.cdisc.org","Code","2023-12-15","C49669","Code_210"
"Sitting","ad6975db-1ed1-4e68-9d57-b6c878b2a9e5","http://www.cdisc.org","Code","2023-12-15","C62122","Code_211"
"Standing","9e30ec59-b8bd-421b-a807-ce42ca503b7c","http://www.cdisc.org","Code","2023-12-15","C62166","Code_212"
"Supine Position","13945238-d5d9-4673-81ce-84d1bd6b7a83","http://www.cdisc.org","Code","2023-12-15","C62167","Code_213"
"Body Position","6f560e1c-106f-45f3-baa6-fa5a520ceb2f","http://www.cdisc.org","Code","2023-12-15","C62164","Code_214"
"Brachial Artery","d81ae8f2-575f-406f-b3f3-f07dc8371c7a","http://www.cdisc.org","Code","2023-12-15","C12681","Code_215"
"Common Carotid Artery","bf86002c-886d-4769-90f7-01e9e0ff905d","http://www.cdisc.org","Code","2023-12-15","C12687","Code_216"
"Dorsalis Pedis Artery","5ae30b7f-eaaa-4357-808f-cb75659106a2","http://www.cdisc.org","Code","2023-12-15","C32478","Code_217"
"Femoral Artery","9b1c8fa9-0ef4-46c0-a80c-a15596f17228","http://www.cdisc.org","Code","2023-12-15","C12715","Code_218"
"Radial Artery","2727b46f-f640-4459-aeef-681ac03c3dfe","http://www.cdisc.org","Code","2023-12-15","C12838","Code_219"
"Anatomic Site","1a79d62f-32b7-4acc-93b3-dc649b001eb0","http://www.cdisc.org","Code","2023-12-15","C13717","Code_220"
"Left","51477f26-7ea6-4af5-b004-6845663dde6f","http://www.cdisc.org","Code","2023-12-15","C25229","Code_221"
"Right","1243406b-3335-4ad2-ae63-7290b589cef6","http://www.cdisc.org","Code","2023-12-15","C25228","Code_222"
"Laterality","4e15f047-3c3b-4ce7-ba91-bfeaa926b125","http://www.cdisc.org","Code","2023-12-15","C25185","Code_223"
"DIABP","9f60fb9b-a11a-4e3d-aa57-e727fa1ee742","http://www.cdisc.org","Code","2023-12-15","C25299","Code_224"
"TEMP","81414024-03a9-4aad-88fd-cb5e925861ef","http://www.cdisc.org","Code","2023-12-15","C174446","Code_225"
"Clinical Test Result","d0d2947f-0d57-4e14-8a4c-8b254f225990","http://www.cdisc.org","Code","2023-12-15","C77140","Code_226"
"Degree Celsius","cf9f8b87-b16a-43a2-91fd-fc01b87bb6f5","http://www.cdisc.org","Code","2023-12-15","C42559","Code_227"
"Degree Fahrenheit","c63f8eae-c0c6-4239-aa20-2711e0e9cead","http://www.cdisc.org","Code","2023-12-15","C44277","Code_228"
"Kelvin","0a129850-1e6b-448d-b93c-d6c9607e6ac0","http://www.cdisc.org","Code","2023-12-15","C42537","Code_229"
"Unit of Temperature","6ebac1a1-5a99-4675-8343-2ab987eeb3a0","http://www.cdisc.org","Code","2023-12-15","C44276","Code_230"
"Axilla","d3ef12c7-1154-4edd-9855-acebe3c7212b","http://www.cdisc.org","Code","2023-12-15","C12674","Code_231"
"Ear","179fc62e-43d7-4c11-a3d4-3a5a4ba97204","http://www.cdisc.org","Code","2023-12-15","C12394","Code_232"
"Forehead","43ca5c9b-b580-4838-b591-703ecf83addf","http://www.cdisc.org","Code","2023-12-15","C89803","Code_233"
"Oral Cavity","4fb548ea-4057-4fff-879c-d6223786a567","http://www.cdisc.org","Code","2023-12-15","C12421","Code_234"
"Rectum","6a5a6f67-5f00-4e03-b354-5a49817e686b","http://www.cdisc.org","Code","2023-12-15","C12390","Code_235"
"Anatomic Site","805dc011-8176-4ed3-bf22-a5b62adbb2f1","http://www.cdisc.org","Code","2023-12-15","C13717","Code_236"
"TEMP","c22d6796-6671-462a-ab2d-598540c86c83","http://www.cdisc.org","Code","2023-12-15","C174446","Code_237"
"WEIGHT","d6654900-8485-4303-a0a3-13ea49cd62de","http://www.cdisc.org","Code","2023-12-15","C25208","Code_238"
"Clinical Test Result","85092935-dbe5-4456-8ea6-17f4ca3ce264","http://www.cdisc.org","Code","2023-12-15","C77140","Code_239"
"Pound","c194e6f5-680e-48f0-b60b-0cdc0e9678ca","http://www.cdisc.org","Code","2023-12-15","C48531","Code_240"
"Gram","ed0a6d59-bbea-4895-853e-cd6ac812a95d","http://www.cdisc.org","Code","2023-12-15","C48155","Code_241"
"Kilogram","0762a206-9545-45da-87a8-ad92714a99dd","http://www.cdisc.org","Code","2023-12-15","C28252","Code_242"
"Unit of Weight","74af1535-f049-490c-8522-a7eea7f0f06f","http://www.cdisc.org","Code","2023-12-15","C48208","Code_243"
"WEIGHT","6807bc69-0264-48e0-8451-d97d4622dfaa","http://www.cdisc.org","Code","2023-12-15","C25208","Code_244"
"HEIGHT","cade46f4-8381-482a-ad8c-740d5d01cdc8","http://www.cdisc.org","Code","2023-12-15","C25347","Code_245"
"Clinical Test Result","c1503e41-bef8-4678-8635-6a3b22293296","http://www.cdisc.org","Code","2023-12-15","C77140","Code_246"
"Centimeter","3110e747-84e7-4c3b-95bc-b1eadfce6f85","http://www.cdisc.org","Code","2023-12-15","C49668","Code_247"
"Inch","f894cbbb-3961-40d6-90fa-58e29df04c34","http://www.cdisc.org","Code","2023-12-15","C48500","Code_248"
"Meter","3a474190-40a7-4d93-a45b-c0647c1e42a1","http://www.cdisc.org","Code","2023-12-15","C41139","Code_249"
"Unit of Height","be52602a-a244-474f-b788-4328e67c099d","http://www.cdisc.org","Code","2023-12-15","C168688","Code_250"
"HEIGHT","27953ac9-46ac-44fe-8e5c-d2ee03337eea","http://www.cdisc.org","Code","2023-12-15","C25347","Code_251"
"ALT","201f1717-6d12-4191-8d20-8f1bbbf8dc3e","http://www.cdisc.org","Code","2023-12-15","C64433","Code_252"
"Laboratory Test Result","9cd0a4bb-df02-4d25-9fcb-f355c68804d2","http://www.cdisc.org","Code","2023-12-15","C36292","Code_253"
"Unit per Liter","6d19c599-580b-4774-a539-9205e99fbf71","http://www.cdisc.org","Code","2023-12-15","C67456","Code_254"
"Microkatal per Liter","1070491d-af2f-4c6e-b7d8-9775688b9951","http://www.cdisc.org","Code","2023-12-15","C67397","Code_255"
"International Unit per Liter","8d270cc9-bd3f-41fc-80fe-430cc5adb7bb","http://www.cdisc.org","Code","2023-12-15","C67376","Code_256"
"Nanokatal per Liter","e708818b-832f-42b2-907a-cb9d54b95e19","http://www.cdisc.org","Code","2023-12-15","C70510","Code_257"
"Unit of Catalytic Activity Concentration","30bab4bb-d06c-4f83-a4ae-28b3aa42873b","http://www.cdisc.org","Code","2023-12-15","C67365","Code_258"
"Biospecimen Type","2cfcb12a-d0a8-47ef-a505-4ee709e06b32","http://www.cdisc.org","Code","2023-12-15","C70713","Code_259"
"No","7ca8f0b6-cddf-474b-b279-e2d4ac746032","http://www.cdisc.org","Code","2023-12-15","C49487","Code_260"
"Yes","e60a609c-459c-456b-ab6f-351bf3a2a3fc","http://www.cdisc.org","Code","2023-12-15","C49488","Code_261"
"Laboratory Test Fasting Status","c0825de8-ffa4-4802-9c41-6089d62d72f7","http://www.cdisc.org","Code","2023-12-15","C83309","Code_262"
"ALT","dbeabc6b-266f-41b4-994a-80b2a3334a63","http://www.cdisc.org","Code","2023-12-15","C64433","Code_263"
"ALB","c7cc9677-212f-420b-909c-02f37a76bb82","http://www.cdisc.org","Code","2023-12-15","C64431","Code_264"
"Laboratory Test Result","5be1d954-d764-4299-9371-fcd96e464e49","http://www.cdisc.org","Code","2023-12-15","C36292","Code_265"
"Biospecimen Type","4d9f28d9-3245-49bf-8ed5-fb1103f32aaa","http://www.cdisc.org","Code","2023-12-15","C70713","Code_266"
"No","7552cf27-e890-4038-bc34-95046f51c849","http://www.cdisc.org","Code","2023-12-15","C49487","Code_267"
"Yes","49a2c701-a67c-4bb2-bbd6-54bfb2ffbbd7","http://www.cdisc.org","Code","2023-12-15","C49488","Code_268"
"Laboratory Test Fasting Status","0fe38f79-94ca-43b5-a1d8-3e64a0d4980c","http://www.cdisc.org","Code","2023-12-15","C83309","Code_269"
"ALB","4193ef62-5e56-4ac7-94eb-e0cfc636c829","http://www.cdisc.org","Code","2023-12-15","C64431","Code_270"
"ALP","1d801992-da01-4690-b00c-3b8de760fdf6","http://www.cdisc.org","Code","2023-12-15","C64432","Code_271"
"Laboratory Test Result","afa7fd9d-986c-46d9-8bb3-e78218ea62f0","http://www.cdisc.org","Code","2023-12-15","C36292","Code_272"
"Unit per Liter","5816a641-6a3a-473b-b8e0-b9a368d35143","http://www.cdisc.org","Code","2023-12-15","C67456","Code_273"
"Microkatal per Liter","f5b69c2c-4418-44bb-807c-e45b588e6aea","http://www.cdisc.org","Code","2023-12-15","C67397","Code_274"
"International Unit per Liter","553d7813-c2e0-44dd-83f5-e325c12a0a9f","http://www.cdisc.org","Code","2023-12-15","C67376","Code_275"
"Unit of Catalytic Activity Concentration","96517ddc-2492-400b-9067-31176c6de894","http://www.cdisc.org","Code","2023-12-15","C67365","Code_276"
"Biospecimen Type","f81101db-8aad-45cc-ac4f-7a95f37769ac","http://www.cdisc.org","Code","2023-12-15","C70713","Code_277"
"No","f99e7010-e203-4447-a323-e136c4b9d5a9","http://www.cdisc.org","Code","2023-12-15","C49487","Code_278"
"Yes","390d3bab-10db-4123-adf2-6d660aabe46f","http://www.cdisc.org","Code","2023-12-15","C49488","Code_279"
"Laboratory Test Fasting Status","99a0d6db-1fb1-4b55-ae95-164836368250","http://www.cdisc.org","Code","2023-12-15","C83309","Code_280"
"ALP","c49025d2-fadb-4850-8d3e-c46fac41b6c1","http://www.cdisc.org","Code","2023-12-15","C64432","Code_281"
"AST","06d964d2-bf10-42ef-b158-c419e4f8bfa6","http://www.cdisc.org","Code","2023-12-15","C64467","Code_282"
"Laboratory Test Result","b48dc274-0ea0-4c1d-98e6-cf5f170916bf","http://www.cdisc.org","Code","2023-12-15","C36292","Code_283"
"Unit per Liter","942c5ef3-8c92-4fce-b4a0-e4ff1a6e789c","http://www.cdisc.org","Code","2023-12-15","C67456","Code_284"
"Microkatal per Liter","9f020fba-0aed-4bb6-98ec-739fefd38c14","http://www.cdisc.org","Code","2023-12-15","C67397","Code_285"
"International Unit per Liter","20e44c2e-d6ae-4fd6-b136-dafb3586a144","http://www.cdisc.org","Code","2023-12-15","C67376","Code_286"
"Unit of Catalytic Activity Concentration","eef494f1-fb06-488d-9585-85c09f609242","http://www.cdisc.org","Code","2023-12-15","C67365","Code_287"
"Biospecimen Type","beaf9b8b-c333-4d02-9d3d-1e86219476b3","http://www.cdisc.org","Code","2023-12-15","C70713","Code_288"
"No","f969eb57-5dad-489e-bd96-8eaacff8a13f","http://www.cdisc.org","Code","2023-12-15","C49487","Code_289"
"Yes","879487b7-187c-4dd8-b9f2-bea6d7a40cf9","http://www.cdisc.org","Code","2023-12-15","C49488","Code_290"
"Laboratory Test Fasting Status","d9857be6-aee3-4c76-a087-710eccc2f0d4","http://www.cdisc.org","Code","2023-12-15","C83309","Code_291"
"AST","7cb357ef-b1bd-4355-98f9-cee362858480","http://www.cdisc.org","Code","2023-12-15","C64467","Code_292"
"CREAT","325d6a83-25e0-4b5f-99e1-0f54006d7c58","http://www.cdisc.org","Code","2023-12-15","C64547","Code_293"
"Laboratory Test Result","90d1ab92-63f6-4479-96dc-e0816e8461f0","http://www.cdisc.org","Code","2023-12-15","C36292","Code_294"
"Milligram per Deciliter","1309a884-438c-4f16-9786-102676996458","http://www.cdisc.org","Code","2023-12-15","C67015","Code_295"
"Microgram per Milliliter","75e3731a-c1c1-44e6-a603-0a290d2db480","http://www.cdisc.org","Code","2023-12-15","C64572","Code_296"
"Millimole per Liter","2028f8e6-1af8-4f0a-88b7-5b129f02ae17","http://www.cdisc.org","Code","2023-12-15","C64387","Code_297"
"Micromole per Liter","fcd0f60a-8e3e-4b3f-bc61-8143e698b41d","http://www.cdisc.org","Code","2023-12-15","C48508","Code_298"
"Unit of Concentration","6d8a0bee-ab5e-4b96-8de6-d700ef6ae36d","http://www.cdisc.org","Code","2023-12-15","C48207","Code_299"
"Biospecimen Type","89286ea3-6045-46e2-b144-68b2f8d4891c","http://www.cdisc.org","Code","2023-12-15","C70713","Code_300"
"No","8509129b-42b6-4e40-94c4-b06c242e7814","http://www.cdisc.org","Code","2023-12-15","C49487","Code_301"
"Yes","3bb99a0e-03cf-4e2f-9b5e-4edc95ced158","http://www.cdisc.org","Code","2023-12-15","C49488","Code_302"
"Laboratory Test Fasting Status","e44642c0-7be8-45ff-85d3-eb9855d81699","http://www.cdisc.org","Code","2023-12-15","C83309","Code_303"
"CREAT","c6ead853-cb55-4fad-b18f-d218e23a39ea","http://www.cdisc.org","Code","2023-12-15","C64547","Code_304"
"K","279c30c5-ca33-4e33-b78d-fddaf6b46751","http://www.cdisc.org","Code","2023-12-15","C64853","Code_305"
"Laboratory Test Result","cd3a3985-166a-433f-a1f7-b7cb5d0ccad8","http://www.cdisc.org","Code","2023-12-15","C36292","Code_306"
"Milliequivalent per Liter","e0e7f520-53e4-41b9-9d1f-9f6b9ece1b27","http://www.cdisc.org","Code","2023-12-15","C67474","Code_307"
"Milliequivalent per Deciliter","9ddb98d1-2451-4c5c-a7c7-a8eab4c01067","http://www.cdisc.org","Code","2023-12-15","C67473","Code_308"
"Millimole per Liter","4d4317f8-da9b-4736-be5f-64863784746a","http://www.cdisc.org","Code","2023-12-15","C64387","Code_309"
"Molarity Unit","d38b55c1-fec3-42d1-91b6-790afd13ede2","http://www.cdisc.org","Code","2023-12-15","C64567","Code_310"
"Biospecimen Type","0b6076f1-1e5e-4467-adef-e9173470c240","http://www.cdisc.org","Code","2023-12-15","C70713","Code_311"
"No","d6cdc632-7438-40b5-9865-90775af7220e","http://www.cdisc.org","Code","2023-12-15","C49487","Code_312"
"Yes","6d8376bd-ee3a-40e9-b338-31c2ecfb6172","http://www.cdisc.org","Code","2023-12-15","C49488","Code_313"
"Laboratory Test Fasting Status","ad56912b-353d-4fdc-8898-a186840f8f11","http://www.cdisc.org","Code","2023-12-15","C83309","Code_314"
"K","85c7d016-e3b2-4490-bfb6-77fca83671a9","http://www.cdisc.org","Code","2023-12-15","C64853","Code_315"
"SODIUM","c45ecb7d-a72e-4657-b7d6-2f09a50e9ae0","http://www.cdisc.org","Code","2023-12-15","C64809","Code_316"
"Laboratory Test Result","b40577c7-d340-4500-8363-d4b90153b6af","http://www.cdisc.org","Code","2023-12-15","C36292","Code_317"
"Milliequivalent per Liter","3c4d91bb-e3a0-4fbb-825f-ca43737a69e7","http://www.cdisc.org","Code","2023-12-15","C67474","Code_318"
"Milliequivalent per Deciliter","1da208af-1cfd-4db8-b02c-9fc111a8dbb7","http://www.cdisc.org","Code","2023-12-15","C67473","Code_319"
"Millimole per Liter","dfbf59f0-c4f4-44ca-99eb-372d061ca883","http://www.cdisc.org","Code","2023-12-15","C64387","Code_320"
"Molarity Unit","81185bf4-6f79-4a60-bc8d-f1c743a16f60","http://www.cdisc.org","Code","2023-12-15","C64567","Code_321"
"Biospecimen Type","2a8d4cdf-e88f-41f9-8f42-f3b3ec7cf3aa","http://www.cdisc.org","Code","2023-12-15","C70713","Code_322"
"No","0fd6d6ef-60ba-4b9a-9c15-7d0e7ef536ae","http://www.cdisc.org","Code","2023-12-15","C49487","Code_323"
"Yes","6b2766b3-2f89-47e3-aedd-edeeb7456246","http://www.cdisc.org","Code","2023-12-15","C49488","Code_324"
"Laboratory Test Fasting Status","caecc0e1-d320-4850-b9f8-2b06a37d0f7e","http://www.cdisc.org","Code","2023-12-15","C83309","Code_325"
"SODIUM","d6fdb2bd-a823-4c24-a5ae-5521d104418f","http://www.cdisc.org","Code","2023-12-15","C64809","Code_326"
"SYSBP","6b355fb2-96fe-467f-8f71-4f02ff6ac9ab","http://www.cdisc.org","Code","2023-12-15","C25298","Code_327"
"Clinical Test Result","4a855327-ffc9-4d89-8019-36130ab2e07c","http://www.cdisc.org","Code","2023-12-15","C77140","Code_328"
"Unit of Pressure","2f4faad9-b569-4d3d-8a26-5dd709b38f65","http://www.cdisc.org","Code","2023-12-15","C49669","Code_329"
"Sitting","a8b098fb-d98a-4fcc-bd61-8d6f5996727a","http://www.cdisc.org","Code","2023-12-15","C62122","Code_330"
"Standing","fc053e2e-5940-4855-90c3-dc6757ba619c","http://www.cdisc.org","Code","2023-12-15","C62166","Code_331"
"Supine Position","ccbb8d83-593d-4ef4-a4cf-fd4d15dd1583","http://www.cdisc.org","Code","2023-12-15","C62167","Code_332"
"Body Position","93168b6b-b0e6-4e0f-8e33-862e335a4ec8","http://www.cdisc.org","Code","2023-12-15","C62164","Code_333"
"Brachial Artery","b2d3362a-9923-44c3-b356-8c86739d98fc","http://www.cdisc.org","Code","2023-12-15","C12681","Code_334"
"Common Carotid Artery","c6a3106a-3622-4d00-909e-d5d4c2f291da","http://www.cdisc.org","Code","2023-12-15","C12687","Code_335"
"Dorsalis Pedis Artery","b74dfc93-f22c-4ffd-b95c-cfb73ba9aafd","http://www.cdisc.org","Code","2023-12-15","C32478","Code_336"
"Femoral Artery","e274c2df-f2d1-43c6-b251-5e450669dea1","http://www.cdisc.org","Code","2023-12-15","C12715","Code_337"
"Radial Artery","8a9cf5e6-4419-405d-b7fb-1122094cc96f","http://www.cdisc.org","Code","2023-12-15","C12838","Code_338"
"Anatomic Site","12a535cd-c434-4524-ab3d-b9413a1018ec","http://www.cdisc.org","Code","2023-12-15","C13717","Code_339"
"Left","71a3beb0-d0b5-4d59-ab12-892269f8f224","http://www.cdisc.org","Code","2023-12-15","C25229","Code_340"
"Right","3299ae7b-3877-4492-a640-2c7afd0bf880","http://www.cdisc.org","Code","2023-12-15","C25228","Code_341"
"Laterality","3d34b5a0-00e1-454a-8e7a-67c50f6508e6","http://www.cdisc.org","Code","2023-12-15","C25185","Code_342"
"SYSBP","22b65268-2ee7-47da-8ba5-53199ea0f460","http://www.cdisc.org","Code","2023-12-15","C25298","Code_343"
"DIABP","c7e9b463-e109-4fb0-aeed-c2ec46197588","http://www.cdisc.org","Code","2023-12-15","C25299","Code_344"
"Clinical Test Result","e891810e-effa-4ec4-8811-92c87d8c0445","http://www.cdisc.org","Code","2023-12-15","C77140","Code_345"
"Unit of Pressure","5be4f5c1-2807-4b55-b9a8-09d958ebba06","http://www.cdisc.org","Code","2023-12-15","C49669","Code_346"
"Sitting","ba67acc8-3d33-4552-98d6-bfca7ddd4f5a","http://www.cdisc.org","Code","2023-12-15","C62122","Code_347"
"Standing","1b3810f1-a6c8-40c5-aeb2-39f32bb5addd","http://www.cdisc.org","Code","2023-12-15","C62166","Code_348"
"Supine Position","35f3db87-51af-442f-86a0-8c0859c631f9","http://www.cdisc.org","Code","2023-12-15","C62167","Code_349"
"Body Position","b31a10ee-d539-42fb-86fb-b49ef5c3f32f","http://www.cdisc.org","Code","2023-12-15","C62164","Code_350"
"Brachial Artery","22b1e9d5-371a-4a8c-b301-dbbd2f80b2ce","http://www.cdisc.org","Code","2023-12-15","C12681","Code_351"
"Common Carotid Artery","f1537a77-a40d-4a9d-871c-07b1ad4013b2","http://www.cdisc.org","Code","2023-12-15","C12687","Code_352"
"Dorsalis Pedis Artery","c30184c6-41d2-4c01-8b71-81466138c9ed","http://www.cdisc.org","Code","2023-12-15","C32478","Code_353"
"Femoral Artery","65f8aa43-e031-473c-bde4-009f3bf16930","http://www.cdisc.org","Code","2023-12-15","C12715","Code_354"
"Radial Artery","65fffe78-d5fa-4e51-ac3f-a6b381dbc890","http://www.cdisc.org","Code","2023-12-15","C12838","Code_355"
"Anatomic Site","7e02e637-b94a-427a-8adc-cf01a7f9a8dc","http://www.cdisc.org","Code","2023-12-15","C13717","Code_356"
"Left","55b1fe93-c959-4e0a-b80c-a2ea2db673ad","http://www.cdisc.org","Code","2023-12-15","C25229","Code_357"
"Right","a293f331-4d51-430e-9026-612bf6ee634e","http://www.cdisc.org","Code","2023-12-15","C25228","Code_358"
"Laterality","a10cdc25-31c9-44b6-9e83-1b7440a048ca","http://www.cdisc.org","Code","2023-12-15","C25185","Code_359"
"DIABP","e23d3066-efee-449d-aeb3-5d69e30668f4","http://www.cdisc.org","Code","2023-12-15","C25299","Code_360"
"HR","f63f7bd3-91b2-464e-b7c3-87218589c571","http://www.cdisc.org","Code","2023-12-15","C49677","Code_361"
"Clinical Test Result","209440ac-c6cf-4619-8898-b2582543a34f","http://www.cdisc.org","Code","2023-12-15","C77140","Code_362"
"Count per Minute","775c7dc7-33d8-4fea-b2fa-fdab3bbf4afb","http://www.cdisc.org","Code","2023-12-15","C73688","Code_363"
"Sitting","434a9f80-dc1a-448d-8580-ebaa6f240b36","http://www.cdisc.org","Code","2023-12-15","C62122","Code_364"
"Standing","725f3fe9-96f0-4b70-94f2-24bc2731bc17","http://www.cdisc.org","Code","2023-12-15","C62166","Code_365"
"Supine Position","15370ded-8656-4a72-951a-958c4268ac40","http://www.cdisc.org","Code","2023-12-15","C62167","Code_366"
"Body Position","8478f13b-44ea-4a65-be51-22be1c555146","http://www.cdisc.org","Code","2023-12-15","C62164","Code_367"
"Brachial Artery","2ce64e18-8e44-4471-83ee-1ec24f2bc3c2","http://www.cdisc.org","Code","2023-12-15","C12681","Code_368"
"Common Carotid Artery","d4bdb139-0cf4-4645-bcbb-efe8a35cc8aa","http://www.cdisc.org","Code","2023-12-15","C12687","Code_369"
"Dorsalis Pedis Artery","fd3e697a-dfd0-4cc7-82c4-6cbf050bdbc6","http://www.cdisc.org","Code","2023-12-15","C32478","Code_370"
"Femoral Artery","00f1a57f-6636-4d02-98c3-9c987ab30303","http://www.cdisc.org","Code","2023-12-15","C12715","Code_371"
"Radial Artery","653bbf9f-d452-4dbb-bc2b-4a21f754144c","http://www.cdisc.org","Code","2023-12-15","C12838","Code_372"
"Anatomic Site","2bf6c286-6a2e-4e63-ad55-6b232ebc47aa","http://www.cdisc.org","Code","2023-12-15","C13717","Code_373"
"Left","82d845fc-8993-417a-bb05-16da2e001c2d","http://www.cdisc.org","Code","2023-12-15","C25229","Code_374"
"Right","b20c0424-f0b6-4f27-895f-1c5ac0d1323c","http://www.cdisc.org","Code","2023-12-15","C25228","Code_375"
"Laterality","19a8c884-8dd0-4827-85c0-1f53959b5681","http://www.cdisc.org","Code","2023-12-15","C25185","Code_376"
"HR","b31ef92f-e5a9-462e-a204-6913ff0b7910","http://www.cdisc.org","Code","2023-12-15","C49677","Code_377"
