"codeSystemVersion","code","id","decode","instanceType","uuid:ID","codeSystem"
"2023-12-15","C113380","Code_169","Disabling Adverse Event","Code","e1fcce25-d6d9-4985-8d14-eb4429c2a7e3","http://www.cdisc.org"
"2023-12-15","C49487","Code_170","No","Code","152184ea-bc1f-463e-bae7-3ae1758c0599","http://www.cdisc.org"
"2023-12-15","C49488","Code_171","Yes","Code","334579d5-68e8-406f-a5bf-600d40bc5167","http://www.cdisc.org"
"2023-12-15","C48275","Code_172","Death Related to Adverse Event","Code","230f911e-08c6-4218-b5fb-13a78cda2eb4","http://www.cdisc.org"
"2023-12-15","C49487","Code_173","No","Code","5ccde63f-ebcf-4a8f-9cc4-539d5b87295e","http://www.cdisc.org"
"2023-12-15","C49488","Code_174","Yes","Code","de9864ef-f9d5-4284-8fb1-d1f7bdbd9b43","http://www.cdisc.org"
"2023-12-15","C83052","Code_175","Adverse Event associated with Hospitalization","Code","fb88bbbf-5329-453d-aeff-8b0e4a3b0fb7","http://www.cdisc.org"
"2023-12-15","C49487","Code_176","No","Code","709b7a4d-65f7-4f3d-a606-b078e7811115","http://www.cdisc.org"
"2023-12-15","C49488","Code_177","Yes","Code","bb229b20-d2b5-4722-8757-811daa96cfba","http://www.cdisc.org"
"2023-12-15","C84266","Code_178","Life Threatening Adverse Event","Code","7d7b42cb-36ea-48b3-a906-bfdcbdfcb0f1","http://www.cdisc.org"
"2023-12-15","C49487","Code_179","No","Code","57d31230-f1f4-4313-beef-dee05ea02fa8","http://www.cdisc.org"
"2023-12-15","C49488","Code_180","Yes","Code","84510035-799e-4283-b7d6-39902a62b131","http://www.cdisc.org"
"2023-12-15","C83214","Code_181","Adverse Event Occurred with Overdose","Code","4a407258-c3cd-460e-8adc-806cf0f92d8a","http://www.cdisc.org"
"2023-12-15","C49487","Code_182","No","Code","df158650-e5ca-44a9-8ad1-1612fd7f02ce","http://www.cdisc.org"
"2023-12-15","C49488","Code_183","Yes","Code","92afa18c-7aa4-4eb5-a4b2-c6847b35e3b0","http://www.cdisc.org"
"2023-12-15","C83053","Code_184","Adverse Event Associated with Serious Medical Event","Code","b1212212-63a8-459f-a411-436b1ee94129","http://www.cdisc.org"
"2023-12-15","C49487","Code_185","No","Code","9bbf3e04-cebf-44c5-94b0-e962e20a396b","http://www.cdisc.org"
"2023-12-15","C49488","Code_186","Yes","Code","748e17c8-2e11-4baf-a091-a80faec04cf5","http://www.cdisc.org"
"2023-12-15","C83199","Code_187","Adverse Event Concomitant Treatment","Code","fa2e4ef1-3e15-4772-9dea-3495a8f34910","http://www.cdisc.org"
"2023-12-15","C83215","Code_188","Adverse Event Start Date Time","Code","853700cd-6ed0-4bae-b47c-374258493035","http://www.cdisc.org"
"2023-12-15","C83201","Code_189","Adverse Event End Date Time","Code","11982368-c636-4a0c-94e0-14619153bb6d","http://www.cdisc.org"
"2023-12-15","C179175","Code_190","Solicited Adverse Event","Code","8b976a66-db69-432f-8493-2a4ea9e4df60","http://www.cdisc.org"
"2023-12-15","C25298","Code_191","SYSBP","Code","9a6354d4-63b2-40a7-a4be-a830d2bbf6ca","http://www.cdisc.org"
"2023-12-15","C77140","Code_192","Clinical Test Result","Code","badc5b5d-4a6c-4c87-a88a-2184dce9f9e8","http://www.cdisc.org"
"2023-12-15","C49669","Code_193","Unit of Pressure","Code","ba29069a-308c-46f8-b3e2-8c878ddd0030","http://www.cdisc.org"
"2023-12-15","C62122","Code_194","Sitting","Code","2299f2b5-5a88-4cf7-ad0c-ec3e1281214e","http://www.cdisc.org"
"2023-12-15","C62166","Code_195","Standing","Code","04d9c09e-b91e-46fe-8278-84d242c92f50","http://www.cdisc.org"
"2023-12-15","C62167","Code_196","Supine Position","Code","6b835bc6-5a39-41ec-8e76-227325b5141c","http://www.cdisc.org"
"2023-12-15","C62164","Code_197","Body Position","Code","9bd4e1e2-481e-43c8-8f15-87c98753be92","http://www.cdisc.org"
"2023-12-15","C12681","Code_198","Brachial Artery","Code","e8d2a2e4-a4b2-4c8a-ad36-962059c63953","http://www.cdisc.org"
"2023-12-15","C12687","Code_199","Common Carotid Artery","Code","0b6e0981-b13f-4fa5-bb87-bbf176d6f19b","http://www.cdisc.org"
"2023-12-15","C32478","Code_200","Dorsalis Pedis Artery","Code","6913801e-9e2a-40fb-9653-acab19334756","http://www.cdisc.org"
"2023-12-15","C12715","Code_201","Femoral Artery","Code","f254d9ab-3042-4ffa-8535-58724a44918f","http://www.cdisc.org"
"2023-12-15","C12838","Code_202","Radial Artery","Code","cee2ea89-7ba3-49ac-bfea-60948c983c66","http://www.cdisc.org"
"2023-12-15","C13717","Code_203","Anatomic Site","Code","b4244383-a076-4c10-88fa-cd14478ccf3e","http://www.cdisc.org"
"2023-12-15","C25229","Code_204","Left","Code","9bcfe49c-9668-4771-bbb2-d4e7388e6bd2","http://www.cdisc.org"
"2023-12-15","C25228","Code_205","Right","Code","858c9a60-d814-450a-81d7-e89d47005287","http://www.cdisc.org"
"2023-12-15","C25185","Code_206","Laterality","Code","85f0e208-33bb-4cfe-80cc-6a9a0deff573","http://www.cdisc.org"
"2023-12-15","C25298","Code_207","SYSBP","Code","0b8ce330-123c-4e8b-982d-758245e87d6a","http://www.cdisc.org"
"2023-12-15","C25299","Code_208","DIABP","Code","2f865e6d-f56c-4161-acd1-e7b078913f80","http://www.cdisc.org"
"2023-12-15","C77140","Code_209","Clinical Test Result","Code","5c986641-95ca-4a01-95c7-6e72b5d491fb","http://www.cdisc.org"
"2023-12-15","C49669","Code_210","Unit of Pressure","Code","8583c25a-723f-443d-af5e-0dd00ff8b6c8","http://www.cdisc.org"
"2023-12-15","C62122","Code_211","Sitting","Code","883ff13f-a391-4c30-9997-c0ae1881020f","http://www.cdisc.org"
"2023-12-15","C62166","Code_212","Standing","Code","15f752c6-8b6e-4dc2-996f-3df6d215f97a","http://www.cdisc.org"
"2023-12-15","C62167","Code_213","Supine Position","Code","892f0d05-e186-46f9-861b-b1947fad4f98","http://www.cdisc.org"
"2023-12-15","C62164","Code_214","Body Position","Code","3edd3b9d-b695-47c3-96c6-848876e9609e","http://www.cdisc.org"
"2023-12-15","C12681","Code_215","Brachial Artery","Code","ee091078-97bb-43f6-abb3-13448d5c2ce4","http://www.cdisc.org"
"2023-12-15","C12687","Code_216","Common Carotid Artery","Code","8eb025cd-0fb7-4c0a-91fb-b83002208192","http://www.cdisc.org"
"2023-12-15","C32478","Code_217","Dorsalis Pedis Artery","Code","3203a239-79ed-48c5-8c3e-7637caf7db4e","http://www.cdisc.org"
"2023-12-15","C12715","Code_218","Femoral Artery","Code","d4a21587-2340-4ca3-8ce7-cd2c8b3b9ea4","http://www.cdisc.org"
"2023-12-15","C12838","Code_219","Radial Artery","Code","41f5e75b-ba2f-4923-993c-70ac1d1f8dbf","http://www.cdisc.org"
"2023-12-15","C13717","Code_220","Anatomic Site","Code","6b8756dd-d045-4853-b167-25099a64f118","http://www.cdisc.org"
"2023-12-15","C25229","Code_221","Left","Code","34c15e78-cfcc-48e7-9736-b0e1e2f8653f","http://www.cdisc.org"
"2023-12-15","C25228","Code_222","Right","Code","fa53a12a-b893-4a0a-abd7-3c1f2512ee1d","http://www.cdisc.org"
"2023-12-15","C25185","Code_223","Laterality","Code","5d653eeb-7c63-4f43-8cbd-c20f14a0ec02","http://www.cdisc.org"
"2023-12-15","C25299","Code_224","DIABP","Code","6d493bed-33b0-4db1-bf1b-ff6aadbe1624","http://www.cdisc.org"
"2023-12-15","C174446","Code_225","TEMP","Code","01b83805-b076-4a04-9f6c-44db0282a189","http://www.cdisc.org"
"2023-12-15","C77140","Code_226","Clinical Test Result","Code","6918008a-a1fc-4801-af25-4b0dd33c4427","http://www.cdisc.org"
"2023-12-15","C42559","Code_227","Degree Celsius","Code","4d05a2a0-0f9d-47b9-913e-5657290db922","http://www.cdisc.org"
"2023-12-15","C44277","Code_228","Degree Fahrenheit","Code","6de6aead-58e6-47ab-af8d-da18811efabe","http://www.cdisc.org"
"2023-12-15","C42537","Code_229","Kelvin","Code","0b845e92-800e-4abc-b077-8e990733ba43","http://www.cdisc.org"
"2023-12-15","C44276","Code_230","Unit of Temperature","Code","1770f974-d32b-4425-9dad-00c94c3b22b5","http://www.cdisc.org"
"2023-12-15","C12674","Code_231","Axilla","Code","ffd4d1ff-00ed-43a2-b0a0-80e54b613c6a","http://www.cdisc.org"
"2023-12-15","C12394","Code_232","Ear","Code","40b91b97-8e73-4e84-920e-eacfceaf2c8c","http://www.cdisc.org"
"2023-12-15","C89803","Code_233","Forehead","Code","c760e42d-f39a-41ef-aea7-4b26debef8ad","http://www.cdisc.org"
"2023-12-15","C12421","Code_234","Oral Cavity","Code","76238d8b-b237-4537-aa28-c00ce876e193","http://www.cdisc.org"
"2023-12-15","C12390","Code_235","Rectum","Code","a88870f6-9085-41bc-8cfd-fca8c777d948","http://www.cdisc.org"
"2023-12-15","C13717","Code_236","Anatomic Site","Code","8d98cbff-6993-4b62-8b6f-ce76cae8c6f8","http://www.cdisc.org"
"2023-12-15","C174446","Code_237","TEMP","Code","0625fbe6-e44a-4516-bf6f-a22286080aa5","http://www.cdisc.org"
"2023-12-15","C25208","Code_238","WEIGHT","Code","4e8d2583-965a-43c8-9a6a-ce00d80794e5","http://www.cdisc.org"
"2023-12-15","C77140","Code_239","Clinical Test Result","Code","d3be11f9-96c4-4e31-88b1-80a4cab16f16","http://www.cdisc.org"
"2023-12-15","C48531","Code_240","Pound","Code","8aed7d5e-36fd-4eae-ac0b-de027066f089","http://www.cdisc.org"
"2023-12-15","C48155","Code_241","Gram","Code","85ab3ca5-0a92-48cf-ada3-1c2d56758123","http://www.cdisc.org"
"2023-12-15","C28252","Code_242","Kilogram","Code","940d6773-a8e2-4a00-b3c6-8dd0e9d0d7f1","http://www.cdisc.org"
"2023-12-15","C48208","Code_243","Unit of Weight","Code","9f3d73d9-450e-41d0-84b5-752d1b24f27a","http://www.cdisc.org"
"2023-12-15","C25208","Code_244","WEIGHT","Code","7ff33c20-37ea-4bdd-ad6e-9168350ff46d","http://www.cdisc.org"
"2023-12-15","C25347","Code_245","HEIGHT","Code","8c0f0a22-f1ac-4716-bb20-65cc3886e293","http://www.cdisc.org"
"2023-12-15","C77140","Code_246","Clinical Test Result","Code","e0779d86-be70-46e0-81b8-2f47a2653bff","http://www.cdisc.org"
"2023-12-15","C49668","Code_247","Centimeter","Code","3f144035-c886-417b-b840-417ce7b9a04b","http://www.cdisc.org"
"2023-12-15","C48500","Code_248","Inch","Code","6bd8bbc2-5837-4236-82fd-73c43753b1e6","http://www.cdisc.org"
"2023-12-15","C41139","Code_249","Meter","Code","d1d9f261-6e46-41b0-bbf9-fd1125dc59f4","http://www.cdisc.org"
"2023-12-15","C168688","Code_250","Unit of Height","Code","a8e075af-e087-4a79-b60a-c76aa39fed44","http://www.cdisc.org"
"2023-12-15","C25347","Code_251","HEIGHT","Code","9f4c7084-5f70-47bc-8c5a-ba538887a54c","http://www.cdisc.org"
"2023-12-15","C64433","Code_252","ALT","Code","94fcb3cc-3a7d-4430-afbd-9ed0e010c8b2","http://www.cdisc.org"
"2023-12-15","C36292","Code_253","Laboratory Test Result","Code","acc49bbe-f47c-41e3-aa49-7f6afa85eb2c","http://www.cdisc.org"
"2023-12-15","C67456","Code_254","Unit per Liter","Code","62aa54b7-356a-4e5b-bbc1-544507d48342","http://www.cdisc.org"
"2023-12-15","C67397","Code_255","Microkatal per Liter","Code","7c437a9f-91d1-4112-a4da-709bba00543f","http://www.cdisc.org"
"2023-12-15","C67376","Code_256","International Unit per Liter","Code","470a5dde-0176-4b41-a322-02567b6795ee","http://www.cdisc.org"
"2023-12-15","C70510","Code_257","Nanokatal per Liter","Code","de42f754-4428-41f6-99aa-65f612fad680","http://www.cdisc.org"
"2023-12-15","C67365","Code_258","Unit of Catalytic Activity Concentration","Code","84a13c7e-c1ba-4f96-aa6b-bf6cbed98fcb","http://www.cdisc.org"
"2023-12-15","C70713","Code_259","Biospecimen Type","Code","e8dacbe8-64aa-4ce7-acca-e050db7886ca","http://www.cdisc.org"
"2023-12-15","C49487","Code_260","No","Code","8d8df5fe-c044-4bfa-adf8-08ac91912c2b","http://www.cdisc.org"
"2023-12-15","C49488","Code_261","Yes","Code","bfd0ec0d-b777-49fe-84c5-97c1b4ef0798","http://www.cdisc.org"
"2023-12-15","C83309","Code_262","Laboratory Test Fasting Status","Code","4316bcfa-a178-4641-9698-d094f13433a3","http://www.cdisc.org"
"2023-12-15","C64433","Code_263","ALT","Code","916e3039-cd4a-444f-88d8-385108a69006","http://www.cdisc.org"
"2023-12-15","C64431","Code_264","ALB","Code","6391b574-7181-45de-906a-0dcfff5b584d","http://www.cdisc.org"
"2023-12-15","C36292","Code_265","Laboratory Test Result","Code","c43c286c-3afa-4e9a-8022-a3425785c929","http://www.cdisc.org"
"2023-12-15","C70713","Code_266","Biospecimen Type","Code","717b724c-3f1f-45b0-be1b-743aa9e3ab23","http://www.cdisc.org"
"2023-12-15","C49487","Code_267","No","Code","e38c7e36-8f01-4c62-9473-58a43cef8502","http://www.cdisc.org"
"2023-12-15","C49488","Code_268","Yes","Code","703a2cc9-1596-4b66-8aaa-7e2fd017f0ec","http://www.cdisc.org"
"2023-12-15","C83309","Code_269","Laboratory Test Fasting Status","Code","33287e68-7f21-49e8-9763-40dcd6090563","http://www.cdisc.org"
"2023-12-15","C64431","Code_270","ALB","Code","a7b34c82-799d-44b9-a015-6f80729d347c","http://www.cdisc.org"
"2023-12-15","C64432","Code_271","ALP","Code","60e47fad-a199-4987-9811-4d7003178b96","http://www.cdisc.org"
"2023-12-15","C36292","Code_272","Laboratory Test Result","Code","0d4cd442-ce40-4bff-ba34-c32b05ce391d","http://www.cdisc.org"
"2023-12-15","C67456","Code_273","Unit per Liter","Code","0fab7b65-6ad3-4aa5-b518-c66235ac0e14","http://www.cdisc.org"
"2023-12-15","C67397","Code_274","Microkatal per Liter","Code","dd94e0dc-6331-447d-a415-34b35de60b61","http://www.cdisc.org"
"2023-12-15","C67376","Code_275","International Unit per Liter","Code","135414c9-f07e-4c30-bfcf-c3efdf6e1a70","http://www.cdisc.org"
"2023-12-15","C67365","Code_276","Unit of Catalytic Activity Concentration","Code","ccad52ff-00a0-4f4a-bb6a-205be248af37","http://www.cdisc.org"
"2023-12-15","C70713","Code_277","Biospecimen Type","Code","c7cd8db5-cb30-4fcc-aa63-b203ad56e259","http://www.cdisc.org"
"2023-12-15","C49487","Code_278","No","Code","05a5f37d-07e3-49cd-b6e1-d543894648c2","http://www.cdisc.org"
"2023-12-15","C49488","Code_279","Yes","Code","4b840484-e2b6-43d2-8b51-a57813053f5e","http://www.cdisc.org"
"2023-12-15","C83309","Code_280","Laboratory Test Fasting Status","Code","fd7564c3-bd5a-40dc-af98-88764417606b","http://www.cdisc.org"
"2023-12-15","C64432","Code_281","ALP","Code","d44ed7b0-ca83-4d9c-a04b-0b9a1ed36b8c","http://www.cdisc.org"
"2023-12-15","C64467","Code_282","AST","Code","5cd99698-50b1-4242-a471-1895bab3e78c","http://www.cdisc.org"
"2023-12-15","C36292","Code_283","Laboratory Test Result","Code","3e9000f2-1e37-497a-bb6f-90b96a0adf2e","http://www.cdisc.org"
"2023-12-15","C67456","Code_284","Unit per Liter","Code","65e03136-e020-4ee4-93ec-89c10c46c667","http://www.cdisc.org"
"2023-12-15","C67397","Code_285","Microkatal per Liter","Code","0a3c5b2a-d6e3-4e92-81f8-4ce278d79f85","http://www.cdisc.org"
"2023-12-15","C67376","Code_286","International Unit per Liter","Code","6baa2730-2da6-46fa-8f1c-28ee84cabb13","http://www.cdisc.org"
"2023-12-15","C67365","Code_287","Unit of Catalytic Activity Concentration","Code","94858c87-84f3-475d-847b-9668bc73b2dd","http://www.cdisc.org"
"2023-12-15","C70713","Code_288","Biospecimen Type","Code","6976716d-0cc7-4a98-9976-789653b20544","http://www.cdisc.org"
"2023-12-15","C49487","Code_289","No","Code","bff55c3c-2181-47c3-8310-fdc4f3e86cdf","http://www.cdisc.org"
"2023-12-15","C49488","Code_290","Yes","Code","db25bfbe-27e7-4f16-a7e7-46e4f0850727","http://www.cdisc.org"
"2023-12-15","C83309","Code_291","Laboratory Test Fasting Status","Code","be49c846-9752-444c-81b1-ca6c4599792e","http://www.cdisc.org"
"2023-12-15","C64467","Code_292","AST","Code","965d9b37-6702-4c39-bd40-2dfb3996d4f8","http://www.cdisc.org"
"2023-12-15","C64547","Code_293","CREAT","Code","8274d74a-2eee-4083-9b9e-f5e48138e669","http://www.cdisc.org"
"2023-12-15","C36292","Code_294","Laboratory Test Result","Code","8564d240-e3ba-4741-b684-3a918fc6c7bd","http://www.cdisc.org"
"2023-12-15","C67015","Code_295","Milligram per Deciliter","Code","5d00458b-a9e6-4e97-83f3-4f516f1dd903","http://www.cdisc.org"
"2023-12-15","C64572","Code_296","Microgram per Milliliter","Code","db3f2947-e597-4c97-86b8-ee2e826bb103","http://www.cdisc.org"
"2023-12-15","C64387","Code_297","Millimole per Liter","Code","ea909f91-4968-4881-9e42-fcbe59dd4b0a","http://www.cdisc.org"
"2023-12-15","C48508","Code_298","Micromole per Liter","Code","59a4ccef-82ac-4503-a4c6-3e0499e597d0","http://www.cdisc.org"
"2023-12-15","C48207","Code_299","Unit of Concentration","Code","0130719c-b944-4798-bfdb-b9c64d23c2cb","http://www.cdisc.org"
"2023-12-15","C70713","Code_300","Biospecimen Type","Code","7bf999ce-902a-4113-a25f-eff64ad15ab4","http://www.cdisc.org"
"2023-12-15","C49487","Code_301","No","Code","7b27d6a8-ca87-429d-82ba-44b4e513e9fb","http://www.cdisc.org"
"2023-12-15","C49488","Code_302","Yes","Code","a4d726c3-1733-4f78-8143-d438b9c54491","http://www.cdisc.org"
"2023-12-15","C83309","Code_303","Laboratory Test Fasting Status","Code","4b45300b-62b0-46e1-829f-12e688b61ebe","http://www.cdisc.org"
"2023-12-15","C64547","Code_304","CREAT","Code","141ba663-d58e-471f-ae23-eb9c97548f65","http://www.cdisc.org"
"2023-12-15","C64853","Code_305","K","Code","b7271cfb-d12c-4e74-9075-00da5fde307d","http://www.cdisc.org"
"2023-12-15","C36292","Code_306","Laboratory Test Result","Code","fdeaa220-eee2-4bec-b880-08799fe72be2","http://www.cdisc.org"
"2023-12-15","C67474","Code_307","Milliequivalent per Liter","Code","95227c46-527c-43fa-9e53-c1b5cf1cb0fb","http://www.cdisc.org"
"2023-12-15","C67473","Code_308","Milliequivalent per Deciliter","Code","3c139450-cf91-456a-b9a3-dbe8f37b9079","http://www.cdisc.org"
"2023-12-15","C64387","Code_309","Millimole per Liter","Code","986d12f3-62f3-436c-a4cf-65c72e6c0f1b","http://www.cdisc.org"
"2023-12-15","C64567","Code_310","Molarity Unit","Code","7ca35457-797b-4ed7-a6ac-c4ec009d1f06","http://www.cdisc.org"
"2023-12-15","C70713","Code_311","Biospecimen Type","Code","d87433c2-01f7-4297-9af9-858d0745f1bb","http://www.cdisc.org"
"2023-12-15","C49487","Code_312","No","Code","fc79cb86-83ba-46dc-be2a-310e165ec78e","http://www.cdisc.org"
"2023-12-15","C49488","Code_313","Yes","Code","07464e11-a58f-4179-8cd3-f0fe69eaf977","http://www.cdisc.org"
"2023-12-15","C83309","Code_314","Laboratory Test Fasting Status","Code","3983d79f-8d57-42e8-bfe8-adc0b580be7b","http://www.cdisc.org"
"2023-12-15","C64853","Code_315","K","Code","bb8a379c-c697-4de7-81e5-a69ea58fccc3","http://www.cdisc.org"
"2023-12-15","C64809","Code_316","SODIUM","Code","8179b261-fbd9-4272-8ea4-f47669e84f99","http://www.cdisc.org"
"2023-12-15","C36292","Code_317","Laboratory Test Result","Code","9f200f74-60a5-401f-a9a5-54d75113eb64","http://www.cdisc.org"
"2023-12-15","C67474","Code_318","Milliequivalent per Liter","Code","ec073a4d-ef9f-42f4-9af7-4bed43eda5b0","http://www.cdisc.org"
"2023-12-15","C67473","Code_319","Milliequivalent per Deciliter","Code","5c11d5cb-bbc9-4387-ad3d-7782bc7b4f99","http://www.cdisc.org"
"2023-12-15","C64387","Code_320","Millimole per Liter","Code","5f83c959-591b-4c97-b039-e1a4516ffbcf","http://www.cdisc.org"
"2023-12-15","C64567","Code_321","Molarity Unit","Code","40179c77-e0be-4af5-a20d-d7ea834bc5ba","http://www.cdisc.org"
"2023-12-15","C70713","Code_322","Biospecimen Type","Code","29a21d73-0a5a-435b-8daf-2769cce876dc","http://www.cdisc.org"
"2023-12-15","C49487","Code_323","No","Code","f4a18c47-2b72-4172-a30a-36dd42bbea30","http://www.cdisc.org"
"2023-12-15","C49488","Code_324","Yes","Code","f689a137-a4bc-4c58-9538-3dd6c6f616ea","http://www.cdisc.org"
"2023-12-15","C83309","Code_325","Laboratory Test Fasting Status","Code","52cd622d-0bb0-4686-a6c0-c14a11230bd5","http://www.cdisc.org"
"2023-12-15","C64809","Code_326","SODIUM","Code","a7d38fb5-ed21-4b6b-9d7c-3f6dd714780a","http://www.cdisc.org"
"2023-12-15","C25298","Code_327","SYSBP","Code","8d040a1a-6e4a-45ed-8aca-ba3302086999","http://www.cdisc.org"
"2023-12-15","C77140","Code_328","Clinical Test Result","Code","a3838611-cce6-48c9-a801-4552db6f6ed3","http://www.cdisc.org"
"2023-12-15","C49669","Code_329","Unit of Pressure","Code","d3612c0d-f0d1-4bbd-bfc4-821723649b15","http://www.cdisc.org"
"2023-12-15","C62122","Code_330","Sitting","Code","de9ac824-e8bc-4422-a182-2db74c758e0a","http://www.cdisc.org"
"2023-12-15","C62166","Code_331","Standing","Code","e8be3e8a-4db6-4da6-8da3-4841a2464917","http://www.cdisc.org"
"2023-12-15","C62167","Code_332","Supine Position","Code","13ef6fce-045a-4ffe-b0d4-d571c590d7b3","http://www.cdisc.org"
"2023-12-15","C62164","Code_333","Body Position","Code","168888fd-78d5-436c-939f-399de79d8585","http://www.cdisc.org"
"2023-12-15","C12681","Code_334","Brachial Artery","Code","1b782194-261c-4492-9349-7be0ccb463e2","http://www.cdisc.org"
"2023-12-15","C12687","Code_335","Common Carotid Artery","Code","46e670b9-331c-48c0-9a61-d149490cc1d3","http://www.cdisc.org"
"2023-12-15","C32478","Code_336","Dorsalis Pedis Artery","Code","ac23fec7-d89c-43f3-916d-066fbbef3b1f","http://www.cdisc.org"
"2023-12-15","C12715","Code_337","Femoral Artery","Code","6b844e42-47ca-4129-9b4b-7da8bd8f617c","http://www.cdisc.org"
"2023-12-15","C12838","Code_338","Radial Artery","Code","e44c4319-6e34-4d85-a294-0a194e14cdb1","http://www.cdisc.org"
"2023-12-15","C13717","Code_339","Anatomic Site","Code","f768e3cc-81a4-4bf8-bc44-f4f335ae857c","http://www.cdisc.org"
"2023-12-15","C25229","Code_340","Left","Code","eef010da-f50b-478d-bae3-2280bca60fd8","http://www.cdisc.org"
"2023-12-15","C25228","Code_341","Right","Code","d260ab96-9f08-49d6-af77-901f167b5a21","http://www.cdisc.org"
"2023-12-15","C25185","Code_342","Laterality","Code","ae8d11aa-72ab-4b95-9da1-23036a3f20a2","http://www.cdisc.org"
"2023-12-15","C25298","Code_343","SYSBP","Code","0809e2de-4da0-45a0-acb7-75cce482cf51","http://www.cdisc.org"
"2023-12-15","C25299","Code_344","DIABP","Code","a766a24d-d561-4ec1-8ff4-b64ef9ddfd5e","http://www.cdisc.org"
"2023-12-15","C77140","Code_345","Clinical Test Result","Code","38cf4ae2-16bd-4693-9679-ad93658b585f","http://www.cdisc.org"
"2023-12-15","C49669","Code_346","Unit of Pressure","Code","7de95f87-9ee7-472b-a17f-88278a37bfdd","http://www.cdisc.org"
"2023-12-15","C62122","Code_347","Sitting","Code","8b05880a-7eff-418c-b5ef-0109caf7b0c9","http://www.cdisc.org"
"2023-12-15","C62166","Code_348","Standing","Code","e69c2f9c-bedc-4949-858c-c862f5539ab7","http://www.cdisc.org"
"2023-12-15","C62167","Code_349","Supine Position","Code","5b5732fd-45a3-4e3b-8cdf-ebd0325003e2","http://www.cdisc.org"
"2023-12-15","C62164","Code_350","Body Position","Code","26fdc6a6-9bd2-461e-a7cb-30a43e3d8a0d","http://www.cdisc.org"
"2023-12-15","C12681","Code_351","Brachial Artery","Code","079adf3d-510b-4c2c-819b-a2ed948f93ff","http://www.cdisc.org"
"2023-12-15","C12687","Code_352","Common Carotid Artery","Code","2d935c9f-c7fe-4503-b05e-96d9ae340df7","http://www.cdisc.org"
"2023-12-15","C32478","Code_353","Dorsalis Pedis Artery","Code","ddb466a5-ea37-45da-92aa-a0ee0c16e91b","http://www.cdisc.org"
"2023-12-15","C12715","Code_354","Femoral Artery","Code","b4c5c825-208b-45f9-b72c-88ca771062d4","http://www.cdisc.org"
"2023-12-15","C12838","Code_355","Radial Artery","Code","71265c2b-5039-4a8d-a6f4-92b83b31fc87","http://www.cdisc.org"
"2023-12-15","C13717","Code_356","Anatomic Site","Code","6be59680-e1b0-486f-bd73-e3567da9bb21","http://www.cdisc.org"
"2023-12-15","C25229","Code_357","Left","Code","899e4a11-141c-41f0-a8be-3c871267250b","http://www.cdisc.org"
"2023-12-15","C25228","Code_358","Right","Code","724b3c34-052d-48b4-97c2-75ce9ad3c658","http://www.cdisc.org"
"2023-12-15","C25185","Code_359","Laterality","Code","762839b7-eedf-4b9f-b443-ffe834049b3a","http://www.cdisc.org"
"2023-12-15","C25299","Code_360","DIABP","Code","83a1a19d-145e-48ea-a822-7f430744a197","http://www.cdisc.org"
"2023-12-15","C49677","Code_361","HR","Code","c4793cce-ab1a-4743-bbb2-86ee31038e02","http://www.cdisc.org"
"2023-12-15","C77140","Code_362","Clinical Test Result","Code","d0941218-4bab-41d1-baca-952caffd628b","http://www.cdisc.org"
"2023-12-15","C73688","Code_363","Count per Minute","Code","e8ad4b79-7e76-4c40-a0f2-b287b4a9ad04","http://www.cdisc.org"
"2023-12-15","C62122","Code_364","Sitting","Code","4472150c-ccec-4280-9654-5b73dc348475","http://www.cdisc.org"
"2023-12-15","C62166","Code_365","Standing","Code","1bfa28cd-22f4-4596-8a9d-0f3231b0330c","http://www.cdisc.org"
"2023-12-15","C62167","Code_366","Supine Position","Code","43bcc46b-e1fb-498a-8971-c89f6980f1f1","http://www.cdisc.org"
"2023-12-15","C62164","Code_367","Body Position","Code","2de28a02-4dea-4095-a90a-cf887ec5f0f9","http://www.cdisc.org"
"2023-12-15","C12681","Code_368","Brachial Artery","Code","2bcec083-35ab-4218-9660-adfa08949fac","http://www.cdisc.org"
"2023-12-15","C12687","Code_369","Common Carotid Artery","Code","59daa000-2704-4279-a7b3-c8bf61b77b78","http://www.cdisc.org"
"2023-12-15","C32478","Code_370","Dorsalis Pedis Artery","Code","fdb71f80-e693-48d4-88da-6722a42cba55","http://www.cdisc.org"
"2023-12-15","C12715","Code_371","Femoral Artery","Code","530c204e-136f-4c9c-a96b-f6bb7157a8b9","http://www.cdisc.org"
"2023-12-15","C12838","Code_372","Radial Artery","Code","982dcfe5-883c-4758-80be-d4e26c7061c0","http://www.cdisc.org"
"2023-12-15","C13717","Code_373","Anatomic Site","Code","583f057c-761b-42e9-af8e-2183b193a00b","http://www.cdisc.org"
"2023-12-15","C25229","Code_374","Left","Code","b92b5f4a-b20d-4bac-a3f6-236d0f7b179b","http://www.cdisc.org"
"2023-12-15","C25228","Code_375","Right","Code","0df687bf-f0f8-4751-b1be-d1787b625dfa","http://www.cdisc.org"
"2023-12-15","C25185","Code_376","Laterality","Code","b91688fe-fdb3-4081-8f78-3e4e7f07e963","http://www.cdisc.org"
"2023-12-15","C49677","Code_377","HR","Code","53dfb83d-cf07-442f-b4a3-762714839bf3","http://www.cdisc.org"
"2023-12-15","C25298","Code_378","SYSBP","Code","2dfefd4b-fc9d-4bb2-8479-8fc2ead189a6","http://www.cdisc.org"
