"uuid:ID","codeSystem","code","id","codeSystemVersion","instanceType","decode"
"8be2d75d-d668-414e-be1a-47eae2244834","NCI Thesaurus","C73688","Code_248","","Code","Count per Minute"
"b50c58b9-cbcf-4118-9825-f5e900bd253b","NCI Thesaurus","C83088","Code_249","","Code","Vital Signs Location"
"e9123823-3276-4e38-9f10-e2deb2c3f91c","NCI Thesaurus","C123975","Code_250","","Code","Vital Signs Laterality"
"0af8f614-da98-431d-9ae5-426406c73fc3","NCI Thesaurus","C82535","Code_251","","Code","Test Method"
"d0514678-ad42-46d1-a632-82fd795087e9","NCI Thesaurus","C83114","Code_252","","Code","Vital Signs Position"
"096ab775-153c-467a-8240-110f73282a20","NCI Thesaurus","C49677","Code_245","","Code","Heart Rate"
"a6fc4e6e-3241-4240-bf21-d631b7611734","NCI Thesaurus","C173522","Code_254","","Code","Vital Signs Result"
"12ca18d8-a976-4a42-ae94-390607a27e40","http://www.cdisc.org","C42547","Code_255","2023-09-29","Code","Pascal"
"f54f7030-31bc-453d-82b5-870d537b88db","NCI Thesaurus","C49669","Code_256","","Code","Unit of Pressure"
"8ad50c7f-0e50-4293-9f2f-f9a95a44be6a","NCI Thesaurus","C83088","Code_257","","Code","Vital Signs Location"
"e11c9df3-6ddd-4cec-85d9-38ec0ade279c","NCI Thesaurus","C123975","Code_258","","Code","Vital Signs Laterality"
"1f9b3d7b-56f6-40e4-9de0-ce5df03ee85e","NCI Thesaurus","C82535","Code_259","","Code","Test Method"
"2e4e9f39-470e-4fab-8cfc-f607c506c51a","NCI Thesaurus","C83114","Code_260","","Code","Vital Signs Position"
"bc1ab1ff-276c-4446-b852-cf65a523fc24","NCI Thesaurus","C25298","Code_253","","Code","Systolic Blood Pressure"
"fcd37809-ad97-4973-b8e2-6ea0dec4e43a","NCI Thesaurus","C173522","Code_262","","Code","Vital Signs Result"
"55ba2709-4e21-4e33-be83-c27cae57e42c","http://www.cdisc.org","C42547","Code_263","2023-09-29","Code","Pascal"
"61b0fc69-78f5-4ab7-8c37-e5fd1cb11fcb","NCI Thesaurus","C49669","Code_264","","Code","Unit of Pressure"
"c490ba59-6fa6-4923-ba57-53bbc8d0c154","NCI Thesaurus","C83088","Code_265","","Code","Vital Signs Location"
"fbe68652-f766-4194-a5d8-1c0609e92108","NCI Thesaurus","C123975","Code_266","","Code","Vital Signs Laterality"
"823f6f28-8592-4207-8bfc-889bb3a4e4a2","NCI Thesaurus","C82535","Code_267","","Code","Test Method"
"3325fa30-1fa6-4766-9dc3-219fa1121960","NCI Thesaurus","C83114","Code_268","","Code","Vital Signs Position"
"24aaf9e9-5470-4295-ac66-4eae5fdbd23b","NCI Thesaurus","C25299","Code_261","","Code","Diastolic Blood Pressure"
"930be780-699a-4863-bb96-944e9c763eb5","NCI Thesaurus","C173522","Code_270","","Code","Vital Signs Result"
"e311f4e2-59bb-4551-82d5-c6e70e3c3249","http://www.cdisc.org","C49673","Code_271","2023-09-29","Code","Beats per Minute"
"d826e58d-b3b0-4960-9a6e-c5af974b85ba","NCI Thesaurus","C73688","Code_272","","Code","Count per Minute"
"39415108-74ce-4abf-90d9-c49046289375","NCI Thesaurus","C83088","Code_273","","Code","Vital Signs Location"
"3a4bca94-0ce1-4d69-bf61-0c0528f5044e","NCI Thesaurus","C123975","Code_274","","Code","Vital Signs Laterality"
"26c300b3-3d5f-41d4-87ca-1066e3af1ac2","NCI Thesaurus","C82535","Code_275","","Code","Test Method"
"6d337907-b436-41f8-ab1b-f57fdbdf897c","NCI Thesaurus","C83114","Code_276","","Code","Vital Signs Position"
"54aaa63d-41a2-42e6-aed2-aeed1a873950","NCI Thesaurus","C49677","Code_269","","Code","Heart Rate"
"c4cdf202-52d8-46f7-9f1e-168a7625fa8e","http://www.cdisc.org","C174268","Code_122","2023-09-29","Code","Placebo Comparator Arm"
"0b7fc772-c4a2-4f7b-be0a-9883140e8cb1","http://www.cdisc.org","C188866","Code_123","2023-09-29","Code","Data Generated Within Study"
"d59bb29e-435b-49ec-b61b-aba41d5e3090","http://www.cdisc.org","C174267","Code_124","2023-09-29","Code","Active Comparator Arm"
"f5351bd9-49fd-4e59-b3ab-eaaf185ccb72","http://www.cdisc.org","C188866","Code_125","2023-09-29","Code","Data Generated Within Study"
"a518647c-4a47-4597-b3ab-35c96559f13f","http://www.cdisc.org","C174267","Code_126","2023-09-29","Code","Active Comparator Arm"
"1c5d3675-b1ad-4cb3-84fd-bec5796755a5","http://www.cdisc.org","C188866","Code_127","2023-09-29","Code","Data Generated Within Study"
"3f7d430c-ad25-4885-b514-2781a3f7257b","http://www.cdisc.org","C15228","Code_135","2023-09-29","Code","Double Blind Study"
"6269b255-7f33-4ffb-8b91-b088f92f9407","http://www.cdisc.org","C48262","Code_128","2023-09-29","Code","Trial Screening"
"ec9beb92-9be7-4779-bca2-71d329729de8","http://www.cdisc.org","C101526","Code_129","2023-09-29","Code","Treatment Epoch"
"f38b063b-4c8c-4f34-8955-3d78ae24f5e8","http://www.cdisc.org","C101526","Code_130","2023-09-29","Code","Treatment Epoch"
"45c667dc-b0f0-45ef-b998-d2699172b575","http://www.cdisc.org","C101526","Code_131","2023-09-29","Code","Treatment Epoch"
"1f0c119f-7334-4bb1-a1a3-2f1578616246","http://www.cdisc.org","C99158","Code_132","2023-09-29","Code","Clinical Study Follow-up"
"4691f077-10c9-41e3-9c1b-64f2a1bd0275","ICD-10-CM","G30.9","Code_330","1","Code","Alzheimer's disease; unspecified"
"2d848933-426b-458e-8362-44df574d181c","SNOMED","26929004","Code_331","January 31, 2018","Code","Alzheimer's disease"
"6cc646fb-676e-4747-88b2-6a7ee7204283","http://www.cdisc.org","C70793","Code_141","2023-09-29","Code","Sponsor"
"0a1e56ea-32bb-4232-a0eb-831d1bb9122c","http://www.cdisc.org","C85826","Code_335","2023-09-29","Code","Trial Primary Objective"
"aa8ac680-ad99-469d-9418-60218be00c50","http://www.cdisc.org","C94496","Code_334","2023-09-29","Code","Primary Endpoint"
"d8ca6f32-6dbf-4b6c-8e6f-8804b0e7be74","http://www.cdisc.org","C94496","Code_336","2023-09-29","Code","Primary Endpoint"
"6dfa7c71-d4cc-4e09-bdf8-73fd3657fff2","http://www.cdisc.org","C85826","Code_338","2023-09-29","Code","Trial Primary Objective"
"0b802442-fc1e-4b9b-a2d1-f980b2e41241","http://www.cdisc.org","C94496","Code_337","2023-09-29","Code","Primary Endpoint"
"312e97b4-736b-4d13-a382-cc8d70e53507","http://www.cdisc.org","C94496","Code_339","2023-09-29","Code","Primary Endpoint"
"9e79777d-b9a5-4f9d-94bd-370fcb60055f","http://www.cdisc.org","C94496","Code_340","2023-09-29","Code","Primary Endpoint"
"67b7bfb5-7c74-49ca-b48e-01451ffb5e0c","http://www.cdisc.org","C85827","Code_342","2023-09-29","Code","Trial Secondary Objective"
"8ba3c490-4f6a-4e7e-9762-174f917880b6","http://www.cdisc.org","C139173","Code_341","2023-09-29","Code","Secondary Endpoint"
"1e9fb812-9a66-40e5-9250-42b4ed4077c1","http://www.cdisc.org","C139173","Code_343","2023-09-29","Code","Secondary Endpoint"
"ee22748c-f390-42f9-91b3-1492d87af4d0","http://www.cdisc.org","C139173","Code_344","2023-09-29","Code","Secondary Endpoint"
"fbef1b1a-8fc9-417b-9678-bf392c51bd05","http://www.cdisc.org","C25532","Code_345","2023-09-29","Code","Inclusion Criteria"
"05c39ac5-bdfb-4fe6-a80e-3adec6a20a4e","http://www.cdisc.org","C25532","Code_346","2023-09-29","Code","Inclusion Criteria"
"5206991e-74a2-4d15-84d0-595270d35dc9","http://www.cdisc.org","C25532","Code_347","2023-09-29","Code","Inclusion Criteria"
"552cede9-60dc-40a8-b314-350539e30f80","http://www.cdisc.org","C25370","Code_348","2023-09-29","Code","Exclusion Criteria"
"989581c5-a8f1-45da-ae8a-c1678d5fdae5","http://www.cdisc.org","C29848","Code_332","2023-09-29","Code","Year"
"4f6c90d1-a279-4d4d-80d8-2c80fae96b01","http://www.cdisc.org","C201264","Code_14","2023-09-29","Code","Before"
"0a190f91-6dd0-49bf-9c39-a6b9d428cdd5","http://www.cdisc.org","C201265","Code_15","2023-09-29","Code","Start to Start"
"e886dc23-0a8b-42a7-b8ac-133a130005db","http://www.cdisc.org","C201264","Code_16","2023-09-29","Code","Before"
"d9a0e792-648e-4841-a997-a7b72138a494","http://www.cdisc.org","C201265","Code_17","2023-09-29","Code","Start to Start"
"16db04c0-f9d7-427e-88f4-5d034f029692","http://www.cdisc.org","C201264","Code_19","2023-09-29","Code","Fixed Reference"
"710eb3fa-b3d8-45fd-8a6e-633c032f4fc4","http://www.cdisc.org","C201265","Code_20","2023-09-29","Code","Start to Start"
"f9d6fce1-0a14-4495-a173-d0b3c09fbf73","http://www.cdisc.org","C201264","Code_21","2023-09-29","Code","After"
"f8b334dc-5e2b-4707-8244-a0e0a60f92ed","http://www.cdisc.org","C201265","Code_22","2023-09-29","Code","Start to Start"
"1d29192b-d10c-466e-8f99-6bccd4dcc2a8","http://www.cdisc.org","C201264","Code_24","2023-09-29","Code","After"
"ad7881b1-6bf3-411e-b387-1f6f8c06a213","http://www.cdisc.org","C201265","Code_25","2023-09-29","Code","Start to Start"
"beeec0f0-7887-4679-9381-342bbce77459","http://www.cdisc.org","C201264","Code_27","2023-09-29","Code","After"
"9e430aac-2223-4efa-ad94-53e838ad2a9c","http://www.cdisc.org","C201265","Code_28","2023-09-29","Code","Start to Start"
"8efed363-b028-455d-aba2-2ad6284a3c66","http://www.cdisc.org","C201264","Code_30","2023-09-29","Code","After"
"bbc2ff66-8a47-4131-995e-b8929c9c9e6d","http://www.cdisc.org","C201265","Code_31","2023-09-29","Code","Start to Start"
"a38044d3-69bc-4a53-9746-88b75643aae3","http://www.cdisc.org","C201264","Code_35","2023-09-29","Code","After"
"24d71c53-687e-44f8-9388-91ad25bf9013","http://www.cdisc.org","C201265","Code_36","2023-09-29","Code","Start to Start"
"a37e6fe5-4b25-4101-9d46-bc26b37b58c0","http://www.cdisc.org","C201264","Code_40","2023-09-29","Code","After"
"e1a64ac4-08be-4abe-bb64-66eda50cb514","http://www.cdisc.org","C201265","Code_41","2023-09-29","Code","Start to Start"
"d1ee2b51-1fd2-495d-9b82-61546002f6b6","http://www.cdisc.org","C201264","Code_45","2023-09-29","Code","After"
"3405a789-0dc1-4046-908f-61b3083d07c1","http://www.cdisc.org","C201265","Code_46","2023-09-29","Code","Start to Start"
"354bb5ab-69df-4b41-954b-aab869008456","http://www.cdisc.org","C201264","Code_50","2023-09-29","Code","After"
"0344df12-550c-43b6-9bdf-b0cba8765763","http://www.cdisc.org","C201265","Code_51","2023-09-29","Code","Start to Start"
"992b8939-6cc7-4126-8bad-9c9c5068b585","http://www.cdisc.org","C201264","Code_53","2023-09-29","Code","After"
"3786c7a7-fc71-44ba-ad44-e9aaaa9b2763","http://www.cdisc.org","C201265","Code_54","2023-09-29","Code","Start to Start"
"a431a48b-60f3-4512-91a1-a0a2b3095833","http://www.cdisc.org","C201264","Code_33","2023-09-29","Code","After"
"9fd178d2-d5ae-46ec-9dc9-4af0e596d588","http://www.cdisc.org","C201265","Code_34","2023-09-29","Code","Start to Start"
"7fa94e30-3fec-4807-b5d8-d9051bb4a443","http://www.cdisc.org","C201264","Code_38","2023-09-29","Code","After"
"3f748909-662a-41f5-b15f-791ba6907a11","http://www.cdisc.org","C201265","Code_39","2023-09-29","Code","Start to Start"
"06ec32e2-329d-4f1d-b9a0-418dc161d260","http://www.cdisc.org","C201264","Code_43","2023-09-29","Code","After"
"2edc1d9e-0a6a-4eba-b847-1fbbbee6cd53","http://www.cdisc.org","C201265","Code_44","2023-09-29","Code","Start to Start"
"a4ff2cc7-37a4-4401-a5e8-a9aa6e2e64c8","http://www.cdisc.org","C201264","Code_48","2023-09-29","Code","After"
"7e36e43f-8e91-4f54-a0b2-a767e6eb35ed","http://www.cdisc.org","C201265","Code_49","2023-09-29","Code","Start to Start"
"74c3519f-7840-44d7-bdd4-63b767acbc05","http://www.cdisc.org","C201264","Code_56","2023-09-29","Code","Fixed Reference"
"e78595ec-7d5e-4dfa-b03a-d4911cd4185a","http://www.cdisc.org","C201265","Code_57","2023-09-29","Code","Start to Start"
"1b7c3e25-017b-42a2-bc52-b3049a6148c5","http://www.cdisc.org","C201264","Code_58","2023-09-29","Code","Fixed Reference"
"40c9c6f1-12d0-4623-bf78-3ff7f4619640","http://www.cdisc.org","C201265","Code_59","2023-09-29","Code","Start to Start"
"f1991bff-d763-4802-a113-42c14f39daf2","http://www.cdisc.org","C201264","Code_60","2023-09-29","Code","Fixed Reference"
"2566c414-86a5-48c9-8b67-78f295ff1f3d","http://www.cdisc.org","C201265","Code_61","2023-09-29","Code","Start to Start"
"f7ca73f6-3359-4fda-989e-410522e9485b","http://www.cdisc.org","C201264","Code_62","2023-09-29","Code","After"
"9d2db8ff-a511-4ca0-bb80-a78cdaf3e36c","http://www.cdisc.org","C201265","Code_63","2023-09-29","Code","Start to Start"
"4018d216-f19f-4896-a0b2-0ef9ee805ca2","http://www.cdisc.org","C201264","Code_64","2023-09-29","Code","After"
"5ea77ec9-c628-435d-98f0-d4bca420da41","http://www.cdisc.org","C201265","Code_65","2023-09-29","Code","End to Start"
"6c3c2f65-5ac6-4c88-85db-d96086a924c6","http://www.cdisc.org","C201264","Code_66","2023-09-29","Code","After"
"105e8f35-4985-4ea2-9863-bad0e765b545","http://www.cdisc.org","C201265","Code_67","2023-09-29","Code","Start to Start"
"037ce345-8d6d-4cef-b2b6-a3a4b3f770b5","http://www.cdisc.org","C201264","Code_68","2023-09-29","Code","After"
"2e6cc126-8e49-4449-9b07-6875a1757e12","http://www.cdisc.org","C201265","Code_69","2023-09-29","Code","End to Start"
"50d1aa04-3b4a-4754-bdcc-489b1ca9bcb0","http://www.cdisc.org","C201264","Code_70","2023-09-29","Code","After"
"f0032721-94cd-48aa-acba-d7ab5a2a0366","http://www.cdisc.org","C201265","Code_71","2023-09-29","Code","Start to Start"
"a30b2393-c890-4a68-8d78-63d166802076","http://www.cdisc.org","C70793","Code_349","2023-09-29","Code","Clinical Study Sponsor"
"7fe1dc9d-1f72-4a3f-9b01-b5138ab57183","ISO 3166 1 alpha3","GBR","Code_350","2020-08","Code","United Kingdom of Great Britain and Northern Ireland"
"2d886694-84c1-4d6f-9d45-4f9aeb17b159","http://www.cdisc.org","C94108","Code_3","2023-09-29","Code","Study Acronym"
"1d0d52c9-d37e-427b-bd01-56860926bf50","http://www.cdisc.org","C99905x1","Code_5","2023-09-29","Code","Brief Study Title"
"bc710ea5-b7e8-4323-804d-e2be305aec1e","http://www.cdisc.org","C99905x2","Code_6","2023-09-29","Code","Official Study Title"
"58f7b744-d02c-4f3d-bd44-66ac38023496","http://www.cdisc.org","C99905x3","Code_7","2023-09-29","Code","Public Study Title"
"9e6eb00f-49eb-49dd-8abd-e7ebf018e9d2","http://www.cdisc.org","C25508","Code_8","2023-09-29","Code","Final"
"c814b81e-0224-4c3e-82f3-efd49933e7b0","http://www.cdisc.org","C99903x1","Code_11","2023-09-29","Code","Protocol Effective Date"
"ff76d9a9-c49d-44f4-84ea-eb17ca880fa5","http://www.cdisc.org","C41129","Code_13","2023-09-29","Code","Region"
"9ddef252-96fb-4fb1-b2c5-24bc548bae3b","ISO 3166 1 alpha3","150","Code_12","2020-08","Code","Europe"
