"codeSystemVersion","id","uuid:ID","decode","codeSystem","instanceType","code"
"2023-12-15","Code_169","fa5af14a-74dc-40a5-a68d-8b6cdbdd473f","Disabling Adverse Event","http://www.cdisc.org","Code","C113380"
"2023-12-15","Code_170","9a28de3e-e695-49dd-9b06-c6ce014563da","No","http://www.cdisc.org","Code","C49487"
"2023-12-15","Code_171","7ada80cf-ccc4-48eb-ad46-eee40ab2d08e","Yes","http://www.cdisc.org","Code","C49488"
"2023-12-15","Code_172","ed74adfd-3ba4-4e50-beae-e76c00b511a6","Death Related to Adverse Event","http://www.cdisc.org","Code","C48275"
"2023-12-15","Code_173","614297c6-6be7-45d6-95ad-ab0c75fb6218","No","http://www.cdisc.org","Code","C49487"
"2023-12-15","Code_174","69d330cd-61bf-4c7d-825f-193025fec9df","Yes","http://www.cdisc.org","Code","C49488"
"2023-12-15","Code_175","d24426f7-36b2-4353-ac5f-ea7f4da8e13e","Adverse Event associated with Hospitalization","http://www.cdisc.org","Code","C83052"
"2023-12-15","Code_176","2327b24a-3a25-4f12-8fce-792937756119","No","http://www.cdisc.org","Code","C49487"
"2023-12-15","Code_177","8dffedaa-211e-4a67-aed4-876f7e499d76","Yes","http://www.cdisc.org","Code","C49488"
"2023-12-15","Code_178","d438cab3-6e83-48d2-be11-dad722dd2ed5","Life Threatening Adverse Event","http://www.cdisc.org","Code","C84266"
"2023-12-15","Code_179","0bbd6d34-bc67-4891-8f8b-e8fbbf4cd9fe","No","http://www.cdisc.org","Code","C49487"
"2023-12-15","Code_180","4599d0ec-e16b-4a17-9174-24f7bef9437e","Yes","http://www.cdisc.org","Code","C49488"
"2023-12-15","Code_181","50a807bd-0105-4045-a55b-c4e90ccfe8b4","Adverse Event Occurred with Overdose","http://www.cdisc.org","Code","C83214"
"2023-12-15","Code_182","98fc0029-bea7-4f09-9934-fd2b878faa36","No","http://www.cdisc.org","Code","C49487"
"2023-12-15","Code_183","a828b247-bf7e-42a2-9f92-d17af48a2a15","Yes","http://www.cdisc.org","Code","C49488"
"2023-12-15","Code_184","9fc1de8b-00d0-4ada-92a9-12e6de315492","Adverse Event Associated with Serious Medical Event","http://www.cdisc.org","Code","C83053"
"2023-12-15","Code_185","a70ab272-0808-4eca-ae16-6b7ef12a1723","No","http://www.cdisc.org","Code","C49487"
"2023-12-15","Code_186","6cf60eb3-b088-41a1-ae32-764b30381001","Yes","http://www.cdisc.org","Code","C49488"
"2023-12-15","Code_187","f8a84e95-bb07-49b2-9d2d-639728b8c1d8","Adverse Event Concomitant Treatment","http://www.cdisc.org","Code","C83199"
"2023-12-15","Code_188","f14104d5-8451-4b4e-b4f1-d89386a6564d","Adverse Event Start Date Time","http://www.cdisc.org","Code","C83215"
"2023-12-15","Code_189","a7f543b7-2af4-470b-8535-ca278ffa6c85","Adverse Event End Date Time","http://www.cdisc.org","Code","C83201"
"2023-12-15","Code_190","f625c1f4-70a5-488f-aa83-5f06423298d5","Solicited Adverse Event","http://www.cdisc.org","Code","C179175"
"2023-12-15","Code_191","5e577377-f741-46a0-b2d6-301a3b3715f8","SYSBP","http://www.cdisc.org","Code","C25298"
"2023-12-15","Code_192","d24b726e-8e57-4d03-b2e7-83efe258b19e","Clinical Test Result","http://www.cdisc.org","Code","C77140"
"2023-12-15","Code_193","ba33ff4a-d38b-4780-b264-ba7c0ea1efc3","Unit of Pressure","http://www.cdisc.org","Code","C49669"
"2023-12-15","Code_194","d37d1556-fe39-431c-a7b8-a710174a0bd2","Sitting","http://www.cdisc.org","Code","C62122"
"2023-12-15","Code_195","b41a7fac-c12b-42ac-8e8c-705d326744d6","Standing","http://www.cdisc.org","Code","C62166"
"2023-12-15","Code_196","f1952d8c-014c-4b30-b0aa-ce06ec57b2ab","Supine Position","http://www.cdisc.org","Code","C62167"
"2023-12-15","Code_197","f9574851-131d-4778-85b9-1c8cf4863cb2","Body Position","http://www.cdisc.org","Code","C62164"
"2023-12-15","Code_198","8f21f49a-fa09-4236-b2b5-8a2aac9a8553","Brachial Artery","http://www.cdisc.org","Code","C12681"
"2023-12-15","Code_199","cb1b4474-d962-45a2-a8d3-8ef5f1cb3b65","Common Carotid Artery","http://www.cdisc.org","Code","C12687"
"2023-12-15","Code_200","3e276155-c5c1-40bf-a7e1-d5eb89f27730","Dorsalis Pedis Artery","http://www.cdisc.org","Code","C32478"
"2023-12-15","Code_201","6851b8e9-ba23-49c8-9dbc-343278c362af","Femoral Artery","http://www.cdisc.org","Code","C12715"
"2023-12-15","Code_202","831e64aa-e29c-4298-93d1-dc290fa5e039","Radial Artery","http://www.cdisc.org","Code","C12838"
"2023-12-15","Code_203","67df5d46-8281-4522-827c-27b07c7ada7c","Anatomic Site","http://www.cdisc.org","Code","C13717"
"2023-12-15","Code_204","082e8286-9a4c-4308-81b1-793fdd128f8c","Left","http://www.cdisc.org","Code","C25229"
"2023-12-15","Code_205","9446e0b5-6488-4c22-b9a3-05a24c9cadc2","Right","http://www.cdisc.org","Code","C25228"
"2023-12-15","Code_206","9537ead7-2e66-4a62-8257-b6f7ab03696b","Laterality","http://www.cdisc.org","Code","C25185"
"2023-12-15","Code_207","af78ca6d-012d-45b2-8946-f5c21acaaf5e","SYSBP","http://www.cdisc.org","Code","C25298"
"2023-12-15","Code_208","b8b8433c-f991-449b-b57b-5e5a9bb9e547","DIABP","http://www.cdisc.org","Code","C25299"
"2023-12-15","Code_209","a42a9d7b-2cb3-417a-965c-3ded5c24ad42","Clinical Test Result","http://www.cdisc.org","Code","C77140"
"2023-12-15","Code_210","eaa649a1-1a60-42d3-ae18-106dd8481504","Unit of Pressure","http://www.cdisc.org","Code","C49669"
"2023-12-15","Code_211","52f31cd1-384f-4659-9d88-74b930b38d1d","Sitting","http://www.cdisc.org","Code","C62122"
"2023-12-15","Code_212","e8e3253b-c168-4d7b-8980-c967207d07fb","Standing","http://www.cdisc.org","Code","C62166"
"2023-12-15","Code_213","61d79f05-0fd4-4683-8007-6f0cd6aad7da","Supine Position","http://www.cdisc.org","Code","C62167"
"2023-12-15","Code_214","e51b357d-7782-42e3-8708-29562accd444","Body Position","http://www.cdisc.org","Code","C62164"
"2023-12-15","Code_215","09fbb766-68fe-4269-ab68-604e22139a66","Brachial Artery","http://www.cdisc.org","Code","C12681"
"2023-12-15","Code_216","1f9a4e4c-700c-42ae-8eef-5189c5a3aee3","Common Carotid Artery","http://www.cdisc.org","Code","C12687"
"2023-12-15","Code_217","122bba65-f930-44ee-8a57-1cbe04a07a78","Dorsalis Pedis Artery","http://www.cdisc.org","Code","C32478"
"2023-12-15","Code_218","e8054276-900b-4089-bb95-0537af8cc7e3","Femoral Artery","http://www.cdisc.org","Code","C12715"
"2023-12-15","Code_219","807e3c91-2381-4832-96b5-fcd130b5cc63","Radial Artery","http://www.cdisc.org","Code","C12838"
"2023-12-15","Code_220","98f41ee8-86d0-459c-b68c-edac13ba6b4f","Anatomic Site","http://www.cdisc.org","Code","C13717"
"2023-12-15","Code_221","c04754ad-b640-4273-81e7-5e6cffc56238","Left","http://www.cdisc.org","Code","C25229"
"2023-12-15","Code_222","00bd4a9e-2b16-485a-8862-9a2f7a9da837","Right","http://www.cdisc.org","Code","C25228"
"2023-12-15","Code_223","353548be-6751-4a6d-83b1-be08e121d9b0","Laterality","http://www.cdisc.org","Code","C25185"
"2023-12-15","Code_224","eefdf966-a80b-4e1e-870c-e41563b46414","DIABP","http://www.cdisc.org","Code","C25299"
"2023-12-15","Code_225","31e1756d-0c8d-4ccb-a2a3-d41482cc4620","TEMP","http://www.cdisc.org","Code","C174446"
"2023-12-15","Code_226","cc1c3336-a9f8-461a-b45e-4de2daebf598","Clinical Test Result","http://www.cdisc.org","Code","C77140"
"2023-12-15","Code_227","fb29262e-9f0d-44b8-9040-1c7d63f2c00e","Degree Celsius","http://www.cdisc.org","Code","C42559"
"2023-12-15","Code_228","42ebeeae-6102-4c21-bba9-040db28a5914","Degree Fahrenheit","http://www.cdisc.org","Code","C44277"
"2023-12-15","Code_229","1de7324d-3005-4258-8127-6403a412ab27","Kelvin","http://www.cdisc.org","Code","C42537"
"2023-12-15","Code_230","1881f0bc-5f7f-4328-ae66-9868cf044b46","Unit of Temperature","http://www.cdisc.org","Code","C44276"
"2023-12-15","Code_231","e225b590-8c53-48e0-a8a9-f54de3108604","Axilla","http://www.cdisc.org","Code","C12674"
"2023-12-15","Code_232","6df93b42-6ebb-4c4d-8652-6e7ab9d91e01","Ear","http://www.cdisc.org","Code","C12394"
"2023-12-15","Code_233","68a036c8-36cd-4b0e-971e-13f22181590b","Forehead","http://www.cdisc.org","Code","C89803"
"2023-12-15","Code_234","b10265cd-f663-42bb-b06d-0b8586617eb2","Oral Cavity","http://www.cdisc.org","Code","C12421"
"2023-12-15","Code_235","9ce15099-0b91-48b2-9b5c-8395d52629bc","Rectum","http://www.cdisc.org","Code","C12390"
"2023-12-15","Code_236","3e6a7188-e4dc-4eab-84ef-f190aa556b94","Anatomic Site","http://www.cdisc.org","Code","C13717"
"2023-12-15","Code_237","db1c0bd6-861b-4f82-aa16-32b79a73d370","TEMP","http://www.cdisc.org","Code","C174446"
"2023-12-15","Code_238","c853f52e-6c67-4c67-a5cd-2d65de67d4a5","WEIGHT","http://www.cdisc.org","Code","C25208"
"2023-12-15","Code_239","9704b6eb-1532-4834-a3ce-e68018ce429d","Clinical Test Result","http://www.cdisc.org","Code","C77140"
"2023-12-15","Code_240","065e726b-9620-4a29-be74-928dc907a60b","Pound","http://www.cdisc.org","Code","C48531"
"2023-12-15","Code_241","8337c753-276d-454d-93e2-55fcfd358018","Gram","http://www.cdisc.org","Code","C48155"
"2023-12-15","Code_242","bd978e2c-a85a-43b7-a605-34cb6f573384","Kilogram","http://www.cdisc.org","Code","C28252"
"2023-12-15","Code_243","e118ea32-679c-413f-81fa-ff4ba7f2095d","Unit of Weight","http://www.cdisc.org","Code","C48208"
"2023-12-15","Code_244","bda097f6-33b8-4913-b7f9-98863dea2207","WEIGHT","http://www.cdisc.org","Code","C25208"
"2023-12-15","Code_245","94520d84-7529-4618-88c7-7c31956c4b21","HEIGHT","http://www.cdisc.org","Code","C25347"
"2023-12-15","Code_246","fdb2dd78-0675-408e-aa09-d58bd07e205f","Clinical Test Result","http://www.cdisc.org","Code","C77140"
"2023-12-15","Code_247","a02f5383-8bb0-4f7d-a093-4c5e183762af","Centimeter","http://www.cdisc.org","Code","C49668"
"2023-12-15","Code_248","6451f61a-6422-47de-8b66-47c67bad1576","Inch","http://www.cdisc.org","Code","C48500"
"2023-12-15","Code_249","436a5eac-ca14-4e27-be55-7e46c11d0e47","Meter","http://www.cdisc.org","Code","C41139"
"2023-12-15","Code_250","5795825b-9d50-4392-a55f-bc472688bc54","Unit of Height","http://www.cdisc.org","Code","C168688"
"2023-12-15","Code_251","06984093-abbb-448a-8243-8e7a07837527","HEIGHT","http://www.cdisc.org","Code","C25347"
"2023-12-15","Code_252","0dfc777a-63c1-424e-b11d-3ce93af8100d","ALT","http://www.cdisc.org","Code","C64433"
"2023-12-15","Code_253","ca5fcec6-00a7-46ed-bc06-129a47396cc4","Laboratory Test Result","http://www.cdisc.org","Code","C36292"
"2023-12-15","Code_254","49b21aef-5024-4e23-a29f-0b7ad0e604de","Unit per Liter","http://www.cdisc.org","Code","C67456"
"2023-12-15","Code_255","331e2ec6-d420-49ea-8810-9f669652a7aa","Microkatal per Liter","http://www.cdisc.org","Code","C67397"
"2023-12-15","Code_256","e0b8a7dd-c159-4a69-a33f-11524382d32f","International Unit per Liter","http://www.cdisc.org","Code","C67376"
"2023-12-15","Code_257","9ed3c183-df0f-4b87-b5ec-1912d2bbd3e6","Nanokatal per Liter","http://www.cdisc.org","Code","C70510"
"2023-12-15","Code_258","d00c0dfb-6ff0-48f3-b9ee-ec0ea0b1fce7","Unit of Catalytic Activity Concentration","http://www.cdisc.org","Code","C67365"
"2023-12-15","Code_259","f6c21482-3d42-49b8-8e0e-f07bed0f78ad","Biospecimen Type","http://www.cdisc.org","Code","C70713"
"2023-12-15","Code_260","10508544-7684-45d3-b109-532942219e2e","No","http://www.cdisc.org","Code","C49487"
"2023-12-15","Code_261","60e1031e-9fc0-401c-8ff4-e093fd84bd3b","Yes","http://www.cdisc.org","Code","C49488"
"2023-12-15","Code_262","96bc03fa-a14c-450c-a6aa-fbbeb9729c93","Laboratory Test Fasting Status","http://www.cdisc.org","Code","C83309"
"2023-12-15","Code_263","fa789bd1-c2b0-4af1-b274-ee6f54fe1915","ALT","http://www.cdisc.org","Code","C64433"
"2023-12-15","Code_264","17b3758d-38ad-4fd8-a900-f1adfecb64be","ALB","http://www.cdisc.org","Code","C64431"
"2023-12-15","Code_265","de298532-13d6-49a0-b630-56317a14a2a2","Laboratory Test Result","http://www.cdisc.org","Code","C36292"
"2023-12-15","Code_266","d8a600ed-03ec-4595-af6e-df1ebf6c943d","Biospecimen Type","http://www.cdisc.org","Code","C70713"
"2023-12-15","Code_267","db876e83-eb3e-401c-9be4-678886ebe5c2","No","http://www.cdisc.org","Code","C49487"
"2023-12-15","Code_268","30b807b6-8cb4-4386-a6f2-8a5e31a5698f","Yes","http://www.cdisc.org","Code","C49488"
"2023-12-15","Code_269","2fd2788a-6e04-4444-bee7-07caa2279ec9","Laboratory Test Fasting Status","http://www.cdisc.org","Code","C83309"
"2023-12-15","Code_270","b5f810bc-899b-49cb-a304-1fd1e7c3e68e","ALB","http://www.cdisc.org","Code","C64431"
"2023-12-15","Code_271","7a1f29b2-9127-47c9-abd7-6455e1e8944c","ALP","http://www.cdisc.org","Code","C64432"
"2023-12-15","Code_272","d8337624-db8e-47a1-89f5-213057f994e0","Laboratory Test Result","http://www.cdisc.org","Code","C36292"
"2023-12-15","Code_273","828c51a2-2198-44e6-b1ce-23306c95a6d8","Unit per Liter","http://www.cdisc.org","Code","C67456"
"2023-12-15","Code_274","9ed59308-285e-4aba-b857-7160e878752d","Microkatal per Liter","http://www.cdisc.org","Code","C67397"
"2023-12-15","Code_275","f7d844f8-9a88-4029-92ff-aba803363e21","International Unit per Liter","http://www.cdisc.org","Code","C67376"
"2023-12-15","Code_276","39538ddb-91a8-46b6-a615-8c050a6b7b51","Unit of Catalytic Activity Concentration","http://www.cdisc.org","Code","C67365"
"2023-12-15","Code_277","f971898a-d206-4aaa-8e8e-46ac3105ad87","Biospecimen Type","http://www.cdisc.org","Code","C70713"
"2023-12-15","Code_278","4015507c-f2cb-4eb5-9935-e3c98a08bcc0","No","http://www.cdisc.org","Code","C49487"
"2023-12-15","Code_279","dcbc80cd-5084-4114-9b31-12ca738ffd9f","Yes","http://www.cdisc.org","Code","C49488"
"2023-12-15","Code_280","fb39603e-471e-4800-8311-a531426725fd","Laboratory Test Fasting Status","http://www.cdisc.org","Code","C83309"
"2023-12-15","Code_281","d2c8e230-f8fe-4b32-949f-d4691a8b2790","ALP","http://www.cdisc.org","Code","C64432"
"2023-12-15","Code_282","5eb016aa-add1-48d2-a0e1-54b22f5cfef9","AST","http://www.cdisc.org","Code","C64467"
"2023-12-15","Code_283","4d2a5e1b-6d67-43d6-979c-23f5640f703c","Laboratory Test Result","http://www.cdisc.org","Code","C36292"
"2023-12-15","Code_284","61f124f3-1749-4e3a-919c-89910966a983","Unit per Liter","http://www.cdisc.org","Code","C67456"
"2023-12-15","Code_285","22f5734d-8eca-43bd-b4b8-c8fca4ece26c","Microkatal per Liter","http://www.cdisc.org","Code","C67397"
"2023-12-15","Code_286","be0c43b0-866f-4f32-a996-516a63ebea17","International Unit per Liter","http://www.cdisc.org","Code","C67376"
"2023-12-15","Code_287","bceb2e8c-d4ce-48a4-8cfa-b1ebfe78e860","Unit of Catalytic Activity Concentration","http://www.cdisc.org","Code","C67365"
"2023-12-15","Code_288","f6c0837c-51e0-45b3-9ab5-c42e80b04666","Biospecimen Type","http://www.cdisc.org","Code","C70713"
"2023-12-15","Code_289","23e80a1d-b5ee-44b3-b064-990cb49b2b14","No","http://www.cdisc.org","Code","C49487"
"2023-12-15","Code_290","d854f0ec-0dfa-4e3a-a0a4-5a07dec45568","Yes","http://www.cdisc.org","Code","C49488"
"2023-12-15","Code_291","fb988d88-8aed-4c7f-af31-9220207bc404","Laboratory Test Fasting Status","http://www.cdisc.org","Code","C83309"
"2023-12-15","Code_292","613a7690-0307-4518-9256-cb8b6729f61b","AST","http://www.cdisc.org","Code","C64467"
"2023-12-15","Code_293","b762300d-3a32-42e6-9050-146166c3d2b0","CREAT","http://www.cdisc.org","Code","C64547"
"2023-12-15","Code_294","1ad1d5c0-b36b-4184-b6d7-b3c1d84dfef1","Laboratory Test Result","http://www.cdisc.org","Code","C36292"
"2023-12-15","Code_295","5df0e82a-12ac-4abd-abfd-a3d5084d1ede","Milligram per Deciliter","http://www.cdisc.org","Code","C67015"
"2023-12-15","Code_296","662ee8be-2b38-49b5-8896-3361a77f0654","Microgram per Milliliter","http://www.cdisc.org","Code","C64572"
"2023-12-15","Code_297","bb5a3aef-cc6d-487b-9ae3-2882877e6b25","Millimole per Liter","http://www.cdisc.org","Code","C64387"
"2023-12-15","Code_298","ee6dc497-05fd-4c46-9cb6-1c6a4b6fa9ed","Micromole per Liter","http://www.cdisc.org","Code","C48508"
"2023-12-15","Code_299","4cbcdc37-d8a6-413f-a01e-9a7af0b38489","Unit of Concentration","http://www.cdisc.org","Code","C48207"
"2023-12-15","Code_300","15da6c14-383a-4735-86d2-ae5759fee6c6","Biospecimen Type","http://www.cdisc.org","Code","C70713"
"2023-12-15","Code_301","1e7f1444-d199-4ad5-8ccb-63f099fc75df","No","http://www.cdisc.org","Code","C49487"
"2023-12-15","Code_302","fe1fe471-2a87-4d91-9a5c-94c927bf03d7","Yes","http://www.cdisc.org","Code","C49488"
"2023-12-15","Code_303","3c0b4d7c-bb8c-4d2e-bdbd-7c93f1721633","Laboratory Test Fasting Status","http://www.cdisc.org","Code","C83309"
"2023-12-15","Code_304","726b39bc-849b-47de-8b3c-2f74d865c35b","CREAT","http://www.cdisc.org","Code","C64547"
"2023-12-15","Code_305","b75791b0-8821-4f5e-b1a1-6758b513914b","K","http://www.cdisc.org","Code","C64853"
"2023-12-15","Code_306","b85512b4-6f2c-4ed8-b477-1a036c146b8c","Laboratory Test Result","http://www.cdisc.org","Code","C36292"
"2023-12-15","Code_307","0d4701f7-5d50-47c3-9131-308b04561064","Milliequivalent per Liter","http://www.cdisc.org","Code","C67474"
"2023-12-15","Code_308","b954ae7c-958d-4a17-9250-6d93d100278d","Milliequivalent per Deciliter","http://www.cdisc.org","Code","C67473"
"2023-12-15","Code_309","0f46123c-9beb-4b1e-a657-1fbfe5e2c862","Millimole per Liter","http://www.cdisc.org","Code","C64387"
"2023-12-15","Code_310","a62b6c0b-cfcb-42c0-9fdb-560fed7c66f3","Molarity Unit","http://www.cdisc.org","Code","C64567"
"2023-12-15","Code_311","b7a7bf10-1547-4cd9-95c0-22851c048eb0","Biospecimen Type","http://www.cdisc.org","Code","C70713"
"2023-12-15","Code_312","4fc40382-8add-4058-a13c-1ae942477c56","No","http://www.cdisc.org","Code","C49487"
"2023-12-15","Code_313","16d54dc3-46c3-4d35-b6b0-2b142af04f19","Yes","http://www.cdisc.org","Code","C49488"
"2023-12-15","Code_314","e7468cd4-ab41-4346-8cc4-6b6cdada1823","Laboratory Test Fasting Status","http://www.cdisc.org","Code","C83309"
"2023-12-15","Code_315","01c3de88-2e8a-486d-8e61-5b1b4634ea36","K","http://www.cdisc.org","Code","C64853"
"2023-12-15","Code_316","ada1df97-6e70-4785-a5f7-ac1b7f97d322","SODIUM","http://www.cdisc.org","Code","C64809"
"2023-12-15","Code_317","f164503a-e460-47a5-9690-d36f123d4349","Laboratory Test Result","http://www.cdisc.org","Code","C36292"
"2023-12-15","Code_318","9920db44-1361-43a7-b1b3-8bd886759dbc","Milliequivalent per Liter","http://www.cdisc.org","Code","C67474"
"2023-12-15","Code_319","01a98eeb-30c3-451e-ba67-2c2da1742482","Milliequivalent per Deciliter","http://www.cdisc.org","Code","C67473"
"2023-12-15","Code_320","90f56c4a-9ddc-420c-846c-05086e39da1d","Millimole per Liter","http://www.cdisc.org","Code","C64387"
"2023-12-15","Code_321","0df8beef-68c7-4486-9934-c446c328af82","Molarity Unit","http://www.cdisc.org","Code","C64567"
"2023-12-15","Code_322","4d0a2c7d-b0c8-4bc2-9995-8e63a012d6c4","Biospecimen Type","http://www.cdisc.org","Code","C70713"
"2023-12-15","Code_323","ec86ef5d-73bd-44dc-a562-ae00777671f2","No","http://www.cdisc.org","Code","C49487"
"2023-12-15","Code_324","986cd5e4-5f9e-453c-aab0-d0466eff4ddb","Yes","http://www.cdisc.org","Code","C49488"
"2023-12-15","Code_325","20919850-21dd-4a7c-83ab-20d4b2785cd0","Laboratory Test Fasting Status","http://www.cdisc.org","Code","C83309"
"2023-12-15","Code_326","c0ca0713-1365-4750-ba85-6843638b4452","SODIUM","http://www.cdisc.org","Code","C64809"
"2023-12-15","Code_327","46d72d0f-52a9-4551-a6c5-aab09c2431be","SYSBP","http://www.cdisc.org","Code","C25298"
"2023-12-15","Code_328","ef247949-f187-41be-bee4-f8263611de04","Clinical Test Result","http://www.cdisc.org","Code","C77140"
"2023-12-15","Code_329","2d3c3b66-e409-455f-ba7c-d4062a65886c","Unit of Pressure","http://www.cdisc.org","Code","C49669"
"2023-12-15","Code_330","edb69a39-9207-4cf2-a872-5e181accbe72","Sitting","http://www.cdisc.org","Code","C62122"
"2023-12-15","Code_331","b1f3d98c-f595-49fc-9a4c-a120c5ed15bd","Standing","http://www.cdisc.org","Code","C62166"
"2023-12-15","Code_332","0106044c-7bba-4582-b3fe-93e6aea0c53d","Supine Position","http://www.cdisc.org","Code","C62167"
"2023-12-15","Code_333","fc4d8c2a-8632-4835-a10e-599531f9f887","Body Position","http://www.cdisc.org","Code","C62164"
"2023-12-15","Code_334","adb43937-023c-4ce2-9b8a-768940e0d327","Brachial Artery","http://www.cdisc.org","Code","C12681"
"2023-12-15","Code_335","294a8ce0-9198-4c79-beb6-ff054ff84cd2","Common Carotid Artery","http://www.cdisc.org","Code","C12687"
"2023-12-15","Code_336","04e14803-145b-4e06-a35c-cca91fee1e2c","Dorsalis Pedis Artery","http://www.cdisc.org","Code","C32478"
"2023-12-15","Code_337","f5e8e8a5-fb06-4891-88cb-7ce7e2b4ad26","Femoral Artery","http://www.cdisc.org","Code","C12715"
"2023-12-15","Code_338","2f1d3c6a-67bd-4c7d-bdb6-047dd3777fbd","Radial Artery","http://www.cdisc.org","Code","C12838"
"2023-12-15","Code_339","658d00da-b525-4b7a-a6da-c8e7cb996a3f","Anatomic Site","http://www.cdisc.org","Code","C13717"
"2023-12-15","Code_340","c67afe2d-a3bf-4b94-98c6-6a8bde7e91d9","Left","http://www.cdisc.org","Code","C25229"
"2023-12-15","Code_341","b5884555-5d1f-400d-a6da-8edaeca71a1a","Right","http://www.cdisc.org","Code","C25228"
"2023-12-15","Code_342","20308819-0807-4feb-ac8f-eed1a04f4f6f","Laterality","http://www.cdisc.org","Code","C25185"
"2023-12-15","Code_343","cc8116c0-c29f-4593-9eb4-cafc27a6d665","SYSBP","http://www.cdisc.org","Code","C25298"
"2023-12-15","Code_344","9933dc36-879d-4792-b6fd-5ca5888ce20c","DIABP","http://www.cdisc.org","Code","C25299"
"2023-12-15","Code_345","e1515e33-d733-4981-9f1f-97ed73103357","Clinical Test Result","http://www.cdisc.org","Code","C77140"
"2023-12-15","Code_346","d38b675c-67e3-4521-aa07-1eedbacc4989","Unit of Pressure","http://www.cdisc.org","Code","C49669"
"2023-12-15","Code_347","8f4c70a2-2672-4704-ba11-c2e77151edf6","Sitting","http://www.cdisc.org","Code","C62122"
"2023-12-15","Code_348","d8b88782-d3c9-43ee-a470-f4ce18a0afd5","Standing","http://www.cdisc.org","Code","C62166"
"2023-12-15","Code_349","68c459ec-7d15-46a3-abe6-d2e687924d10","Supine Position","http://www.cdisc.org","Code","C62167"
"2023-12-15","Code_350","a5619da1-ef55-4838-9e36-042bb5bb7c0c","Body Position","http://www.cdisc.org","Code","C62164"
"2023-12-15","Code_351","0ad64486-9ac1-464c-b853-ef276d668e7c","Brachial Artery","http://www.cdisc.org","Code","C12681"
"2023-12-15","Code_352","fb741135-5a1d-4034-b3b4-1e814c8592d9","Common Carotid Artery","http://www.cdisc.org","Code","C12687"
"2023-12-15","Code_353","d6313c8b-581f-4ac6-9c8c-a0f0adad08fc","Dorsalis Pedis Artery","http://www.cdisc.org","Code","C32478"
"2023-12-15","Code_354","9290cb20-c4f3-4cde-b3d6-ec3c7d20d361","Femoral Artery","http://www.cdisc.org","Code","C12715"
"2023-12-15","Code_355","0a15a2a9-5093-4775-813a-03b99b73a9fd","Radial Artery","http://www.cdisc.org","Code","C12838"
"2023-12-15","Code_356","dc79f9ef-d916-4e2a-ac0b-bf6fabcd42e3","Anatomic Site","http://www.cdisc.org","Code","C13717"
"2023-12-15","Code_357","400eb489-e01b-4435-93ab-1484a65a899f","Left","http://www.cdisc.org","Code","C25229"
"2023-12-15","Code_358","49f1af14-4afa-4c8a-afc1-c52fbeb425e9","Right","http://www.cdisc.org","Code","C25228"
"2023-12-15","Code_359","e70f6d68-6d43-4f20-8693-f5a1196adf9e","Laterality","http://www.cdisc.org","Code","C25185"
"2023-12-15","Code_360","fb940db0-9a02-43d6-9014-72c30ba3b431","DIABP","http://www.cdisc.org","Code","C25299"
"2023-12-15","Code_361","d6fcf4cb-d319-4e03-9c0d-d3a9e304d353","HR","http://www.cdisc.org","Code","C49677"
"2023-12-15","Code_362","2fefadff-e58e-4f89-a766-72b73c139797","Clinical Test Result","http://www.cdisc.org","Code","C77140"
"2023-12-15","Code_363","2154e0c6-8eae-483e-a944-f844f832ae2f","Count per Minute","http://www.cdisc.org","Code","C73688"
"2023-12-15","Code_364","78cf8b92-5de9-4c20-aea5-ec2fa94f0494","Sitting","http://www.cdisc.org","Code","C62122"
"2023-12-15","Code_365","877be390-2b41-4edb-a53d-3ee0266be9c5","Standing","http://www.cdisc.org","Code","C62166"
"2023-12-15","Code_366","422d0f45-3731-4464-b2ff-d769bf9487ab","Supine Position","http://www.cdisc.org","Code","C62167"
"2023-12-15","Code_367","823831f0-4c0c-4b0a-90f9-d23e645891d3","Body Position","http://www.cdisc.org","Code","C62164"
"2023-12-15","Code_368","10ecd771-715a-474e-ad4f-c9bb1c66505c","Brachial Artery","http://www.cdisc.org","Code","C12681"
"2023-12-15","Code_369","4950d42e-b4be-41d9-997f-b77acc82a99d","Common Carotid Artery","http://www.cdisc.org","Code","C12687"
"2023-12-15","Code_370","b074436c-4ce1-41ed-b4d3-8fe2e6272bf3","Dorsalis Pedis Artery","http://www.cdisc.org","Code","C32478"
"2023-12-15","Code_371","889bb7e2-79f5-48b6-9ac7-9bab07eb93d5","Femoral Artery","http://www.cdisc.org","Code","C12715"
"2023-12-15","Code_372","1e111a88-4e4b-4945-9529-0bfc805df170","Radial Artery","http://www.cdisc.org","Code","C12838"
"2023-12-15","Code_373","39e264a2-212b-4584-924f-9ea197aeb3f4","Anatomic Site","http://www.cdisc.org","Code","C13717"
"2023-12-15","Code_374","2c414375-5080-4877-afd5-1314fa70210d","Left","http://www.cdisc.org","Code","C25229"
"2023-12-15","Code_375","59be312d-b93a-4958-85a4-1ce733ca5aa4","Right","http://www.cdisc.org","Code","C25228"
"2023-12-15","Code_376","34f9e43b-063f-4ee0-be0a-47bfdac92a9f","Laterality","http://www.cdisc.org","Code","C25185"
"2023-12-15","Code_377","2af8b801-1f11-4ce4-b2d1-6a57357950a5","HR","http://www.cdisc.org","Code","C49677"
"2023-12-15","Code_378","8da8f005-c5ed-4367-831a-01b82405dfce","SYSBP","http://www.cdisc.org","Code","C25298"
