"uuid:ID","codeSystemVersion","codeSystem","id","code","decode"
"095956cf-967b-4ac8-a7ae-0bff29f2630f","","NCI Thesaurus","Code_243","C25299","Diastolic Blood Pressure"
"8c62876a-f7ed-473d-bfa9-9df6e8da1abf","2023-09-29","http://www.cdisc.org","Code_115","C174268","Placebo Comparator Arm"
"a6435dc0-52f1-4c90-89df-267e18f78bd4","2023-09-29","http://www.cdisc.org","Code_116","C188866","Data Generated Within Study"
"aafc81de-15b6-4b02-a9e1-8bc0d1b31aa7","2023-09-29","http://www.cdisc.org","Code_117","C174267","Active Comparator Arm"
"cbb79f1c-711b-4923-9b19-be2cad4e3da4","2023-09-29","http://www.cdisc.org","Code_118","C188866","Data Generated Within Study"
"0ceaff2a-75ea-4f8c-801f-23acfcd04867","2023-09-29","http://www.cdisc.org","Code_119","C174267","Active Comparator Arm"
"54bb76f1-27a0-47e5-b946-72d70c37a62a","2023-09-29","http://www.cdisc.org","Code_120","C188866","Data Generated Within Study"
"29c8d2f3-69d1-4f95-895a-d5f5f0416a72","2023-09-29","http://www.cdisc.org","Code_128","C15228","Double Blind Study"
"4783319a-ece1-4a21-af5d-fcb594413346","2023-09-29","http://www.cdisc.org","Code_121","C48262","Trial Screening"
"ac6c97cb-11e7-4faa-9616-7fbe4afaff5e","2023-09-29","http://www.cdisc.org","Code_122","C101526","Treatment Epoch"
"f6db7a9f-0c93-4bf0-b849-39cc89d5a26e","2023-09-29","http://www.cdisc.org","Code_123","C101526","Treatment Epoch"
"05527f76-9270-483f-a078-70c17f19f247","2023-09-29","http://www.cdisc.org","Code_124","C101526","Treatment Epoch"
"2e87aaf4-2d75-4cd8-b768-681a76d7658c","2023-09-29","http://www.cdisc.org","Code_125","C99158","Clinical Study Follow-up"
"059779fa-29ac-4335-8d37-fe22b7f071ea","1","ICD-10-CM","Code_304","G30.9","Alzheimer's disease; unspecified"
"74ec225d-84d0-4982-8011-29c75bef8a7b","January 31, 2018","SNOMED","Code_305","26929004","Alzheimer's disease"
"d27da6e2-f4cb-4d35-bf42-d0166b030a21","2023-09-29","http://www.cdisc.org","Code_310","C85826","Trial Primary Objective"
"3e1028b3-bdfd-4f97-9178-ffef9cd0b9ba","2023-09-29","http://www.cdisc.org","Code_309","C94496","Primary Endpoint"
"506403cd-1270-4bcf-9218-8dd06ef285bd","2023-09-29","http://www.cdisc.org","Code_311","C94496","Primary Endpoint"
"f58a3e78-722c-4fd9-9997-d1d753b0cf6a","2023-09-29","http://www.cdisc.org","Code_313","C85826","Trial Primary Objective"
"33107609-0c08-43b9-bd86-ad1d89df2f13","2023-09-29","http://www.cdisc.org","Code_312","C94496","Primary Endpoint"
"1928559f-6818-4b27-93d2-e1f63e9d83ac","2023-09-29","http://www.cdisc.org","Code_314","C94496","Primary Endpoint"
"379cc346-7e13-4690-bd34-f05d9c428f5f","2023-09-29","http://www.cdisc.org","Code_315","C94496","Primary Endpoint"
"3afb8ec8-ba7b-413d-bc8b-2ed932c251ca","2023-09-29","http://www.cdisc.org","Code_317","C85827","Trial Secondary Objective"
"e7bd0962-7d03-42e9-811c-059f481a9afe","2023-09-29","http://www.cdisc.org","Code_316","C139173","Secondary Endpoint"
"73390253-de3b-4d0e-962e-765715b88d97","2023-09-29","http://www.cdisc.org","Code_318","C139173","Secondary Endpoint"
"d153a64f-efb5-4f81-90b2-eb5e758ac81b","2023-09-29","http://www.cdisc.org","Code_319","C139173","Secondary Endpoint"
"1ba2d96e-c605-4b38-850a-91831de5503f","2023-09-29","http://www.cdisc.org","Code_320","C25532","Inclusion Criteria"
"346c71d4-72fb-4836-bb6e-88a35daa6da5","2023-09-29","http://www.cdisc.org","Code_321","C25532","Inclusion Criteria"
"a017c725-aed4-45a1-91a6-078486d0157f","2023-09-29","http://www.cdisc.org","Code_322","C25532","Inclusion Criteria"
"80f1e84a-bb66-48bf-a467-057550c65edc","2023-09-29","http://www.cdisc.org","Code_323","C25370","Exclusion Criteria"
"0ddbf996-83b1-4550-9b5d-5cfdf68a0747","2023-09-29","http://www.cdisc.org","Code_10","C201264","Before"
"5410ab72-7ad9-4ec2-a5f1-dc26325f1a04","2023-09-29","http://www.cdisc.org","Code_11","C201265","Start to Start"
"14c60e21-5e53-4fde-ae0f-2f254822372a","2023-09-29","http://www.cdisc.org","Code_12","C201264","Before"
"a933e3ff-8e11-4be2-9f52-7e517079aa44","2023-09-29","http://www.cdisc.org","Code_13","C201265","Start to Start"
"cddb9035-0635-470c-bf7f-cb96352ef0b2","2023-09-29","http://www.cdisc.org","Code_15","C201264","Fixed Reference"
"fa5bafe0-ba2b-4647-976f-cfeace033910","2023-09-29","http://www.cdisc.org","Code_16","C201265","Start to Start"
"4b1775de-2d38-4ac4-b189-cc68d30f51cf","2023-09-29","http://www.cdisc.org","Code_17","C201264","After"
"c19c547b-e1aa-4ff2-b7ff-e437a756ff82","2023-09-29","http://www.cdisc.org","Code_18","C201265","Start to Start"
"4c3be2c7-ed48-4454-8fab-ffbe6ceca673","2023-09-29","http://www.cdisc.org","Code_20","C201264","After"
"7bda3bf9-bb3a-40d2-89f9-4fae3fcff77f","2023-09-29","http://www.cdisc.org","Code_21","C201265","Start to Start"
"ad82a751-dd42-483a-9dcc-b5ed7e2c506d","2023-09-29","http://www.cdisc.org","Code_23","C201264","After"
"2334ce41-a091-452f-bcff-86e850f02d80","2023-09-29","http://www.cdisc.org","Code_24","C201265","Start to Start"
"70ab201f-ae15-48b5-850d-c1ed63381636","2023-09-29","http://www.cdisc.org","Code_26","C201264","After"
"9b7a679a-2812-4d32-be08-eda68af3c58f","2023-09-29","http://www.cdisc.org","Code_27","C201265","Start to Start"
"64d688e8-783c-407a-bed7-827f8409b4ec","2023-09-29","http://www.cdisc.org","Code_29","C201264","After"
"5868058c-1727-40a7-bb1a-7978ccb17c45","2023-09-29","http://www.cdisc.org","Code_30","C201265","Start to Start"
"5c59501f-405d-411a-bc67-9484ea5e642e","2023-09-29","http://www.cdisc.org","Code_31","C201264","After"
"1f1d3c1e-9452-4163-a1a3-2a382479262b","2023-09-29","http://www.cdisc.org","Code_32","C201265","Start to Start"
"766bcc9d-9e70-4c2d-a9a7-140d24cf1bb8","2023-09-29","http://www.cdisc.org","Code_34","C201264","After"
"ad54eea9-774f-490b-b1bd-eab7dd0eed4c","2023-09-29","http://www.cdisc.org","Code_35","C201265","Start to Start"
"7eba7139-d44c-4e08-b956-064e9c84bdde","2023-09-29","http://www.cdisc.org","Code_36","C201264","After"
"c4623a66-b0ae-4c0a-aad5-5a5b61f631f4","2023-09-29","http://www.cdisc.org","Code_37","C201265","Start to Start"
"b486c808-add4-4215-8f49-56858e8938ab","2023-09-29","http://www.cdisc.org","Code_39","C201264","After"
"75c520d2-edaf-4a57-812d-8e5249203980","2023-09-29","http://www.cdisc.org","Code_40","C201265","Start to Start"
"b7dbda7f-2e1e-4792-bfdc-0e429808ae9f","2023-09-29","http://www.cdisc.org","Code_41","C201264","After"
"e676a56e-06f9-4fb2-901e-1b6f48bf9a4a","2023-09-29","http://www.cdisc.org","Code_42","C201265","Start to Start"
"6420eb50-f51d-43c5-8b4e-ef989703e97f","2023-09-29","http://www.cdisc.org","Code_44","C201264","After"
"99cbdc18-263b-4df8-bd12-39e7432fbee1","2023-09-29","http://www.cdisc.org","Code_45","C201265","Start to Start"
"cdbd3c2f-5fac-4449-80ca-15f3f9cd62ff","2023-09-29","http://www.cdisc.org","Code_46","C201264","After"
"c45c2af1-97b7-4ab1-b116-6194ecaadd52","2023-09-29","http://www.cdisc.org","Code_47","C201265","Start to Start"
"4fbb3bcc-50d8-456f-b1f0-5c4cb01a260a","2023-09-29","http://www.cdisc.org","Code_49","C201264","After"
"836045e9-0deb-40b7-b2c4-249319354d8a","2023-09-29","http://www.cdisc.org","Code_50","C201265","Start to Start"
"19edfb5d-eb2e-4149-bb33-51eb971c2d9e","2023-09-29","http://www.cdisc.org","Code_52","C201264","Fixed Reference"
"86f688c6-8b21-4ef2-a34e-6fc43db92f8d","2023-09-29","http://www.cdisc.org","Code_53","C201265","Start to Start"
"6936c6c7-9d1a-4db2-97ea-a57c3b52cec8","2023-09-29","http://www.cdisc.org","Code_54","C201264","Fixed Reference"
"46423109-4eaa-44af-9dfc-ad346ec7e441","2023-09-29","http://www.cdisc.org","Code_55","C201265","Start to Start"
"b6f3dca6-f4a1-4b0c-b8be-f37d54fe53ca","2023-09-29","http://www.cdisc.org","Code_56","C201264","Fixed Reference"
"8d455714-66d2-4799-98a3-8b909c5bf930","2023-09-29","http://www.cdisc.org","Code_57","C201265","Start to Start"
"313f1d7d-699a-4251-a696-4b0ffa4a0933","2023-09-29","http://www.cdisc.org","Code_58","C201264","After"
"595915b5-1592-43fa-b8c6-b9b5e3c2f656","2023-09-29","http://www.cdisc.org","Code_59","C201265","Start to Start"
"f95db7b8-93d6-4f0a-80e9-e8c3c25d63be","2023-09-29","http://www.cdisc.org","Code_60","C201264","After"
"5c0d24e8-e5f9-426e-8e02-f026d0908b1d","2023-09-29","http://www.cdisc.org","Code_61","C201265","End to Start"
"999f1d90-a17f-4ff8-aa2d-b3f3fc521db3","2023-09-29","http://www.cdisc.org","Code_63","C201264","After"
"5b8a00cc-bd83-472a-9260-f945a094cba1","2023-09-29","http://www.cdisc.org","Code_64","C201265","End to Start"
"dbf9e178-1771-4c08-b56e-ca6d86a05c72","2023-09-29","http://www.cdisc.org","Code_4","C25508","Final"
"f145467a-c99a-4a56-8ef8-25cb7c614869","2023-09-29","http://www.cdisc.org","Code_7","C99903x1","Protocol Effective Date"
"aa4eac67-15b9-4887-bba1-cf132b67129c","2023-09-29","http://www.cdisc.org","Code_9","C41129","Region"
"9f0a81ea-b0b8-4420-8eaa-cda1f603e2c0","2020-08","ISO 3166 1 alpha3","Code_8","150","Europe"
