"codeSystem","code","decode","id","uuid:ID","instanceType","codeSystemVersion"
"http://www.cdisc.org","C49673","Beats per Minute","Code_247","af196d8b-184e-4971-ad64-973b6dc46bfa","Code","2023-09-29"
"NCI Thesaurus","C73688","Count per Minute","Code_248","aa3396b8-9b57-4693-a695-3eeec9152845","Code",""
"NCI Thesaurus","C83088","Vital Signs Location","Code_249","637b68f6-72b7-4d81-9fc0-9c8447c8eed5","Code",""
"NCI Thesaurus","C123975","Vital Signs Laterality","Code_250","6c828b32-69d6-489d-ab7e-bf51dd64a6ff","Code",""
"NCI Thesaurus","C82535","Test Method","Code_251","232c69ae-117d-4a3e-8d5c-462e9bd0e8a7","Code",""
"NCI Thesaurus","C83114","Vital Signs Position","Code_252","96b2948b-1aba-44cf-8e1a-cd62a9609975","Code",""
"NCI Thesaurus","C49677","Heart Rate","Code_245","4fde39a6-e57e-43cc-a486-9ea5ba720254","Code",""
"NCI Thesaurus","C173522","Vital Signs Result","Code_254","bd4ee853-f8d5-4449-968c-9d89be654e47","Code",""
"http://www.cdisc.org","C42547","Pascal","Code_255","d5aaada3-4b7d-415e-b6f5-66d72d82c2f5","Code","2023-09-29"
"NCI Thesaurus","C49669","Unit of Pressure","Code_256","6c719bed-1a39-4f0b-9c62-5f9cd0a290ca","Code",""
"NCI Thesaurus","C83088","Vital Signs Location","Code_257","5dc45260-8f59-45bc-9cd7-6209efac4e77","Code",""
"NCI Thesaurus","C123975","Vital Signs Laterality","Code_258","372e7dc9-3686-41c4-9feb-fde29892ba01","Code",""
"NCI Thesaurus","C82535","Test Method","Code_259","7bc67fe8-4ab2-444c-b15b-41426937e758","Code",""
"NCI Thesaurus","C83114","Vital Signs Position","Code_260","86181146-ad11-40bd-bef2-de24aafa02f0","Code",""
"NCI Thesaurus","C25298","Systolic Blood Pressure","Code_253","d925a681-3386-4377-9d4b-f11018923ec4","Code",""
"NCI Thesaurus","C173522","Vital Signs Result","Code_262","ec18205b-f0b5-443d-9406-efaec3c7277a","Code",""
"http://www.cdisc.org","C42547","Pascal","Code_263","2bef4f43-8cb1-462c-a669-da648ecd7297","Code","2023-09-29"
"NCI Thesaurus","C49669","Unit of Pressure","Code_264","c3ec435b-38d4-41d3-aaec-a77730fe66a5","Code",""
"NCI Thesaurus","C83088","Vital Signs Location","Code_265","4b1d6b95-772f-4437-a3ea-fa49170e30d1","Code",""
"NCI Thesaurus","C123975","Vital Signs Laterality","Code_266","c583b314-52bc-455b-9862-4ba6acb294ec","Code",""
"NCI Thesaurus","C82535","Test Method","Code_267","4e7a784b-a683-48cc-8fca-89235c14343f","Code",""
"NCI Thesaurus","C83114","Vital Signs Position","Code_268","164be4c7-b223-4b20-b2fc-d49f63673ecd","Code",""
"NCI Thesaurus","C25299","Diastolic Blood Pressure","Code_261","3d3966bd-e4b4-4e70-b6ef-572b37435561","Code",""
"NCI Thesaurus","C173522","Vital Signs Result","Code_270","6bb251e8-d71a-4656-a96c-db125aacd3ed","Code",""
"http://www.cdisc.org","C49673","Beats per Minute","Code_271","b328c4da-fa06-4e13-be29-9431c35d3c16","Code","2023-09-29"
"NCI Thesaurus","C73688","Count per Minute","Code_272","7c2f55b6-9886-4c69-baef-02c50bbc943f","Code",""
"NCI Thesaurus","C83088","Vital Signs Location","Code_273","cb90bd5f-62a3-4a24-a724-e2d7433f135f","Code",""
"NCI Thesaurus","C123975","Vital Signs Laterality","Code_274","32ce87c2-d355-46e2-a15f-b899b1320bcc","Code",""
"NCI Thesaurus","C82535","Test Method","Code_275","ea728851-fc21-4d6d-aa31-f3860faf78a3","Code",""
"NCI Thesaurus","C83114","Vital Signs Position","Code_276","1e7ee025-0a72-4d4f-9c2b-34103395e837","Code",""
"NCI Thesaurus","C49677","Heart Rate","Code_269","f732d37e-27b1-41e4-9506-b7cbb12c46d3","Code",""
"http://www.cdisc.org","C174268","Placebo Comparator Arm","Code_122","4e143c43-23d4-4c05-ad49-ebbc77ad488b","Code","2023-09-29"
"http://www.cdisc.org","C188866","Data Generated Within Study","Code_123","d09f06d7-0792-4a37-92c5-9fc64a1190ec","Code","2023-09-29"
"http://www.cdisc.org","C174267","Active Comparator Arm","Code_124","0e7fa461-fa5f-4654-8b27-b35a6b75ae87","Code","2023-09-29"
"http://www.cdisc.org","C188866","Data Generated Within Study","Code_125","f5d82f2b-c782-4d3a-a200-bdfc79f482b8","Code","2023-09-29"
"http://www.cdisc.org","C174267","Active Comparator Arm","Code_126","f047b4d9-d7cd-470a-a60c-0bec32fdba45","Code","2023-09-29"
"http://www.cdisc.org","C188866","Data Generated Within Study","Code_127","902cb397-5b58-4330-b5df-e8978f848db9","Code","2023-09-29"
"http://www.cdisc.org","C15228","Double Blind Study","Code_135","0b243ac5-459c-42e8-a9d2-b3f831dd6426","Code","2023-09-29"
"http://www.cdisc.org","C48262","Trial Screening","Code_128","8c0438c4-b59c-49ab-a154-6575789320e4","Code","2023-09-29"
"http://www.cdisc.org","C101526","Treatment Epoch","Code_129","f589b9d3-0b18-4413-9168-401a1194be7d","Code","2023-09-29"
"http://www.cdisc.org","C101526","Treatment Epoch","Code_130","62be6040-1171-4354-9a6e-9225bcd3952b","Code","2023-09-29"
"http://www.cdisc.org","C101526","Treatment Epoch","Code_131","2d827779-bd3f-4f09-965d-58e634fc98dd","Code","2023-09-29"
"http://www.cdisc.org","C99158","Clinical Study Follow-up","Code_132","347164cb-da16-4856-b847-d0b454fb20df","Code","2023-09-29"
"ICD-10-CM","G30.9","Alzheimer's disease; unspecified","Code_330","db66eca0-9b8a-45c2-a55a-0b8558e82a3f","Code","1"
"SNOMED","26929004","Alzheimer's disease","Code_331","d64ccd54-c98a-496b-947d-f96611cb066c","Code","January 31, 2018"
"http://www.cdisc.org","C70793","Sponsor","Code_141","3742f548-cac9-4d80-a50e-cdc34904e732","Code","2023-09-29"
"http://www.cdisc.org","C85826","Trial Primary Objective","Code_335","c51c6553-ba1f-4364-abac-018eab3d1331","Code","2023-09-29"
"http://www.cdisc.org","C94496","Primary Endpoint","Code_334","25f56dd6-5fa3-4925-864c-e5924ea44e61","Code","2023-09-29"
"http://www.cdisc.org","C94496","Primary Endpoint","Code_336","8ab9362f-8b74-44b1-8651-e4174eee7308","Code","2023-09-29"
"http://www.cdisc.org","C85826","Trial Primary Objective","Code_338","d1c93719-b12f-4512-9df5-d4bec47d6ab9","Code","2023-09-29"
"http://www.cdisc.org","C94496","Primary Endpoint","Code_337","d8281bcd-1b4e-49d5-82ec-d522b7adab5b","Code","2023-09-29"
"http://www.cdisc.org","C94496","Primary Endpoint","Code_339","19c560b0-7bcb-4dfb-84b4-c5b549dd8851","Code","2023-09-29"
"http://www.cdisc.org","C94496","Primary Endpoint","Code_340","153ba20e-100c-4ae4-8ad9-c3bf2fae7fda","Code","2023-09-29"
"http://www.cdisc.org","C85827","Trial Secondary Objective","Code_342","f08997d1-9ca5-4aed-b76a-7347478363dc","Code","2023-09-29"
"http://www.cdisc.org","C139173","Secondary Endpoint","Code_341","2150ab41-3f5a-405c-aac3-3ce545dff273","Code","2023-09-29"
"http://www.cdisc.org","C139173","Secondary Endpoint","Code_343","197e87e7-d60d-4464-b16f-93a5d51d989e","Code","2023-09-29"
"http://www.cdisc.org","C139173","Secondary Endpoint","Code_344","2c28d5a4-775a-4b49-aa0f-9af7cbba10c8","Code","2023-09-29"
"http://www.cdisc.org","C25532","Inclusion Criteria","Code_345","3537e75b-f886-4758-9063-097cb2299b92","Code","2023-09-29"
"http://www.cdisc.org","C25532","Inclusion Criteria","Code_346","3d0c6363-a6f0-4777-9686-c09a3fa0b2de","Code","2023-09-29"
"http://www.cdisc.org","C25532","Inclusion Criteria","Code_347","8f111747-3d3f-46c6-8ec1-3c1062882de0","Code","2023-09-29"
"http://www.cdisc.org","C25370","Exclusion Criteria","Code_348","35a1650e-6e7d-496a-b50f-a494515be818","Code","2023-09-29"
"http://www.cdisc.org","C29848","Year","Code_332","94312ce5-82a4-4ed7-af8d-cb37beaee502","Code","2023-09-29"
"http://www.cdisc.org","C201264","Before","Code_14","fb6b442d-67a3-4f3c-9e09-ce9bb60322a6","Code","2023-09-29"
"http://www.cdisc.org","C201265","Start to Start","Code_15","79c770c2-5116-4c14-81bc-4870eace8f03","Code","2023-09-29"
"http://www.cdisc.org","C201264","Before","Code_16","98709694-b131-465a-817f-49b9982a252b","Code","2023-09-29"
"http://www.cdisc.org","C201265","Start to Start","Code_17","f4488e47-9270-463e-a4b7-a1995e598774","Code","2023-09-29"
"http://www.cdisc.org","C201264","Fixed Reference","Code_19","ad9e726d-d6cb-4c23-aed1-f68e673c432d","Code","2023-09-29"
"http://www.cdisc.org","C201265","Start to Start","Code_20","b84214e9-896f-47c9-9ca1-a363fa56ef2b","Code","2023-09-29"
"http://www.cdisc.org","C201264","After","Code_21","51b88c25-df88-418f-92bf-ab9e95e54b90","Code","2023-09-29"
"http://www.cdisc.org","C201265","Start to Start","Code_22","e15826a8-513c-4a8d-958a-e01ff46e5a87","Code","2023-09-29"
"http://www.cdisc.org","C201264","After","Code_24","ce5ea50c-5c2f-4578-a16a-e922be4c08ff","Code","2023-09-29"
"http://www.cdisc.org","C201265","Start to Start","Code_25","d4f4acf4-7f2f-4efe-92bd-aecbfa3b747d","Code","2023-09-29"
"http://www.cdisc.org","C201264","After","Code_27","0fe9504a-6158-41c6-a7c7-8553fe9259ee","Code","2023-09-29"
"http://www.cdisc.org","C201265","Start to Start","Code_28","c195b759-68ed-4db4-9688-f1a1f31ed3e8","Code","2023-09-29"
"http://www.cdisc.org","C201264","After","Code_30","30b4a5a2-3559-4d3e-af9b-ac5d0d7f2695","Code","2023-09-29"
"http://www.cdisc.org","C201265","Start to Start","Code_31","741b422e-a162-445f-a471-649e9d1d6b77","Code","2023-09-29"
"http://www.cdisc.org","C201264","After","Code_35","2c6906e8-98e2-43e7-9525-b18170270427","Code","2023-09-29"
"http://www.cdisc.org","C201265","Start to Start","Code_36","8ebd1728-b0cf-4c34-b80c-f1e6aeedbac5","Code","2023-09-29"
"http://www.cdisc.org","C201264","After","Code_40","11507100-3c2e-4770-be38-c835f6155ba6","Code","2023-09-29"
"http://www.cdisc.org","C201265","Start to Start","Code_41","f0cba68f-8dcc-4919-8b25-abd7da58fa91","Code","2023-09-29"
"http://www.cdisc.org","C201264","After","Code_45","4769ec1a-aef4-42a0-9fff-fb5267203469","Code","2023-09-29"
"http://www.cdisc.org","C201265","Start to Start","Code_46","92b13111-ee9d-4f1d-89e2-f93ead098522","Code","2023-09-29"
"http://www.cdisc.org","C201264","After","Code_50","b69f11b8-f092-4a07-bc40-69af2fede704","Code","2023-09-29"
"http://www.cdisc.org","C201265","Start to Start","Code_51","e2e5a864-8c9f-45c4-a93c-a6e048137215","Code","2023-09-29"
"http://www.cdisc.org","C201264","After","Code_53","46daa6bf-1888-40f8-8853-30a3fc8a2861","Code","2023-09-29"
"http://www.cdisc.org","C201265","Start to Start","Code_54","fcd8da6d-810b-412d-887e-ce0fbecaab5f","Code","2023-09-29"
"http://www.cdisc.org","C201264","After","Code_33","e48f6b33-77fb-45b8-ab4f-460e95c16960","Code","2023-09-29"
"http://www.cdisc.org","C201265","Start to Start","Code_34","c711978f-83c0-4a31-adc9-2c685f992918","Code","2023-09-29"
"http://www.cdisc.org","C201264","After","Code_38","205e06f3-4554-47c4-937d-bb34d9a13c5e","Code","2023-09-29"
"http://www.cdisc.org","C201265","Start to Start","Code_39","d7eabc55-7f61-4ab8-9635-40447a6d4e5e","Code","2023-09-29"
"http://www.cdisc.org","C201264","After","Code_43","12f7aa33-62d9-43ac-a37b-0117ff39f645","Code","2023-09-29"
"http://www.cdisc.org","C201265","Start to Start","Code_44","5b55fc76-0a68-48cd-9c1c-713037b8df7a","Code","2023-09-29"
"http://www.cdisc.org","C201264","After","Code_48","ce1edc62-43e8-45f8-abce-bb852e1ba099","Code","2023-09-29"
"http://www.cdisc.org","C201265","Start to Start","Code_49","8c49f6cf-88d6-44f5-928a-30268ff6611d","Code","2023-09-29"
"http://www.cdisc.org","C201264","Fixed Reference","Code_56","97415646-01ab-4615-87bd-579b60a19c5a","Code","2023-09-29"
"http://www.cdisc.org","C201265","Start to Start","Code_57","d833f424-b3e6-4e9e-9ef5-a72cbe5f805b","Code","2023-09-29"
"http://www.cdisc.org","C201264","Fixed Reference","Code_58","073df017-4511-437c-acfa-55de532db187","Code","2023-09-29"
"http://www.cdisc.org","C201265","Start to Start","Code_59","397824ea-c50e-4e50-95ec-ee6da095bee8","Code","2023-09-29"
"http://www.cdisc.org","C201264","Fixed Reference","Code_60","3475beb5-d774-4472-ac82-26ef65be7631","Code","2023-09-29"
"http://www.cdisc.org","C201265","Start to Start","Code_61","9f5e9965-e6b4-4936-950e-95611d3cd592","Code","2023-09-29"
"http://www.cdisc.org","C201264","After","Code_62","21121628-3507-4ae9-b974-b16ebac03f5a","Code","2023-09-29"
"http://www.cdisc.org","C201265","Start to Start","Code_63","db633b52-161d-4486-85e5-41ac9d2368c2","Code","2023-09-29"
"http://www.cdisc.org","C201264","After","Code_64","59a4ebea-49a3-4df5-8ea4-c10a38186ca1","Code","2023-09-29"
"http://www.cdisc.org","C201265","End to Start","Code_65","bca7b930-2c1b-4923-b441-f28e4b236461","Code","2023-09-29"
"http://www.cdisc.org","C201264","After","Code_66","ab2c79ca-b97a-4de9-803e-6d972784e319","Code","2023-09-29"
"http://www.cdisc.org","C201265","Start to Start","Code_67","e9c3cf94-13f6-469c-b413-404c208c3fbf","Code","2023-09-29"
"http://www.cdisc.org","C201264","After","Code_68","2e64459f-0a04-4c12-9dfa-f18974bf7d35","Code","2023-09-29"
"http://www.cdisc.org","C201265","End to Start","Code_69","9b449283-b5df-4386-a7d5-af069a5b7574","Code","2023-09-29"
"http://www.cdisc.org","C201264","After","Code_70","7d8a24c9-1c6e-49d0-ad45-6f432f76075b","Code","2023-09-29"
"http://www.cdisc.org","C201265","Start to Start","Code_71","31e62f7f-087d-4ad1-b126-23bc6ae84ec0","Code","2023-09-29"
"http://www.cdisc.org","C70793","Clinical Study Sponsor","Code_349","bfa8dd01-6772-4b58-b4c0-905c7e39423e","Code","2023-09-29"
"ISO 3166 1 alpha3","GBR","United Kingdom of Great Britain and Northern Ireland","Code_350","fc3147b6-777e-49be-abf8-432d60603aac","Code","2020-08"
"http://www.cdisc.org","C94108","Study Acronym","Code_3","7d7650bd-2976-4245-b668-ce441cc0cd8c","Code","2023-09-29"
"http://www.cdisc.org","C99905x1","Brief Study Title","Code_5","2e6e5fe5-71ad-4026-bbfa-039395fbfa91","Code","2023-09-29"
"http://www.cdisc.org","C99905x2","Official Study Title","Code_6","b72cf72a-5fb9-4da9-af46-104c2f126cdf","Code","2023-09-29"
"http://www.cdisc.org","C99905x3","Public Study Title","Code_7","c4d5e08c-9451-4aac-aada-748594f44601","Code","2023-09-29"
"http://www.cdisc.org","C25508","Final","Code_8","d21c3a80-9c5a-4f87-9745-a771bca05b50","Code","2023-09-29"
"http://www.cdisc.org","C99903x1","Protocol Effective Date","Code_11","3928944a-3521-436e-ba37-6da13ccf9828","Code","2023-09-29"
"http://www.cdisc.org","C41129","Region","Code_13","3da4d701-3fee-4d5a-88ea-a7f20767200c","Code","2023-09-29"
"ISO 3166 1 alpha3","150","Europe","Code_12","4cffd769-95fe-4f23-bfed-ff2c251323bd","Code","2020-08"
