"codeSystemVersion","decode","codeSystem","instanceType","code","uuid:ID","id"
"2023-12-15","Yes","http://www.cdisc.org","Code","C49488","5bd15e3e-8f68-435c-97f9-4fded48d7fe5","Code_168"
"2023-12-15","Disabling Adverse Event","http://www.cdisc.org","Code","C113380","266442d2-af4a-46a5-af3c-cb144b8912a4","Code_169"
"2023-12-15","No","http://www.cdisc.org","Code","C49487","915ff3a5-cd4a-4b02-b872-c5782cca83a1","Code_170"
"2023-12-15","Yes","http://www.cdisc.org","Code","C49488","8a8dd6c0-be7e-4bd5-bb31-bdb09ff84f1b","Code_171"
"2023-12-15","Death Related to Adverse Event","http://www.cdisc.org","Code","C48275","5f20245f-13e0-4598-8b63-44233df804af","Code_172"
"2023-12-15","No","http://www.cdisc.org","Code","C49487","3519a4d4-2727-42e6-b707-25613e0f61b3","Code_173"
"2023-12-15","Yes","http://www.cdisc.org","Code","C49488","7859ad88-9627-4323-a48b-1de47766714f","Code_174"
"2023-12-15","Adverse Event associated with Hospitalization","http://www.cdisc.org","Code","C83052","879fce7a-c38c-43ab-883a-099a074c5e0b","Code_175"
"2023-12-15","No","http://www.cdisc.org","Code","C49487","120a5aad-f533-4001-b1ab-a699825a9e33","Code_176"
"2023-12-15","Yes","http://www.cdisc.org","Code","C49488","673b0fd4-7d12-4255-884d-c8fc5a559ca8","Code_177"
"2023-12-15","Life Threatening Adverse Event","http://www.cdisc.org","Code","C84266","e1b19a9a-5b16-4293-8089-85533e9c4c33","Code_178"
"2023-12-15","No","http://www.cdisc.org","Code","C49487","8fd5db7d-f204-49ab-a992-42e7b1ceb23f","Code_179"
"2023-12-15","Yes","http://www.cdisc.org","Code","C49488","93cc9887-fd8f-48db-99d8-412085016c82","Code_180"
"2023-12-15","Adverse Event Occurred with Overdose","http://www.cdisc.org","Code","C83214","56d7f04d-bb5f-46c7-ac21-0b19b61c42aa","Code_181"
"2023-12-15","No","http://www.cdisc.org","Code","C49487","7d38373c-0b59-4b2e-96e2-9616a8470336","Code_182"
"2023-12-15","Yes","http://www.cdisc.org","Code","C49488","94a84208-2a50-45c5-98db-decdd87be7e0","Code_183"
"2023-12-15","Adverse Event Associated with Serious Medical Event","http://www.cdisc.org","Code","C83053","4c63127c-f18b-4f61-801e-70be64be76a3","Code_184"
"2023-12-15","No","http://www.cdisc.org","Code","C49487","27384243-ca2e-497d-85a9-8c7ad00027f6","Code_185"
"2023-12-15","Yes","http://www.cdisc.org","Code","C49488","c5965fe3-aa65-4acb-a153-20844feb83d1","Code_186"
"2023-12-15","Adverse Event Concomitant Treatment","http://www.cdisc.org","Code","C83199","fb6eba19-537d-40ef-853e-0db27b68b484","Code_187"
"2023-12-15","Adverse Event Start Date Time","http://www.cdisc.org","Code","C83215","5491f939-45e1-4772-9b25-fce097f81ff2","Code_188"
"2023-12-15","Adverse Event End Date Time","http://www.cdisc.org","Code","C83201","562c12f1-261b-45ee-a06b-65a08cf52c0f","Code_189"
"2023-12-15","Solicited Adverse Event","http://www.cdisc.org","Code","C179175","0ec724f3-87ba-4912-86f6-fc62ef2c3b84","Code_190"
"2023-12-15","SYSBP","http://www.cdisc.org","Code","C25298","670f2107-364f-4139-8585-ca186746f04f","Code_191"
"2023-12-15","Clinical Test Result","http://www.cdisc.org","Code","C77140","c8d4dc99-fa48-49de-b103-4d836f2051d0","Code_192"
"2023-12-15","Unit of Pressure","http://www.cdisc.org","Code","C49669","39cf23c1-c5f4-4974-b5d6-4c1d4c514c31","Code_193"
"2023-12-15","Sitting","http://www.cdisc.org","Code","C62122","035e226f-9b3e-42b0-9c3b-5bcd9892d980","Code_194"
"2023-12-15","Standing","http://www.cdisc.org","Code","C62166","0567923f-6e17-4ff7-93c7-4f02218970fd","Code_195"
"2023-12-15","Supine Position","http://www.cdisc.org","Code","C62167","89a73bd4-afd3-4ab6-b1a4-5f9089d9ceb3","Code_196"
"2023-12-15","Body Position","http://www.cdisc.org","Code","C62164","72ab6198-19dc-40e9-98d5-b008f922f7b0","Code_197"
"2023-12-15","Brachial Artery","http://www.cdisc.org","Code","C12681","61047d13-623c-4b9e-88c0-cbc085525fdf","Code_198"
"2023-12-15","Common Carotid Artery","http://www.cdisc.org","Code","C12687","a790db1b-f9e2-4509-b4c3-d81d4d8d46c3","Code_199"
"2023-12-15","Dorsalis Pedis Artery","http://www.cdisc.org","Code","C32478","703bec0e-4e2c-44bc-8335-00c31b391913","Code_200"
"2023-12-15","Femoral Artery","http://www.cdisc.org","Code","C12715","20bef2c7-494f-460c-8946-6ec035042a53","Code_201"
"2023-12-15","Radial Artery","http://www.cdisc.org","Code","C12838","43251e47-9fc5-4a88-86e2-452c6c16040d","Code_202"
"2023-12-15","Anatomic Site","http://www.cdisc.org","Code","C13717","c28a96a2-896b-4472-8d55-a0b36fd6d209","Code_203"
"2023-12-15","Left","http://www.cdisc.org","Code","C25229","18b43f51-16b4-4446-b820-b24a9e6b6028","Code_204"
"2023-12-15","Right","http://www.cdisc.org","Code","C25228","d3dd60ee-fad0-4ec7-91a7-0e1b4cac3bba","Code_205"
"2023-12-15","Laterality","http://www.cdisc.org","Code","C25185","be664fbf-85d1-43cf-81ac-17338cc4e7a1","Code_206"
"2023-12-15","SYSBP","http://www.cdisc.org","Code","C25298","a9e35a73-7ab3-490e-94e5-55bd59970cd4","Code_207"
"2023-12-15","DIABP","http://www.cdisc.org","Code","C25299","b6525f44-bac5-4271-8822-94c9fe5b35a4","Code_208"
"2023-12-15","Clinical Test Result","http://www.cdisc.org","Code","C77140","207bfc98-4ebc-42bd-a765-7c5934b32cd9","Code_209"
"2023-12-15","Unit of Pressure","http://www.cdisc.org","Code","C49669","f6c37318-be19-41bc-9a0f-10ebb674b0c5","Code_210"
"2023-12-15","Sitting","http://www.cdisc.org","Code","C62122","c10ecca4-8be2-4d6a-bb03-c9d61cf60a5e","Code_211"
"2023-12-15","Standing","http://www.cdisc.org","Code","C62166","013f9f22-51bb-48b6-846a-2fcb90e85da9","Code_212"
"2023-12-15","Supine Position","http://www.cdisc.org","Code","C62167","8afed64e-d572-4b12-bbb2-1c213b7f1f94","Code_213"
"2023-12-15","Body Position","http://www.cdisc.org","Code","C62164","f0466972-a76c-48b2-b941-1fd9785aedea","Code_214"
"2023-12-15","Brachial Artery","http://www.cdisc.org","Code","C12681","594abd62-5866-44fa-99e7-057b488dc1e7","Code_215"
"2023-12-15","Common Carotid Artery","http://www.cdisc.org","Code","C12687","653edea3-7ebe-4be4-b84e-995dd0a60b30","Code_216"
"2023-12-15","Dorsalis Pedis Artery","http://www.cdisc.org","Code","C32478","8b9016bc-3a73-4edd-b071-b8f0bff411a6","Code_217"
"2023-12-15","Femoral Artery","http://www.cdisc.org","Code","C12715","1ecb6675-47d2-4dc4-9cf7-912bc8f56220","Code_218"
"2023-12-15","Radial Artery","http://www.cdisc.org","Code","C12838","058cce01-80c0-465f-8e18-132b022923e7","Code_219"
"2023-12-15","Anatomic Site","http://www.cdisc.org","Code","C13717","b02e6601-6160-4608-8905-06056791c983","Code_220"
"2023-12-15","Left","http://www.cdisc.org","Code","C25229","b33749d2-9328-42d2-9883-710ab9266916","Code_221"
"2023-12-15","Right","http://www.cdisc.org","Code","C25228","156ee41f-c2a8-4533-a7bc-ae569427f08d","Code_222"
"2023-12-15","Laterality","http://www.cdisc.org","Code","C25185","2334a143-0af2-46d5-b7c8-50f2c12eeb61","Code_223"
"2023-12-15","DIABP","http://www.cdisc.org","Code","C25299","7a9b4088-7ba9-435f-9119-ab34cb51820b","Code_224"
"2023-12-15","TEMP","http://www.cdisc.org","Code","C174446","5dd30499-f36e-4786-b348-9084c04e653b","Code_225"
"2023-12-15","Clinical Test Result","http://www.cdisc.org","Code","C77140","3b5dba26-454a-486f-9f7c-0fce60627935","Code_226"
"2023-12-15","Degree Celsius","http://www.cdisc.org","Code","C42559","f8ad5728-8558-4ddd-997b-925ad47bbc36","Code_227"
"2023-12-15","Degree Fahrenheit","http://www.cdisc.org","Code","C44277","297abe99-37f4-40ae-b170-83e540661456","Code_228"
"2023-12-15","Kelvin","http://www.cdisc.org","Code","C42537","462dd387-e0dd-4fa7-9ca1-7e7d561a7b73","Code_229"
"2023-12-15","Unit of Temperature","http://www.cdisc.org","Code","C44276","d3ddbf10-04b4-4181-80f8-09935c69554e","Code_230"
"2023-12-15","Axilla","http://www.cdisc.org","Code","C12674","17e2e044-0b7d-4975-bb22-5742b7fb246d","Code_231"
"2023-12-15","Ear","http://www.cdisc.org","Code","C12394","03e79749-1851-416d-a5a8-4b6fa97e07b5","Code_232"
"2023-12-15","Forehead","http://www.cdisc.org","Code","C89803","325e1fd0-28a7-4898-b3d2-8fe61f718773","Code_233"
"2023-12-15","Oral Cavity","http://www.cdisc.org","Code","C12421","1c194502-c43f-447b-9ebf-83130f2a4657","Code_234"
"2023-12-15","Rectum","http://www.cdisc.org","Code","C12390","c4dc107b-545f-4bb1-845b-0bde6fb7ae78","Code_235"
"2023-12-15","Anatomic Site","http://www.cdisc.org","Code","C13717","d3389035-5944-435a-a6bb-18f659ee1831","Code_236"
"2023-12-15","TEMP","http://www.cdisc.org","Code","C174446","83a89cbb-82d9-483a-a959-ad8121dbfc0f","Code_237"
"2023-12-15","WEIGHT","http://www.cdisc.org","Code","C25208","ba7da512-6eac-49da-8d43-099a33d069fb","Code_238"
"2023-12-15","Clinical Test Result","http://www.cdisc.org","Code","C77140","3068f44e-c772-42a8-9b15-ead54ffe1424","Code_239"
"2023-12-15","Pound","http://www.cdisc.org","Code","C48531","7672f7c8-3332-4f08-b2d2-79ce604f4d3b","Code_240"
"2023-12-15","Gram","http://www.cdisc.org","Code","C48155","00643a60-9fa4-4492-9a8b-b44231c5c701","Code_241"
"2023-12-15","Kilogram","http://www.cdisc.org","Code","C28252","6762b113-4bf4-4a26-867f-c665e8c2b7f3","Code_242"
"2023-12-15","Unit of Weight","http://www.cdisc.org","Code","C48208","550980df-f13b-40a4-83ae-20cccbd50ec5","Code_243"
"2023-12-15","WEIGHT","http://www.cdisc.org","Code","C25208","57c323c7-2567-4730-9ed2-722e1a4de12a","Code_244"
"2023-12-15","HEIGHT","http://www.cdisc.org","Code","C25347","7d013be5-a6f2-4c67-a397-aa817bc0a486","Code_245"
"2023-12-15","Clinical Test Result","http://www.cdisc.org","Code","C77140","c4c7f15e-819a-4a5b-b760-3bc908616eb0","Code_246"
"2023-12-15","Centimeter","http://www.cdisc.org","Code","C49668","37e3f3e7-670b-437c-adfb-14df278672b5","Code_247"
"2023-12-15","Inch","http://www.cdisc.org","Code","C48500","bfd6ed95-7946-4400-b2e6-2f58d06442b0","Code_248"
"2023-12-15","Meter","http://www.cdisc.org","Code","C41139","463a74f6-5c0b-4b53-b872-3815a1246573","Code_249"
"2023-12-15","Unit of Height","http://www.cdisc.org","Code","C168688","1b0015c0-94dd-47df-b52e-4323b1df4db1","Code_250"
"2023-12-15","HEIGHT","http://www.cdisc.org","Code","C25347","d797e114-4397-44c9-9f3b-3533f8aee82d","Code_251"
"2023-12-15","ALT","http://www.cdisc.org","Code","C64433","cb086fdb-2b15-49af-9d45-d9c5f11d7a4a","Code_252"
"2023-12-15","Laboratory Test Result","http://www.cdisc.org","Code","C36292","a9071487-c1d6-449f-b9db-22b9c96cf157","Code_253"
"2023-12-15","Unit per Liter","http://www.cdisc.org","Code","C67456","96ba6a85-e227-40dd-9de1-5a49da490903","Code_254"
"2023-12-15","Microkatal per Liter","http://www.cdisc.org","Code","C67397","dbd0e58f-5533-4a52-94dd-004bc3973e08","Code_255"
"2023-12-15","International Unit per Liter","http://www.cdisc.org","Code","C67376","d07c902a-66c7-465b-baf4-badd96664299","Code_256"
"2023-12-15","Nanokatal per Liter","http://www.cdisc.org","Code","C70510","f63d1b42-5573-4c3a-8f08-734eb2feb370","Code_257"
"2023-12-15","Unit of Catalytic Activity Concentration","http://www.cdisc.org","Code","C67365","e3d5f019-183e-4b68-8b7a-fefd975f90ed","Code_258"
"2023-12-15","Biospecimen Type","http://www.cdisc.org","Code","C70713","d94abad1-5fe3-4773-bf49-62d19e89ef77","Code_259"
"2023-12-15","No","http://www.cdisc.org","Code","C49487","c5e398b1-64f9-41c2-b2df-2a7c61754e84","Code_260"
"2023-12-15","Yes","http://www.cdisc.org","Code","C49488","cd0751ec-64b0-4df1-b1d0-6cd969fee04c","Code_261"
"2023-12-15","Laboratory Test Fasting Status","http://www.cdisc.org","Code","C83309","f3f6571e-79ff-4516-b3f2-ccff9a71d054","Code_262"
"2023-12-15","ALT","http://www.cdisc.org","Code","C64433","4f09076c-a2bf-47e7-8858-0147343349df","Code_263"
"2023-12-15","ALB","http://www.cdisc.org","Code","C64431","5a87c72a-5326-4ad0-ae56-f805f5d3ff87","Code_264"
"2023-12-15","Laboratory Test Result","http://www.cdisc.org","Code","C36292","074646b1-3053-4102-8cb6-e5b8adf34cea","Code_265"
"2023-12-15","Biospecimen Type","http://www.cdisc.org","Code","C70713","d8c3de6f-9a57-4b3b-bbf7-ca3ec2337d25","Code_266"
"2023-12-15","No","http://www.cdisc.org","Code","C49487","69299a5d-6ec3-4386-ad91-a0d899954af8","Code_267"
"2023-12-15","Yes","http://www.cdisc.org","Code","C49488","b16f66ae-bf60-4c14-bbf2-38fa17a6c71e","Code_268"
"2023-12-15","Laboratory Test Fasting Status","http://www.cdisc.org","Code","C83309","6892a1e1-ad58-445c-890d-6b871caf4261","Code_269"
"2023-12-15","ALB","http://www.cdisc.org","Code","C64431","3c534dbd-c31e-4139-9523-ca3b32429d18","Code_270"
"2023-12-15","ALP","http://www.cdisc.org","Code","C64432","a531191a-97bb-4611-b514-6603e8f93ed2","Code_271"
"2023-12-15","Laboratory Test Result","http://www.cdisc.org","Code","C36292","940ca922-18e6-4fe1-aeac-cea63f8c93c6","Code_272"
"2023-12-15","Unit per Liter","http://www.cdisc.org","Code","C67456","2845d6e2-8479-4416-a618-29ae8b8c8f61","Code_273"
"2023-12-15","Microkatal per Liter","http://www.cdisc.org","Code","C67397","1372f767-24c7-41f7-9e74-3636fb6da17a","Code_274"
"2023-12-15","International Unit per Liter","http://www.cdisc.org","Code","C67376","a81c33de-b4ce-43c8-9644-62e95764c222","Code_275"
"2023-12-15","Unit of Catalytic Activity Concentration","http://www.cdisc.org","Code","C67365","68ae9cbf-65d3-4834-8a0b-3bfff166f4e5","Code_276"
"2023-12-15","Biospecimen Type","http://www.cdisc.org","Code","C70713","4efbe4c0-9932-4a43-a293-b57552654e80","Code_277"
"2023-12-15","No","http://www.cdisc.org","Code","C49487","cbbfdbf0-1a09-4dc5-af49-de9f403cf363","Code_278"
"2023-12-15","Yes","http://www.cdisc.org","Code","C49488","c5a099f0-3789-4c30-8ec3-ceef8f396d7c","Code_279"
"2023-12-15","Laboratory Test Fasting Status","http://www.cdisc.org","Code","C83309","f0895209-f4a7-4976-b2c2-43dda248921f","Code_280"
"2023-12-15","ALP","http://www.cdisc.org","Code","C64432","2de74ece-c685-45ab-95d9-e49d448134f3","Code_281"
"2023-12-15","AST","http://www.cdisc.org","Code","C64467","f9fb4872-6f0d-49b7-a1b4-6c2badcb0096","Code_282"
"2023-12-15","Laboratory Test Result","http://www.cdisc.org","Code","C36292","f802901d-f991-4d87-9ca7-5d8b5bc3590d","Code_283"
"2023-12-15","Unit per Liter","http://www.cdisc.org","Code","C67456","3f8b3260-9512-4424-b9d1-201a09412c68","Code_284"
"2023-12-15","Microkatal per Liter","http://www.cdisc.org","Code","C67397","66b79bbe-5bfd-4c13-8192-321e4c99bf22","Code_285"
"2023-12-15","International Unit per Liter","http://www.cdisc.org","Code","C67376","1377043f-8761-4669-ac75-f8c9d91e4266","Code_286"
"2023-12-15","Unit of Catalytic Activity Concentration","http://www.cdisc.org","Code","C67365","a250858a-4c66-422d-b19d-b26092581d27","Code_287"
"2023-12-15","Biospecimen Type","http://www.cdisc.org","Code","C70713","b973a99e-f79f-408c-8f8d-8a860c6a2500","Code_288"
"2023-12-15","No","http://www.cdisc.org","Code","C49487","a0fa66db-11bd-40f2-9623-5338c7e4bac0","Code_289"
"2023-12-15","Yes","http://www.cdisc.org","Code","C49488","daf7e492-5d7a-4547-81e7-7205eac1db2e","Code_290"
"2023-12-15","Laboratory Test Fasting Status","http://www.cdisc.org","Code","C83309","b8125fed-b22a-4949-99a1-c878ee87a06e","Code_291"
"2023-12-15","AST","http://www.cdisc.org","Code","C64467","b4890a68-b866-4533-8934-c2064aa693fe","Code_292"
"2023-12-15","CREAT","http://www.cdisc.org","Code","C64547","8126fb6b-8fc5-466b-8370-694c5a02bd30","Code_293"
"2023-12-15","Laboratory Test Result","http://www.cdisc.org","Code","C36292","16e3ec33-770c-4ece-be39-06ae260de5e6","Code_294"
"2023-12-15","Milligram per Deciliter","http://www.cdisc.org","Code","C67015","025fbfe3-2cc1-4114-bce3-28fd88f3964f","Code_295"
"2023-12-15","Microgram per Milliliter","http://www.cdisc.org","Code","C64572","a9ef834d-c5a6-4143-a113-26971ac466ca","Code_296"
"2023-12-15","Millimole per Liter","http://www.cdisc.org","Code","C64387","917771e1-e8a7-4c91-afaf-22da5a10a1d1","Code_297"
"2023-12-15","Micromole per Liter","http://www.cdisc.org","Code","C48508","18e3100f-1bde-4aac-8de7-a8d7b4ff1e65","Code_298"
"2023-12-15","Unit of Concentration","http://www.cdisc.org","Code","C48207","c59bc92b-a35a-4284-8009-7f6cc1bd765f","Code_299"
"2023-12-15","Biospecimen Type","http://www.cdisc.org","Code","C70713","fcc3c036-80fa-4c7d-b3f7-9cac78abb33d","Code_300"
"2023-12-15","No","http://www.cdisc.org","Code","C49487","a7ba501e-3c55-42de-b7fb-ea81a67daf41","Code_301"
"2023-12-15","Yes","http://www.cdisc.org","Code","C49488","0f7ef41d-4831-4547-a909-72ed6ece8076","Code_302"
"2023-12-15","Laboratory Test Fasting Status","http://www.cdisc.org","Code","C83309","5608f963-8408-4133-978c-888541dcd3bc","Code_303"
"2023-12-15","CREAT","http://www.cdisc.org","Code","C64547","ad08d915-5ab5-45ba-982e-b66c3a017260","Code_304"
"2023-12-15","K","http://www.cdisc.org","Code","C64853","51696630-d6d2-4c46-b076-87f1906aa78b","Code_305"
"2023-12-15","Laboratory Test Result","http://www.cdisc.org","Code","C36292","9a57ad86-9c03-44dd-9dc5-1568f034e7e5","Code_306"
"2023-12-15","Milliequivalent per Liter","http://www.cdisc.org","Code","C67474","90257cfa-0b61-4573-932b-7280e40f482d","Code_307"
"2023-12-15","Milliequivalent per Deciliter","http://www.cdisc.org","Code","C67473","59126bce-cfbb-4357-9da8-60d555357d62","Code_308"
"2023-12-15","Millimole per Liter","http://www.cdisc.org","Code","C64387","2004f2bd-f609-4a72-9019-3dd5d9608169","Code_309"
"2023-12-15","Molarity Unit","http://www.cdisc.org","Code","C64567","564ad98a-f442-4b42-b00f-02e4e2868eff","Code_310"
"2023-12-15","Biospecimen Type","http://www.cdisc.org","Code","C70713","71ca80d0-7e11-4797-acae-ddd99ccd62b3","Code_311"
"2023-12-15","No","http://www.cdisc.org","Code","C49487","bb369ede-8b09-4d9f-91a0-bc9ccd66b734","Code_312"
"2023-12-15","Yes","http://www.cdisc.org","Code","C49488","39c05ac1-6e80-423d-87d9-40fda4c0f89a","Code_313"
"2023-12-15","Laboratory Test Fasting Status","http://www.cdisc.org","Code","C83309","1e146dd9-6577-49af-bdfe-3133c4b68df4","Code_314"
"2023-12-15","K","http://www.cdisc.org","Code","C64853","174bc3cc-3d72-4b79-84e5-910a3ffc71c0","Code_315"
"2023-12-15","SODIUM","http://www.cdisc.org","Code","C64809","7ce6293e-4ab7-453b-b365-420fb4a75642","Code_316"
"2023-12-15","Laboratory Test Result","http://www.cdisc.org","Code","C36292","4c3b41cb-0a5c-497e-8790-8e9cdee7ff39","Code_317"
"2023-12-15","Milliequivalent per Liter","http://www.cdisc.org","Code","C67474","88a72660-fe0f-4886-8542-cad62ffce2f5","Code_318"
"2023-12-15","Milliequivalent per Deciliter","http://www.cdisc.org","Code","C67473","8f2acf06-a56c-4e29-8d1a-82c9d527ef05","Code_319"
"2023-12-15","Millimole per Liter","http://www.cdisc.org","Code","C64387","a9b0f214-6dc6-4127-a43e-8a43080314ad","Code_320"
"2023-12-15","Molarity Unit","http://www.cdisc.org","Code","C64567","af293e52-09ae-4f94-b9b6-a90d5da21e2a","Code_321"
"2023-12-15","Biospecimen Type","http://www.cdisc.org","Code","C70713","aaf50dc7-1475-4ecd-9ee3-f20c5f62aca6","Code_322"
"2023-12-15","No","http://www.cdisc.org","Code","C49487","fbe89f03-3c98-4964-8f83-2a3590cd76f3","Code_323"
"2023-12-15","Yes","http://www.cdisc.org","Code","C49488","8cb06b9a-0e4b-4d0c-9112-b3ebffb0e1b0","Code_324"
"2023-12-15","Laboratory Test Fasting Status","http://www.cdisc.org","Code","C83309","6a2011e3-9bdd-4238-813f-34fb66a7f9ee","Code_325"
"2023-12-15","SODIUM","http://www.cdisc.org","Code","C64809","c09ef182-4905-4039-ac56-88009ee88dab","Code_326"
"2023-12-15","SYSBP","http://www.cdisc.org","Code","C25298","9fcf50de-d3bb-433c-8fe3-e4dd14ac3dd7","Code_327"
"2023-12-15","Clinical Test Result","http://www.cdisc.org","Code","C77140","6ce5390e-11a2-46ef-af59-eefbf919ddf1","Code_328"
"2023-12-15","Unit of Pressure","http://www.cdisc.org","Code","C49669","3943a26b-7452-4fb8-aae5-53cf167a86ba","Code_329"
"2023-12-15","Sitting","http://www.cdisc.org","Code","C62122","844e59f3-d435-4e6a-8f71-81791f8e2e7f","Code_330"
"2023-12-15","Standing","http://www.cdisc.org","Code","C62166","025a1b0d-5cfd-4118-8381-4fd0909a5d5b","Code_331"
"2023-12-15","Supine Position","http://www.cdisc.org","Code","C62167","49547c79-93aa-4760-93c8-dd6ee67259c4","Code_332"
"2023-12-15","Body Position","http://www.cdisc.org","Code","C62164","0fef66aa-4296-4ff4-a4e0-f2ba274bc092","Code_333"
"2023-12-15","Brachial Artery","http://www.cdisc.org","Code","C12681","2eeaebd8-5392-4c41-83fa-eaeaca0a1306","Code_334"
"2023-12-15","Common Carotid Artery","http://www.cdisc.org","Code","C12687","5c4fcbff-d5d6-4f3a-8b83-72d6fb290c72","Code_335"
"2023-12-15","Dorsalis Pedis Artery","http://www.cdisc.org","Code","C32478","dc7e0ee9-c3a2-4933-958d-534b6c93ad38","Code_336"
"2023-12-15","Femoral Artery","http://www.cdisc.org","Code","C12715","1f7296fb-afc8-42ee-84b1-6e2b35d0112e","Code_337"
"2023-12-15","Radial Artery","http://www.cdisc.org","Code","C12838","d10b0726-3c24-4172-bd2d-34e23a8ede82","Code_338"
"2023-12-15","Anatomic Site","http://www.cdisc.org","Code","C13717","23fb5280-433c-49ba-805c-771849d1eaad","Code_339"
"2023-12-15","Left","http://www.cdisc.org","Code","C25229","1ce5f472-b7ba-46b2-b8a8-17a5a4404ab2","Code_340"
"2023-12-15","Right","http://www.cdisc.org","Code","C25228","5d643314-f93c-49eb-bc4e-c6c45cc8afe5","Code_341"
"2023-12-15","Laterality","http://www.cdisc.org","Code","C25185","17182819-d852-4e4d-bf22-04edb0fdfc33","Code_342"
"2023-12-15","SYSBP","http://www.cdisc.org","Code","C25298","c4e89b45-ca10-4416-b8b3-b89eeb12efee","Code_343"
"2023-12-15","DIABP","http://www.cdisc.org","Code","C25299","7f186bd4-189b-42c2-a589-7bfacea8e0c5","Code_344"
"2023-12-15","Clinical Test Result","http://www.cdisc.org","Code","C77140","08d2e3a7-5dec-4b0f-b914-4e90abd80917","Code_345"
"2023-12-15","Unit of Pressure","http://www.cdisc.org","Code","C49669","8d48fbb3-0726-4156-9407-fa6a3cf8925e","Code_346"
"2023-12-15","Sitting","http://www.cdisc.org","Code","C62122","8cd605ba-9475-4fba-87e4-6117d9a47ff9","Code_347"
"2023-12-15","Standing","http://www.cdisc.org","Code","C62166","1511faad-0677-4e5d-b9cb-53da49a352fb","Code_348"
"2023-12-15","Supine Position","http://www.cdisc.org","Code","C62167","642afb29-edb1-40e7-a769-ab662f034242","Code_349"
"2023-12-15","Body Position","http://www.cdisc.org","Code","C62164","145979b2-7c0e-42d5-85b8-144c9142b107","Code_350"
"2023-12-15","Brachial Artery","http://www.cdisc.org","Code","C12681","b5b43117-b231-4a96-b015-411cb0561c0c","Code_351"
"2023-12-15","Common Carotid Artery","http://www.cdisc.org","Code","C12687","cd194689-4f1c-49f1-b1ef-ae8149c49b54","Code_352"
"2023-12-15","Dorsalis Pedis Artery","http://www.cdisc.org","Code","C32478","f665ce00-b80f-4034-b891-24aea29c6808","Code_353"
"2023-12-15","Femoral Artery","http://www.cdisc.org","Code","C12715","21411c25-e85b-44ac-aa56-2526c32aa19c","Code_354"
"2023-12-15","Radial Artery","http://www.cdisc.org","Code","C12838","6267b64b-1921-4af1-837c-185dbf712859","Code_355"
"2023-12-15","Anatomic Site","http://www.cdisc.org","Code","C13717","0221453d-76ab-4cf9-9954-3c75fa19b929","Code_356"
"2023-12-15","Left","http://www.cdisc.org","Code","C25229","23a6e182-6817-4d88-9954-270a17a49e5f","Code_357"
"2023-12-15","Right","http://www.cdisc.org","Code","C25228","bcec859d-7940-4674-a54a-25d42377ac82","Code_358"
"2023-12-15","Laterality","http://www.cdisc.org","Code","C25185","9a08d808-0bfc-4472-a5ae-c5bcae0ec1c8","Code_359"
"2023-12-15","DIABP","http://www.cdisc.org","Code","C25299","4ab6dedd-5ebb-4353-b812-2637278b8df9","Code_360"
"2023-12-15","HR","http://www.cdisc.org","Code","C49677","a9d58f4c-3a30-4c8b-ad67-6accc43a4cfa","Code_361"
"2023-12-15","Clinical Test Result","http://www.cdisc.org","Code","C77140","27ae370c-1a47-4ae1-822b-203408b36c1e","Code_362"
"2023-12-15","Count per Minute","http://www.cdisc.org","Code","C73688","86db22e0-278c-4572-b2c4-3f5d43b5de80","Code_363"
"2023-12-15","Sitting","http://www.cdisc.org","Code","C62122","71b9826b-f343-49cb-a628-3078a323657c","Code_364"
"2023-12-15","Standing","http://www.cdisc.org","Code","C62166","f9721c71-f0bd-4cd6-a69d-d0ae5a652833","Code_365"
"2023-12-15","Supine Position","http://www.cdisc.org","Code","C62167","0478eca3-ccf5-495f-b6fd-60b656c3e56a","Code_366"
"2023-12-15","Body Position","http://www.cdisc.org","Code","C62164","7b3f542f-6028-46e6-9cfb-e2768bb01413","Code_367"
"2023-12-15","Brachial Artery","http://www.cdisc.org","Code","C12681","82f95563-f1cd-4a77-b714-3965eab1fc69","Code_368"
"2023-12-15","Common Carotid Artery","http://www.cdisc.org","Code","C12687","7bf78595-f9fe-4d24-9b45-d356bf7d4919","Code_369"
"2023-12-15","Dorsalis Pedis Artery","http://www.cdisc.org","Code","C32478","29365e3a-9c8b-443e-851d-80457f5a71b5","Code_370"
"2023-12-15","Femoral Artery","http://www.cdisc.org","Code","C12715","4353a0b9-9691-4ac8-a8f6-1ad0f87412f6","Code_371"
"2023-12-15","Radial Artery","http://www.cdisc.org","Code","C12838","508088e5-ca79-4cf0-af00-019f8f800f60","Code_372"
"2023-12-15","Anatomic Site","http://www.cdisc.org","Code","C13717","daa5f54f-a7d4-4408-9b04-ddf9805785a1","Code_373"
"2023-12-15","Left","http://www.cdisc.org","Code","C25229","541a9686-0039-450a-981a-91bf7923ab90","Code_374"
"2023-12-15","Right","http://www.cdisc.org","Code","C25228","7a1ac6f0-caf5-47f0-a1eb-4cb97a9caf2a","Code_375"
"2023-12-15","Laterality","http://www.cdisc.org","Code","C25185","a8728ef2-aafc-4f4d-9873-3dcd40bf0492","Code_376"
"2023-12-15","HR","http://www.cdisc.org","Code","C49677","b16bfa52-0f39-4aed-96d4-d1e5ad8bc717","Code_377"
