"uuid:ID","codeSystem","code","id","codeSystemVersion","instanceType","decode"
"31866c47-17cd-4260-88dc-85f6a1321e8a","NCI Thesaurus","C73688","Code_248","","Code","Count per Minute"
"b972ba9a-db36-45a0-8361-27f76740ecff","NCI Thesaurus","C83088","Code_249","","Code","Vital Signs Location"
"90f35b10-381c-468b-aa2e-afbf97cd282b","NCI Thesaurus","C123975","Code_250","","Code","Vital Signs Laterality"
"0de8e786-09ac-4fcc-8368-3972700459b7","NCI Thesaurus","C82535","Code_251","","Code","Test Method"
"fb56b3ee-c81c-480c-ac2a-ef296d65216d","NCI Thesaurus","C83114","Code_252","","Code","Vital Signs Position"
"e7fce76a-e95a-4e77-b8f6-994b7910dfef","NCI Thesaurus","C49677","Code_245","","Code","Heart Rate"
"4680119c-8864-4d78-b38f-64730b851b8c","NCI Thesaurus","C173522","Code_254","","Code","Vital Signs Result"
"204f0200-d8c5-4d7b-b5c4-13f80e73f44c","http://www.cdisc.org","C42547","Code_255","2023-09-29","Code","Pascal"
"3991f135-a5ac-48a8-bdf1-932a5b135d66","NCI Thesaurus","C49669","Code_256","","Code","Unit of Pressure"
"303628b6-50d3-419e-84d7-6c3d84003c2d","NCI Thesaurus","C83088","Code_257","","Code","Vital Signs Location"
"289bafa0-cecc-49cd-b837-71cc290ec73e","NCI Thesaurus","C123975","Code_258","","Code","Vital Signs Laterality"
"91e6fac5-5669-4003-b471-35a38a6576ab","NCI Thesaurus","C82535","Code_259","","Code","Test Method"
"d4897cb0-f650-43fd-850f-f0b9fda8541c","NCI Thesaurus","C83114","Code_260","","Code","Vital Signs Position"
"bd6a658d-1c4d-4aec-92d9-e2e080314d0c","NCI Thesaurus","C25298","Code_253","","Code","Systolic Blood Pressure"
"7c067c70-1e1e-4241-a3ec-b1c7e946a87b","NCI Thesaurus","C173522","Code_262","","Code","Vital Signs Result"
"6321a346-9fde-4f64-b3ab-7942418d0c61","http://www.cdisc.org","C42547","Code_263","2023-09-29","Code","Pascal"
"ede6ed55-976f-40b3-a752-5cfa4753d5de","NCI Thesaurus","C49669","Code_264","","Code","Unit of Pressure"
"2f5e4439-2335-4162-8440-3312ba423b40","NCI Thesaurus","C83088","Code_265","","Code","Vital Signs Location"
"84d461d6-c8f5-46ad-be68-fad7e33dfac4","NCI Thesaurus","C123975","Code_266","","Code","Vital Signs Laterality"
"0772b2d8-5a38-4d65-a72c-8f6c57b4fd7b","NCI Thesaurus","C82535","Code_267","","Code","Test Method"
"8a389893-59b3-4fe3-86d6-e060556fbe88","NCI Thesaurus","C83114","Code_268","","Code","Vital Signs Position"
"7fa9a43c-c685-4130-a4a4-9050443c7cc8","NCI Thesaurus","C25299","Code_261","","Code","Diastolic Blood Pressure"
"59a17cc3-5a7d-4c2e-938a-69812785194c","NCI Thesaurus","C173522","Code_270","","Code","Vital Signs Result"
"5965957a-de7a-4ecd-9e89-db1318b1cc43","http://www.cdisc.org","C49673","Code_271","2023-09-29","Code","Beats per Minute"
"8c09bf36-3f6c-4385-b8af-423c454ff5cf","NCI Thesaurus","C73688","Code_272","","Code","Count per Minute"
"d0abb727-1f00-41cf-86ba-0c863e76cfb0","NCI Thesaurus","C83088","Code_273","","Code","Vital Signs Location"
"90efea24-9324-456f-9972-4c4c580656b2","NCI Thesaurus","C123975","Code_274","","Code","Vital Signs Laterality"
"19f02b8b-d1d2-4e22-8252-ec206cf3b314","NCI Thesaurus","C82535","Code_275","","Code","Test Method"
"d03ee45b-09ad-4c91-9e19-2ee20a11cda7","NCI Thesaurus","C83114","Code_276","","Code","Vital Signs Position"
"38562131-0f66-4859-976c-73eaead6aa73","NCI Thesaurus","C49677","Code_269","","Code","Heart Rate"
"61e842a6-0c4f-4bab-a81f-34eaba2f7de9","http://www.cdisc.org","C174268","Code_122","2023-09-29","Code","Placebo Comparator Arm"
"bab93de0-1e9d-4e4b-b1ae-14e03a0a2536","http://www.cdisc.org","C188866","Code_123","2023-09-29","Code","Data Generated Within Study"
"047814bb-6ba6-4ff1-b08f-f4ac65f5e790","http://www.cdisc.org","C174267","Code_124","2023-09-29","Code","Active Comparator Arm"
"eb0c941c-8652-4416-8325-9f0421f00df9","http://www.cdisc.org","C188866","Code_125","2023-09-29","Code","Data Generated Within Study"
"e4464df4-e075-4825-9c00-2f6188b33ee6","http://www.cdisc.org","C174267","Code_126","2023-09-29","Code","Active Comparator Arm"
"51dbad43-ba8a-4ed7-bd92-cc181e09f4c6","http://www.cdisc.org","C188866","Code_127","2023-09-29","Code","Data Generated Within Study"
"86ea3f6f-c9b2-44d8-8267-979ae68150c7","http://www.cdisc.org","C15228","Code_135","2023-09-29","Code","Double Blind Study"
"62fa16f1-80d1-4dca-93de-0e0e1bcafbab","http://www.cdisc.org","C48262","Code_128","2023-09-29","Code","Trial Screening"
"f313cb98-b7d4-4583-8db9-413260ed8f32","http://www.cdisc.org","C101526","Code_129","2023-09-29","Code","Treatment Epoch"
"8c1aa31f-a038-4ead-bbfc-f8e3d889e03d","http://www.cdisc.org","C101526","Code_130","2023-09-29","Code","Treatment Epoch"
"0bab5a76-fca3-47bc-9ad6-1f73df16fd31","http://www.cdisc.org","C101526","Code_131","2023-09-29","Code","Treatment Epoch"
"924de9e7-1b07-4914-8545-546219ce82fe","http://www.cdisc.org","C99158","Code_132","2023-09-29","Code","Clinical Study Follow-up"
"79574974-8ad8-4a5b-8680-2466e77f0516","ICD-10-CM","G30.9","Code_330","1","Code","Alzheimer's disease; unspecified"
"4cfb1a30-0bff-42ab-8da5-459d1f679aff","SNOMED","26929004","Code_331","January 31, 2018","Code","Alzheimer's disease"
"e40d91de-962b-42db-8c52-b7e70a076d6a","http://www.cdisc.org","C70793","Code_141","2023-09-29","Code","Sponsor"
"45ac7059-cdc1-4b49-ba79-8aff91bee324","http://www.cdisc.org","C85826","Code_335","2023-09-29","Code","Trial Primary Objective"
"b5061f28-937e-4a53-aab0-18b778fd9ce5","http://www.cdisc.org","C94496","Code_334","2023-09-29","Code","Primary Endpoint"
"f09643fc-9853-4306-9409-29ab2243a799","http://www.cdisc.org","C94496","Code_336","2023-09-29","Code","Primary Endpoint"
"c07cece3-c753-41ce-983c-f6d527defdd4","http://www.cdisc.org","C85826","Code_338","2023-09-29","Code","Trial Primary Objective"
"bc1a68aa-54af-40d8-bf54-e1915159675c","http://www.cdisc.org","C94496","Code_337","2023-09-29","Code","Primary Endpoint"
"2c8a39a1-1b3e-4f4b-9588-d0ef5261c73c","http://www.cdisc.org","C94496","Code_339","2023-09-29","Code","Primary Endpoint"
"6683189d-941b-4d83-9582-fcb9906abfda","http://www.cdisc.org","C94496","Code_340","2023-09-29","Code","Primary Endpoint"
"7bc760cf-b77e-4ab4-abd6-e22a76f8b9bd","http://www.cdisc.org","C85827","Code_342","2023-09-29","Code","Trial Secondary Objective"
"04023720-1327-435b-b89e-ec53ccd23e0a","http://www.cdisc.org","C139173","Code_341","2023-09-29","Code","Secondary Endpoint"
"474d670b-5190-453e-86b6-0f572d28eed7","http://www.cdisc.org","C139173","Code_343","2023-09-29","Code","Secondary Endpoint"
"91e43223-dd51-49ed-adb6-37da01718dc7","http://www.cdisc.org","C139173","Code_344","2023-09-29","Code","Secondary Endpoint"
"6f2c758e-bebf-4517-9c2b-9d23cdd36300","http://www.cdisc.org","C25532","Code_345","2023-09-29","Code","Inclusion Criteria"
"187c123b-40a6-4644-bca1-bdfc76a8f744","http://www.cdisc.org","C25532","Code_346","2023-09-29","Code","Inclusion Criteria"
"c8e3fd9d-de4a-4a28-bade-09d6fb652b9a","http://www.cdisc.org","C25532","Code_347","2023-09-29","Code","Inclusion Criteria"
"8a461401-d857-409d-9102-eb6acd75fdbb","http://www.cdisc.org","C25370","Code_348","2023-09-29","Code","Exclusion Criteria"
"f41799fa-3a79-409c-881b-3e3edbd48c85","http://www.cdisc.org","C29848","Code_332","2023-09-29","Code","Year"
"69998e73-46e3-449c-b1ce-b13ddd35c785","http://www.cdisc.org","C201264","Code_14","2023-09-29","Code","Before"
"7501f663-2e86-4205-87e3-577ddd4cd685","http://www.cdisc.org","C201265","Code_15","2023-09-29","Code","Start to Start"
"55940da9-7dce-4c9c-8424-5d3e983df3e2","http://www.cdisc.org","C201264","Code_16","2023-09-29","Code","Before"
"2f4e630c-c2c8-4be3-85f2-8479d65eceee","http://www.cdisc.org","C201265","Code_17","2023-09-29","Code","Start to Start"
"92fc681a-bb99-4df6-a332-758351ef09b1","http://www.cdisc.org","C201264","Code_19","2023-09-29","Code","Fixed Reference"
"526cd853-d726-4a10-a907-af71f26f2f66","http://www.cdisc.org","C201265","Code_20","2023-09-29","Code","Start to Start"
"b6ef7fa9-3930-4f64-b411-3334fd681689","http://www.cdisc.org","C201264","Code_21","2023-09-29","Code","After"
"f3dc34ca-9ef3-4b17-a5d7-ffaa13955f72","http://www.cdisc.org","C201265","Code_22","2023-09-29","Code","Start to Start"
"2011628c-a869-44cc-809f-cbb523b5e98a","http://www.cdisc.org","C201264","Code_24","2023-09-29","Code","After"
"2a09bd2d-518b-43d1-9f35-80c5433500bb","http://www.cdisc.org","C201265","Code_25","2023-09-29","Code","Start to Start"
"71786bb3-976b-4b46-911c-de44e09cb6eb","http://www.cdisc.org","C201264","Code_27","2023-09-29","Code","After"
"9916e3a2-b28d-430e-9d5c-6a4a0f29c27d","http://www.cdisc.org","C201265","Code_28","2023-09-29","Code","Start to Start"
"9179107c-6846-4a7a-bb90-711f168fa95a","http://www.cdisc.org","C201264","Code_30","2023-09-29","Code","After"
"277a9b13-e12a-4206-9dd7-ecd73af64152","http://www.cdisc.org","C201265","Code_31","2023-09-29","Code","Start to Start"
"9173314c-df2d-4c2f-9617-dc5fcff307a9","http://www.cdisc.org","C201264","Code_35","2023-09-29","Code","After"
"921aa9c2-95e5-41fb-b1c4-46b46335373d","http://www.cdisc.org","C201265","Code_36","2023-09-29","Code","Start to Start"
"82583c45-4d90-4e45-a26f-7dde7e314c9d","http://www.cdisc.org","C201264","Code_40","2023-09-29","Code","After"
"416082c2-65d8-486f-80ee-cade897a72a7","http://www.cdisc.org","C201265","Code_41","2023-09-29","Code","Start to Start"
"10229b81-9dbb-43c6-972c-5b8fa5005608","http://www.cdisc.org","C201264","Code_45","2023-09-29","Code","After"
"4f0e1bf6-16e3-4f70-ad7b-58f09f3d87d2","http://www.cdisc.org","C201265","Code_46","2023-09-29","Code","Start to Start"
"375210af-aba1-4205-9d18-f6bdeeb45925","http://www.cdisc.org","C201264","Code_50","2023-09-29","Code","After"
"b7bf6e9a-45c7-4499-a3b4-692ea8400edc","http://www.cdisc.org","C201265","Code_51","2023-09-29","Code","Start to Start"
"44ac7dcd-436e-48fd-843f-c5d3c3ad9b75","http://www.cdisc.org","C201264","Code_53","2023-09-29","Code","After"
"b195863e-8a89-4ad7-a8e2-123a8bfa195b","http://www.cdisc.org","C201265","Code_54","2023-09-29","Code","Start to Start"
"b29165cc-9695-4414-ad03-92f1ced5b41d","http://www.cdisc.org","C201264","Code_33","2023-09-29","Code","After"
"6fd9cfec-192c-43ad-9085-0722dc08d279","http://www.cdisc.org","C201265","Code_34","2023-09-29","Code","Start to Start"
"fbd92d31-f25f-4f02-ab4b-74474f6e38b6","http://www.cdisc.org","C201264","Code_38","2023-09-29","Code","After"
"e132f892-3cfa-4107-b924-9845783384f4","http://www.cdisc.org","C201265","Code_39","2023-09-29","Code","Start to Start"
"a0fc27df-dc8a-4e33-b8fd-078fcad3d3f7","http://www.cdisc.org","C201264","Code_43","2023-09-29","Code","After"
"effd59f5-3769-4cd6-a3f0-38c1f7b8d808","http://www.cdisc.org","C201265","Code_44","2023-09-29","Code","Start to Start"
"f44f2912-5ab4-438d-97a2-a82c4f461a35","http://www.cdisc.org","C201264","Code_48","2023-09-29","Code","After"
"1184d22f-ddab-40d7-a6b3-12e744566b00","http://www.cdisc.org","C201265","Code_49","2023-09-29","Code","Start to Start"
"8271b8c9-cbe3-473b-b96f-3713d421301a","http://www.cdisc.org","C201264","Code_56","2023-09-29","Code","Fixed Reference"
"955fe036-fbe0-4a2a-92e5-654474744b34","http://www.cdisc.org","C201265","Code_57","2023-09-29","Code","Start to Start"
"d037cb63-becb-497c-92c8-efb12d1b17fd","http://www.cdisc.org","C201264","Code_58","2023-09-29","Code","Fixed Reference"
"d4cd7979-1691-4e85-af91-b860a50b1943","http://www.cdisc.org","C201265","Code_59","2023-09-29","Code","Start to Start"
"fe8d1087-2d73-4d87-9f38-d0fc3fbc87e8","http://www.cdisc.org","C201264","Code_60","2023-09-29","Code","Fixed Reference"
"f4080869-ef51-420d-af87-8041c9bf4fae","http://www.cdisc.org","C201265","Code_61","2023-09-29","Code","Start to Start"
"5024010d-f7a4-4532-b112-271a78364293","http://www.cdisc.org","C201264","Code_62","2023-09-29","Code","After"
"f8403bd3-dd25-47bc-a03d-c4bf4c5e0d4e","http://www.cdisc.org","C201265","Code_63","2023-09-29","Code","Start to Start"
"cd673996-22b2-4492-b47b-a71c21ffd280","http://www.cdisc.org","C201264","Code_64","2023-09-29","Code","After"
"6c0e78b5-cca8-4625-91e9-661bb20d5e64","http://www.cdisc.org","C201265","Code_65","2023-09-29","Code","End to Start"
"904584bf-8b2c-4cc5-a712-ba9ae20fffe9","http://www.cdisc.org","C201264","Code_66","2023-09-29","Code","After"
"ed278874-5e22-4c77-ad79-efd402446099","http://www.cdisc.org","C201265","Code_67","2023-09-29","Code","Start to Start"
"4d26ac89-0421-461d-b67d-7ffa1fa3a28c","http://www.cdisc.org","C201264","Code_68","2023-09-29","Code","After"
"0fcd3245-b948-4543-9420-b88857367765","http://www.cdisc.org","C201265","Code_69","2023-09-29","Code","End to Start"
"49c1ae06-57c0-43c9-81b6-0e4d4f2eca78","http://www.cdisc.org","C201264","Code_70","2023-09-29","Code","After"
"4464f3ad-ac10-4c63-abee-62e46fce439a","http://www.cdisc.org","C201265","Code_71","2023-09-29","Code","Start to Start"
"4ee88b6c-f166-4bc7-b26e-68b06ec8270a","http://www.cdisc.org","C70793","Code_349","2023-09-29","Code","Clinical Study Sponsor"
"ed60ae02-84c2-41d3-9dfe-2e91971f26ae","ISO 3166 1 alpha3","GBR","Code_350","2020-08","Code","United Kingdom of Great Britain and Northern Ireland"
"94842700-d978-47af-9d1b-0d8714a10e55","http://www.cdisc.org","C94108","Code_3","2023-09-29","Code","Study Acronym"
"1671a9e0-969a-4fc6-8693-d30573b5ba78","http://www.cdisc.org","C99905x1","Code_5","2023-09-29","Code","Brief Study Title"
"ce2b3b9d-efe8-4ada-83c8-cfeaafb3716b","http://www.cdisc.org","C99905x2","Code_6","2023-09-29","Code","Official Study Title"
"c825fa00-1017-4794-9356-bd02ea55455d","http://www.cdisc.org","C99905x3","Code_7","2023-09-29","Code","Public Study Title"
"49cd7964-4957-4241-a4d9-459f40caa6f1","http://www.cdisc.org","C25508","Code_8","2023-09-29","Code","Final"
"d8eee3ae-f2e6-4060-a641-c54bacf19187","http://www.cdisc.org","C99903x1","Code_11","2023-09-29","Code","Protocol Effective Date"
"5ee5f91f-71ab-434b-8d48-3eeba3fb1124","http://www.cdisc.org","C41129","Code_13","2023-09-29","Code","Region"
"51533e37-ddba-4d7f-b432-7a2854ede574","ISO 3166 1 alpha3","150","Code_12","2020-08","Code","Europe"
