"uuid:ID","codeSystemVersion","codeSystem","decode","code","instanceType","id"
"2a51c756-c4c9-4c2e-8683-c4e164923a87","2023-12-15","http://www.cdisc.org","Disabling Adverse Event","C113380","Code","Code_169"
"dcc05426-bd31-4f9f-9871-352815d30115","2023-12-15","http://www.cdisc.org","No","C49487","Code","Code_170"
"30972a2e-ee86-41e9-8359-487783c084c0","2023-12-15","http://www.cdisc.org","Yes","C49488","Code","Code_171"
"0455cdea-7778-4d2e-9242-ebda87fece84","2023-12-15","http://www.cdisc.org","Death Related to Adverse Event","C48275","Code","Code_172"
"eef49bbf-367b-4cc3-bd8a-afa10d92a373","2023-12-15","http://www.cdisc.org","No","C49487","Code","Code_173"
"cd73dd22-c3be-45d8-b5e0-4d00c3e9ba43","2023-12-15","http://www.cdisc.org","Yes","C49488","Code","Code_174"
"8b8c2f95-0984-40bb-8fce-2927aae9edee","2023-12-15","http://www.cdisc.org","Adverse Event associated with Hospitalization","C83052","Code","Code_175"
"578e79c9-add2-412a-b69a-6af2a2243640","2023-12-15","http://www.cdisc.org","No","C49487","Code","Code_176"
"0f6f6bd6-5cea-4936-aee5-55691638ec8c","2023-12-15","http://www.cdisc.org","Yes","C49488","Code","Code_177"
"3ef1b73c-c815-4d83-98a4-348b585ecb7c","2023-12-15","http://www.cdisc.org","Life Threatening Adverse Event","C84266","Code","Code_178"
"5ebf9408-b76e-4612-acba-9c6b5ba1a0ad","2023-12-15","http://www.cdisc.org","No","C49487","Code","Code_179"
"28710022-868a-4b15-a413-5abccb1687d1","2023-12-15","http://www.cdisc.org","Yes","C49488","Code","Code_180"
"ac09418b-1ce3-4cab-a699-d274ff5d4734","2023-12-15","http://www.cdisc.org","Adverse Event Occurred with Overdose","C83214","Code","Code_181"
"283789f6-e928-400b-bbf5-d32158e6249c","2023-12-15","http://www.cdisc.org","No","C49487","Code","Code_182"
"7e34edcf-4529-455d-91e1-890da83d5203","2023-12-15","http://www.cdisc.org","Yes","C49488","Code","Code_183"
"0801ec6c-61b2-47e0-ae2d-e9a74c06fd28","2023-12-15","http://www.cdisc.org","Adverse Event Associated with Serious Medical Event","C83053","Code","Code_184"
"4ca5b295-0ba2-44ed-a389-96a3809646dc","2023-12-15","http://www.cdisc.org","No","C49487","Code","Code_185"
"4867c681-7916-4eb0-bb37-0146154db347","2023-12-15","http://www.cdisc.org","Yes","C49488","Code","Code_186"
"58207da0-ad7f-4482-8682-f5fa8db5ac4a","2023-12-15","http://www.cdisc.org","Adverse Event Concomitant Treatment","C83199","Code","Code_187"
"da01c2f4-7c01-4333-a361-3ae3384ccb2e","2023-12-15","http://www.cdisc.org","Adverse Event Start Date Time","C83215","Code","Code_188"
"98ac4acd-96d6-45b5-9c5b-45f44175750b","2023-12-15","http://www.cdisc.org","Adverse Event End Date Time","C83201","Code","Code_189"
"4cce03dd-ab8c-443c-a87d-bfa20fd9764f","2023-12-15","http://www.cdisc.org","Solicited Adverse Event","C179175","Code","Code_190"
"a50e4459-c1b6-4e34-a7b5-e1af6db4b77b","2023-12-15","http://www.cdisc.org","SYSBP","C25298","Code","Code_191"
"927d0846-ef6b-4043-96ce-25175a3eb1bb","2023-12-15","http://www.cdisc.org","Clinical Test Result","C77140","Code","Code_192"
"03d9b3a0-a6b6-4342-bc69-ec692cdd09d1","2023-12-15","http://www.cdisc.org","Unit of Pressure","C49669","Code","Code_193"
"db96ee37-4dac-4353-97ea-308b62253785","2023-12-15","http://www.cdisc.org","Sitting","C62122","Code","Code_194"
"296ab597-72d9-4f13-a399-731e615308b9","2023-12-15","http://www.cdisc.org","Standing","C62166","Code","Code_195"
"beb9c985-8f83-476b-a868-dabdf98f2eff","2023-12-15","http://www.cdisc.org","Supine Position","C62167","Code","Code_196"
"9bf60e13-bbc9-4c85-a26b-5d7559036af0","2023-12-15","http://www.cdisc.org","Body Position","C62164","Code","Code_197"
"4d3e7ca8-ead9-454a-88be-ae151e3c08e5","2023-12-15","http://www.cdisc.org","Brachial Artery","C12681","Code","Code_198"
"9c0d73a0-b49c-4bb3-bf22-eac0e831e692","2023-12-15","http://www.cdisc.org","Common Carotid Artery","C12687","Code","Code_199"
"95a623ae-f8ea-4d28-8c77-2fb7e0894785","2023-12-15","http://www.cdisc.org","Dorsalis Pedis Artery","C32478","Code","Code_200"
"69f43162-fa15-4365-8e27-ce83810c423c","2023-12-15","http://www.cdisc.org","Femoral Artery","C12715","Code","Code_201"
"bc43bff6-9552-48b9-a788-e81d661a1030","2023-12-15","http://www.cdisc.org","Radial Artery","C12838","Code","Code_202"
"73b0a30d-b510-46b1-b334-2ddc8661980e","2023-12-15","http://www.cdisc.org","Anatomic Site","C13717","Code","Code_203"
"192c190a-22bd-4980-87f8-3696a0157b5c","2023-12-15","http://www.cdisc.org","Left","C25229","Code","Code_204"
"972da433-a407-4049-a8a1-4872e0d3c5f7","2023-12-15","http://www.cdisc.org","Right","C25228","Code","Code_205"
"cdb6ed43-cfa7-460a-9d91-130e89021c1a","2023-12-15","http://www.cdisc.org","Laterality","C25185","Code","Code_206"
"0f90c2ec-5cf7-4f15-b8bb-7cef2f523e42","2023-12-15","http://www.cdisc.org","SYSBP","C25298","Code","Code_207"
"a4ac4029-5c15-4bec-a283-f40820e4e1ca","2023-12-15","http://www.cdisc.org","DIABP","C25299","Code","Code_208"
"5cc4100f-ba1a-4840-bbdd-c5b2df1a8a75","2023-12-15","http://www.cdisc.org","Clinical Test Result","C77140","Code","Code_209"
"9f1e5a46-64aa-4e13-83e0-aeca986a12c9","2023-12-15","http://www.cdisc.org","Unit of Pressure","C49669","Code","Code_210"
"f24a1fd7-901c-4904-a3ce-665a32606065","2023-12-15","http://www.cdisc.org","Sitting","C62122","Code","Code_211"
"d5d77829-d708-4bc7-acee-ccf3ee5ba7e9","2023-12-15","http://www.cdisc.org","Standing","C62166","Code","Code_212"
"2a98ab6d-5b74-41b0-8a2f-f1df6d5d7392","2023-12-15","http://www.cdisc.org","Supine Position","C62167","Code","Code_213"
"fac031bd-57f6-4877-a28e-d1d3f41c06b6","2023-12-15","http://www.cdisc.org","Body Position","C62164","Code","Code_214"
"50fba7ae-b571-43c1-afdb-8369228048af","2023-12-15","http://www.cdisc.org","Brachial Artery","C12681","Code","Code_215"
"cf8384ac-5a0b-4b17-9432-1f346627edcd","2023-12-15","http://www.cdisc.org","Common Carotid Artery","C12687","Code","Code_216"
"2ce56078-f015-4f2e-9972-28a4df16b6c9","2023-12-15","http://www.cdisc.org","Dorsalis Pedis Artery","C32478","Code","Code_217"
"0601aeb5-d7ac-4f2d-baa1-89d0faecfdf9","2023-12-15","http://www.cdisc.org","Femoral Artery","C12715","Code","Code_218"
"9bfbf8bb-7c3e-449f-b2bc-5e1da50a2a23","2023-12-15","http://www.cdisc.org","Radial Artery","C12838","Code","Code_219"
"2237a7c1-7ec8-41c2-a007-45764e55e066","2023-12-15","http://www.cdisc.org","Anatomic Site","C13717","Code","Code_220"
"baa08458-34a3-4a21-bcb4-aa9124c3d26b","2023-12-15","http://www.cdisc.org","Left","C25229","Code","Code_221"
"6f04822d-18c5-4df9-90a3-1ec420513aa7","2023-12-15","http://www.cdisc.org","Right","C25228","Code","Code_222"
"018585cc-19a1-4f0a-8477-ed8da8825447","2023-12-15","http://www.cdisc.org","Laterality","C25185","Code","Code_223"
"bda76c1d-6c38-4d43-bc43-dbf0004ec313","2023-12-15","http://www.cdisc.org","DIABP","C25299","Code","Code_224"
"9692e6c5-fe5d-4158-acd7-d5195de09b13","2023-12-15","http://www.cdisc.org","TEMP","C174446","Code","Code_225"
"7f7aae84-714f-4472-b865-0440639c228d","2023-12-15","http://www.cdisc.org","Clinical Test Result","C77140","Code","Code_226"
"f7694991-e75b-44c7-aabe-b1f66a692165","2023-12-15","http://www.cdisc.org","Degree Celsius","C42559","Code","Code_227"
"95ac19a5-f5d1-4a02-adab-580b69ca4ea1","2023-12-15","http://www.cdisc.org","Degree Fahrenheit","C44277","Code","Code_228"
"83458429-e521-438d-97c8-0fbc5697e47b","2023-12-15","http://www.cdisc.org","Kelvin","C42537","Code","Code_229"
"04c13170-e0d8-4dcc-b942-3655c849ec1e","2023-12-15","http://www.cdisc.org","Unit of Temperature","C44276","Code","Code_230"
"dfdd6a4d-a630-4ef2-b65a-4e9aaff75a90","2023-12-15","http://www.cdisc.org","Axilla","C12674","Code","Code_231"
"d994da70-eaaf-490e-9770-cf893f1756fe","2023-12-15","http://www.cdisc.org","Ear","C12394","Code","Code_232"
"0f738ea9-aeb8-4079-a436-eb247bde39a5","2023-12-15","http://www.cdisc.org","Forehead","C89803","Code","Code_233"
"32ffd884-8543-4fc8-8f20-5d16c9316547","2023-12-15","http://www.cdisc.org","Oral Cavity","C12421","Code","Code_234"
"0d8a5719-09a0-4e20-a4d8-bec1651c81b5","2023-12-15","http://www.cdisc.org","Rectum","C12390","Code","Code_235"
"045168d5-402d-40f8-95a6-281f58cc0b9f","2023-12-15","http://www.cdisc.org","Anatomic Site","C13717","Code","Code_236"
"fa924764-170d-4089-9115-0e25116b4fa7","2023-12-15","http://www.cdisc.org","TEMP","C174446","Code","Code_237"
"a91c34e8-6d50-4582-a9a8-4d4f80f38110","2023-12-15","http://www.cdisc.org","WEIGHT","C25208","Code","Code_238"
"ca96a63a-d3a3-433d-b1c0-d41ad94a9368","2023-12-15","http://www.cdisc.org","Clinical Test Result","C77140","Code","Code_239"
"6e391d6b-0240-408c-b059-f870ac3889db","2023-12-15","http://www.cdisc.org","Pound","C48531","Code","Code_240"
"5138acde-bd6f-4a82-a4ec-2ffdca2c3300","2023-12-15","http://www.cdisc.org","Gram","C48155","Code","Code_241"
"cc853b1b-8a59-4618-b0db-8f05e6ad8a09","2023-12-15","http://www.cdisc.org","Kilogram","C28252","Code","Code_242"
"657defb8-8c74-4a15-a000-ac5c78ecde37","2023-12-15","http://www.cdisc.org","Unit of Weight","C48208","Code","Code_243"
"4bbfc8b3-d245-449c-af2d-cda55b41646c","2023-12-15","http://www.cdisc.org","WEIGHT","C25208","Code","Code_244"
"0ce0cbe1-5361-4eaf-b7b8-648940cb2b42","2023-12-15","http://www.cdisc.org","HEIGHT","C25347","Code","Code_245"
"96e677cc-4af6-44f0-9d2e-04c59d129c5b","2023-12-15","http://www.cdisc.org","Clinical Test Result","C77140","Code","Code_246"
"0f629c0f-2f24-43c4-ab58-581a6eb2a11d","2023-12-15","http://www.cdisc.org","Centimeter","C49668","Code","Code_247"
"f09cacc1-e9fb-47dd-82ba-ee41cc067114","2023-12-15","http://www.cdisc.org","Inch","C48500","Code","Code_248"
"8e9cf736-77e7-4d01-bc86-fbe481a55605","2023-12-15","http://www.cdisc.org","Meter","C41139","Code","Code_249"
"f1af1ecc-bf5b-4a8a-8afd-b62058443154","2023-12-15","http://www.cdisc.org","Unit of Height","C168688","Code","Code_250"
"8af6e00a-03a1-4f3a-a3b9-26273f5486d8","2023-12-15","http://www.cdisc.org","HEIGHT","C25347","Code","Code_251"
"b75f9610-41a9-4475-938b-5aba2a2345f6","2023-12-15","http://www.cdisc.org","ALT","C64433","Code","Code_252"
"6579d677-e6b4-4d20-8948-f63e7f94a4b6","2023-12-15","http://www.cdisc.org","Laboratory Test Result","C36292","Code","Code_253"
"85c4de5b-391b-4c3a-81e7-85daac298a1e","2023-12-15","http://www.cdisc.org","Unit per Liter","C67456","Code","Code_254"
"d4d5436d-01bf-4105-9c70-68e7b95a4781","2023-12-15","http://www.cdisc.org","Microkatal per Liter","C67397","Code","Code_255"
"3288bb88-ed94-4c70-8d68-e9da3d4bdd2a","2023-12-15","http://www.cdisc.org","International Unit per Liter","C67376","Code","Code_256"
"188e912b-6e90-49b8-b18d-d3cffc56e81e","2023-12-15","http://www.cdisc.org","Nanokatal per Liter","C70510","Code","Code_257"
"938dedf8-99a9-4a3e-87f0-b5d53d341a9d","2023-12-15","http://www.cdisc.org","Unit of Catalytic Activity Concentration","C67365","Code","Code_258"
"a62bb8bb-d189-4a46-b66e-84ae11e81168","2023-12-15","http://www.cdisc.org","Biospecimen Type","C70713","Code","Code_259"
"f539fdcf-cb9c-42f8-8a45-1c12da94f0c5","2023-12-15","http://www.cdisc.org","No","C49487","Code","Code_260"
"e099602c-b268-4156-b324-da9420153ad2","2023-12-15","http://www.cdisc.org","Yes","C49488","Code","Code_261"
"245916c3-cba9-46d2-b156-8654a7b8c20a","2023-12-15","http://www.cdisc.org","Laboratory Test Fasting Status","C83309","Code","Code_262"
"264c0446-8386-4db4-bbd3-de9a1587ece3","2023-12-15","http://www.cdisc.org","ALT","C64433","Code","Code_263"
"ae3f77f9-f6ef-49c9-98bf-a6f0effe7280","2023-12-15","http://www.cdisc.org","ALB","C64431","Code","Code_264"
"a608f123-5337-4efd-9b35-1b3cf75418cd","2023-12-15","http://www.cdisc.org","Laboratory Test Result","C36292","Code","Code_265"
"df63ef9e-f524-4311-bf4b-ddd923d35cd0","2023-12-15","http://www.cdisc.org","Biospecimen Type","C70713","Code","Code_266"
"9e2d11c3-d282-4b72-a6e8-39805b5b79a9","2023-12-15","http://www.cdisc.org","No","C49487","Code","Code_267"
"e591420a-aad1-4314-a193-b006a1398bae","2023-12-15","http://www.cdisc.org","Yes","C49488","Code","Code_268"
"a7194399-05b0-4782-90f6-f1de197a2fb0","2023-12-15","http://www.cdisc.org","Laboratory Test Fasting Status","C83309","Code","Code_269"
"0e684561-3467-4dc5-ab07-b011b7ae279f","2023-12-15","http://www.cdisc.org","ALB","C64431","Code","Code_270"
"3badffca-1191-4ab2-872c-969a5861016e","2023-12-15","http://www.cdisc.org","ALP","C64432","Code","Code_271"
"301a3b96-414c-4162-bce7-0c321b47595f","2023-12-15","http://www.cdisc.org","Laboratory Test Result","C36292","Code","Code_272"
"79d824c1-76dd-4159-a8d0-70b971f321b0","2023-12-15","http://www.cdisc.org","Unit per Liter","C67456","Code","Code_273"
"0025b5ad-8bff-4589-bda3-056c6e8589a7","2023-12-15","http://www.cdisc.org","Microkatal per Liter","C67397","Code","Code_274"
"3776d367-ed8f-4e18-a329-17e017b8b8b8","2023-12-15","http://www.cdisc.org","International Unit per Liter","C67376","Code","Code_275"
"bb575887-219b-48a5-8af5-c731f5aa3e98","2023-12-15","http://www.cdisc.org","Unit of Catalytic Activity Concentration","C67365","Code","Code_276"
"bcc572ed-c07e-483b-835a-fbc594e824ea","2023-12-15","http://www.cdisc.org","Biospecimen Type","C70713","Code","Code_277"
"31737271-462e-43a6-9c74-dbd7fe1b511c","2023-12-15","http://www.cdisc.org","No","C49487","Code","Code_278"
"57b3d70f-91d7-4a40-9894-9753fa4385c6","2023-12-15","http://www.cdisc.org","Yes","C49488","Code","Code_279"
"7f14d80a-4521-417b-938c-82ed99930790","2023-12-15","http://www.cdisc.org","Laboratory Test Fasting Status","C83309","Code","Code_280"
"1619503e-8d47-4e2d-889a-479d469ffe03","2023-12-15","http://www.cdisc.org","ALP","C64432","Code","Code_281"
"8c158848-15e7-44bb-b557-1cedbd0351de","2023-12-15","http://www.cdisc.org","AST","C64467","Code","Code_282"
"038f3552-45b0-49c9-8a4b-75621c8ceadb","2023-12-15","http://www.cdisc.org","Laboratory Test Result","C36292","Code","Code_283"
"20f58955-2b6e-455a-b18a-91e66e88df03","2023-12-15","http://www.cdisc.org","Unit per Liter","C67456","Code","Code_284"
"8deacb37-f087-441b-a29a-c30388463d39","2023-12-15","http://www.cdisc.org","Microkatal per Liter","C67397","Code","Code_285"
"5f0463f8-7755-43fd-a4db-f2bd91210bea","2023-12-15","http://www.cdisc.org","International Unit per Liter","C67376","Code","Code_286"
"8536932f-f3a3-41fa-9829-a4c6657d1c7a","2023-12-15","http://www.cdisc.org","Unit of Catalytic Activity Concentration","C67365","Code","Code_287"
"cefbe4a9-4638-4e91-9433-60b77b113300","2023-12-15","http://www.cdisc.org","Biospecimen Type","C70713","Code","Code_288"
"259165d5-b21c-4d87-8a53-97732d86f07c","2023-12-15","http://www.cdisc.org","No","C49487","Code","Code_289"
"e716a57f-5c5b-4f43-a8c2-833642141d0d","2023-12-15","http://www.cdisc.org","Yes","C49488","Code","Code_290"
"3582adbc-19aa-4c98-9c59-4fa34337c6b0","2023-12-15","http://www.cdisc.org","Laboratory Test Fasting Status","C83309","Code","Code_291"
"04275697-1ec1-492d-9fc9-78b0f6c7134f","2023-12-15","http://www.cdisc.org","AST","C64467","Code","Code_292"
"e0cbd6f7-76ca-47ee-810d-00c34f7a505d","2023-12-15","http://www.cdisc.org","CREAT","C64547","Code","Code_293"
"958d1f50-9b6d-4a37-ad77-4573dee28939","2023-12-15","http://www.cdisc.org","Laboratory Test Result","C36292","Code","Code_294"
"99d96dab-daf0-4b60-bee3-6c67fc7a7257","2023-12-15","http://www.cdisc.org","Milligram per Deciliter","C67015","Code","Code_295"
"93dce95f-5929-4cdf-beae-ed5df9dbcf66","2023-12-15","http://www.cdisc.org","Microgram per Milliliter","C64572","Code","Code_296"
"fd08eb74-6c61-4c19-a39b-5c6c298ab3b3","2023-12-15","http://www.cdisc.org","Millimole per Liter","C64387","Code","Code_297"
"2043a8b3-36ca-4699-9bfc-727098c5b208","2023-12-15","http://www.cdisc.org","Micromole per Liter","C48508","Code","Code_298"
"9b2d1284-6844-4c44-8a07-0c02b95ccf66","2023-12-15","http://www.cdisc.org","Unit of Concentration","C48207","Code","Code_299"
"bc655d06-d0ab-461e-9aee-fbef07926027","2023-12-15","http://www.cdisc.org","Biospecimen Type","C70713","Code","Code_300"
"f2067e4b-fb3d-4219-ac98-74c69b141c87","2023-12-15","http://www.cdisc.org","No","C49487","Code","Code_301"
"dfcc3c16-38c2-4085-9489-40a2a486560b","2023-12-15","http://www.cdisc.org","Yes","C49488","Code","Code_302"
"f3391a65-bbfa-4cb4-a13b-ea1599968c05","2023-12-15","http://www.cdisc.org","Laboratory Test Fasting Status","C83309","Code","Code_303"
"956d9fff-0dc1-43c2-9392-def1c71cdd51","2023-12-15","http://www.cdisc.org","CREAT","C64547","Code","Code_304"
"94f472c4-16cf-4471-b5ed-947bcc50de01","2023-12-15","http://www.cdisc.org","K","C64853","Code","Code_305"
"f1701c62-e81c-4df8-b17e-f1c28916309a","2023-12-15","http://www.cdisc.org","Laboratory Test Result","C36292","Code","Code_306"
"8af861c5-4058-4912-a77b-b9c97f537104","2023-12-15","http://www.cdisc.org","Milliequivalent per Liter","C67474","Code","Code_307"
"67adf2fe-4cda-4109-824a-a8b43d56edeb","2023-12-15","http://www.cdisc.org","Milliequivalent per Deciliter","C67473","Code","Code_308"
"9646b421-be32-4ca0-bec7-b91db3d21d1b","2023-12-15","http://www.cdisc.org","Millimole per Liter","C64387","Code","Code_309"
"9fb06cec-7a03-4a0f-a9e6-0a88dfba2186","2023-12-15","http://www.cdisc.org","Molarity Unit","C64567","Code","Code_310"
"d4de1833-207a-4446-a047-60e57346e13e","2023-12-15","http://www.cdisc.org","Biospecimen Type","C70713","Code","Code_311"
"2bd0eedb-a29f-4858-bbd0-78e7395c3373","2023-12-15","http://www.cdisc.org","No","C49487","Code","Code_312"
"9a45d70c-de49-4352-b96a-dcfe422f6ac8","2023-12-15","http://www.cdisc.org","Yes","C49488","Code","Code_313"
"9c99f06a-69e2-4b11-9c70-71f64c82a9f1","2023-12-15","http://www.cdisc.org","Laboratory Test Fasting Status","C83309","Code","Code_314"
"2827291e-f1fe-4c15-b0ff-53db2f57f88e","2023-12-15","http://www.cdisc.org","K","C64853","Code","Code_315"
"528a4b92-8886-4934-aded-4c795a156b1d","2023-12-15","http://www.cdisc.org","SODIUM","C64809","Code","Code_316"
"8929fb22-edba-4fb4-90f8-c2b7183b9e3e","2023-12-15","http://www.cdisc.org","Laboratory Test Result","C36292","Code","Code_317"
"2781af0b-90c8-4d5d-aeed-5ae15a478728","2023-12-15","http://www.cdisc.org","Milliequivalent per Liter","C67474","Code","Code_318"
"f2c6b86f-6b5c-49df-b58b-8701b6cebf19","2023-12-15","http://www.cdisc.org","Milliequivalent per Deciliter","C67473","Code","Code_319"
"1943f336-7ca9-4c34-b3a5-eaa05e1bc6a5","2023-12-15","http://www.cdisc.org","Millimole per Liter","C64387","Code","Code_320"
"86a339ec-b724-4dde-9e7c-93b36e9790fe","2023-12-15","http://www.cdisc.org","Molarity Unit","C64567","Code","Code_321"
"7b83f408-0196-424b-8b89-01457bad4452","2023-12-15","http://www.cdisc.org","Biospecimen Type","C70713","Code","Code_322"
"138a1bc3-eb91-4b21-8144-8afeb6d5ea39","2023-12-15","http://www.cdisc.org","No","C49487","Code","Code_323"
"268711de-d836-4b56-9904-37134034a78e","2023-12-15","http://www.cdisc.org","Yes","C49488","Code","Code_324"
"739ed898-e123-4f1e-8d47-c4ae12c9d48c","2023-12-15","http://www.cdisc.org","Laboratory Test Fasting Status","C83309","Code","Code_325"
"f758e6ca-a7b4-4103-b000-6cae14b32c50","2023-12-15","http://www.cdisc.org","SODIUM","C64809","Code","Code_326"
"02817920-be05-4c32-af20-d345852944dd","2023-12-15","http://www.cdisc.org","SYSBP","C25298","Code","Code_327"
"5118ac15-927f-4ec8-8613-a39fa6cb98ca","2023-12-15","http://www.cdisc.org","Clinical Test Result","C77140","Code","Code_328"
"5b81e96c-510a-4cfe-9a9c-8e2ae002baba","2023-12-15","http://www.cdisc.org","Unit of Pressure","C49669","Code","Code_329"
"c4e877fc-0459-474c-ac3f-7d372396a52b","2023-12-15","http://www.cdisc.org","Sitting","C62122","Code","Code_330"
"5c26fcf4-7b39-4b6b-b63f-9f304602dff0","2023-12-15","http://www.cdisc.org","Standing","C62166","Code","Code_331"
"53c5f876-1877-4151-8793-50096a117980","2023-12-15","http://www.cdisc.org","Supine Position","C62167","Code","Code_332"
"e2c1b181-77ff-4bef-b85c-ab81e0bd0b26","2023-12-15","http://www.cdisc.org","Body Position","C62164","Code","Code_333"
"fc74dbd6-0cc4-4d1f-900f-17b06e50d7b6","2023-12-15","http://www.cdisc.org","Brachial Artery","C12681","Code","Code_334"
"d4c92eac-d046-4ae9-a676-8762eaead4ad","2023-12-15","http://www.cdisc.org","Common Carotid Artery","C12687","Code","Code_335"
"4bcb695a-5233-40f7-9d54-62ee33ed36d5","2023-12-15","http://www.cdisc.org","Dorsalis Pedis Artery","C32478","Code","Code_336"
"053871aa-faf0-4f7e-85da-95a18d597076","2023-12-15","http://www.cdisc.org","Femoral Artery","C12715","Code","Code_337"
"844cd107-8655-485b-a4c3-0ef318756164","2023-12-15","http://www.cdisc.org","Radial Artery","C12838","Code","Code_338"
"6b78f0a1-719b-482f-a1ea-004b80946ba5","2023-12-15","http://www.cdisc.org","Anatomic Site","C13717","Code","Code_339"
"90dee4dc-d8a9-44dd-84db-ac4f869c9109","2023-12-15","http://www.cdisc.org","Left","C25229","Code","Code_340"
"a458d118-8683-45eb-aa81-2a58e8437adb","2023-12-15","http://www.cdisc.org","Right","C25228","Code","Code_341"
"464ad5ae-fb2c-417f-8a2f-47946b72a3b3","2023-12-15","http://www.cdisc.org","Laterality","C25185","Code","Code_342"
"67efe1ed-28b5-42a3-8c4b-6fdbf6960772","2023-12-15","http://www.cdisc.org","SYSBP","C25298","Code","Code_343"
"390fa9ff-d71e-4730-90ea-526cb28b4165","2023-12-15","http://www.cdisc.org","DIABP","C25299","Code","Code_344"
"6ddefef3-554d-4488-b25d-e86afcf181f2","2023-12-15","http://www.cdisc.org","Clinical Test Result","C77140","Code","Code_345"
"b030e402-b460-48c3-9d07-357d03afd7cf","2023-12-15","http://www.cdisc.org","Unit of Pressure","C49669","Code","Code_346"
"332fe978-d923-40c8-a122-44485441dfd5","2023-12-15","http://www.cdisc.org","Sitting","C62122","Code","Code_347"
"0b4ed719-1d14-4102-a9c1-7eaaee800d57","2023-12-15","http://www.cdisc.org","Standing","C62166","Code","Code_348"
"d1d1eedf-a26b-4b6c-ae63-78b369a1e07a","2023-12-15","http://www.cdisc.org","Supine Position","C62167","Code","Code_349"
"1babcfe9-301c-4f5d-b188-b14ed1d35cc2","2023-12-15","http://www.cdisc.org","Body Position","C62164","Code","Code_350"
"e1d49816-f6d6-418c-8ea0-85c7b8cf97fd","2023-12-15","http://www.cdisc.org","Brachial Artery","C12681","Code","Code_351"
"773de8a0-9e33-4f57-8389-27c8880614e5","2023-12-15","http://www.cdisc.org","Common Carotid Artery","C12687","Code","Code_352"
"edf85c4b-3d0f-4f67-9ff4-e93c0e0e9efb","2023-12-15","http://www.cdisc.org","Dorsalis Pedis Artery","C32478","Code","Code_353"
"916ba2aa-911e-4be5-b7ea-f38bce60b353","2023-12-15","http://www.cdisc.org","Femoral Artery","C12715","Code","Code_354"
"b23c9607-6b8c-4fd3-8708-07f8f6db9c4d","2023-12-15","http://www.cdisc.org","Radial Artery","C12838","Code","Code_355"
"a8743bbf-68fa-4263-8c25-68f5b8984ab2","2023-12-15","http://www.cdisc.org","Anatomic Site","C13717","Code","Code_356"
"8c904f0d-4079-4145-805f-9dbb42b644ef","2023-12-15","http://www.cdisc.org","Left","C25229","Code","Code_357"
"cfef1a09-f149-4570-9362-3950cf24cf20","2023-12-15","http://www.cdisc.org","Right","C25228","Code","Code_358"
"536addf8-0bb6-4dba-8ca8-365108667941","2023-12-15","http://www.cdisc.org","Laterality","C25185","Code","Code_359"
"223254bc-613a-4e90-bfdf-cd736a61b5d1","2023-12-15","http://www.cdisc.org","DIABP","C25299","Code","Code_360"
"8da39d05-a1d7-4e15-99b5-26ba122deec3","2023-12-15","http://www.cdisc.org","HR","C49677","Code","Code_361"
"fcca7442-6956-4e49-ade3-b0b2b918b8d6","2023-12-15","http://www.cdisc.org","Clinical Test Result","C77140","Code","Code_362"
"eb267b75-8c22-48b6-9799-4a5cb07e4ef3","2023-12-15","http://www.cdisc.org","Count per Minute","C73688","Code","Code_363"
"5c0e2f41-8780-42a1-b86b-9a77d29315d9","2023-12-15","http://www.cdisc.org","Sitting","C62122","Code","Code_364"
"af817e2b-56ca-47dd-9f36-c75ac11404da","2023-12-15","http://www.cdisc.org","Standing","C62166","Code","Code_365"
"01fc83f3-8687-4dcc-a61d-3c0efc4d2915","2023-12-15","http://www.cdisc.org","Supine Position","C62167","Code","Code_366"
"681129d5-ca68-45c6-9cfa-f3baa4677f1a","2023-12-15","http://www.cdisc.org","Body Position","C62164","Code","Code_367"
"679309e0-1c8e-44a8-b781-fb26ca9b6337","2023-12-15","http://www.cdisc.org","Brachial Artery","C12681","Code","Code_368"
"4b3842ba-a8f9-408b-ae76-3369b9c3bf3a","2023-12-15","http://www.cdisc.org","Common Carotid Artery","C12687","Code","Code_369"
"fe5e645c-3355-4a24-90cf-b1f51e028f76","2023-12-15","http://www.cdisc.org","Dorsalis Pedis Artery","C32478","Code","Code_370"
"694a113e-0ae0-4418-a23d-a67b8057ae7a","2023-12-15","http://www.cdisc.org","Femoral Artery","C12715","Code","Code_371"
"77ba2bcd-5696-4dde-ad07-5d9f229d8bbf","2023-12-15","http://www.cdisc.org","Radial Artery","C12838","Code","Code_372"
"55b86da9-d395-4506-8a6a-5721d3414011","2023-12-15","http://www.cdisc.org","Anatomic Site","C13717","Code","Code_373"
"a3564830-1556-4bfe-9d6c-d5084e0e91af","2023-12-15","http://www.cdisc.org","Left","C25229","Code","Code_374"
"6f30e483-aeed-4de0-bfca-cd933c839e0b","2023-12-15","http://www.cdisc.org","Right","C25228","Code","Code_375"
"088ddd29-e3d2-48f8-be07-87c3d1d27723","2023-12-15","http://www.cdisc.org","Laterality","C25185","Code","Code_376"
"a14e7698-7308-45fc-9fb6-01ac25458a98","2023-12-15","http://www.cdisc.org","HR","C49677","Code","Code_377"
"4ea59f65-42d7-4d15-a000-88b699a6dfc2","2023-12-15","http://www.cdisc.org","SYSBP","C25298","Code","Code_378"
