"uuid:ID","instanceType","decode","id","code","codeSystemVersion","codeSystem"
"cac90249-3d93-43f5-9f6e-e19b1b5eb090","Code","Disabling Adverse Event","Code_169","C113380","2023-12-15","http://www.cdisc.org"
"743e4a4c-a911-446f-b053-eb725562ef28","Code","No","Code_170","C49487","2023-12-15","http://www.cdisc.org"
"77cbba76-05d4-4a61-a214-dd845e46ea9d","Code","Yes","Code_171","C49488","2023-12-15","http://www.cdisc.org"
"8148899f-1e0d-4aad-98c3-6b83f88e4685","Code","Death Related to Adverse Event","Code_172","C48275","2023-12-15","http://www.cdisc.org"
"c52d55cc-489d-4caf-b696-c2e9bec90006","Code","No","Code_173","C49487","2023-12-15","http://www.cdisc.org"
"b801288f-98e4-41a3-9f86-53d61a9436d9","Code","Yes","Code_174","C49488","2023-12-15","http://www.cdisc.org"
"2c052b2e-ed34-479a-8be8-d870ebbafe5b","Code","Adverse Event associated with Hospitalization","Code_175","C83052","2023-12-15","http://www.cdisc.org"
"82ca04a0-2d17-4da2-8153-cd78a0138a9e","Code","No","Code_176","C49487","2023-12-15","http://www.cdisc.org"
"ced20bf4-505b-4aa0-9f47-ac6ccda08493","Code","Yes","Code_177","C49488","2023-12-15","http://www.cdisc.org"
"436b40dc-afaf-4aa2-be43-4d7653faf3ad","Code","Life Threatening Adverse Event","Code_178","C84266","2023-12-15","http://www.cdisc.org"
"b2cc2ccc-9559-41ec-b92c-c5ab997f441c","Code","No","Code_179","C49487","2023-12-15","http://www.cdisc.org"
"8e67eeb1-6f9f-462f-8907-4b4fbdfec1ba","Code","Yes","Code_180","C49488","2023-12-15","http://www.cdisc.org"
"413345b3-af7e-4564-825a-b5ef087c66da","Code","Adverse Event Occurred with Overdose","Code_181","C83214","2023-12-15","http://www.cdisc.org"
"751ab79f-e51f-43a7-818a-dac90b8a483e","Code","No","Code_182","C49487","2023-12-15","http://www.cdisc.org"
"6f2f0563-92b8-4008-aeec-6a6eb02cfffd","Code","Yes","Code_183","C49488","2023-12-15","http://www.cdisc.org"
"753c957f-48ad-460f-9166-ea27073c629d","Code","Adverse Event Associated with Serious Medical Event","Code_184","C83053","2023-12-15","http://www.cdisc.org"
"eb1e1569-cf4b-4a4c-aba8-940db38ae9ec","Code","No","Code_185","C49487","2023-12-15","http://www.cdisc.org"
"db188a25-bcbf-4714-9092-298fbecd946d","Code","Yes","Code_186","C49488","2023-12-15","http://www.cdisc.org"
"4b492422-23ef-4022-85eb-1f6677d2816d","Code","Adverse Event Concomitant Treatment","Code_187","C83199","2023-12-15","http://www.cdisc.org"
"badba016-6f60-4fb7-83a2-fb115d46716c","Code","Adverse Event Start Date Time","Code_188","C83215","2023-12-15","http://www.cdisc.org"
"a07b8f81-3842-445a-a7b1-6484f5f356de","Code","Adverse Event End Date Time","Code_189","C83201","2023-12-15","http://www.cdisc.org"
"23bc36a5-d693-4a3c-98fa-5c0fae816bd8","Code","Solicited Adverse Event","Code_190","C179175","2023-12-15","http://www.cdisc.org"
"890fa470-d536-412a-ae77-1cc83bd0cd9b","Code","SYSBP","Code_191","C25298","2023-12-15","http://www.cdisc.org"
"743352d1-38d2-415e-87b5-a53f8bbef298","Code","Clinical Test Result","Code_192","C77140","2023-12-15","http://www.cdisc.org"
"0fe105c3-9225-41fb-9acb-24874f46dd56","Code","Unit of Pressure","Code_193","C49669","2023-12-15","http://www.cdisc.org"
"abadc571-c9b3-48d8-a627-5e8d9a07c3c3","Code","Sitting","Code_194","C62122","2023-12-15","http://www.cdisc.org"
"886435d8-fd69-4580-8850-afc97975eec4","Code","Standing","Code_195","C62166","2023-12-15","http://www.cdisc.org"
"d929d3cf-7445-4bf6-aaf5-1c7f393d37e1","Code","Supine Position","Code_196","C62167","2023-12-15","http://www.cdisc.org"
"e60c4202-b876-4827-8c40-2d85ccc862ba","Code","Body Position","Code_197","C62164","2023-12-15","http://www.cdisc.org"
"40dd7a8f-8a85-4c88-9508-5b0ee3b3e47e","Code","Brachial Artery","Code_198","C12681","2023-12-15","http://www.cdisc.org"
"a3f250fc-6511-41ec-8576-af2e2fa9b398","Code","Common Carotid Artery","Code_199","C12687","2023-12-15","http://www.cdisc.org"
"4f195c1f-7100-45ab-ba6b-14079b9163e8","Code","Dorsalis Pedis Artery","Code_200","C32478","2023-12-15","http://www.cdisc.org"
"a9cef6f5-ea79-4bdc-af01-857830a9987a","Code","Femoral Artery","Code_201","C12715","2023-12-15","http://www.cdisc.org"
"c0b9cc51-c906-4209-a222-2b89b8837768","Code","Radial Artery","Code_202","C12838","2023-12-15","http://www.cdisc.org"
"74e67b16-acd2-4364-b7ef-690fb868a237","Code","Anatomic Site","Code_203","C13717","2023-12-15","http://www.cdisc.org"
"63e439d1-1445-49a9-8891-ebe552865a6d","Code","Left","Code_204","C25229","2023-12-15","http://www.cdisc.org"
"cef4c487-fd44-4fa8-8a6f-482ce5af512b","Code","Right","Code_205","C25228","2023-12-15","http://www.cdisc.org"
"56f2b8f1-90a5-4177-a0c4-cac5a5f9f646","Code","Laterality","Code_206","C25185","2023-12-15","http://www.cdisc.org"
"a439559b-2696-4b8b-9189-586e552d4106","Code","SYSBP","Code_207","C25298","2023-12-15","http://www.cdisc.org"
"4727e29a-a28d-4775-b6ce-7e06c59a72db","Code","DIABP","Code_208","C25299","2023-12-15","http://www.cdisc.org"
"3e76c8ea-4498-4a02-bbc3-5abe7aa4c173","Code","Clinical Test Result","Code_209","C77140","2023-12-15","http://www.cdisc.org"
"3309f6cd-aeeb-49ed-8b95-41dd292c5528","Code","Unit of Pressure","Code_210","C49669","2023-12-15","http://www.cdisc.org"
"6f991c47-5ed2-465f-8317-b714a7fc3073","Code","Sitting","Code_211","C62122","2023-12-15","http://www.cdisc.org"
"13aa8ae3-79f9-4be0-9b1d-0c7c181304a6","Code","Standing","Code_212","C62166","2023-12-15","http://www.cdisc.org"
"3c984b6f-e7e8-4d49-abfc-07fed2c8d371","Code","Supine Position","Code_213","C62167","2023-12-15","http://www.cdisc.org"
"0a7ef5ed-e646-4b74-9885-aee46cce1d33","Code","Body Position","Code_214","C62164","2023-12-15","http://www.cdisc.org"
"a0cf63c9-189e-4857-85d8-e9ef5b59bb86","Code","Brachial Artery","Code_215","C12681","2023-12-15","http://www.cdisc.org"
"6b7c29c1-4135-48e8-8a89-49f47ac72ab0","Code","Common Carotid Artery","Code_216","C12687","2023-12-15","http://www.cdisc.org"
"64979e23-d0e5-4a43-8f78-e05dad894507","Code","Dorsalis Pedis Artery","Code_217","C32478","2023-12-15","http://www.cdisc.org"
"0bd85af8-3ea7-4bd3-ae0b-a930c08244a9","Code","Femoral Artery","Code_218","C12715","2023-12-15","http://www.cdisc.org"
"d2efe210-89fa-47fc-9dd6-6a6e95855999","Code","Radial Artery","Code_219","C12838","2023-12-15","http://www.cdisc.org"
"631f0ac2-aeba-41bc-8c40-7fcba35bb23a","Code","Anatomic Site","Code_220","C13717","2023-12-15","http://www.cdisc.org"
"feb7bfda-7bee-49cd-be84-8c25f9f9b056","Code","Left","Code_221","C25229","2023-12-15","http://www.cdisc.org"
"001ddc62-bbd0-42c0-ae6b-05bc5727ddb5","Code","Right","Code_222","C25228","2023-12-15","http://www.cdisc.org"
"bf5579ff-2309-4438-912b-4fa261a238f6","Code","Laterality","Code_223","C25185","2023-12-15","http://www.cdisc.org"
"7b020edb-94ad-4127-ba7d-f7fc56a0ad6a","Code","DIABP","Code_224","C25299","2023-12-15","http://www.cdisc.org"
"c4eb2bf3-82fc-4580-ba80-da58e8ed8ace","Code","TEMP","Code_225","C174446","2023-12-15","http://www.cdisc.org"
"5f2e3e36-0d04-44f8-8f0d-541d9ff29bed","Code","Clinical Test Result","Code_226","C77140","2023-12-15","http://www.cdisc.org"
"9be8d17f-6dca-4e76-ae3c-048d2a11f00c","Code","Degree Celsius","Code_227","C42559","2023-12-15","http://www.cdisc.org"
"ae309655-8b2f-4e29-9a56-8fb843ac834f","Code","Degree Fahrenheit","Code_228","C44277","2023-12-15","http://www.cdisc.org"
"95ca508c-8ff0-49a8-bdd2-0697ae53ebd7","Code","Kelvin","Code_229","C42537","2023-12-15","http://www.cdisc.org"
"303e1063-eccc-4c07-94f8-7962d18642b9","Code","Unit of Temperature","Code_230","C44276","2023-12-15","http://www.cdisc.org"
"cb55633a-289c-4e7b-a73b-809c0f4ee69f","Code","Axilla","Code_231","C12674","2023-12-15","http://www.cdisc.org"
"6c73ac66-c628-4d7b-b88f-4e2079a74201","Code","Ear","Code_232","C12394","2023-12-15","http://www.cdisc.org"
"2a19fe94-008d-4aef-9f5a-5d25402f1332","Code","Forehead","Code_233","C89803","2023-12-15","http://www.cdisc.org"
"e8e814e4-2b47-4753-a552-3fefb31dd569","Code","Oral Cavity","Code_234","C12421","2023-12-15","http://www.cdisc.org"
"ee5a16b7-55db-4e4c-b5c9-dffab7ae9bf8","Code","Rectum","Code_235","C12390","2023-12-15","http://www.cdisc.org"
"28315f69-d61d-401a-950f-e78101143523","Code","Anatomic Site","Code_236","C13717","2023-12-15","http://www.cdisc.org"
"48339573-f4b8-4d3c-9093-fe2f8069db37","Code","TEMP","Code_237","C174446","2023-12-15","http://www.cdisc.org"
"d6d524b4-b0a7-4057-ba0a-cd5ab0020f85","Code","WEIGHT","Code_238","C25208","2023-12-15","http://www.cdisc.org"
"2f8059ab-8d74-4d46-a3bb-ace11a46e779","Code","Clinical Test Result","Code_239","C77140","2023-12-15","http://www.cdisc.org"
"5070f2a5-ee0f-4120-8cfa-8776471710c3","Code","Pound","Code_240","C48531","2023-12-15","http://www.cdisc.org"
"df83b044-f73d-4e6a-b03b-f86dbf66e587","Code","Gram","Code_241","C48155","2023-12-15","http://www.cdisc.org"
"be687435-37b9-4c15-9ec6-38b1c1aad38d","Code","Kilogram","Code_242","C28252","2023-12-15","http://www.cdisc.org"
"2478387c-ec04-4f08-a006-ed953b716dc3","Code","Unit of Weight","Code_243","C48208","2023-12-15","http://www.cdisc.org"
"0638fd25-8bee-4524-a282-0ee37a9f2409","Code","WEIGHT","Code_244","C25208","2023-12-15","http://www.cdisc.org"
"4a85049c-9dbc-4079-897e-96039fde7e28","Code","HEIGHT","Code_245","C25347","2023-12-15","http://www.cdisc.org"
"f67db6bc-80e6-4af2-94c6-62ab494f227c","Code","Clinical Test Result","Code_246","C77140","2023-12-15","http://www.cdisc.org"
"74a8d277-14ad-470c-a3e5-debc14117dea","Code","Centimeter","Code_247","C49668","2023-12-15","http://www.cdisc.org"
"1a85608b-3068-4329-9693-cc3502fc59f1","Code","Inch","Code_248","C48500","2023-12-15","http://www.cdisc.org"
"fe018986-a5d8-4646-b314-023c204f1608","Code","Meter","Code_249","C41139","2023-12-15","http://www.cdisc.org"
"92ed51bf-5e6d-44d7-84f4-e69a00115bd6","Code","Unit of Height","Code_250","C168688","2023-12-15","http://www.cdisc.org"
"5e8b14c7-bb78-4bd7-9cd9-b0210c15cf61","Code","HEIGHT","Code_251","C25347","2023-12-15","http://www.cdisc.org"
"8bbca912-8dcc-490d-ac13-1f541f2ebd35","Code","ALT","Code_252","C64433","2023-12-15","http://www.cdisc.org"
"82dae494-0f4a-4dc5-a501-9585d0ca8c4f","Code","Laboratory Test Result","Code_253","C36292","2023-12-15","http://www.cdisc.org"
"52a72629-4eed-42e0-972a-c50131381aae","Code","Unit per Liter","Code_254","C67456","2023-12-15","http://www.cdisc.org"
"5370319f-18e2-45b7-8e15-26f96aec540d","Code","Microkatal per Liter","Code_255","C67397","2023-12-15","http://www.cdisc.org"
"d7139211-28de-46e9-aca6-7c31287a4d8e","Code","International Unit per Liter","Code_256","C67376","2023-12-15","http://www.cdisc.org"
"358b9ca2-f087-437a-9c25-c4a6da111ec4","Code","Nanokatal per Liter","Code_257","C70510","2023-12-15","http://www.cdisc.org"
"3d1a09b4-dea9-4cb7-942e-81c9bbc09c2f","Code","Unit of Catalytic Activity Concentration","Code_258","C67365","2023-12-15","http://www.cdisc.org"
"886e6012-31f9-47dd-b3eb-1f4d5d2fe1d7","Code","Biospecimen Type","Code_259","C70713","2023-12-15","http://www.cdisc.org"
"788953af-c832-4b2e-8e82-1fd1b577b1c4","Code","No","Code_260","C49487","2023-12-15","http://www.cdisc.org"
"6845f991-0e94-4225-b508-e5bc65a19280","Code","Yes","Code_261","C49488","2023-12-15","http://www.cdisc.org"
"82464ad7-6b9c-4676-8a1d-e52ceb487da3","Code","Laboratory Test Fasting Status","Code_262","C83309","2023-12-15","http://www.cdisc.org"
"f465bc24-3296-4593-bdc5-94e17a58972a","Code","ALT","Code_263","C64433","2023-12-15","http://www.cdisc.org"
"b6217ef0-c900-4b18-ac4e-44ea041fc3bd","Code","ALB","Code_264","C64431","2023-12-15","http://www.cdisc.org"
"8e17464d-b4e9-43d0-9897-4a2659aa3f4a","Code","Laboratory Test Result","Code_265","C36292","2023-12-15","http://www.cdisc.org"
"ad40667d-afa6-44f8-8caf-24519e341a9d","Code","Biospecimen Type","Code_266","C70713","2023-12-15","http://www.cdisc.org"
"061696be-ab63-48de-8b5a-ea739d25b05b","Code","No","Code_267","C49487","2023-12-15","http://www.cdisc.org"
"52f9a447-7a34-4533-8dd2-d74669e603c1","Code","Yes","Code_268","C49488","2023-12-15","http://www.cdisc.org"
"c366ac2a-ba1c-4952-9148-e0cc05b383e8","Code","Laboratory Test Fasting Status","Code_269","C83309","2023-12-15","http://www.cdisc.org"
"1d358b42-5046-4f4f-b51f-e5d48fe118de","Code","ALB","Code_270","C64431","2023-12-15","http://www.cdisc.org"
"9ab8eb66-2343-4f91-b70c-394d649c1537","Code","ALP","Code_271","C64432","2023-12-15","http://www.cdisc.org"
"7e0cc219-9cb6-4422-b5a3-1fefe69cea16","Code","Laboratory Test Result","Code_272","C36292","2023-12-15","http://www.cdisc.org"
"3188f62c-4874-4dc3-a79d-b65641e629e3","Code","Unit per Liter","Code_273","C67456","2023-12-15","http://www.cdisc.org"
"ae856ba9-7105-4b5f-ae0f-fc274397dc0a","Code","Microkatal per Liter","Code_274","C67397","2023-12-15","http://www.cdisc.org"
"fdb4f74b-bbe2-4dc2-92c2-0a42b6a345a8","Code","International Unit per Liter","Code_275","C67376","2023-12-15","http://www.cdisc.org"
"eefd7a3b-e3de-4254-88ce-00479cd600c8","Code","Unit of Catalytic Activity Concentration","Code_276","C67365","2023-12-15","http://www.cdisc.org"
"cce16bcc-fc0d-45f5-8c36-6053dec33d5c","Code","Biospecimen Type","Code_277","C70713","2023-12-15","http://www.cdisc.org"
"454fd37e-d5fd-4bd1-a3fa-6b8f937df13c","Code","No","Code_278","C49487","2023-12-15","http://www.cdisc.org"
"8b756a79-0d79-418d-98b9-cfd21b5fa4ee","Code","Yes","Code_279","C49488","2023-12-15","http://www.cdisc.org"
"97b36dae-5169-4b04-944c-d52a05a5f3d0","Code","Laboratory Test Fasting Status","Code_280","C83309","2023-12-15","http://www.cdisc.org"
"d9245ef2-da2d-41d2-a8ca-0f5b4e30b415","Code","ALP","Code_281","C64432","2023-12-15","http://www.cdisc.org"
"e0f81e7b-5b3d-4565-9657-b5c4eda82444","Code","AST","Code_282","C64467","2023-12-15","http://www.cdisc.org"
"f0cb4535-4aae-44b7-a208-7774fb2113f3","Code","Laboratory Test Result","Code_283","C36292","2023-12-15","http://www.cdisc.org"
"ff90d828-321c-4d3c-94fd-f0c4dbd7f1e8","Code","Unit per Liter","Code_284","C67456","2023-12-15","http://www.cdisc.org"
"19ca4aea-8a6a-4471-9c0c-ba5776494b95","Code","Microkatal per Liter","Code_285","C67397","2023-12-15","http://www.cdisc.org"
"d919ff6d-f3dc-4539-8266-eb8d7af61bbf","Code","International Unit per Liter","Code_286","C67376","2023-12-15","http://www.cdisc.org"
"d51bd44c-b12c-4a46-8d7a-88a31e0cccf1","Code","Unit of Catalytic Activity Concentration","Code_287","C67365","2023-12-15","http://www.cdisc.org"
"b7a07427-4f6b-410a-8db1-5feed0719985","Code","Biospecimen Type","Code_288","C70713","2023-12-15","http://www.cdisc.org"
"298b44c4-046a-4913-b65a-b70a5dfabbe9","Code","No","Code_289","C49487","2023-12-15","http://www.cdisc.org"
"94ebd8ae-b82c-48f5-a716-cb98b90a59d1","Code","Yes","Code_290","C49488","2023-12-15","http://www.cdisc.org"
"973ed397-c3a5-4fd9-bb9c-fbdec517010f","Code","Laboratory Test Fasting Status","Code_291","C83309","2023-12-15","http://www.cdisc.org"
"70bee2b3-b934-446b-a302-abdd4741a9e0","Code","AST","Code_292","C64467","2023-12-15","http://www.cdisc.org"
"f16c81da-a81b-4937-92e8-b990d3fe663e","Code","CREAT","Code_293","C64547","2023-12-15","http://www.cdisc.org"
"fbc5a153-788c-407a-acc7-fb1f102dd43f","Code","Laboratory Test Result","Code_294","C36292","2023-12-15","http://www.cdisc.org"
"31e287db-09d1-46c0-aa21-5de3f1ad17a5","Code","Milligram per Deciliter","Code_295","C67015","2023-12-15","http://www.cdisc.org"
"3c45ac72-babb-4518-94a6-d10e3c794d56","Code","Microgram per Milliliter","Code_296","C64572","2023-12-15","http://www.cdisc.org"
"29c2b116-f843-4e40-bd59-0b62b981b14c","Code","Millimole per Liter","Code_297","C64387","2023-12-15","http://www.cdisc.org"
"1b3ef9ea-19d4-4fff-9ca2-5cf37e934643","Code","Micromole per Liter","Code_298","C48508","2023-12-15","http://www.cdisc.org"
"26ffbe65-c806-4a2a-9908-cf873b5e25d5","Code","Unit of Concentration","Code_299","C48207","2023-12-15","http://www.cdisc.org"
"c4f530dc-1286-4d91-954d-7dd50c7a1c78","Code","Biospecimen Type","Code_300","C70713","2023-12-15","http://www.cdisc.org"
"a1675792-0668-4681-a983-c747cd57b070","Code","No","Code_301","C49487","2023-12-15","http://www.cdisc.org"
"557f94fc-b3b1-444e-b9d0-e6c4203bc4b3","Code","Yes","Code_302","C49488","2023-12-15","http://www.cdisc.org"
"d87f9f0d-3ccd-4a3b-b62c-7caf0efc5499","Code","Laboratory Test Fasting Status","Code_303","C83309","2023-12-15","http://www.cdisc.org"
"17e08219-41f9-4920-9124-90d57de24683","Code","CREAT","Code_304","C64547","2023-12-15","http://www.cdisc.org"
"d9f44b45-6ff8-48b1-b284-3fe550139400","Code","K","Code_305","C64853","2023-12-15","http://www.cdisc.org"
"a94f1af8-fd55-4f3d-986c-d9ea1d520ba3","Code","Laboratory Test Result","Code_306","C36292","2023-12-15","http://www.cdisc.org"
"f15e2252-67d2-47a7-b725-1fd43a444b8e","Code","Milliequivalent per Liter","Code_307","C67474","2023-12-15","http://www.cdisc.org"
"e51099a2-8e72-42e9-a524-902ef44426a8","Code","Milliequivalent per Deciliter","Code_308","C67473","2023-12-15","http://www.cdisc.org"
"73c1fff1-4e39-49c8-be88-a2889eef9a9f","Code","Millimole per Liter","Code_309","C64387","2023-12-15","http://www.cdisc.org"
"43a8661e-cf8f-4d06-9e92-703a500e1842","Code","Molarity Unit","Code_310","C64567","2023-12-15","http://www.cdisc.org"
"e72f3dfb-78f6-4d80-a85a-637418c60f01","Code","Biospecimen Type","Code_311","C70713","2023-12-15","http://www.cdisc.org"
"c5d57da2-758d-4992-80db-0fc0eafe5f25","Code","No","Code_312","C49487","2023-12-15","http://www.cdisc.org"
"047a0510-ba40-4b8b-b835-46b9cc974df4","Code","Yes","Code_313","C49488","2023-12-15","http://www.cdisc.org"
"0f956d39-3dbc-4f9c-b1ee-ff6c4a425e11","Code","Laboratory Test Fasting Status","Code_314","C83309","2023-12-15","http://www.cdisc.org"
"e5f790df-e4d6-4c26-9947-d93ea13de5a0","Code","K","Code_315","C64853","2023-12-15","http://www.cdisc.org"
"af2a4817-3f19-4cf6-ac9f-f5786ec0fbcf","Code","SODIUM","Code_316","C64809","2023-12-15","http://www.cdisc.org"
"6433b04e-0b75-4fd4-a810-db89869113b2","Code","Laboratory Test Result","Code_317","C36292","2023-12-15","http://www.cdisc.org"
"a3d5e892-1066-42a6-b356-9f76eed9e06e","Code","Milliequivalent per Liter","Code_318","C67474","2023-12-15","http://www.cdisc.org"
"d3c4009d-941a-4e49-b113-ddc60386ea35","Code","Milliequivalent per Deciliter","Code_319","C67473","2023-12-15","http://www.cdisc.org"
"8932416e-3fd8-4835-805e-d0124e52a218","Code","Millimole per Liter","Code_320","C64387","2023-12-15","http://www.cdisc.org"
"dfe7854c-d7c6-4a0b-a0f3-9a6f392bc87a","Code","Molarity Unit","Code_321","C64567","2023-12-15","http://www.cdisc.org"
"5444b3b3-f9bb-4e13-83bc-2779b29b98a5","Code","Biospecimen Type","Code_322","C70713","2023-12-15","http://www.cdisc.org"
"cbc38728-beec-49f3-bcd0-98f2f22d8e33","Code","No","Code_323","C49487","2023-12-15","http://www.cdisc.org"
"35cfe472-3a86-40ba-850e-e9b1def07aca","Code","Yes","Code_324","C49488","2023-12-15","http://www.cdisc.org"
"095af85b-32b5-448e-8980-37d6ea205656","Code","Laboratory Test Fasting Status","Code_325","C83309","2023-12-15","http://www.cdisc.org"
"1d1fca51-bfad-41d1-a11e-2f160f39d8a0","Code","SODIUM","Code_326","C64809","2023-12-15","http://www.cdisc.org"
"22b08cdc-35b1-4ca8-bdd7-a0c92c4e8989","Code","SYSBP","Code_327","C25298","2023-12-15","http://www.cdisc.org"
"e54b75ba-7497-4dc4-9b87-60fe4a54667a","Code","Clinical Test Result","Code_328","C77140","2023-12-15","http://www.cdisc.org"
"822e77ca-10f2-4d4f-b93c-c9f2f391c41e","Code","Unit of Pressure","Code_329","C49669","2023-12-15","http://www.cdisc.org"
"181a8206-42ad-45c6-8c77-33aac9206f53","Code","Sitting","Code_330","C62122","2023-12-15","http://www.cdisc.org"
"282cf868-2f83-472a-bb61-85215c135c2c","Code","Standing","Code_331","C62166","2023-12-15","http://www.cdisc.org"
"3c0fa5ab-fddd-4e6c-a598-35fd73067b06","Code","Supine Position","Code_332","C62167","2023-12-15","http://www.cdisc.org"
"1cd16b14-743f-4067-8b5f-00c67a050b8c","Code","Body Position","Code_333","C62164","2023-12-15","http://www.cdisc.org"
"9f7fecb5-35cd-4743-8c45-94584f25a00f","Code","Brachial Artery","Code_334","C12681","2023-12-15","http://www.cdisc.org"
"8a3c6f53-da66-400b-8e0d-b4d2986ff1d9","Code","Common Carotid Artery","Code_335","C12687","2023-12-15","http://www.cdisc.org"
"d37805f2-61cf-4d58-9501-5b50c4e745bf","Code","Dorsalis Pedis Artery","Code_336","C32478","2023-12-15","http://www.cdisc.org"
"2dba87b8-a291-4ad8-9f0a-32094cccf371","Code","Femoral Artery","Code_337","C12715","2023-12-15","http://www.cdisc.org"
"1171a136-4bea-4f17-be61-c3fa47132846","Code","Radial Artery","Code_338","C12838","2023-12-15","http://www.cdisc.org"
"1b357f74-a50a-488b-b941-26582fd4f035","Code","Anatomic Site","Code_339","C13717","2023-12-15","http://www.cdisc.org"
"80eda1e1-b0a2-4825-889b-073ec29ebaf5","Code","Left","Code_340","C25229","2023-12-15","http://www.cdisc.org"
"58b0bc7c-99fb-4354-9f64-d42ced986cf2","Code","Right","Code_341","C25228","2023-12-15","http://www.cdisc.org"
"008b60c4-d071-4192-8db6-3a30788ba555","Code","Laterality","Code_342","C25185","2023-12-15","http://www.cdisc.org"
"25575575-aca5-4948-bae0-e2f16d518d55","Code","SYSBP","Code_343","C25298","2023-12-15","http://www.cdisc.org"
"4fef89ff-2e8a-42b6-9e56-ed72983fafba","Code","DIABP","Code_344","C25299","2023-12-15","http://www.cdisc.org"
"5155472e-50de-41f3-8234-8654a2597306","Code","Clinical Test Result","Code_345","C77140","2023-12-15","http://www.cdisc.org"
"066d2794-42a5-4e0d-a2ef-0c24a5ec32b2","Code","Unit of Pressure","Code_346","C49669","2023-12-15","http://www.cdisc.org"
"785f544c-9e7c-4275-af0a-8b22f3f837c5","Code","Sitting","Code_347","C62122","2023-12-15","http://www.cdisc.org"
"2066f931-26b1-4972-b043-bebe53f4f8b3","Code","Standing","Code_348","C62166","2023-12-15","http://www.cdisc.org"
"9a9ac635-3bea-459c-a8cc-ff27776fa689","Code","Supine Position","Code_349","C62167","2023-12-15","http://www.cdisc.org"
"3552dc65-3ad5-4693-adb6-12684b5fca4f","Code","Body Position","Code_350","C62164","2023-12-15","http://www.cdisc.org"
"d11a73f5-6520-453a-9713-ccf93f040ace","Code","Brachial Artery","Code_351","C12681","2023-12-15","http://www.cdisc.org"
"85dc4d63-4a87-4cfb-b88e-18d533e36135","Code","Common Carotid Artery","Code_352","C12687","2023-12-15","http://www.cdisc.org"
"b8d6982d-c3d2-43fc-9e04-148c555000fe","Code","Dorsalis Pedis Artery","Code_353","C32478","2023-12-15","http://www.cdisc.org"
"381229a0-495a-4797-9c88-b1c9485adea7","Code","Femoral Artery","Code_354","C12715","2023-12-15","http://www.cdisc.org"
"3eeb9bbe-25e5-400f-9713-be6a98248967","Code","Radial Artery","Code_355","C12838","2023-12-15","http://www.cdisc.org"
"ca5bd454-95ca-488c-83b3-3a62b17d2f7b","Code","Anatomic Site","Code_356","C13717","2023-12-15","http://www.cdisc.org"
"07b62284-fabc-4b46-8cb1-1f0abf045f96","Code","Left","Code_357","C25229","2023-12-15","http://www.cdisc.org"
"f4aa7023-606b-469e-adc8-8a1f2674932d","Code","Right","Code_358","C25228","2023-12-15","http://www.cdisc.org"
"d7280b86-5f08-48eb-a2fb-b10aed3128fe","Code","Laterality","Code_359","C25185","2023-12-15","http://www.cdisc.org"
"818fc398-7868-4188-8622-1c75aa100be7","Code","DIABP","Code_360","C25299","2023-12-15","http://www.cdisc.org"
"0ac5025c-a224-4942-99a2-e117a8c2e2fb","Code","HR","Code_361","C49677","2023-12-15","http://www.cdisc.org"
"c96c32d0-a22e-43a8-b733-e7ebf62ced5c","Code","Clinical Test Result","Code_362","C77140","2023-12-15","http://www.cdisc.org"
"e004cdf3-62ac-4d09-a698-9ecb61ab8dfe","Code","Count per Minute","Code_363","C73688","2023-12-15","http://www.cdisc.org"
"76eb0454-e7ee-45e8-9eda-9a129a7cb479","Code","Sitting","Code_364","C62122","2023-12-15","http://www.cdisc.org"
"23fa2992-a910-403c-8472-3ecf31ef3a3b","Code","Standing","Code_365","C62166","2023-12-15","http://www.cdisc.org"
"44bfe5fc-88c0-452e-aca2-d9138e3d263c","Code","Supine Position","Code_366","C62167","2023-12-15","http://www.cdisc.org"
"c63c877b-cd59-4ea6-a28e-258ca98fc8a6","Code","Body Position","Code_367","C62164","2023-12-15","http://www.cdisc.org"
"e9292447-e553-4f4a-b847-bd8029e9822f","Code","Brachial Artery","Code_368","C12681","2023-12-15","http://www.cdisc.org"
"da476d73-3b16-45bb-9785-d98803d23a46","Code","Common Carotid Artery","Code_369","C12687","2023-12-15","http://www.cdisc.org"
"cfa9d413-bce5-4343-8210-e0157e0a17bf","Code","Dorsalis Pedis Artery","Code_370","C32478","2023-12-15","http://www.cdisc.org"
"c235aac3-0dea-4f6f-b27f-a50bf6b8066f","Code","Femoral Artery","Code_371","C12715","2023-12-15","http://www.cdisc.org"
"cb7009c7-9afd-4994-a798-faf25bf55185","Code","Radial Artery","Code_372","C12838","2023-12-15","http://www.cdisc.org"
"00c377ce-e479-4e0a-ab67-677bc68f9f42","Code","Anatomic Site","Code_373","C13717","2023-12-15","http://www.cdisc.org"
"9f8b911c-9bc4-414f-816e-670ee6415438","Code","Left","Code_374","C25229","2023-12-15","http://www.cdisc.org"
"eb05962e-6108-4723-ae62-c6cfb1bd2a18","Code","Right","Code_375","C25228","2023-12-15","http://www.cdisc.org"
"e879605a-895b-4292-974d-5db4373ea64a","Code","Laterality","Code_376","C25185","2023-12-15","http://www.cdisc.org"
"f88dc913-5557-4830-8d7c-8239e5c7dcbb","Code","HR","Code_377","C49677","2023-12-15","http://www.cdisc.org"
"467bd039-f052-42c6-bd38-507c9a81c02c","Code","SYSBP","Code_378","C25298","2023-12-15","http://www.cdisc.org"
