"uuid:ID","code","instanceType","codeSystemVersion","decode","codeSystem","id"
"128ec4d4-f6f4-4f8c-94df-ce4ab462938d","C82535","Code","","Test Method","NCI Thesaurus","Code_249"
"ecad9599-c535-48e7-9916-1e186d837cfc","C62164","Code","","Body Position","NCI Thesaurus","Code_250"
"9ef66571-e2c9-4f72-a5bc-9ddd5a4b66a0","C25298","Code","","Systolic Blood Pressure","NCI Thesaurus","Code_243"
"03986842-54cd-4caf-bfc6-e19f6b9376e3","C77140","Code","","Clinical Test Result","NCI Thesaurus","Code_252"
"3f0d1ce3-6476-46db-af73-41f8ef5d80b2","C42547","Code","2023-09-29","Pascal","http://www.cdisc.org","Code_253"
"c8449f80-5125-444f-99cb-82435a88aed8","C49669","Code","","Unit of Pressure","NCI Thesaurus","Code_254"
"bb7e2801-f7e8-4a44-b34c-3eb5ee130b96","C13717","Code","","Anatomic Site","NCI Thesaurus","Code_255"
"48c3e7cc-2ac0-48ec-9019-de95bcaf62c8","C25185","Code","","Laterality","NCI Thesaurus","Code_256"
"6468bdcd-1152-4670-aaff-4726c1c62103","C82535","Code","","Test Method","NCI Thesaurus","Code_257"
"8eddd3d9-6a2b-4039-999d-115e5359eb59","C62164","Code","","Body Position","NCI Thesaurus","Code_258"
"b356a524-c994-4f40-a191-e7a7148c1f50","C25299","Code","","Diastolic Blood Pressure","NCI Thesaurus","Code_251"
"bc158e76-ea65-4611-9eb4-1513369a62d1","C77140","Code","","Clinical Test Result","NCI Thesaurus","Code_260"
"d65bac80-f00b-4ba2-8ac2-1cb90764ced6","C49673","Code","2023-09-29","Beats per Minute","http://www.cdisc.org","Code_261"
"924228d6-d033-45c9-bdc8-cab5ccb6a3da","C73688","Code","","Count per Minute","NCI Thesaurus","Code_262"
"33df9abe-b026-436c-98a8-aac9f4d60276","C13717","Code","","Anatomic Site","NCI Thesaurus","Code_263"
"e52de889-63cf-48ca-a588-f9da3414d5d9","C25185","Code","","Laterality","NCI Thesaurus","Code_264"
"b4bc3279-7690-404b-bf87-591c8036f936","C82535","Code","","Test Method","NCI Thesaurus","Code_265"
"fd9b674f-6c8f-4516-a6b2-769f9e2310a2","C62164","Code","","Body Position","NCI Thesaurus","Code_266"
"8cb8146b-f5a0-465c-a4b0-b7aa40b64599","C49677","Code","","Heart Rate","NCI Thesaurus","Code_259"
"42ace3b7-325a-44de-804b-242d0c1b85ce","C174268","Code","2023-09-29","Placebo Comparator Arm","http://www.cdisc.org","Code_122"
"e8ec66ce-73ad-46fa-ae64-0938e5b4f02a","C188866","Code","2023-09-29","Data Generated Within Study","http://www.cdisc.org","Code_123"
"a75c9a97-a42a-4881-84a4-02c2c8e257a3","C174267","Code","2023-09-29","Active Comparator Arm","http://www.cdisc.org","Code_124"
"ab7f8992-70b9-4b1c-aa15-cb9c843293ac","C188866","Code","2023-09-29","Data Generated Within Study","http://www.cdisc.org","Code_125"
"3ab7cba9-33e7-4098-a0f0-12822f281342","C174267","Code","2023-09-29","Active Comparator Arm","http://www.cdisc.org","Code_126"
"647e3c3e-44b2-4fd4-a52a-0b4b76aa0754","C188866","Code","2023-09-29","Data Generated Within Study","http://www.cdisc.org","Code_127"
"49d62c0c-ecb7-4356-975c-c9a3adf760f7","C15228","Code","2023-09-29","Double Blind Study","http://www.cdisc.org","Code_135"
"e852ddc0-2c61-4122-a77c-bfeb4cb35ff8","C48262","Code","2023-09-29","Trial Screening","http://www.cdisc.org","Code_128"
"f522af1c-25bd-419d-a7be-6ec2aa4a88d1","C101526","Code","2023-09-29","Treatment Epoch","http://www.cdisc.org","Code_129"
"66f6fbd1-d397-42af-b617-da06f236fe2e","C101526","Code","2023-09-29","Treatment Epoch","http://www.cdisc.org","Code_130"
"0e216a1a-ece8-487e-b81c-970abc978355","C101526","Code","2023-09-29","Treatment Epoch","http://www.cdisc.org","Code_131"
"d48461a7-4b6b-49f9-90a6-efdfaf6b9e89","C99158","Code","2023-09-29","Clinical Study Follow-up","http://www.cdisc.org","Code_132"
"e32cacb3-81e7-469d-bb15-59fd293f6eb4","G30.9","Code","1","Alzheimer's disease; unspecified","ICD-10-CM","Code_320"
"7cb08d46-955f-4a9c-aab2-66be326b022e","26929004","Code","January 31, 2018","Alzheimer's disease","SNOMED","Code_321"
"fb1f67aa-502e-4cd3-885c-02455d29f984","C70793","Code","2023-09-29","Sponsor","http://www.cdisc.org","Code_141"
"d8743819-7437-42d3-bb35-593862e7360a","C85826","Code","2023-09-29","Trial Primary Objective","http://www.cdisc.org","Code_325"
"673a9ff1-0a2a-42ea-b71f-86920f80d30f","C94496","Code","2023-09-29","Primary Endpoint","http://www.cdisc.org","Code_324"
"afa4ba7b-6b5c-49c8-8028-b82c3e5cfe4e","C94496","Code","2023-09-29","Primary Endpoint","http://www.cdisc.org","Code_326"
"3cdfc601-0291-4a18-923e-e3cde7327eb4","C85826","Code","2023-09-29","Trial Primary Objective","http://www.cdisc.org","Code_328"
"900203c8-5aa5-4730-bc96-39aec957aed6","C94496","Code","2023-09-29","Primary Endpoint","http://www.cdisc.org","Code_327"
"29a4ae04-ac2d-487f-8026-be0f5f65ab5d","C94496","Code","2023-09-29","Primary Endpoint","http://www.cdisc.org","Code_329"
"168c354e-430c-4884-af34-8057dee8460c","C94496","Code","2023-09-29","Primary Endpoint","http://www.cdisc.org","Code_330"
"dc14abae-07f6-489b-8cb1-3516d998ddc2","C85827","Code","2023-09-29","Trial Secondary Objective","http://www.cdisc.org","Code_332"
"57a62d2a-2dbf-4256-9e0f-05e9d4a0fbec","C139173","Code","2023-09-29","Secondary Endpoint","http://www.cdisc.org","Code_331"
"f1043f85-8b3a-4403-a3a0-b767d3a5e739","C139173","Code","2023-09-29","Secondary Endpoint","http://www.cdisc.org","Code_333"
"c2d3cc84-adba-492a-802d-6ba5eab631dd","C139173","Code","2023-09-29","Secondary Endpoint","http://www.cdisc.org","Code_334"
"cff2a725-e054-426b-bac6-24640aacda26","C25532","Code","2023-09-29","Inclusion Criteria","http://www.cdisc.org","Code_335"
"fd962208-ee41-4978-b075-c775e1431ce1","C25532","Code","2023-09-29","Inclusion Criteria","http://www.cdisc.org","Code_336"
"ca989c84-1035-45b6-9cb6-0e3e7639098e","C25532","Code","2023-09-29","Inclusion Criteria","http://www.cdisc.org","Code_337"
"d05b99db-1162-4b08-91f9-7492f4b1305c","C25370","Code","2023-09-29","Exclusion Criteria","http://www.cdisc.org","Code_338"
"1255e29a-ea5f-427f-8a62-9ec4552a410f","C29848","Code","2023-09-29","Year","http://www.cdisc.org","Code_322"
"eee7271d-43b5-420d-927b-0ba69dfbaae1","C201357","Code","2023-09-29","Before","http://www.cdisc.org","Code_14"
"424ab215-4df0-4429-9404-43510f247e47","C201355","Code","2023-09-29","Start to Start","http://www.cdisc.org","Code_15"
"69a1d5dd-bb51-4022-884d-8a5041547764","C201357","Code","2023-09-29","Before","http://www.cdisc.org","Code_16"
"10e95c67-903f-4b50-b5a9-5eb534197955","C201355","Code","2023-09-29","Start to Start","http://www.cdisc.org","Code_17"
"ee9cb6df-66be-4593-b88d-8bdfb7e6fe20","C201358","Code","2023-09-29","Fixed Reference","http://www.cdisc.org","Code_19"
"ad65b603-a5be-4595-9143-40de14cbff28","C201355","Code","2023-09-29","Start to Start","http://www.cdisc.org","Code_20"
"bccb4e5b-7c18-43f2-aeea-09fbc69f9276","C201356","Code","2023-09-29","After","http://www.cdisc.org","Code_21"
"e9b5d67d-15d2-4c80-8899-efca7433c5b7","C201355","Code","2023-09-29","Start to Start","http://www.cdisc.org","Code_22"
"e8351a1e-5a5a-43ef-8e84-e92b3b556a5e","C201356","Code","2023-09-29","After","http://www.cdisc.org","Code_24"
"f9df7e9f-ea7c-455d-bdac-c45bcbd13513","C201355","Code","2023-09-29","Start to Start","http://www.cdisc.org","Code_25"
"3c9be4af-08f8-4eb5-9bf2-8ae424b3ce92","C201356","Code","2023-09-29","After","http://www.cdisc.org","Code_27"
"17a45ebe-ab34-455d-a25f-4173077dabbc","C201355","Code","2023-09-29","Start to Start","http://www.cdisc.org","Code_28"
"dbef1014-fb0e-412c-9117-61f3a1ef7b96","C201356","Code","2023-09-29","After","http://www.cdisc.org","Code_30"
"84ae0d8f-afeb-49c0-8b5c-797c262760d5","C201355","Code","2023-09-29","Start to Start","http://www.cdisc.org","Code_31"
"9bfa26d6-ed62-4114-b4b5-5a96dd903302","C201356","Code","2023-09-29","After","http://www.cdisc.org","Code_35"
"bf61b08d-5880-4746-a828-1201a3f8b450","C201355","Code","2023-09-29","Start to Start","http://www.cdisc.org","Code_36"
"ba9375ec-7a03-4df3-9aaa-0b7874b35126","C201356","Code","2023-09-29","After","http://www.cdisc.org","Code_40"
"7945b5dd-c8fe-4538-b851-ffda209ad940","C201355","Code","2023-09-29","Start to Start","http://www.cdisc.org","Code_41"
"e1653548-2ce0-4c8b-9bac-eecdcd724ee7","C201356","Code","2023-09-29","After","http://www.cdisc.org","Code_45"
"3cfe84a8-95c4-46ac-8fd8-c88ae1d88142","C201355","Code","2023-09-29","Start to Start","http://www.cdisc.org","Code_46"
"e521db3c-eab9-4ab3-a344-3434a99f98fd","C201356","Code","2023-09-29","After","http://www.cdisc.org","Code_50"
"e08a7f63-798c-407b-968a-282566d8a646","C201355","Code","2023-09-29","Start to Start","http://www.cdisc.org","Code_51"
"e55d4d66-642e-4735-9ca0-20f4fe1410bf","C201356","Code","2023-09-29","After","http://www.cdisc.org","Code_53"
"9624c325-1e67-4882-91ee-027818fd8aa3","C201355","Code","2023-09-29","Start to Start","http://www.cdisc.org","Code_54"
"40e6e172-5654-4aa5-9d36-3f7e23ee5703","C201356","Code","2023-09-29","After","http://www.cdisc.org","Code_33"
"d041fde4-2b46-4072-abdd-a9d55e2ae25b","C201355","Code","2023-09-29","Start to Start","http://www.cdisc.org","Code_34"
"1b516df4-9b00-4f42-8d6c-e2a49fc27763","C201356","Code","2023-09-29","After","http://www.cdisc.org","Code_38"
"3c17b2ef-187d-4c96-b98e-4b36da3915b0","C201355","Code","2023-09-29","Start to Start","http://www.cdisc.org","Code_39"
"cda98c80-b96f-4727-8dd7-eea7eda4876c","C201356","Code","2023-09-29","After","http://www.cdisc.org","Code_43"
"855953a4-7437-46a2-be90-00cea52c79b2","C201355","Code","2023-09-29","Start to Start","http://www.cdisc.org","Code_44"
"00e73ace-e47c-40bb-adfa-d4917a5034f6","C201356","Code","2023-09-29","After","http://www.cdisc.org","Code_48"
"0489e73c-febc-4bdc-a8b5-93c19cd7ca40","C201355","Code","2023-09-29","Start to Start","http://www.cdisc.org","Code_49"
"839988e4-3751-48f2-bef9-54b91d1b237f","C201358","Code","2023-09-29","Fixed Reference","http://www.cdisc.org","Code_56"
"48c60f1e-c507-4c7f-b2ad-5df51ddd46f8","C201355","Code","2023-09-29","Start to Start","http://www.cdisc.org","Code_57"
"c684e978-b0b4-4182-864e-608ad039795d","C201358","Code","2023-09-29","Fixed Reference","http://www.cdisc.org","Code_58"
"577b47e0-91eb-471b-b447-5a1458bc1855","C201355","Code","2023-09-29","Start to Start","http://www.cdisc.org","Code_59"
"633399bb-8f84-480d-a602-45e8198036f7","C201358","Code","2023-09-29","Fixed Reference","http://www.cdisc.org","Code_60"
"3d3b5464-3a37-4bb6-876c-0198b4a60b2c","C201355","Code","2023-09-29","Start to Start","http://www.cdisc.org","Code_61"
"72af8a1c-f24a-4906-ab23-357892f18b74","C201356","Code","2023-09-29","After","http://www.cdisc.org","Code_62"
"dcfc6121-292a-4918-942a-3e329e154f1c","C201355","Code","2023-09-29","Start to Start","http://www.cdisc.org","Code_63"
"bb018c20-5710-4181-a78f-03806bfe323d","C201356","Code","2023-09-29","After","http://www.cdisc.org","Code_64"
"e4e6d4eb-518f-4c00-bac9-296b7a395e13","C201353","Code","2023-09-29","End to Start","http://www.cdisc.org","Code_65"
"eecfa5e2-9fe4-49c3-b81d-062c3eed1aca","C201356","Code","2023-09-29","After","http://www.cdisc.org","Code_66"
"ecee574b-8bc4-47b0-bc2f-712ebce52afb","C201355","Code","2023-09-29","Start to Start","http://www.cdisc.org","Code_67"
"d606f4a0-0838-4cea-8dda-1a402d306743","C201356","Code","2023-09-29","After","http://www.cdisc.org","Code_68"
"9ebe813e-6ff0-4e9c-b958-68f2f3bc2d16","C201353","Code","2023-09-29","End to Start","http://www.cdisc.org","Code_69"
"c7ef2b5c-3aa7-4de1-817d-8361f6d0e659","C201356","Code","2023-09-29","After","http://www.cdisc.org","Code_70"
"25651a6f-1919-42b6-9c8b-164c185213d7","C201355","Code","2023-09-29","Start to Start","http://www.cdisc.org","Code_71"
"441f751c-775d-4b50-b044-4ad163ee6cc6","C70793","Code","2023-09-29","Clinical Study Sponsor","http://www.cdisc.org","Code_339"
"829e2ad8-0ff4-4a45-a03f-00e6cf3d1b64","GBR","Code","2020-08","United Kingdom of Great Britain and Northern Ireland","ISO 3166 1 alpha3","Code_340"
"f02727d9-0ba4-4b7b-ba16-0f84b61aaca6","C94108","Code","2023-09-29","Study Acronym","http://www.cdisc.org","Code_3"
"06e6f8dc-be2b-4c11-b7ee-27994fe95d44","C99905x1","Code","2023-09-29","Brief Study Title","http://www.cdisc.org","Code_5"
"085ff07b-1077-4cb7-8e79-aaf537b9624b","C99905x2","Code","2023-09-29","Official Study Title","http://www.cdisc.org","Code_6"
"eeba7cb3-a0da-4673-8f46-011f3dc888a1","C99905x3","Code","2023-09-29","Public Study Title","http://www.cdisc.org","Code_7"
"4df6591c-8254-4c09-9669-5f2f42b0683d","C25508","Code","2023-09-29","Final","http://www.cdisc.org","Code_8"
"85e2648c-b4b9-4c61-8cc0-c4db35d46d40","C99903x1","Code","2023-09-29","Protocol Effective Date","http://www.cdisc.org","Code_11"
"e323b306-d69c-4488-a0fc-ba62f750b636","C41129","Code","2023-09-29","Region","http://www.cdisc.org","Code_13"
"9792747f-43ef-4ebc-8205-ad60b8f21cd4","150","Code","2020-08","Europe","ISO 3166 1 alpha3","Code_12"
