"instanceType","uuid:ID","decode","codeSystemVersion","code","codeSystem","id"
"Code","e740c8cb-18b5-4db4-a586-e4ccea8f1f6f","Yes","2023-12-15","C49488","http://www.cdisc.org","Code_168"
"Code","afaea9a9-9c62-45f6-b370-25e6286d06e5","Disabling Adverse Event","2023-12-15","C113380","http://www.cdisc.org","Code_169"
"Code","d99be3d4-e10b-4b0c-9853-9a0bea6b5396","No","2023-12-15","C49487","http://www.cdisc.org","Code_170"
"Code","4c93944a-3e95-41d5-80de-5381b2fbc755","Yes","2023-12-15","C49488","http://www.cdisc.org","Code_171"
"Code","f06d8c49-547e-4902-afe7-a4bf664395db","Death Related to Adverse Event","2023-12-15","C48275","http://www.cdisc.org","Code_172"
"Code","bae2e767-0fdf-4459-8c8f-8303475e3022","No","2023-12-15","C49487","http://www.cdisc.org","Code_173"
"Code","6f266a1b-f02d-4ec1-9240-4e6a5ebd524f","Yes","2023-12-15","C49488","http://www.cdisc.org","Code_174"
"Code","824011b6-08c2-48d5-b87f-b330890c13e8","Adverse Event associated with Hospitalization","2023-12-15","C83052","http://www.cdisc.org","Code_175"
"Code","d8b51db2-25a8-414d-8676-36177cc7545e","No","2023-12-15","C49487","http://www.cdisc.org","Code_176"
"Code","696fc5b6-191e-4c11-9ee1-1783dca4b3ce","Yes","2023-12-15","C49488","http://www.cdisc.org","Code_177"
"Code","a3ee0e01-bafb-40a7-b533-26ceaf7aa4ec","Life Threatening Adverse Event","2023-12-15","C84266","http://www.cdisc.org","Code_178"
"Code","1922cb2f-f668-4ed6-bed6-f3b48753b41b","No","2023-12-15","C49487","http://www.cdisc.org","Code_179"
"Code","cc0be441-c686-4f02-9757-aa5724105a15","Yes","2023-12-15","C49488","http://www.cdisc.org","Code_180"
"Code","d0669735-8736-4b66-bfce-b9fe18e05f03","Adverse Event Occurred with Overdose","2023-12-15","C83214","http://www.cdisc.org","Code_181"
"Code","7a4946f0-a169-457a-b3ff-f02ecf7658f5","No","2023-12-15","C49487","http://www.cdisc.org","Code_182"
"Code","e6f47859-6179-4461-b01b-76146e7721cb","Yes","2023-12-15","C49488","http://www.cdisc.org","Code_183"
"Code","65b123b9-73c0-4a2e-97ef-41646a66a1d9","Adverse Event Associated with Serious Medical Event","2023-12-15","C83053","http://www.cdisc.org","Code_184"
"Code","ccd41ded-8681-4ce2-811c-f96f9edf5fc6","No","2023-12-15","C49487","http://www.cdisc.org","Code_185"
"Code","26712ad7-f0e9-4844-acb4-a4bc3c3386f7","Yes","2023-12-15","C49488","http://www.cdisc.org","Code_186"
"Code","d3978869-ca4d-49dc-8f3d-0415adc16f17","Adverse Event Concomitant Treatment","2023-12-15","C83199","http://www.cdisc.org","Code_187"
"Code","56f97856-b8cf-410c-a183-c792850aff0d","Adverse Event Start Date Time","2023-12-15","C83215","http://www.cdisc.org","Code_188"
"Code","fbdc82dd-12d9-44c7-95bc-d62d412c912f","Adverse Event End Date Time","2023-12-15","C83201","http://www.cdisc.org","Code_189"
"Code","3feac530-1040-4058-ab9b-7c17ec1cfdba","Solicited Adverse Event","2023-12-15","C179175","http://www.cdisc.org","Code_190"
"Code","2d074ef8-cef0-41d1-bf47-68825d90531c","SYSBP","2023-12-15","C25298","http://www.cdisc.org","Code_191"
"Code","98409763-df80-4fdd-9270-9598d084a939","Clinical Test Result","2023-12-15","C77140","http://www.cdisc.org","Code_192"
"Code","556ab9ef-6ee2-4338-a53a-a5815502f9b5","Unit of Pressure","2023-12-15","C49669","http://www.cdisc.org","Code_193"
"Code","57bff9e7-6c0b-4f60-84cf-07c6098cead9","Sitting","2023-12-15","C62122","http://www.cdisc.org","Code_194"
"Code","d0232ca1-52dc-4780-9e0b-368f6c95019e","Standing","2023-12-15","C62166","http://www.cdisc.org","Code_195"
"Code","b6d99777-1da6-49e4-a978-6d9d1a32c0b4","Supine Position","2023-12-15","C62167","http://www.cdisc.org","Code_196"
"Code","039c0aa9-d52e-450d-96ea-d7d0f5f8610c","Body Position","2023-12-15","C62164","http://www.cdisc.org","Code_197"
"Code","f90c47cf-89c2-4cc2-b5d6-b47259b3d0c6","Brachial Artery","2023-12-15","C12681","http://www.cdisc.org","Code_198"
"Code","93a284af-5dbe-48fc-a274-c5c6ff498429","Common Carotid Artery","2023-12-15","C12687","http://www.cdisc.org","Code_199"
"Code","3550820f-691a-4615-8f3f-2b2eb04b08e0","Dorsalis Pedis Artery","2023-12-15","C32478","http://www.cdisc.org","Code_200"
"Code","fc77634f-50b3-43c8-9503-887ca5cdaf98","Femoral Artery","2023-12-15","C12715","http://www.cdisc.org","Code_201"
"Code","fb781760-9105-482a-81b4-4e90ac428f74","Radial Artery","2023-12-15","C12838","http://www.cdisc.org","Code_202"
"Code","8c1c8d94-d74c-441d-9a94-6d3e40808974","Anatomic Site","2023-12-15","C13717","http://www.cdisc.org","Code_203"
"Code","61827951-6a41-48e9-b7dc-bdef3093cec4","Left","2023-12-15","C25229","http://www.cdisc.org","Code_204"
"Code","87535d00-6e49-4d1b-a417-8881fc31059c","Right","2023-12-15","C25228","http://www.cdisc.org","Code_205"
"Code","5bf869b9-2b55-4534-9b8d-51bb1cb49ebf","Laterality","2023-12-15","C25185","http://www.cdisc.org","Code_206"
"Code","7e607858-dd19-4317-9a58-463abbe6dcb7","SYSBP","2023-12-15","C25298","http://www.cdisc.org","Code_207"
"Code","10436a63-cb07-4ae2-a042-ef3b181dcb31","DIABP","2023-12-15","C25299","http://www.cdisc.org","Code_208"
"Code","29e908ae-4cec-4822-b467-0880ff0dd3a0","Clinical Test Result","2023-12-15","C77140","http://www.cdisc.org","Code_209"
"Code","9a879282-29a3-48ba-bee9-8e1dfadc1f16","Unit of Pressure","2023-12-15","C49669","http://www.cdisc.org","Code_210"
"Code","67a9ddd6-3d92-49a4-8240-a1be0fc4c09e","Sitting","2023-12-15","C62122","http://www.cdisc.org","Code_211"
"Code","01440c34-5f70-441c-addc-23ed868f1d2b","Standing","2023-12-15","C62166","http://www.cdisc.org","Code_212"
"Code","57c2dfce-88ab-4bc0-a83d-cd8b791ff8b4","Supine Position","2023-12-15","C62167","http://www.cdisc.org","Code_213"
"Code","77ed88c9-7d95-4110-86b5-8b08cb2d6c8a","Body Position","2023-12-15","C62164","http://www.cdisc.org","Code_214"
"Code","868bd51f-ea7a-4ed6-ac3a-a512d1558618","Brachial Artery","2023-12-15","C12681","http://www.cdisc.org","Code_215"
"Code","a220c32a-aca6-4eb3-b1a2-5f771136e87d","Common Carotid Artery","2023-12-15","C12687","http://www.cdisc.org","Code_216"
"Code","57f89511-c761-437e-b8af-4a4521bae8be","Dorsalis Pedis Artery","2023-12-15","C32478","http://www.cdisc.org","Code_217"
"Code","9e840b85-ae08-4eb9-88d2-ff290d0d8d20","Femoral Artery","2023-12-15","C12715","http://www.cdisc.org","Code_218"
"Code","c896b37c-fd1e-40ec-b007-17a2aa798f68","Radial Artery","2023-12-15","C12838","http://www.cdisc.org","Code_219"
"Code","13bb3fc0-e3c0-4151-a7b7-0bb70cc450ca","Anatomic Site","2023-12-15","C13717","http://www.cdisc.org","Code_220"
"Code","ae7d751b-2fb7-4393-bd2d-99f3a610f105","Left","2023-12-15","C25229","http://www.cdisc.org","Code_221"
"Code","d9d4cc0e-0714-4ce1-96e3-28df5f01de1c","Right","2023-12-15","C25228","http://www.cdisc.org","Code_222"
"Code","401ffa9a-8570-4b22-ab68-1532071fe739","Laterality","2023-12-15","C25185","http://www.cdisc.org","Code_223"
"Code","a6b4f81c-73b8-45b1-a47f-fd4f1c216976","DIABP","2023-12-15","C25299","http://www.cdisc.org","Code_224"
"Code","fcf92b11-36fc-4ad6-ba0b-7c53cb186d02","TEMP","2023-12-15","C174446","http://www.cdisc.org","Code_225"
"Code","eedf4196-c627-4f0a-a221-a7bb0eddbfc7","Clinical Test Result","2023-12-15","C77140","http://www.cdisc.org","Code_226"
"Code","35a1d9e5-2ca2-4173-9a11-5d4f05643af2","Degree Celsius","2023-12-15","C42559","http://www.cdisc.org","Code_227"
"Code","6f620515-1f96-4bef-bc72-ad43a943dafa","Degree Fahrenheit","2023-12-15","C44277","http://www.cdisc.org","Code_228"
"Code","312d866c-3f04-404c-9c07-0e41303a0d93","Kelvin","2023-12-15","C42537","http://www.cdisc.org","Code_229"
"Code","c7ff99c8-75be-43ee-aeba-8ed895675384","Unit of Temperature","2023-12-15","C44276","http://www.cdisc.org","Code_230"
"Code","eb994db0-cf9d-4304-904a-517061fb3d99","Axilla","2023-12-15","C12674","http://www.cdisc.org","Code_231"
"Code","dccd058d-d551-4549-9a86-c9c42f3aea2f","Ear","2023-12-15","C12394","http://www.cdisc.org","Code_232"
"Code","608e9b08-b0ed-4148-8170-27ac66e7ae13","Forehead","2023-12-15","C89803","http://www.cdisc.org","Code_233"
"Code","54b3b8e6-f322-4142-9e26-a862d25a5991","Oral Cavity","2023-12-15","C12421","http://www.cdisc.org","Code_234"
"Code","bf5f2ec5-f715-404f-bd30-b88eec9be19a","Rectum","2023-12-15","C12390","http://www.cdisc.org","Code_235"
"Code","1cc57bdb-4828-4a60-a81a-86d742b371a5","Anatomic Site","2023-12-15","C13717","http://www.cdisc.org","Code_236"
"Code","7a38ce13-8f58-4e5d-ac64-6b858d0b58e9","TEMP","2023-12-15","C174446","http://www.cdisc.org","Code_237"
"Code","5cc6380d-81a6-430e-8ea2-1920808b04e6","WEIGHT","2023-12-15","C25208","http://www.cdisc.org","Code_238"
"Code","02c0b301-ab6e-4c26-beed-97f803f9a169","Clinical Test Result","2023-12-15","C77140","http://www.cdisc.org","Code_239"
"Code","ec256410-aece-46e2-9cf0-f5bf8af0b285","Pound","2023-12-15","C48531","http://www.cdisc.org","Code_240"
"Code","895c9a47-a9f5-4170-9969-15ac9bf84b3f","Gram","2023-12-15","C48155","http://www.cdisc.org","Code_241"
"Code","3116a064-90b4-45c6-b2b7-f2000e5752eb","Kilogram","2023-12-15","C28252","http://www.cdisc.org","Code_242"
"Code","7bd10583-baf3-43c6-b4fe-0ce9871642cc","Unit of Weight","2023-12-15","C48208","http://www.cdisc.org","Code_243"
"Code","9d8f8812-bd0f-4000-849f-94856f89c04d","WEIGHT","2023-12-15","C25208","http://www.cdisc.org","Code_244"
"Code","cfa81703-9c56-43bc-9b74-cb4416b03721","HEIGHT","2023-12-15","C25347","http://www.cdisc.org","Code_245"
"Code","5464c325-b09e-4dd8-9643-1269b3366edc","Clinical Test Result","2023-12-15","C77140","http://www.cdisc.org","Code_246"
"Code","68dbf59c-6047-42d4-bf64-51d6fdd66d7d","Centimeter","2023-12-15","C49668","http://www.cdisc.org","Code_247"
"Code","0747a80b-efbb-491b-bd95-63af2bf92ed5","Inch","2023-12-15","C48500","http://www.cdisc.org","Code_248"
"Code","3e275690-85ff-41c8-a58d-414869703e54","Meter","2023-12-15","C41139","http://www.cdisc.org","Code_249"
"Code","5144ba0e-2fb3-4260-80e1-b2772607689c","Unit of Height","2023-12-15","C168688","http://www.cdisc.org","Code_250"
"Code","558a1558-0651-4f10-a8fc-f37003429bf0","HEIGHT","2023-12-15","C25347","http://www.cdisc.org","Code_251"
"Code","eb59c680-f0fa-40eb-b4f8-27d640b7a01d","ALT","2023-12-15","C64433","http://www.cdisc.org","Code_252"
"Code","8b1a3de8-5d3b-4875-943f-9c8c54d2d159","Laboratory Test Result","2023-12-15","C36292","http://www.cdisc.org","Code_253"
"Code","ad265e79-235a-41f4-9a76-8e4cbd74f7b3","Unit per Liter","2023-12-15","C67456","http://www.cdisc.org","Code_254"
"Code","b360b76f-ecec-4ddc-9dba-e11b317d8242","Microkatal per Liter","2023-12-15","C67397","http://www.cdisc.org","Code_255"
"Code","b94d9d37-7172-44da-b4ab-81ae270ff218","International Unit per Liter","2023-12-15","C67376","http://www.cdisc.org","Code_256"
"Code","6a0817d1-4ffb-4ac5-9eac-2fc12037de9f","Nanokatal per Liter","2023-12-15","C70510","http://www.cdisc.org","Code_257"
"Code","421cecee-e48b-48ef-a42f-82340a7cd668","Unit of Catalytic Activity Concentration","2023-12-15","C67365","http://www.cdisc.org","Code_258"
"Code","002477f1-0717-43a5-a7c5-644d3e3d7768","Biospecimen Type","2023-12-15","C70713","http://www.cdisc.org","Code_259"
"Code","c6c61815-294f-49cc-9e25-3a9ecefbc2d4","No","2023-12-15","C49487","http://www.cdisc.org","Code_260"
"Code","f081e73c-acff-4014-8703-802e0ea84777","Yes","2023-12-15","C49488","http://www.cdisc.org","Code_261"
"Code","ce6d61a2-5421-4362-a226-26dbdc1cf293","Laboratory Test Fasting Status","2023-12-15","C83309","http://www.cdisc.org","Code_262"
"Code","96413cd6-41da-4156-8882-180106e24d5b","ALT","2023-12-15","C64433","http://www.cdisc.org","Code_263"
"Code","01c5352d-d58f-4d70-bb62-58263eb5c3e1","ALB","2023-12-15","C64431","http://www.cdisc.org","Code_264"
"Code","4b8bb409-df7f-4856-8d2d-094c105962db","Laboratory Test Result","2023-12-15","C36292","http://www.cdisc.org","Code_265"
"Code","2a483bbf-5e7a-4574-af38-f879139ea9b7","Biospecimen Type","2023-12-15","C70713","http://www.cdisc.org","Code_266"
"Code","ae25f253-8e4c-403c-8ee0-a37e48449216","No","2023-12-15","C49487","http://www.cdisc.org","Code_267"
"Code","eaa3ec8e-13af-4453-be5c-5c15dd62740f","Yes","2023-12-15","C49488","http://www.cdisc.org","Code_268"
"Code","8c366994-e8b3-482e-aac1-ff6fc694e795","Laboratory Test Fasting Status","2023-12-15","C83309","http://www.cdisc.org","Code_269"
"Code","faa6477a-7d86-4e75-b430-98e15a27d6f6","ALB","2023-12-15","C64431","http://www.cdisc.org","Code_270"
"Code","1f40c382-fa9f-4fbe-b0a3-a9da6b914deb","ALP","2023-12-15","C64432","http://www.cdisc.org","Code_271"
"Code","6ad7e999-688e-42d8-91b5-0f1228d1b983","Laboratory Test Result","2023-12-15","C36292","http://www.cdisc.org","Code_272"
"Code","0086c4c9-ab20-40da-9c88-9151e34bbd6e","Unit per Liter","2023-12-15","C67456","http://www.cdisc.org","Code_273"
"Code","df902bf2-0bc2-4520-ad3f-c54063cf43bd","Microkatal per Liter","2023-12-15","C67397","http://www.cdisc.org","Code_274"
"Code","0ba823b1-11e4-49f4-aa6d-ad85b1e5c6ff","International Unit per Liter","2023-12-15","C67376","http://www.cdisc.org","Code_275"
"Code","7bbd6b18-c380-4082-aa39-9aef2baea780","Unit of Catalytic Activity Concentration","2023-12-15","C67365","http://www.cdisc.org","Code_276"
"Code","5ab6e802-f1f2-4511-8c4b-583582a334f4","Biospecimen Type","2023-12-15","C70713","http://www.cdisc.org","Code_277"
"Code","34a1254f-6550-448d-9d76-daeb7d83a4bb","No","2023-12-15","C49487","http://www.cdisc.org","Code_278"
"Code","f2ee399d-2b28-4ce5-acf8-929aa699ff91","Yes","2023-12-15","C49488","http://www.cdisc.org","Code_279"
"Code","f56f1c3f-65d6-44cd-850e-9ffc6ca96b57","Laboratory Test Fasting Status","2023-12-15","C83309","http://www.cdisc.org","Code_280"
"Code","c6ab9ecc-081a-4fe7-bc0c-20f64ae0d792","ALP","2023-12-15","C64432","http://www.cdisc.org","Code_281"
"Code","07f66d75-6b17-419d-ad11-566b75874a9f","AST","2023-12-15","C64467","http://www.cdisc.org","Code_282"
"Code","ec9f612c-232d-48e5-a337-1f5a8c69eb6d","Laboratory Test Result","2023-12-15","C36292","http://www.cdisc.org","Code_283"
"Code","d152263a-0988-428a-aba3-de81743eb06c","Unit per Liter","2023-12-15","C67456","http://www.cdisc.org","Code_284"
"Code","5d8416c7-f6e8-4cca-86ac-d213fad080a0","Microkatal per Liter","2023-12-15","C67397","http://www.cdisc.org","Code_285"
"Code","48f65830-ee35-468e-8747-25bdc5fdca83","International Unit per Liter","2023-12-15","C67376","http://www.cdisc.org","Code_286"
"Code","c16968e5-4f32-4f7f-80ff-2ca91b582010","Unit of Catalytic Activity Concentration","2023-12-15","C67365","http://www.cdisc.org","Code_287"
"Code","e3e14056-b447-4fcb-8dd0-35fb3c4ee569","Biospecimen Type","2023-12-15","C70713","http://www.cdisc.org","Code_288"
"Code","ce999ea0-3879-413d-a1ab-106afc020685","No","2023-12-15","C49487","http://www.cdisc.org","Code_289"
"Code","ebf924ad-2e98-48d5-8821-2678876bce68","Yes","2023-12-15","C49488","http://www.cdisc.org","Code_290"
"Code","19182b92-310d-4dbd-a3b0-e47ab8c6d161","Laboratory Test Fasting Status","2023-12-15","C83309","http://www.cdisc.org","Code_291"
"Code","3816d6ed-a82e-4c3f-b3f2-7e4933454c2e","AST","2023-12-15","C64467","http://www.cdisc.org","Code_292"
"Code","4193cdb7-b585-4ef9-9a82-6ce05365ea95","CREAT","2023-12-15","C64547","http://www.cdisc.org","Code_293"
"Code","4ac1458c-d9cd-4b73-9f59-4173cb7eb2dc","Laboratory Test Result","2023-12-15","C36292","http://www.cdisc.org","Code_294"
"Code","77db4289-ee2d-4795-83a2-63a73af5c49f","Milligram per Deciliter","2023-12-15","C67015","http://www.cdisc.org","Code_295"
"Code","488c5475-d32c-4ac3-8558-3d32b7568103","Microgram per Milliliter","2023-12-15","C64572","http://www.cdisc.org","Code_296"
"Code","562777ad-972f-4723-86db-7fb6bd6a8e07","Millimole per Liter","2023-12-15","C64387","http://www.cdisc.org","Code_297"
"Code","458b0cba-4f39-4b4a-a872-997429f959b0","Micromole per Liter","2023-12-15","C48508","http://www.cdisc.org","Code_298"
"Code","bac7a44c-c66e-4c76-a7f2-ea9c94208581","Unit of Concentration","2023-12-15","C48207","http://www.cdisc.org","Code_299"
"Code","509ece08-af24-4c70-85cf-892fb4844bb8","Biospecimen Type","2023-12-15","C70713","http://www.cdisc.org","Code_300"
"Code","73ac98ed-062f-469a-8658-df3f7fa3cb88","No","2023-12-15","C49487","http://www.cdisc.org","Code_301"
"Code","d43326fd-74b5-4a67-91ee-94851f308feb","Yes","2023-12-15","C49488","http://www.cdisc.org","Code_302"
"Code","a0986a4a-d1fa-4366-9f04-0821426c9067","Laboratory Test Fasting Status","2023-12-15","C83309","http://www.cdisc.org","Code_303"
"Code","03fcceee-3ea8-4991-bb4f-c74fbe2eb959","CREAT","2023-12-15","C64547","http://www.cdisc.org","Code_304"
"Code","ba20dc19-c1d7-4707-8717-764a9cb85835","K","2023-12-15","C64853","http://www.cdisc.org","Code_305"
"Code","07c4eeef-6734-4f42-b085-f6e10e3f4860","Laboratory Test Result","2023-12-15","C36292","http://www.cdisc.org","Code_306"
"Code","72a6d76d-35b7-420f-a635-86a98ff7ddbb","Milliequivalent per Liter","2023-12-15","C67474","http://www.cdisc.org","Code_307"
"Code","8843f27b-44a5-416f-b27b-59d741a0acac","Milliequivalent per Deciliter","2023-12-15","C67473","http://www.cdisc.org","Code_308"
"Code","98417d6d-2ade-4881-b160-b2d5788dd006","Millimole per Liter","2023-12-15","C64387","http://www.cdisc.org","Code_309"
"Code","82db7215-7473-4156-9a28-8b5cd69ea3da","Molarity Unit","2023-12-15","C64567","http://www.cdisc.org","Code_310"
"Code","fb2fd988-57f1-4790-bd79-b8fe5bc3df74","Biospecimen Type","2023-12-15","C70713","http://www.cdisc.org","Code_311"
"Code","c44db179-21c1-4113-a8f6-da98a2adcd65","No","2023-12-15","C49487","http://www.cdisc.org","Code_312"
"Code","c6ebc43a-c120-4bc1-a848-349f46a190b8","Yes","2023-12-15","C49488","http://www.cdisc.org","Code_313"
"Code","e204dc8b-9d22-4208-912a-8bb64e4cbe6d","Laboratory Test Fasting Status","2023-12-15","C83309","http://www.cdisc.org","Code_314"
"Code","5e613ba2-03d3-43d9-b654-1751e0d544d4","K","2023-12-15","C64853","http://www.cdisc.org","Code_315"
"Code","8bcd0df0-b7cb-42b7-8162-114a75e08c48","SODIUM","2023-12-15","C64809","http://www.cdisc.org","Code_316"
"Code","1aac0304-55df-4700-a329-08694b828a40","Laboratory Test Result","2023-12-15","C36292","http://www.cdisc.org","Code_317"
"Code","2799e1c9-2a4c-48d8-871e-1c0782922d1e","Milliequivalent per Liter","2023-12-15","C67474","http://www.cdisc.org","Code_318"
"Code","0acb048b-3dce-4e72-933c-ae670287decb","Milliequivalent per Deciliter","2023-12-15","C67473","http://www.cdisc.org","Code_319"
"Code","3acf0dc0-86f8-4109-8b0c-b6f14fd5624d","Millimole per Liter","2023-12-15","C64387","http://www.cdisc.org","Code_320"
"Code","a5b08da6-d267-4436-8131-5eb36d868ae6","Molarity Unit","2023-12-15","C64567","http://www.cdisc.org","Code_321"
"Code","44dd5f58-c705-4e19-a889-5b358a0da438","Biospecimen Type","2023-12-15","C70713","http://www.cdisc.org","Code_322"
"Code","12105788-b5e1-4b0d-b4ed-236f46bdbfb7","No","2023-12-15","C49487","http://www.cdisc.org","Code_323"
"Code","c0f649fd-1c78-4fbb-9448-c73080e8ad17","Yes","2023-12-15","C49488","http://www.cdisc.org","Code_324"
"Code","3190c8f5-1259-4210-8a01-cce4de52caa7","Laboratory Test Fasting Status","2023-12-15","C83309","http://www.cdisc.org","Code_325"
"Code","af31def4-f9de-4235-a1df-d9751f3a002a","SODIUM","2023-12-15","C64809","http://www.cdisc.org","Code_326"
"Code","70a0bbf4-0a42-440f-a0c5-527860b92712","SYSBP","2023-12-15","C25298","http://www.cdisc.org","Code_327"
"Code","effcabf1-9a80-4af2-9252-7ed6ee2cb848","Clinical Test Result","2023-12-15","C77140","http://www.cdisc.org","Code_328"
"Code","3ea751ed-9ed2-46df-987b-33b6ca2afb26","Unit of Pressure","2023-12-15","C49669","http://www.cdisc.org","Code_329"
"Code","d4922a1b-bfdf-4672-b2bb-f8b840c613f3","Sitting","2023-12-15","C62122","http://www.cdisc.org","Code_330"
"Code","244eea85-17c5-4ec3-bfd5-896c42d17afc","Standing","2023-12-15","C62166","http://www.cdisc.org","Code_331"
"Code","bd68a7a9-9f40-469e-aead-d31234f3b41d","Supine Position","2023-12-15","C62167","http://www.cdisc.org","Code_332"
"Code","b7c8e51f-464b-4a00-959a-28af2d9aeabd","Body Position","2023-12-15","C62164","http://www.cdisc.org","Code_333"
"Code","663c98bd-d03c-47d5-b222-2a4c6322524b","Brachial Artery","2023-12-15","C12681","http://www.cdisc.org","Code_334"
"Code","bc45b60f-dc86-4a85-a5d1-f61000daba29","Common Carotid Artery","2023-12-15","C12687","http://www.cdisc.org","Code_335"
"Code","88c100ff-b3bd-4d00-99d9-71c6e7003fa5","Dorsalis Pedis Artery","2023-12-15","C32478","http://www.cdisc.org","Code_336"
"Code","c11d6b21-40fe-42fa-81a1-36dff11da8b0","Femoral Artery","2023-12-15","C12715","http://www.cdisc.org","Code_337"
"Code","5fb2b227-8651-4c93-8a47-1ce4e11ab52e","Radial Artery","2023-12-15","C12838","http://www.cdisc.org","Code_338"
"Code","112eb998-2b5f-416e-80b0-e459925a3728","Anatomic Site","2023-12-15","C13717","http://www.cdisc.org","Code_339"
"Code","49dc54c0-86ac-48d7-a5df-36935934680c","Left","2023-12-15","C25229","http://www.cdisc.org","Code_340"
"Code","bb40b8c2-f1d3-44ac-b42e-0d4505129e0c","Right","2023-12-15","C25228","http://www.cdisc.org","Code_341"
"Code","e6457b16-0e65-443d-a0c6-415c80c7ad80","Laterality","2023-12-15","C25185","http://www.cdisc.org","Code_342"
"Code","ebff3336-1ffb-4844-9022-5bc2034f69a1","SYSBP","2023-12-15","C25298","http://www.cdisc.org","Code_343"
"Code","acd11e6a-37cc-45a7-847c-046049a5aa6a","DIABP","2023-12-15","C25299","http://www.cdisc.org","Code_344"
"Code","fb5459c5-9257-4a9e-91db-2c6cf7ac4c41","Clinical Test Result","2023-12-15","C77140","http://www.cdisc.org","Code_345"
"Code","44a71978-38e0-486d-9b0b-b077a7d94811","Unit of Pressure","2023-12-15","C49669","http://www.cdisc.org","Code_346"
"Code","ce12f05d-a354-4f1e-84e9-e264d3eef9ae","Sitting","2023-12-15","C62122","http://www.cdisc.org","Code_347"
"Code","3eea5b25-0b34-4b55-b99f-77ccee1a62ed","Standing","2023-12-15","C62166","http://www.cdisc.org","Code_348"
"Code","d8b33a89-0839-4044-a067-72c109f13569","Supine Position","2023-12-15","C62167","http://www.cdisc.org","Code_349"
"Code","3f5723d1-d3e3-4696-9e85-a900cdaf8121","Body Position","2023-12-15","C62164","http://www.cdisc.org","Code_350"
"Code","4f1985de-73f9-49f9-ae19-c258a3b75533","Brachial Artery","2023-12-15","C12681","http://www.cdisc.org","Code_351"
"Code","287767c4-fbc0-4994-8be7-238f4a57c034","Common Carotid Artery","2023-12-15","C12687","http://www.cdisc.org","Code_352"
"Code","ea4d92e6-32f8-4436-a451-2b1974ab735b","Dorsalis Pedis Artery","2023-12-15","C32478","http://www.cdisc.org","Code_353"
"Code","e03d584b-3c50-4c73-b3c7-74076b4841d4","Femoral Artery","2023-12-15","C12715","http://www.cdisc.org","Code_354"
"Code","0447d31f-6789-44eb-af04-e5e171212d74","Radial Artery","2023-12-15","C12838","http://www.cdisc.org","Code_355"
"Code","b06c2c08-3686-49a7-b686-e1554df3d7ff","Anatomic Site","2023-12-15","C13717","http://www.cdisc.org","Code_356"
"Code","fbb97f9b-72c0-4fef-94d3-7dc3b002d66e","Left","2023-12-15","C25229","http://www.cdisc.org","Code_357"
"Code","1ce2ca4e-ab48-4cbc-9c3f-5b36c5d861e6","Right","2023-12-15","C25228","http://www.cdisc.org","Code_358"
"Code","8ee30658-a4ad-4882-b783-31a971ec0fc2","Laterality","2023-12-15","C25185","http://www.cdisc.org","Code_359"
"Code","f39f870b-598c-4806-a6b6-727fb30b2411","DIABP","2023-12-15","C25299","http://www.cdisc.org","Code_360"
"Code","3c495610-648b-4edf-91f2-5f71165c9826","HR","2023-12-15","C49677","http://www.cdisc.org","Code_361"
"Code","f48c49bb-cad7-4926-bbd9-3583840f1540","Clinical Test Result","2023-12-15","C77140","http://www.cdisc.org","Code_362"
"Code","4d4df503-5b19-4e5d-b8c2-2ac634e62828","Count per Minute","2023-12-15","C73688","http://www.cdisc.org","Code_363"
"Code","73f18218-7ef6-46b3-a249-981ab00f863a","Sitting","2023-12-15","C62122","http://www.cdisc.org","Code_364"
"Code","9d4ab41e-7deb-4d90-bcb8-4b4f2d27ad9c","Standing","2023-12-15","C62166","http://www.cdisc.org","Code_365"
"Code","02dd919e-aa45-48ca-b9aa-d293a14cf3fd","Supine Position","2023-12-15","C62167","http://www.cdisc.org","Code_366"
"Code","23b02e9f-4f15-4836-ac2a-6a4aad47b885","Body Position","2023-12-15","C62164","http://www.cdisc.org","Code_367"
"Code","20405225-42d1-4ccd-b649-203b7055f1a5","Brachial Artery","2023-12-15","C12681","http://www.cdisc.org","Code_368"
"Code","e530fe47-29d9-4ea0-b249-5c976f49dd42","Common Carotid Artery","2023-12-15","C12687","http://www.cdisc.org","Code_369"
"Code","6aab7c3b-c692-444c-9bf0-58d1957c5f14","Dorsalis Pedis Artery","2023-12-15","C32478","http://www.cdisc.org","Code_370"
"Code","f6d151ee-dac9-4680-adcc-d1428ef7806e","Femoral Artery","2023-12-15","C12715","http://www.cdisc.org","Code_371"
"Code","b40e002c-07d4-43c0-8769-31812de2f310","Radial Artery","2023-12-15","C12838","http://www.cdisc.org","Code_372"
"Code","3f7fc059-7548-477d-8c3d-581f39d03746","Anatomic Site","2023-12-15","C13717","http://www.cdisc.org","Code_373"
"Code","6934a9c9-60dc-4233-84a3-ea58135eb99e","Left","2023-12-15","C25229","http://www.cdisc.org","Code_374"
"Code","38c7c9bf-d0e5-4de7-9c97-fb3e2586e546","Right","2023-12-15","C25228","http://www.cdisc.org","Code_375"
"Code","d06665d2-e738-4fea-9bdf-7c8c069de356","Laterality","2023-12-15","C25185","http://www.cdisc.org","Code_376"
"Code","cea968b1-424f-453f-98cc-e22bb73baa73","HR","2023-12-15","C49677","http://www.cdisc.org","Code_377"
