"codeSystem","code","uuid:ID","codeSystemVersion","decode","instanceType","id"
"http://www.cdisc.org","C113380","036c99e8-e9eb-49b8-bb12-a10ee31ce673","2023-12-15","Disabling Adverse Event","Code","Code_169"
"http://www.cdisc.org","C49487","238599bf-88f7-48b8-bebc-896d7fdf7920","2023-12-15","No","Code","Code_170"
"http://www.cdisc.org","C49488","111efa23-d9db-49ce-8663-5afd7cc08088","2023-12-15","Yes","Code","Code_171"
"http://www.cdisc.org","C48275","a4ddf2f4-c8e1-4ad3-bdbb-0ace9b13e402","2023-12-15","Death Related to Adverse Event","Code","Code_172"
"http://www.cdisc.org","C49487","0f0c755a-2ffb-476d-ac9c-5c6446f575b0","2023-12-15","No","Code","Code_173"
"http://www.cdisc.org","C49488","b5e4d999-79ab-4556-a325-fc07d6545716","2023-12-15","Yes","Code","Code_174"
"http://www.cdisc.org","C83052","21997c54-55fe-4f5c-9016-606d65ce546d","2023-12-15","Adverse Event associated with Hospitalization","Code","Code_175"
"http://www.cdisc.org","C49487","96ae3dfd-ebb0-47be-aa10-e375bd90d2b1","2023-12-15","No","Code","Code_176"
"http://www.cdisc.org","C49488","cbeae611-65bd-4a68-bdc4-8a1f2d077ea0","2023-12-15","Yes","Code","Code_177"
"http://www.cdisc.org","C84266","2428d1ee-2d51-4af8-a9b2-58b9e15b87a3","2023-12-15","Life Threatening Adverse Event","Code","Code_178"
"http://www.cdisc.org","C49487","63d4fe63-c219-42ea-b364-a0ac6e1eb4d6","2023-12-15","No","Code","Code_179"
"http://www.cdisc.org","C49488","1045ac46-b273-44e2-a393-e16320862d6c","2023-12-15","Yes","Code","Code_180"
"http://www.cdisc.org","C83214","7f842eec-655d-4531-89ce-4c4a69ad1f81","2023-12-15","Adverse Event Occurred with Overdose","Code","Code_181"
"http://www.cdisc.org","C49487","79503611-9aac-4e6a-8fbe-e2c207cc5277","2023-12-15","No","Code","Code_182"
"http://www.cdisc.org","C49488","b256faea-24a7-4230-9956-06727307d03d","2023-12-15","Yes","Code","Code_183"
"http://www.cdisc.org","C83053","3b2d5e24-12ee-43aa-9749-a72e2122b1f7","2023-12-15","Adverse Event Associated with Serious Medical Event","Code","Code_184"
"http://www.cdisc.org","C49487","16b40193-10e1-4b4a-8a8e-025d02135a73","2023-12-15","No","Code","Code_185"
"http://www.cdisc.org","C49488","30ca1987-0c2a-4e7e-9c21-1cc25d5c66d3","2023-12-15","Yes","Code","Code_186"
"http://www.cdisc.org","C83199","ed109f39-f5b3-42b8-9f3b-c481098a3b4d","2023-12-15","Adverse Event Concomitant Treatment","Code","Code_187"
"http://www.cdisc.org","C83215","4cda35e1-55b8-454f-8daa-7ac3ca1014b1","2023-12-15","Adverse Event Start Date Time","Code","Code_188"
"http://www.cdisc.org","C83201","4f93fb51-10b2-4763-babd-1f81d8cec6d7","2023-12-15","Adverse Event End Date Time","Code","Code_189"
"http://www.cdisc.org","C179175","7e96d753-2e37-49af-8d10-7d32e86c8872","2023-12-15","Solicited Adverse Event","Code","Code_190"
"http://www.cdisc.org","C25298","bb8961e6-b6c2-41e7-9cdd-ac4a55f1b115","2023-12-15","SYSBP","Code","Code_191"
"http://www.cdisc.org","C77140","b7bfa112-347c-48fb-acc3-3be351196b3f","2023-12-15","Clinical Test Result","Code","Code_192"
"http://www.cdisc.org","C49669","2d8b1a67-aa15-4ba4-ba8e-2c9fe8151014","2023-12-15","Unit of Pressure","Code","Code_193"
"http://www.cdisc.org","C62122","90519c08-8bc2-407d-86ef-1c46ccdc0f98","2023-12-15","Sitting","Code","Code_194"
"http://www.cdisc.org","C62166","08e755ef-f03c-467c-a618-2cc52aa5b250","2023-12-15","Standing","Code","Code_195"
"http://www.cdisc.org","C62167","aa5edb95-b930-42c1-a2cc-5b639b182b36","2023-12-15","Supine Position","Code","Code_196"
"http://www.cdisc.org","C62164","f5c76f4d-6063-4ed8-bdd5-c4535930eaec","2023-12-15","Body Position","Code","Code_197"
"http://www.cdisc.org","C12681","cd027d75-1c83-4121-ba5d-e4e80346e2a3","2023-12-15","Brachial Artery","Code","Code_198"
"http://www.cdisc.org","C12687","2619ce6e-81d6-43ab-b774-93d0b91a9bd5","2023-12-15","Common Carotid Artery","Code","Code_199"
"http://www.cdisc.org","C32478","b7b18eca-831e-4e66-b74a-4e59ba1f86e0","2023-12-15","Dorsalis Pedis Artery","Code","Code_200"
"http://www.cdisc.org","C12715","8d44f5d1-80bc-489f-a9bb-426ab2b3f1e3","2023-12-15","Femoral Artery","Code","Code_201"
"http://www.cdisc.org","C12838","d3460049-6fba-4dfd-a988-56b31b6ca965","2023-12-15","Radial Artery","Code","Code_202"
"http://www.cdisc.org","C13717","8fb5311d-a5d7-4251-9fd6-d1e289016917","2023-12-15","Anatomic Site","Code","Code_203"
"http://www.cdisc.org","C25229","bc8d1e8b-4328-426b-b5d0-2c19029db93b","2023-12-15","Left","Code","Code_204"
"http://www.cdisc.org","C25228","3e0e121a-53d8-4716-acfa-db2ffba6914d","2023-12-15","Right","Code","Code_205"
"http://www.cdisc.org","C25185","3c36a63a-f85d-438e-a879-2171e4300e20","2023-12-15","Laterality","Code","Code_206"
"http://www.cdisc.org","C25298","1b5d9e30-e961-4575-820e-625353c11675","2023-12-15","SYSBP","Code","Code_207"
"http://www.cdisc.org","C25299","f3988213-528e-4c14-8e09-082883862f83","2023-12-15","DIABP","Code","Code_208"
"http://www.cdisc.org","C77140","33693dd8-d99b-4fb3-90fc-a82330040b1f","2023-12-15","Clinical Test Result","Code","Code_209"
"http://www.cdisc.org","C49669","bb091de6-d624-48af-a989-028d2342e7f9","2023-12-15","Unit of Pressure","Code","Code_210"
"http://www.cdisc.org","C62122","8578a007-02fb-4cd0-828e-ef1009092974","2023-12-15","Sitting","Code","Code_211"
"http://www.cdisc.org","C62166","cd5c84ca-8f93-41b1-bc14-38314162cc6c","2023-12-15","Standing","Code","Code_212"
"http://www.cdisc.org","C62167","b2854107-def2-4474-b3f6-345baa4a2b99","2023-12-15","Supine Position","Code","Code_213"
"http://www.cdisc.org","C62164","70a040ce-6acd-4fd2-9da5-4c0323e954e8","2023-12-15","Body Position","Code","Code_214"
"http://www.cdisc.org","C12681","a59a1ce0-91ef-4688-af35-4269fb7e5445","2023-12-15","Brachial Artery","Code","Code_215"
"http://www.cdisc.org","C12687","f475e3a4-9e1e-46ff-a7aa-da78a85f48fe","2023-12-15","Common Carotid Artery","Code","Code_216"
"http://www.cdisc.org","C32478","6f867702-1d49-499a-8fa9-2a8026df4cbe","2023-12-15","Dorsalis Pedis Artery","Code","Code_217"
"http://www.cdisc.org","C12715","36a6f63b-97ca-4c1f-a7b7-40c8c9beb56d","2023-12-15","Femoral Artery","Code","Code_218"
"http://www.cdisc.org","C12838","22a5eda2-4c12-4a11-b772-22d428983dd0","2023-12-15","Radial Artery","Code","Code_219"
"http://www.cdisc.org","C13717","c91497b9-207b-4e9a-939d-c85bbbffff75","2023-12-15","Anatomic Site","Code","Code_220"
"http://www.cdisc.org","C25229","61ee32f7-0b9a-4dc4-955f-b24a5ef7ca32","2023-12-15","Left","Code","Code_221"
"http://www.cdisc.org","C25228","2d9fde2b-4d64-467c-959b-c5514634209e","2023-12-15","Right","Code","Code_222"
"http://www.cdisc.org","C25185","373daf15-fa51-44ac-a647-2cac94f64b99","2023-12-15","Laterality","Code","Code_223"
"http://www.cdisc.org","C25299","17c0fb4a-ec77-4af2-bda5-a549f2f671f8","2023-12-15","DIABP","Code","Code_224"
"http://www.cdisc.org","C174446","3e78d22f-86ca-433c-a9c8-1109dd51fd7c","2023-12-15","TEMP","Code","Code_225"
"http://www.cdisc.org","C77140","f6488e41-e5c8-454e-8dd7-aed07c3943ea","2023-12-15","Clinical Test Result","Code","Code_226"
"http://www.cdisc.org","C42559","82b95cfe-6586-42c9-90db-f67ce917f45d","2023-12-15","Degree Celsius","Code","Code_227"
"http://www.cdisc.org","C44277","56475270-fd2f-4ee8-8f14-e3c9e684b8a6","2023-12-15","Degree Fahrenheit","Code","Code_228"
"http://www.cdisc.org","C42537","89f5e026-1e7c-413d-98c6-b4077107af8f","2023-12-15","Kelvin","Code","Code_229"
"http://www.cdisc.org","C44276","6f059313-f19f-47a4-a0fe-d038a95f783a","2023-12-15","Unit of Temperature","Code","Code_230"
"http://www.cdisc.org","C12674","fe8860b5-0d20-47c2-ba0a-db958b9c3d57","2023-12-15","Axilla","Code","Code_231"
"http://www.cdisc.org","C12394","b2156907-d63d-4b3b-9ee5-6be90ae79a73","2023-12-15","Ear","Code","Code_232"
"http://www.cdisc.org","C89803","73210cdb-d9ef-4903-bff9-4226ec22acb4","2023-12-15","Forehead","Code","Code_233"
"http://www.cdisc.org","C12421","e4cbf353-8033-4808-acc8-d17068dcfbf4","2023-12-15","Oral Cavity","Code","Code_234"
"http://www.cdisc.org","C12390","4a399404-c5dd-4a74-a16d-60e7e0dd7348","2023-12-15","Rectum","Code","Code_235"
"http://www.cdisc.org","C13717","595907f4-3ed9-4a07-aad3-1d4e943ee609","2023-12-15","Anatomic Site","Code","Code_236"
"http://www.cdisc.org","C174446","70555c0a-2694-4e94-835b-9cd3c99684ed","2023-12-15","TEMP","Code","Code_237"
"http://www.cdisc.org","C25208","df633440-bce2-45fe-a2c5-b8c26832804a","2023-12-15","WEIGHT","Code","Code_238"
"http://www.cdisc.org","C77140","316785d5-2a5e-4891-bc86-c74c98ed50ee","2023-12-15","Clinical Test Result","Code","Code_239"
"http://www.cdisc.org","C48531","f6620793-d55d-48a4-8a99-c7b331f6cce5","2023-12-15","Pound","Code","Code_240"
"http://www.cdisc.org","C48155","ab86f8d5-9d11-47a0-8c39-3a871218bd34","2023-12-15","Gram","Code","Code_241"
"http://www.cdisc.org","C28252","039bb940-e5af-4cda-be26-0ded0fc0fba4","2023-12-15","Kilogram","Code","Code_242"
"http://www.cdisc.org","C48208","d4358134-d00d-4e6f-a134-798cfc63f92a","2023-12-15","Unit of Weight","Code","Code_243"
"http://www.cdisc.org","C25208","607fc338-3ef9-4e1d-b700-bdf3fa94c36f","2023-12-15","WEIGHT","Code","Code_244"
"http://www.cdisc.org","C25347","89e5bc00-6436-44a4-9057-a1f52a362cb3","2023-12-15","HEIGHT","Code","Code_245"
"http://www.cdisc.org","C77140","0cbd03c0-173d-4bc2-81f1-30629d76a305","2023-12-15","Clinical Test Result","Code","Code_246"
"http://www.cdisc.org","C49668","37dbb58f-16f3-4114-9bd7-372d35bf81d7","2023-12-15","Centimeter","Code","Code_247"
"http://www.cdisc.org","C48500","b4d7ff58-a68b-4b18-9475-77da3828be34","2023-12-15","Inch","Code","Code_248"
"http://www.cdisc.org","C41139","068a8bf8-27c3-4b91-bdae-8b5f6afdaa55","2023-12-15","Meter","Code","Code_249"
"http://www.cdisc.org","C168688","71de1b79-3081-4616-a7d9-2891e30fbf16","2023-12-15","Unit of Height","Code","Code_250"
"http://www.cdisc.org","C25347","7413e64a-01a2-4d6c-abe1-a8378dbd4b99","2023-12-15","HEIGHT","Code","Code_251"
"http://www.cdisc.org","C64433","eec8ff03-7eed-4c31-96c1-84aba350c0f3","2023-12-15","ALT","Code","Code_252"
"http://www.cdisc.org","C36292","35b2cdb0-d1d2-4099-abe1-9fca2f20debc","2023-12-15","Laboratory Test Result","Code","Code_253"
"http://www.cdisc.org","C67456","3e004645-a818-4e30-9adb-f570ef6fae6c","2023-12-15","Unit per Liter","Code","Code_254"
"http://www.cdisc.org","C67397","0840e7ed-5b8d-4fb1-8fd5-7e05faeeece6","2023-12-15","Microkatal per Liter","Code","Code_255"
"http://www.cdisc.org","C67376","eb6cb5e1-f32b-43d0-aabc-6922444a93b5","2023-12-15","International Unit per Liter","Code","Code_256"
"http://www.cdisc.org","C70510","3f3b6ec6-c99f-4ea1-afc8-3166c50ed216","2023-12-15","Nanokatal per Liter","Code","Code_257"
"http://www.cdisc.org","C67365","c90f114d-d4ab-4c59-882f-37831e34adee","2023-12-15","Unit of Catalytic Activity Concentration","Code","Code_258"
"http://www.cdisc.org","C70713","a721e9b8-2991-48c6-b75d-ca1dc05eb522","2023-12-15","Biospecimen Type","Code","Code_259"
"http://www.cdisc.org","C49487","89ec982c-1f8d-4b03-bfca-f76fb4d3c968","2023-12-15","No","Code","Code_260"
"http://www.cdisc.org","C49488","d75f3cf3-f137-485e-973f-139e8aaf67af","2023-12-15","Yes","Code","Code_261"
"http://www.cdisc.org","C83309","58413d70-1289-41dd-a211-20a6a8322b8d","2023-12-15","Laboratory Test Fasting Status","Code","Code_262"
"http://www.cdisc.org","C64433","6d21870f-e04a-4ab6-89f4-aa8a046f6fa8","2023-12-15","ALT","Code","Code_263"
"http://www.cdisc.org","C64431","7ea9b158-ca96-4b6a-bf29-e48d2df2b520","2023-12-15","ALB","Code","Code_264"
"http://www.cdisc.org","C36292","851ac160-62a3-4f9c-8931-04de65f15ab8","2023-12-15","Laboratory Test Result","Code","Code_265"
"http://www.cdisc.org","C70713","b233a09f-2147-4744-a348-b596a6e7fdd9","2023-12-15","Biospecimen Type","Code","Code_266"
"http://www.cdisc.org","C49487","0073d277-eff1-4b71-bd9c-f74116169efe","2023-12-15","No","Code","Code_267"
"http://www.cdisc.org","C49488","c1208075-c991-40d1-a9f1-536ac56e30e4","2023-12-15","Yes","Code","Code_268"
"http://www.cdisc.org","C83309","559095f3-da92-4e6e-8455-ebf58bc923e6","2023-12-15","Laboratory Test Fasting Status","Code","Code_269"
"http://www.cdisc.org","C64431","546c2682-350a-44dc-965a-dedf0d16d433","2023-12-15","ALB","Code","Code_270"
"http://www.cdisc.org","C64432","a0f30dfb-c95a-4eac-a22d-e297adcbd350","2023-12-15","ALP","Code","Code_271"
"http://www.cdisc.org","C36292","f84d9afe-872f-4503-b271-f37add54b7ea","2023-12-15","Laboratory Test Result","Code","Code_272"
"http://www.cdisc.org","C67456","c7d08810-93f6-4a4c-8715-b2f2d3de1a05","2023-12-15","Unit per Liter","Code","Code_273"
"http://www.cdisc.org","C67397","ff40a32b-4a09-4f2c-a5d9-417db9164d15","2023-12-15","Microkatal per Liter","Code","Code_274"
"http://www.cdisc.org","C67376","1fc42f9f-f4fd-48b8-b89a-df332bbd2b0b","2023-12-15","International Unit per Liter","Code","Code_275"
"http://www.cdisc.org","C67365","34ad9c58-3fa5-45f8-b9ee-4dd28530026c","2023-12-15","Unit of Catalytic Activity Concentration","Code","Code_276"
"http://www.cdisc.org","C70713","645d3c8c-65a3-4bd6-8bb2-e95a04bbe0e5","2023-12-15","Biospecimen Type","Code","Code_277"
"http://www.cdisc.org","C49487","b7e965d1-6213-4da3-81ce-9f1b59180900","2023-12-15","No","Code","Code_278"
"http://www.cdisc.org","C49488","147823fc-b8af-4fef-ad0a-78b554607856","2023-12-15","Yes","Code","Code_279"
"http://www.cdisc.org","C83309","ace22c60-941f-4469-a735-c5c40fdf5bf3","2023-12-15","Laboratory Test Fasting Status","Code","Code_280"
"http://www.cdisc.org","C64432","051ce041-317e-4326-ac47-160a3a941c2c","2023-12-15","ALP","Code","Code_281"
"http://www.cdisc.org","C64467","7cbc11df-daf2-4c15-aae2-222f1194131b","2023-12-15","AST","Code","Code_282"
"http://www.cdisc.org","C36292","92bd44c4-a52d-40c7-acae-fc5f27c2f116","2023-12-15","Laboratory Test Result","Code","Code_283"
"http://www.cdisc.org","C67456","6e953042-687e-4ddc-a068-bca6bfbcd125","2023-12-15","Unit per Liter","Code","Code_284"
"http://www.cdisc.org","C67397","812a7d92-62e2-49bc-bddd-877f8306ab9c","2023-12-15","Microkatal per Liter","Code","Code_285"
"http://www.cdisc.org","C67376","f01e9f6f-261e-425d-b581-ceaad7d63136","2023-12-15","International Unit per Liter","Code","Code_286"
"http://www.cdisc.org","C67365","1287753d-0db7-41b2-a5a6-b8c65ab98eb4","2023-12-15","Unit of Catalytic Activity Concentration","Code","Code_287"
"http://www.cdisc.org","C70713","a3b86c52-f3b9-499c-bc50-5d3726a4e137","2023-12-15","Biospecimen Type","Code","Code_288"
"http://www.cdisc.org","C49487","b5a10a20-02c1-4525-a8d7-14a75de402ce","2023-12-15","No","Code","Code_289"
"http://www.cdisc.org","C49488","817704ec-b576-4e3e-b936-15289bc9435a","2023-12-15","Yes","Code","Code_290"
"http://www.cdisc.org","C83309","14f03ba5-e844-4673-8faf-243bb12a704c","2023-12-15","Laboratory Test Fasting Status","Code","Code_291"
"http://www.cdisc.org","C64467","49df6c1d-422d-47b2-b8d2-eff0f1934dba","2023-12-15","AST","Code","Code_292"
"http://www.cdisc.org","C64547","efe521bf-19c5-4689-9eb3-2caacd244b70","2023-12-15","CREAT","Code","Code_293"
"http://www.cdisc.org","C36292","97154c7b-6609-479a-886e-8473de9111cc","2023-12-15","Laboratory Test Result","Code","Code_294"
"http://www.cdisc.org","C67015","523b1ca1-e52d-4636-aa7e-12310321c015","2023-12-15","Milligram per Deciliter","Code","Code_295"
"http://www.cdisc.org","C64572","874edbef-c362-4a5a-ba10-edd845321de3","2023-12-15","Microgram per Milliliter","Code","Code_296"
"http://www.cdisc.org","C64387","cb8d0bda-545b-40cd-9c27-23846640c0bb","2023-12-15","Millimole per Liter","Code","Code_297"
"http://www.cdisc.org","C48508","1ef4f0d9-fbea-4762-995e-ccac6e1a1b27","2023-12-15","Micromole per Liter","Code","Code_298"
"http://www.cdisc.org","C48207","c3918b54-bc81-49bc-bf3f-0b896e2ea542","2023-12-15","Unit of Concentration","Code","Code_299"
"http://www.cdisc.org","C70713","0a91983e-55d4-4d23-80f3-c9dac836fdbd","2023-12-15","Biospecimen Type","Code","Code_300"
"http://www.cdisc.org","C49487","e09274a5-6e14-4bf2-b363-3fd9a1fcb291","2023-12-15","No","Code","Code_301"
"http://www.cdisc.org","C49488","f2debdc1-4992-42bc-9202-9065c783866b","2023-12-15","Yes","Code","Code_302"
"http://www.cdisc.org","C83309","f0ef8cf0-01b0-4a83-bd4d-47e03b51d969","2023-12-15","Laboratory Test Fasting Status","Code","Code_303"
"http://www.cdisc.org","C64547","ed70295f-f892-4abd-a3ec-ac274470a541","2023-12-15","CREAT","Code","Code_304"
"http://www.cdisc.org","C64853","f4c88c4f-c965-432a-a933-692e1ec4653d","2023-12-15","K","Code","Code_305"
"http://www.cdisc.org","C36292","23f9f7f5-af2a-4ff0-b7d4-6e7a74fe8c47","2023-12-15","Laboratory Test Result","Code","Code_306"
"http://www.cdisc.org","C67474","1fb1c7aa-3856-4dbe-a0e3-8442310e7510","2023-12-15","Milliequivalent per Liter","Code","Code_307"
"http://www.cdisc.org","C67473","b7cab4be-4abd-4e89-a2b9-109e1a27f422","2023-12-15","Milliequivalent per Deciliter","Code","Code_308"
"http://www.cdisc.org","C64387","ad4be607-9b93-41c7-bafc-9e4433f6eb63","2023-12-15","Millimole per Liter","Code","Code_309"
"http://www.cdisc.org","C64567","686c9647-c87e-416d-b5ee-c4253c3b935a","2023-12-15","Molarity Unit","Code","Code_310"
"http://www.cdisc.org","C70713","8ce3ed16-8290-49f1-bbdf-cbdeff03f753","2023-12-15","Biospecimen Type","Code","Code_311"
"http://www.cdisc.org","C49487","7c93167b-2ce4-49f4-9b11-88a157ee6184","2023-12-15","No","Code","Code_312"
"http://www.cdisc.org","C49488","a2571dfd-12de-4a9d-81a7-a3e069f2e728","2023-12-15","Yes","Code","Code_313"
"http://www.cdisc.org","C83309","355c94e3-6f8f-4ef8-b6ff-6a7f8b58dd5c","2023-12-15","Laboratory Test Fasting Status","Code","Code_314"
"http://www.cdisc.org","C64853","308dda9b-67be-43b2-87a8-a60f4aaa89d6","2023-12-15","K","Code","Code_315"
"http://www.cdisc.org","C64809","c435d566-390d-47c2-a2ec-af4b3c8309a2","2023-12-15","SODIUM","Code","Code_316"
"http://www.cdisc.org","C36292","8fad267f-5286-422a-b999-bb14fa7fdff1","2023-12-15","Laboratory Test Result","Code","Code_317"
"http://www.cdisc.org","C67474","57ad614e-b482-44b3-b975-e0fe35ffc47d","2023-12-15","Milliequivalent per Liter","Code","Code_318"
"http://www.cdisc.org","C67473","11f54f6f-1e0d-4f88-bed3-1168d3c51ede","2023-12-15","Milliequivalent per Deciliter","Code","Code_319"
"http://www.cdisc.org","C64387","91e0a71b-e5fc-488d-bee7-4a3a21cbaa20","2023-12-15","Millimole per Liter","Code","Code_320"
"http://www.cdisc.org","C64567","4a0f9e51-ada0-4e11-be8b-7f4b160fdcf0","2023-12-15","Molarity Unit","Code","Code_321"
"http://www.cdisc.org","C70713","366ce9c8-e7ff-4e40-8473-673592a2df1e","2023-12-15","Biospecimen Type","Code","Code_322"
"http://www.cdisc.org","C49487","34550878-be92-4428-906e-3cede05040e0","2023-12-15","No","Code","Code_323"
"http://www.cdisc.org","C49488","962e8728-4681-4b1b-bc25-38194c8e0858","2023-12-15","Yes","Code","Code_324"
"http://www.cdisc.org","C83309","7ae5b7ca-009a-4d3b-9cbe-cdc22036fd49","2023-12-15","Laboratory Test Fasting Status","Code","Code_325"
"http://www.cdisc.org","C64809","4ec11b8e-e751-4a82-b4a1-c9d06e9dc0e3","2023-12-15","SODIUM","Code","Code_326"
"http://www.cdisc.org","C25298","51eef63a-093a-4570-a723-41031e4c9c8d","2023-12-15","SYSBP","Code","Code_327"
"http://www.cdisc.org","C77140","b05dd0ec-e40c-4c08-91e5-fc3566288e90","2023-12-15","Clinical Test Result","Code","Code_328"
"http://www.cdisc.org","C49669","f959e8ac-f14f-4237-9344-5b4bf763736a","2023-12-15","Unit of Pressure","Code","Code_329"
"http://www.cdisc.org","C62122","379ab2f7-54de-46a7-96c8-5a6e2f765a02","2023-12-15","Sitting","Code","Code_330"
"http://www.cdisc.org","C62166","c4e4e4b7-ec73-4e64-a236-b8fc3df377db","2023-12-15","Standing","Code","Code_331"
"http://www.cdisc.org","C62167","477960df-a747-48cc-9fe5-71ba2a4ac1f6","2023-12-15","Supine Position","Code","Code_332"
"http://www.cdisc.org","C62164","9a0b5347-9d2e-42d9-83af-f87253c7aa52","2023-12-15","Body Position","Code","Code_333"
"http://www.cdisc.org","C12681","813f54eb-e761-459f-95f5-032ccf4c40aa","2023-12-15","Brachial Artery","Code","Code_334"
"http://www.cdisc.org","C12687","024899af-ddb9-49aa-a276-02aa38ae80f4","2023-12-15","Common Carotid Artery","Code","Code_335"
"http://www.cdisc.org","C32478","049ae7a3-b12e-4fbc-b280-227657c5663e","2023-12-15","Dorsalis Pedis Artery","Code","Code_336"
"http://www.cdisc.org","C12715","8e0e9403-81fb-4579-879c-0d5ba439cade","2023-12-15","Femoral Artery","Code","Code_337"
"http://www.cdisc.org","C12838","7c59f6fa-c739-465b-8ee1-c978f277abbc","2023-12-15","Radial Artery","Code","Code_338"
"http://www.cdisc.org","C13717","82bfd5b9-5cd5-4b64-8733-91d9de794239","2023-12-15","Anatomic Site","Code","Code_339"
"http://www.cdisc.org","C25229","2511dda8-b530-471c-b9d1-3748ab06ab1d","2023-12-15","Left","Code","Code_340"
"http://www.cdisc.org","C25228","dcc96c32-e9f5-40a2-a3c8-fcd9cec236bc","2023-12-15","Right","Code","Code_341"
"http://www.cdisc.org","C25185","f0b85bed-a748-4e19-90eb-502272ce89e2","2023-12-15","Laterality","Code","Code_342"
"http://www.cdisc.org","C25298","5f6f1a64-1441-4572-8dbb-2bef52588208","2023-12-15","SYSBP","Code","Code_343"
"http://www.cdisc.org","C25299","a7dd6b09-146e-457d-aea1-7b27aee9a2d1","2023-12-15","DIABP","Code","Code_344"
"http://www.cdisc.org","C77140","e2c231b6-6c86-4536-a027-b56f903e1fa1","2023-12-15","Clinical Test Result","Code","Code_345"
"http://www.cdisc.org","C49669","357fab90-0c06-4715-a77c-808ede5ae6a0","2023-12-15","Unit of Pressure","Code","Code_346"
"http://www.cdisc.org","C62122","6bc0d0d4-fe20-4225-93c8-11e854719dd3","2023-12-15","Sitting","Code","Code_347"
"http://www.cdisc.org","C62166","e4088bcd-3fc9-47cc-b435-1a91a13762a9","2023-12-15","Standing","Code","Code_348"
"http://www.cdisc.org","C62167","3ce359db-57b1-4952-a49c-467e2aa80a1b","2023-12-15","Supine Position","Code","Code_349"
"http://www.cdisc.org","C62164","c9947923-36cf-4d34-b98d-dba29f7b0b14","2023-12-15","Body Position","Code","Code_350"
"http://www.cdisc.org","C12681","d2b62dff-6a25-4c01-8898-6744295a1c7f","2023-12-15","Brachial Artery","Code","Code_351"
"http://www.cdisc.org","C12687","eef2acee-19d3-4c10-8cfe-b3542762a601","2023-12-15","Common Carotid Artery","Code","Code_352"
"http://www.cdisc.org","C32478","2d9c50db-8ed0-4462-afa4-f131dadfbb20","2023-12-15","Dorsalis Pedis Artery","Code","Code_353"
"http://www.cdisc.org","C12715","2da44ee3-973e-4cba-ac23-b2cab91af09c","2023-12-15","Femoral Artery","Code","Code_354"
"http://www.cdisc.org","C12838","86e12148-d772-4745-9467-2b9fa839736f","2023-12-15","Radial Artery","Code","Code_355"
"http://www.cdisc.org","C13717","f26845e2-aa9a-4b92-9480-d0bbe11ebf77","2023-12-15","Anatomic Site","Code","Code_356"
"http://www.cdisc.org","C25229","21d3b866-0178-46c2-a16e-cee6c6db7fbd","2023-12-15","Left","Code","Code_357"
"http://www.cdisc.org","C25228","531fbec8-77ab-4c37-9a99-9aeafcdcb09f","2023-12-15","Right","Code","Code_358"
"http://www.cdisc.org","C25185","c17a9798-d0c8-4eb6-850f-15c7bdf8982a","2023-12-15","Laterality","Code","Code_359"
"http://www.cdisc.org","C25299","0c7393b8-68ad-4f0e-adf7-8a5f51815fe8","2023-12-15","DIABP","Code","Code_360"
"http://www.cdisc.org","C49677","3ab89967-8b26-42f4-8525-7bb3adb2ac6f","2023-12-15","HR","Code","Code_361"
"http://www.cdisc.org","C77140","8aa82043-d91c-4c6a-97d3-61cdd0a109a7","2023-12-15","Clinical Test Result","Code","Code_362"
"http://www.cdisc.org","C73688","2ac2209d-fb4b-4271-aa85-9bf992472b73","2023-12-15","Count per Minute","Code","Code_363"
"http://www.cdisc.org","C62122","8f336ff2-d0f0-4ef7-9967-28db33601d6f","2023-12-15","Sitting","Code","Code_364"
"http://www.cdisc.org","C62166","e59fda2b-52f9-4f57-98bb-3d0377ae31d1","2023-12-15","Standing","Code","Code_365"
"http://www.cdisc.org","C62167","c59d32a3-5f47-48d6-9b30-75ce9dc07d49","2023-12-15","Supine Position","Code","Code_366"
"http://www.cdisc.org","C62164","83fa34f0-86c8-46c6-a992-57fd26505f59","2023-12-15","Body Position","Code","Code_367"
"http://www.cdisc.org","C12681","85728b58-7651-497f-a067-620f781daa1d","2023-12-15","Brachial Artery","Code","Code_368"
"http://www.cdisc.org","C12687","8e5f9176-5684-4081-b957-7cf638f87610","2023-12-15","Common Carotid Artery","Code","Code_369"
"http://www.cdisc.org","C32478","baa83002-7f0c-4b73-a441-65deacf9fdc9","2023-12-15","Dorsalis Pedis Artery","Code","Code_370"
"http://www.cdisc.org","C12715","55f1486b-b280-46f4-92d5-4092af317d72","2023-12-15","Femoral Artery","Code","Code_371"
"http://www.cdisc.org","C12838","83d27ba3-9268-4cf9-a1a7-c6b0d3ea95f1","2023-12-15","Radial Artery","Code","Code_372"
"http://www.cdisc.org","C13717","2c6cc057-1800-416b-81d7-c9049101405a","2023-12-15","Anatomic Site","Code","Code_373"
"http://www.cdisc.org","C25229","e182b53f-9d98-4c63-b791-c6bfbbb20009","2023-12-15","Left","Code","Code_374"
"http://www.cdisc.org","C25228","d8497936-ae7c-4be4-8348-e76f4cdef188","2023-12-15","Right","Code","Code_375"
"http://www.cdisc.org","C25185","dd172bbe-8035-4310-bc2f-aa284015d570","2023-12-15","Laterality","Code","Code_376"
"http://www.cdisc.org","C49677","7832f40c-1ad9-440d-9824-a15edc1124f6","2023-12-15","HR","Code","Code_377"
