"uuid:ID","code","instanceType","codeSystemVersion","decode","codeSystem","id"
"822c1bee-8f01-415c-990a-27368c00fc01","C82535","Code","","Test Method","NCI Thesaurus","Code_249"
"854ebd51-581b-4679-8354-8769272bd14e","C62164","Code","","Body Position","NCI Thesaurus","Code_250"
"b1b57de6-237a-4b34-b1bf-02818bcc3501","C25298","Code","","Systolic Blood Pressure","NCI Thesaurus","Code_243"
"e5b2ca09-0bf4-4187-84c1-79276fc54a2e","C77140","Code","","Clinical Test Result","NCI Thesaurus","Code_252"
"63b6f7e5-eb17-4311-ba5e-150754eae47c","C42547","Code","2023-09-29","Pascal","http://www.cdisc.org","Code_253"
"61a95d13-45c2-4382-8996-29ccf347c22f","C49669","Code","","Unit of Pressure","NCI Thesaurus","Code_254"
"3a85454b-682c-4b19-b0fb-8400c69b3ebb","C13717","Code","","Anatomic Site","NCI Thesaurus","Code_255"
"4c905331-98f7-40bb-a58b-3ec4bb29215c","C25185","Code","","Laterality","NCI Thesaurus","Code_256"
"92e747ac-bb19-48d4-aa7b-328224694ee0","C82535","Code","","Test Method","NCI Thesaurus","Code_257"
"5d4391d5-d8db-45ae-a9b9-3cb8c5f4e409","C62164","Code","","Body Position","NCI Thesaurus","Code_258"
"901f3e34-2789-4936-9100-9cab0a48ec6b","C25299","Code","","Diastolic Blood Pressure","NCI Thesaurus","Code_251"
"b2ae4951-0a3a-4f5d-93fd-d45dcabe16ed","C77140","Code","","Clinical Test Result","NCI Thesaurus","Code_260"
"31667a09-13b1-4d40-95e1-04288507243b","C49673","Code","2023-09-29","Beats per Minute","http://www.cdisc.org","Code_261"
"aced3024-9787-4d94-a25e-4b2220c5a1cf","C73688","Code","","Count per Minute","NCI Thesaurus","Code_262"
"e2f16354-758a-4c6b-8f27-154142da0acb","C13717","Code","","Anatomic Site","NCI Thesaurus","Code_263"
"5ad1e529-40b9-4143-9d5e-34770788f556","C25185","Code","","Laterality","NCI Thesaurus","Code_264"
"41a5c888-4250-446c-b2c8-6d13f7208e79","C82535","Code","","Test Method","NCI Thesaurus","Code_265"
"b258d7b9-94bc-4ee8-8d8c-ca60be6d8fc5","C62164","Code","","Body Position","NCI Thesaurus","Code_266"
"982f870d-bedb-4f1c-96f7-b4f6676756f8","C49677","Code","","Heart Rate","NCI Thesaurus","Code_259"
"3aaf9d52-dc6f-4c71-afed-b0471ad9f48f","C174268","Code","2023-09-29","Placebo Comparator Arm","http://www.cdisc.org","Code_122"
"8b206b34-50e8-4148-886d-f475bf6745cb","C188866","Code","2023-09-29","Data Generated Within Study","http://www.cdisc.org","Code_123"
"1d0e1f39-629e-451b-85f8-e16a9777f860","C174267","Code","2023-09-29","Active Comparator Arm","http://www.cdisc.org","Code_124"
"6bd33340-25ee-4364-8ab2-e5f933bb705c","C188866","Code","2023-09-29","Data Generated Within Study","http://www.cdisc.org","Code_125"
"e5129541-4ab9-4bf8-845c-5c0ea3590861","C174267","Code","2023-09-29","Active Comparator Arm","http://www.cdisc.org","Code_126"
"8b8b5b90-5a69-4957-a12e-20d5eab2cb9b","C188866","Code","2023-09-29","Data Generated Within Study","http://www.cdisc.org","Code_127"
"abb0136d-c611-41b0-8f38-5f0aac2eb393","C15228","Code","2023-09-29","Double Blind Study","http://www.cdisc.org","Code_135"
"2c0b3390-d854-43b3-8dc5-cbf2baeaed62","C48262","Code","2023-09-29","Trial Screening","http://www.cdisc.org","Code_128"
"10cfbac5-c9ab-4ad8-b990-e765cc1e7a07","C101526","Code","2023-09-29","Treatment Epoch","http://www.cdisc.org","Code_129"
"11087fe7-e832-468f-916a-a2178664f4a3","C101526","Code","2023-09-29","Treatment Epoch","http://www.cdisc.org","Code_130"
"8fd01c6f-64ea-43fc-9727-0029fe8820ea","C101526","Code","2023-09-29","Treatment Epoch","http://www.cdisc.org","Code_131"
"6d2f174d-92d0-474a-8ca1-6844a966241d","C99158","Code","2023-09-29","Clinical Study Follow-up","http://www.cdisc.org","Code_132"
"68efb9da-c2a7-4af9-bbbd-4ce8567c2d8b","G30.9","Code","1","Alzheimer's disease; unspecified","ICD-10-CM","Code_320"
"89d269cc-1d36-41ed-aae2-7d57c99cfab5","26929004","Code","January 31, 2018","Alzheimer's disease","SNOMED","Code_321"
"4937a1e0-e7d5-47e2-b445-a4c1074afe73","C70793","Code","2023-09-29","Sponsor","http://www.cdisc.org","Code_141"
"3c2c8dae-5b6c-4fd5-8274-c2a00727afaa","C85826","Code","2023-09-29","Trial Primary Objective","http://www.cdisc.org","Code_325"
"8b16c5a7-d72b-4649-9165-3e40d4a6c61d","C94496","Code","2023-09-29","Primary Endpoint","http://www.cdisc.org","Code_324"
"c2eaa062-1ac8-4758-b0b2-5938d048bf7a","C94496","Code","2023-09-29","Primary Endpoint","http://www.cdisc.org","Code_326"
"b89defbd-d533-402b-aa5b-9d879065e8c2","C85826","Code","2023-09-29","Trial Primary Objective","http://www.cdisc.org","Code_328"
"f231ee8d-0b8f-4fcb-8b11-9f3e047673bf","C94496","Code","2023-09-29","Primary Endpoint","http://www.cdisc.org","Code_327"
"e43e8bf4-1a76-4095-ab6e-19aacd46bb17","C94496","Code","2023-09-29","Primary Endpoint","http://www.cdisc.org","Code_329"
"30e69034-85f1-46db-b7c5-31eae6a04e91","C94496","Code","2023-09-29","Primary Endpoint","http://www.cdisc.org","Code_330"
"0543db15-5c94-4d62-88c6-3c63b49e2d03","C85827","Code","2023-09-29","Trial Secondary Objective","http://www.cdisc.org","Code_332"
"65a9c476-03de-47bb-8852-51d8a1ac335d","C139173","Code","2023-09-29","Secondary Endpoint","http://www.cdisc.org","Code_331"
"f5042bb9-ccf7-4620-837b-4a8737ba8652","C139173","Code","2023-09-29","Secondary Endpoint","http://www.cdisc.org","Code_333"
"e42130b3-63ce-4432-ba35-3680a78fccdf","C139173","Code","2023-09-29","Secondary Endpoint","http://www.cdisc.org","Code_334"
"8f8c7704-a7d8-4b92-b186-2202747209a3","C25532","Code","2023-09-29","Inclusion Criteria","http://www.cdisc.org","Code_335"
"a7f46d3e-5e33-4dbc-9bb9-b334d0aef62e","C25532","Code","2023-09-29","Inclusion Criteria","http://www.cdisc.org","Code_336"
"87ec818e-9a96-41e4-87fb-783987db1f6f","C25532","Code","2023-09-29","Inclusion Criteria","http://www.cdisc.org","Code_337"
"d36fcbca-0929-4be2-b569-f55a71d6f242","C25370","Code","2023-09-29","Exclusion Criteria","http://www.cdisc.org","Code_338"
"264a7bb0-fdab-469a-8354-0808954bc25a","C29848","Code","2023-09-29","Year","http://www.cdisc.org","Code_322"
"a6c97cb4-9572-42a9-adc3-7b58b11e03c3","C201357","Code","2023-09-29","Before","http://www.cdisc.org","Code_14"
"881d14f4-08cb-4189-8fb6-cf8a45c7d7a6","C201355","Code","2023-09-29","Start to Start","http://www.cdisc.org","Code_15"
"d012db49-9386-4ab4-ae6f-71645047ed22","C201357","Code","2023-09-29","Before","http://www.cdisc.org","Code_16"
"c3e03f22-4a91-4823-918e-69f3a4ff84f7","C201355","Code","2023-09-29","Start to Start","http://www.cdisc.org","Code_17"
"a1a5a034-9e3a-442a-af1b-d1d5e73b5736","C201358","Code","2023-09-29","Fixed Reference","http://www.cdisc.org","Code_19"
"eea9d0b9-5e11-4f27-b7fa-88d42ab38687","C201355","Code","2023-09-29","Start to Start","http://www.cdisc.org","Code_20"
"88baae81-c7c8-47c9-8f2a-eba848533ab1","C201356","Code","2023-09-29","After","http://www.cdisc.org","Code_21"
"7d579d0a-1c19-436d-8c1d-8b85236e0e07","C201355","Code","2023-09-29","Start to Start","http://www.cdisc.org","Code_22"
"f19a0680-b46c-4301-b22c-6af5f81c0205","C201356","Code","2023-09-29","After","http://www.cdisc.org","Code_24"
"2655741a-bb4f-4f62-89c3-f42917f3c771","C201355","Code","2023-09-29","Start to Start","http://www.cdisc.org","Code_25"
"72f68628-e769-4567-8b40-00da6d1e851f","C201356","Code","2023-09-29","After","http://www.cdisc.org","Code_27"
"2b6bf9bd-3f0d-4042-bdd1-34c00b316be8","C201355","Code","2023-09-29","Start to Start","http://www.cdisc.org","Code_28"
"159f7e13-e0a6-46fe-a3bc-c622617f76c6","C201356","Code","2023-09-29","After","http://www.cdisc.org","Code_30"
"0f1bc7b3-dbf3-4dde-a8de-e1bf4ce041d9","C201355","Code","2023-09-29","Start to Start","http://www.cdisc.org","Code_31"
"9e7afa73-2508-45bb-a5dd-a4d0b6482d9f","C201356","Code","2023-09-29","After","http://www.cdisc.org","Code_35"
"9381398e-8c83-4036-b9c3-2f1b449388a6","C201355","Code","2023-09-29","Start to Start","http://www.cdisc.org","Code_36"
"9217edfe-9e4c-4ff5-ac8c-4d01576a8095","C201356","Code","2023-09-29","After","http://www.cdisc.org","Code_40"
"12cf739b-2ccb-4ce4-b935-6641b355ae4b","C201355","Code","2023-09-29","Start to Start","http://www.cdisc.org","Code_41"
"70de074e-227c-403d-bc12-88d90e421c2b","C201356","Code","2023-09-29","After","http://www.cdisc.org","Code_45"
"5af6718a-5295-4504-be43-699ff0599ccd","C201355","Code","2023-09-29","Start to Start","http://www.cdisc.org","Code_46"
"7a6ff731-b9dc-4501-802d-43797a132630","C201356","Code","2023-09-29","After","http://www.cdisc.org","Code_50"
"5ac47551-e70f-4973-bba9-d6ef927f7a38","C201355","Code","2023-09-29","Start to Start","http://www.cdisc.org","Code_51"
"dde8a6e1-79ea-4b25-aefa-1c97d18f0c66","C201356","Code","2023-09-29","After","http://www.cdisc.org","Code_53"
"576f92f6-e62d-4872-beef-94e4aa3c14dc","C201355","Code","2023-09-29","Start to Start","http://www.cdisc.org","Code_54"
"055de617-12b7-4264-bd5b-84ff34ff71be","C201356","Code","2023-09-29","After","http://www.cdisc.org","Code_33"
"f770c433-a6df-44b8-afe0-81b8df0561e1","C201355","Code","2023-09-29","Start to Start","http://www.cdisc.org","Code_34"
"e87362a3-0e2c-44e7-8059-a509d53c62fb","C201356","Code","2023-09-29","After","http://www.cdisc.org","Code_38"
"c0c3ec16-6599-4248-9a61-c3fcbe13aab1","C201355","Code","2023-09-29","Start to Start","http://www.cdisc.org","Code_39"
"a85c08fa-8160-402f-aa8c-cc2b94078601","C201356","Code","2023-09-29","After","http://www.cdisc.org","Code_43"
"e1872462-1b21-4a10-9dc3-84f14fd8786d","C201355","Code","2023-09-29","Start to Start","http://www.cdisc.org","Code_44"
"0b462bf3-dac9-4de6-af8a-da39d5d92d8f","C201356","Code","2023-09-29","After","http://www.cdisc.org","Code_48"
"c872be09-2025-4725-b0e0-879bfecf3d82","C201355","Code","2023-09-29","Start to Start","http://www.cdisc.org","Code_49"
"fbed466f-c4c1-4937-b430-b9c5f37dfb72","C201358","Code","2023-09-29","Fixed Reference","http://www.cdisc.org","Code_56"
"3d55c521-a2fe-4058-8d8d-08a7d5363c1d","C201355","Code","2023-09-29","Start to Start","http://www.cdisc.org","Code_57"
"7caa41ff-afed-4ef6-af3f-c35c7ff401a1","C201358","Code","2023-09-29","Fixed Reference","http://www.cdisc.org","Code_58"
"bce45652-d36b-4a0b-bd83-33369a23f388","C201355","Code","2023-09-29","Start to Start","http://www.cdisc.org","Code_59"
"8257fd60-6210-4337-9e0d-79e2469a9cdd","C201358","Code","2023-09-29","Fixed Reference","http://www.cdisc.org","Code_60"
"87a7bd9d-d53b-4ad5-a8b7-27c005509333","C201355","Code","2023-09-29","Start to Start","http://www.cdisc.org","Code_61"
"765c1cee-ae80-4191-9707-d636938a5ce6","C201356","Code","2023-09-29","After","http://www.cdisc.org","Code_62"
"9dec3613-1b89-4387-bc2c-aaa0d7c7d984","C201355","Code","2023-09-29","Start to Start","http://www.cdisc.org","Code_63"
"7ba0efd7-a2be-48e2-95f3-604d2aed46f0","C201356","Code","2023-09-29","After","http://www.cdisc.org","Code_64"
"e1683744-9ba3-431a-95c5-52e1e5baf32e","C201353","Code","2023-09-29","End to Start","http://www.cdisc.org","Code_65"
"bcec70b7-dea5-4bd7-97bd-880e19b54fc6","C201356","Code","2023-09-29","After","http://www.cdisc.org","Code_66"
"0816d410-8a0c-4e57-a9ef-1e3e84b748cf","C201355","Code","2023-09-29","Start to Start","http://www.cdisc.org","Code_67"
"5289212f-b183-460a-bb0e-b6d715e358df","C201356","Code","2023-09-29","After","http://www.cdisc.org","Code_68"
"70738fbc-bea0-45a6-8dc1-c66e6bbd7f52","C201353","Code","2023-09-29","End to Start","http://www.cdisc.org","Code_69"
"c85f5c34-876f-4da9-9791-f79b0321a0ea","C201356","Code","2023-09-29","After","http://www.cdisc.org","Code_70"
"ff89db99-7b9f-4ca6-b2e7-fcb9e0bddbce","C201355","Code","2023-09-29","Start to Start","http://www.cdisc.org","Code_71"
"44fd06d7-309a-4a6b-bc2e-3595a04246ee","C70793","Code","2023-09-29","Clinical Study Sponsor","http://www.cdisc.org","Code_339"
"26e7766b-2dbc-4353-80a0-0b890e499624","GBR","Code","2020-08","United Kingdom of Great Britain and Northern Ireland","ISO 3166 1 alpha3","Code_340"
"1173fccc-a96f-4339-b355-e902021833c4","C94108","Code","2023-09-29","Study Acronym","http://www.cdisc.org","Code_3"
"5c467d04-ff04-4524-aa8c-76333cd77c1a","C99905x1","Code","2023-09-29","Brief Study Title","http://www.cdisc.org","Code_5"
"51535838-1cd5-4154-a470-1699f0b18116","C99905x2","Code","2023-09-29","Official Study Title","http://www.cdisc.org","Code_6"
"898a2b78-b560-4d73-bd45-e2578df7115e","C99905x3","Code","2023-09-29","Public Study Title","http://www.cdisc.org","Code_7"
"ccd5a84a-c64d-4b64-8073-927f278a6e83","C25508","Code","2023-09-29","Final","http://www.cdisc.org","Code_8"
"5b317083-f69a-4d96-aba0-5bcd33eef180","C99903x1","Code","2023-09-29","Protocol Effective Date","http://www.cdisc.org","Code_11"
"b179ee72-b053-4303-a50e-d35663bf820f","C41129","Code","2023-09-29","Region","http://www.cdisc.org","Code_13"
"0927fb18-61f7-4c17-b9ef-e85a875caf8a","150","Code","2020-08","Europe","ISO 3166 1 alpha3","Code_12"
