"uuid:ID","id","codeSystem","decode","codeSystemVersion","instanceType","code"
"9f9fb053-86cf-4563-afe0-bdb86b472010","Code_169","http://www.cdisc.org","Disabling Adverse Event","2023-12-15","Code","C113380"
"7a342b8b-2481-4eb0-94eb-9dbeb27bb8b2","Code_170","http://www.cdisc.org","No","2023-12-15","Code","C49487"
"282fd4ab-7d02-4bab-97a5-184332163546","Code_171","http://www.cdisc.org","Yes","2023-12-15","Code","C49488"
"305a52a1-585f-4e29-91c9-eb9832fdbe71","Code_172","http://www.cdisc.org","Death Related to Adverse Event","2023-12-15","Code","C48275"
"5f719303-42b8-4d92-a790-8a950a692d7b","Code_173","http://www.cdisc.org","No","2023-12-15","Code","C49487"
"baf13656-dc0d-424d-9ed5-ed9268a0ca24","Code_174","http://www.cdisc.org","Yes","2023-12-15","Code","C49488"
"15add1f2-c389-439e-b07f-30acb1853499","Code_175","http://www.cdisc.org","Adverse Event associated with Hospitalization","2023-12-15","Code","C83052"
"8c7864ae-d841-4ba5-92a3-6ba0f476bb24","Code_176","http://www.cdisc.org","No","2023-12-15","Code","C49487"
"6b157636-3df6-484e-9f2e-66f6bb917823","Code_177","http://www.cdisc.org","Yes","2023-12-15","Code","C49488"
"cc44fe0d-ec47-4090-9ca2-c279874dfff9","Code_178","http://www.cdisc.org","Life Threatening Adverse Event","2023-12-15","Code","C84266"
"89f8d6cc-4dd9-44bf-9350-fdab742579db","Code_179","http://www.cdisc.org","No","2023-12-15","Code","C49487"
"e9f5765f-ad46-4123-bdcc-0a1424c6bfe0","Code_180","http://www.cdisc.org","Yes","2023-12-15","Code","C49488"
"163439aa-02e1-4c6e-b36e-7d9d170c860d","Code_181","http://www.cdisc.org","Adverse Event Occurred with Overdose","2023-12-15","Code","C83214"
"fe1d25f4-1503-40cd-92d5-b6f23084a7f9","Code_182","http://www.cdisc.org","No","2023-12-15","Code","C49487"
"6c386e97-1607-45f1-a4b2-1e4f66b55c42","Code_183","http://www.cdisc.org","Yes","2023-12-15","Code","C49488"
"f65ba667-bd8e-4e9d-8481-e13ff062f0b4","Code_184","http://www.cdisc.org","Adverse Event Associated with Serious Medical Event","2023-12-15","Code","C83053"
"bfaf91ae-e8b8-410f-8ed4-9a7188b586ac","Code_185","http://www.cdisc.org","No","2023-12-15","Code","C49487"
"66f57245-e0b8-4b8d-aa7f-68f84ee486ed","Code_186","http://www.cdisc.org","Yes","2023-12-15","Code","C49488"
"1266bd84-2a97-4f8e-9eed-4e46b572fde0","Code_187","http://www.cdisc.org","Adverse Event Concomitant Treatment","2023-12-15","Code","C83199"
"cbcc62a9-16c3-4651-9ae7-cbe8304a64b2","Code_188","http://www.cdisc.org","Adverse Event Start Date Time","2023-12-15","Code","C83215"
"2ff46cf6-653f-40d5-8f5d-0a2d67f6ef90","Code_189","http://www.cdisc.org","Adverse Event End Date Time","2023-12-15","Code","C83201"
"35962fcc-945e-48da-8ae2-d0efc7628acb","Code_190","http://www.cdisc.org","Solicited Adverse Event","2023-12-15","Code","C179175"
"56aeef77-9028-451d-a4f9-553576421789","Code_191","http://www.cdisc.org","SYSBP","2023-12-15","Code","C25298"
"193de080-9510-4139-b98c-786cb4c40ed2","Code_192","http://www.cdisc.org","Clinical Test Result","2023-12-15","Code","C77140"
"cf7f95dd-a15b-4a1f-be39-43a4e4198994","Code_193","http://www.cdisc.org","Unit of Pressure","2023-12-15","Code","C49669"
"0d481f5b-0f69-4cb4-aad0-2b7187ce091c","Code_194","http://www.cdisc.org","Sitting","2023-12-15","Code","C62122"
"55b2a037-39c3-41b1-a521-455aff4ab49e","Code_195","http://www.cdisc.org","Standing","2023-12-15","Code","C62166"
"36f423ec-20a5-4a1c-8ba1-d088dfab6f1e","Code_196","http://www.cdisc.org","Supine Position","2023-12-15","Code","C62167"
"017798f0-bf74-489f-a20d-fe70c188eaf8","Code_197","http://www.cdisc.org","Body Position","2023-12-15","Code","C62164"
"4e881994-a123-4ee1-8dd3-8078b4edfc34","Code_198","http://www.cdisc.org","Brachial Artery","2023-12-15","Code","C12681"
"d867c7ca-3eed-4854-97de-3dbbcab35e10","Code_199","http://www.cdisc.org","Common Carotid Artery","2023-12-15","Code","C12687"
"c07b8244-e13e-4cb3-a9c5-741e7e032c34","Code_200","http://www.cdisc.org","Dorsalis Pedis Artery","2023-12-15","Code","C32478"
"5275e3b3-f0da-4142-87d4-08c82960db96","Code_201","http://www.cdisc.org","Femoral Artery","2023-12-15","Code","C12715"
"0ef6c62d-b478-4f8e-bfb9-8563a59de075","Code_202","http://www.cdisc.org","Radial Artery","2023-12-15","Code","C12838"
"c33059a9-870b-4d82-abdd-630617810089","Code_203","http://www.cdisc.org","Anatomic Site","2023-12-15","Code","C13717"
"478c4220-fe46-4f78-aacb-d9f42fe6beb5","Code_204","http://www.cdisc.org","Left","2023-12-15","Code","C25229"
"c283b0fc-5d85-4f1c-87f6-f37f3f78ebe4","Code_205","http://www.cdisc.org","Right","2023-12-15","Code","C25228"
"b078633e-97be-4eeb-94d0-148f5b0e3217","Code_206","http://www.cdisc.org","Laterality","2023-12-15","Code","C25185"
"bbd93f6d-1059-415a-b890-e5949ccb4bcd","Code_207","http://www.cdisc.org","SYSBP","2023-12-15","Code","C25298"
"15b55417-962e-4503-82b8-92b5d418141b","Code_208","http://www.cdisc.org","DIABP","2023-12-15","Code","C25299"
"e22b4e3b-1ba9-4da7-9530-ec029e3d182a","Code_209","http://www.cdisc.org","Clinical Test Result","2023-12-15","Code","C77140"
"835f925e-07b1-4b18-b2b8-4d9573aae3d4","Code_210","http://www.cdisc.org","Unit of Pressure","2023-12-15","Code","C49669"
"b641d723-2f23-46a4-b76e-ae530a2e1f94","Code_211","http://www.cdisc.org","Sitting","2023-12-15","Code","C62122"
"ca80d2d3-4d51-4df0-827c-71d38f2d8d2c","Code_212","http://www.cdisc.org","Standing","2023-12-15","Code","C62166"
"eca05492-ad43-4ef5-9cdf-71ccf83ad603","Code_213","http://www.cdisc.org","Supine Position","2023-12-15","Code","C62167"
"faaff588-f788-4404-b9e2-64f3644c832b","Code_214","http://www.cdisc.org","Body Position","2023-12-15","Code","C62164"
"5c02de57-1f3e-4b4b-a83c-406cfe98c9b1","Code_215","http://www.cdisc.org","Brachial Artery","2023-12-15","Code","C12681"
"5ee30b90-af1b-489f-9410-2dd7075a033e","Code_216","http://www.cdisc.org","Common Carotid Artery","2023-12-15","Code","C12687"
"5be869f3-d2b6-4fc0-9adb-63e5bcf9798e","Code_217","http://www.cdisc.org","Dorsalis Pedis Artery","2023-12-15","Code","C32478"
"c3b927f9-9ec2-43e4-bcd5-6093708ab423","Code_218","http://www.cdisc.org","Femoral Artery","2023-12-15","Code","C12715"
"6064e3d0-0c76-4a03-81ed-a0c6931bfd36","Code_219","http://www.cdisc.org","Radial Artery","2023-12-15","Code","C12838"
"b6b02175-7ef0-4a28-abd6-a90ac69b0d26","Code_220","http://www.cdisc.org","Anatomic Site","2023-12-15","Code","C13717"
"96cf1f33-b04b-42b8-bf16-9b797c37d234","Code_221","http://www.cdisc.org","Left","2023-12-15","Code","C25229"
"a9ef2b68-b5d1-4f45-846a-204256e6d0c9","Code_222","http://www.cdisc.org","Right","2023-12-15","Code","C25228"
"97d7fdab-bcc6-4817-99ea-ed76bbf30a9f","Code_223","http://www.cdisc.org","Laterality","2023-12-15","Code","C25185"
"669b3655-041b-4227-a5bc-893099027ca5","Code_224","http://www.cdisc.org","DIABP","2023-12-15","Code","C25299"
"dc1a9fa0-1de7-4172-b9b0-ebd1232ecc56","Code_225","http://www.cdisc.org","TEMP","2023-12-15","Code","C174446"
"6d00da72-eb75-4b03-b4d9-92e4d4a5a9d7","Code_226","http://www.cdisc.org","Clinical Test Result","2023-12-15","Code","C77140"
"db488676-a55d-46d3-9339-c71a8ddab406","Code_227","http://www.cdisc.org","Degree Celsius","2023-12-15","Code","C42559"
"19afe210-47ca-470c-9ac3-706e84e5d4f7","Code_228","http://www.cdisc.org","Degree Fahrenheit","2023-12-15","Code","C44277"
"5877eb64-400c-43c9-b56a-5838d8f7b5c5","Code_229","http://www.cdisc.org","Kelvin","2023-12-15","Code","C42537"
"dffe3176-2a63-4826-87c0-3e0a5fbe028d","Code_230","http://www.cdisc.org","Unit of Temperature","2023-12-15","Code","C44276"
"2344b051-1f41-436e-bef0-9a12fd852893","Code_231","http://www.cdisc.org","Axilla","2023-12-15","Code","C12674"
"e2ceb504-e886-492e-867c-5f97c984b9d3","Code_232","http://www.cdisc.org","Ear","2023-12-15","Code","C12394"
"3ca116b7-4030-4d3f-a124-8f43c9bf38da","Code_233","http://www.cdisc.org","Forehead","2023-12-15","Code","C89803"
"681d2d2e-97d4-4317-a375-a35ff23b05d5","Code_234","http://www.cdisc.org","Oral Cavity","2023-12-15","Code","C12421"
"34de0942-f5c8-4e09-8086-d327f8e7f190","Code_235","http://www.cdisc.org","Rectum","2023-12-15","Code","C12390"
"3ebaa18b-44ab-4222-886b-c11c74470445","Code_236","http://www.cdisc.org","Anatomic Site","2023-12-15","Code","C13717"
"31c9ce8d-6f49-4317-ab47-9cf6c75d5554","Code_237","http://www.cdisc.org","TEMP","2023-12-15","Code","C174446"
"931857e9-b695-4a28-a9f4-a5a09e8534bb","Code_238","http://www.cdisc.org","WEIGHT","2023-12-15","Code","C25208"
"fc5ffbb5-9152-4ff3-bd05-2be144e7857c","Code_239","http://www.cdisc.org","Clinical Test Result","2023-12-15","Code","C77140"
"b73bfa23-42ff-465f-bf25-90c5c2a7a810","Code_240","http://www.cdisc.org","Pound","2023-12-15","Code","C48531"
"f2e4c57f-1a5f-472d-9673-242b05799458","Code_241","http://www.cdisc.org","Gram","2023-12-15","Code","C48155"
"d3a7a61d-8537-4d51-9f86-073884cbeaf8","Code_242","http://www.cdisc.org","Kilogram","2023-12-15","Code","C28252"
"33f5acda-6e2b-497e-9f13-5795c13b48b5","Code_243","http://www.cdisc.org","Unit of Weight","2023-12-15","Code","C48208"
"1281d881-1bcd-4248-b1ad-51af53c42004","Code_244","http://www.cdisc.org","WEIGHT","2023-12-15","Code","C25208"
"1cbaddc6-990b-48e8-9d60-1dd197ea34cc","Code_245","http://www.cdisc.org","HEIGHT","2023-12-15","Code","C25347"
"b1fad834-4935-49dd-9360-b046e655b29e","Code_246","http://www.cdisc.org","Clinical Test Result","2023-12-15","Code","C77140"
"4ad5b199-ca6a-4ef6-9d64-5873c5e7bff0","Code_247","http://www.cdisc.org","Centimeter","2023-12-15","Code","C49668"
"c8a356cc-bcc6-4f93-9db3-bc26125030cd","Code_248","http://www.cdisc.org","Inch","2023-12-15","Code","C48500"
"d8947743-2b07-4a5d-9524-7b07a6c8e44d","Code_249","http://www.cdisc.org","Meter","2023-12-15","Code","C41139"
"be1cfb7e-7c8f-470a-8023-e546409b26d2","Code_250","http://www.cdisc.org","Unit of Height","2023-12-15","Code","C168688"
"bd974e10-f522-4507-b30b-c8538bb1880a","Code_251","http://www.cdisc.org","HEIGHT","2023-12-15","Code","C25347"
"1bad6f30-4b8e-4e28-88a0-5644e20abee8","Code_252","http://www.cdisc.org","ALT","2023-12-15","Code","C64433"
"8dc27296-d562-4b88-98ec-0491dda41a1f","Code_253","http://www.cdisc.org","Laboratory Test Result","2023-12-15","Code","C36292"
"ee510c3f-132a-4e82-8a26-599bfd63155d","Code_254","http://www.cdisc.org","Unit per Liter","2023-12-15","Code","C67456"
"2f378e54-8f80-40c1-8e7a-6f48655e51bd","Code_255","http://www.cdisc.org","Microkatal per Liter","2023-12-15","Code","C67397"
"135e46bf-11d9-40c1-abc6-e3ab7fc54826","Code_256","http://www.cdisc.org","International Unit per Liter","2023-12-15","Code","C67376"
"421e7350-fdd0-45c0-b177-4efff590cd18","Code_257","http://www.cdisc.org","Nanokatal per Liter","2023-12-15","Code","C70510"
"41ac517e-aae3-4193-86b6-eb6f9c19de46","Code_258","http://www.cdisc.org","Unit of Catalytic Activity Concentration","2023-12-15","Code","C67365"
"2b896a6c-d773-4c64-b5ad-e45d6c7938e9","Code_259","http://www.cdisc.org","Biospecimen Type","2023-12-15","Code","C70713"
"91e861b7-819e-4ff7-aeb5-a8540c434bb8","Code_260","http://www.cdisc.org","No","2023-12-15","Code","C49487"
"085fbe6f-4a33-4bcd-89a0-ed1639698da1","Code_261","http://www.cdisc.org","Yes","2023-12-15","Code","C49488"
"112d4b3f-33af-449f-b896-90708fdb46f6","Code_262","http://www.cdisc.org","Laboratory Test Fasting Status","2023-12-15","Code","C83309"
"bfd1c766-5d09-4df0-a845-86141e352a07","Code_263","http://www.cdisc.org","ALT","2023-12-15","Code","C64433"
"9377392c-f14c-4df4-8c8e-950556fce5f7","Code_264","http://www.cdisc.org","ALB","2023-12-15","Code","C64431"
"05d70176-81fc-47ce-b67b-128d28106dc0","Code_265","http://www.cdisc.org","Laboratory Test Result","2023-12-15","Code","C36292"
"05c98449-ee33-4350-b5c1-53a3213017d9","Code_266","http://www.cdisc.org","Biospecimen Type","2023-12-15","Code","C70713"
"9c54d64a-3aeb-4f03-91f1-4d854a3a46f0","Code_267","http://www.cdisc.org","No","2023-12-15","Code","C49487"
"2457bc64-b0d7-42e3-9d80-67ddbd987d83","Code_268","http://www.cdisc.org","Yes","2023-12-15","Code","C49488"
"360600b2-f902-494c-816c-26ee3e5c829c","Code_269","http://www.cdisc.org","Laboratory Test Fasting Status","2023-12-15","Code","C83309"
"eb9d0488-1aea-45eb-88c0-4efcbcca9b91","Code_270","http://www.cdisc.org","ALB","2023-12-15","Code","C64431"
"cb2f3d41-5c8b-4f78-8db0-5817696ea104","Code_271","http://www.cdisc.org","ALP","2023-12-15","Code","C64432"
"a9fc0042-f254-41be-a050-962b65db7f37","Code_272","http://www.cdisc.org","Laboratory Test Result","2023-12-15","Code","C36292"
"6e4f72c4-b258-46e0-9147-9edde515cad6","Code_273","http://www.cdisc.org","Unit per Liter","2023-12-15","Code","C67456"
"3ae52ccb-4385-4dc3-990a-456692d1acfd","Code_274","http://www.cdisc.org","Microkatal per Liter","2023-12-15","Code","C67397"
"b0cb5970-fede-4e1f-bfb0-66e01478cfda","Code_275","http://www.cdisc.org","International Unit per Liter","2023-12-15","Code","C67376"
"a886236a-ad81-4207-980c-1a599969f400","Code_276","http://www.cdisc.org","Unit of Catalytic Activity Concentration","2023-12-15","Code","C67365"
"823609cd-9c9b-4ac9-b0f0-a1798b7efc35","Code_277","http://www.cdisc.org","Biospecimen Type","2023-12-15","Code","C70713"
"1a464e43-a502-43f2-ae41-26c23df8f836","Code_278","http://www.cdisc.org","No","2023-12-15","Code","C49487"
"b48b507b-b4df-4dc3-ac0b-744080fca350","Code_279","http://www.cdisc.org","Yes","2023-12-15","Code","C49488"
"0da021aa-276a-4040-862d-b3aabbf92b8e","Code_280","http://www.cdisc.org","Laboratory Test Fasting Status","2023-12-15","Code","C83309"
"eabeae37-27bb-429b-adbd-f210405a0493","Code_281","http://www.cdisc.org","ALP","2023-12-15","Code","C64432"
"ad3bc66d-fcb3-4b7a-a2c8-72750f1704e2","Code_282","http://www.cdisc.org","AST","2023-12-15","Code","C64467"
"9b8a8928-8ff4-4263-a37e-a293be4861e1","Code_283","http://www.cdisc.org","Laboratory Test Result","2023-12-15","Code","C36292"
"a6a2e30b-f7ae-4ed0-b88c-427c39ac0a3d","Code_284","http://www.cdisc.org","Unit per Liter","2023-12-15","Code","C67456"
"51a83559-4be9-43d9-a762-6290759bafc9","Code_285","http://www.cdisc.org","Microkatal per Liter","2023-12-15","Code","C67397"
"6eb2b24a-2550-4de4-9e4a-1c30711328be","Code_286","http://www.cdisc.org","International Unit per Liter","2023-12-15","Code","C67376"
"719698de-b221-4b2e-9ec7-e551677058be","Code_287","http://www.cdisc.org","Unit of Catalytic Activity Concentration","2023-12-15","Code","C67365"
"c46169cf-39bd-4f33-9bf6-2e35caf534df","Code_288","http://www.cdisc.org","Biospecimen Type","2023-12-15","Code","C70713"
"740b0ca0-2f01-483c-bb48-548a20ce0910","Code_289","http://www.cdisc.org","No","2023-12-15","Code","C49487"
"b71de32f-16e3-4ed6-a211-3583ee96a9f1","Code_290","http://www.cdisc.org","Yes","2023-12-15","Code","C49488"
"6787615a-9fac-4eec-b85f-c9c30396d651","Code_291","http://www.cdisc.org","Laboratory Test Fasting Status","2023-12-15","Code","C83309"
"12538ed5-7ecf-4295-828c-48e66cfa856b","Code_292","http://www.cdisc.org","AST","2023-12-15","Code","C64467"
"d778fac7-c2af-4c8d-b0ae-a8e5bca62c50","Code_293","http://www.cdisc.org","CREAT","2023-12-15","Code","C64547"
"71de0e25-22ea-4df8-89bc-4997a6f4171a","Code_294","http://www.cdisc.org","Laboratory Test Result","2023-12-15","Code","C36292"
"e660000a-476b-4515-9f9a-8ba6090bf9dc","Code_295","http://www.cdisc.org","Milligram per Deciliter","2023-12-15","Code","C67015"
"d8699209-3565-4556-9a55-900d30fee8fe","Code_296","http://www.cdisc.org","Microgram per Milliliter","2023-12-15","Code","C64572"
"e7cab94f-c55c-4899-be26-2bbb7c0ab76b","Code_297","http://www.cdisc.org","Millimole per Liter","2023-12-15","Code","C64387"
"4ddf22be-264c-4163-bb92-1a38886134dd","Code_298","http://www.cdisc.org","Micromole per Liter","2023-12-15","Code","C48508"
"43b598f0-c9a3-4b33-bcce-7af986a75ec5","Code_299","http://www.cdisc.org","Unit of Concentration","2023-12-15","Code","C48207"
"9ae517a2-3f08-43a3-a1c5-41c8f445e899","Code_300","http://www.cdisc.org","Biospecimen Type","2023-12-15","Code","C70713"
"19043245-dfee-4133-9c50-10f65e5dd14d","Code_301","http://www.cdisc.org","No","2023-12-15","Code","C49487"
"da4efba5-d6f0-443f-85db-f9a284bbbd00","Code_302","http://www.cdisc.org","Yes","2023-12-15","Code","C49488"
"249093b0-34ab-42c5-bffb-2623788e26a5","Code_303","http://www.cdisc.org","Laboratory Test Fasting Status","2023-12-15","Code","C83309"
"191a6201-cc83-4322-8f20-8d0f3082bdf7","Code_304","http://www.cdisc.org","CREAT","2023-12-15","Code","C64547"
"28267e3a-4a95-4c79-90f3-32098af4c98b","Code_305","http://www.cdisc.org","K","2023-12-15","Code","C64853"
"302dc6b1-dfcb-4f70-9685-0eebbfef784e","Code_306","http://www.cdisc.org","Laboratory Test Result","2023-12-15","Code","C36292"
"4441b793-2a60-4ee3-864f-ffdf9a1a4f6a","Code_307","http://www.cdisc.org","Milliequivalent per Liter","2023-12-15","Code","C67474"
"c51af08a-d97c-4dc5-abf2-502162676443","Code_308","http://www.cdisc.org","Milliequivalent per Deciliter","2023-12-15","Code","C67473"
"2352c132-73e1-4eef-9849-4766e0ca12f9","Code_309","http://www.cdisc.org","Millimole per Liter","2023-12-15","Code","C64387"
"6b01284a-b704-4126-ad1e-2940c8ba3b93","Code_310","http://www.cdisc.org","Molarity Unit","2023-12-15","Code","C64567"
"7e43a44a-a772-4910-adf1-d2a8c97e2e8e","Code_311","http://www.cdisc.org","Biospecimen Type","2023-12-15","Code","C70713"
"2e3c98f7-1bb8-4714-ab5b-87a4a3c96415","Code_312","http://www.cdisc.org","No","2023-12-15","Code","C49487"
"a43099db-1dc4-44c0-96ce-2ba6128c5e42","Code_313","http://www.cdisc.org","Yes","2023-12-15","Code","C49488"
"0c7f2734-d078-4755-87ee-79bd34ac91eb","Code_314","http://www.cdisc.org","Laboratory Test Fasting Status","2023-12-15","Code","C83309"
"ffc0e347-44d4-447f-9e42-e8b10a16839d","Code_315","http://www.cdisc.org","K","2023-12-15","Code","C64853"
"11d4a457-5dd6-4132-a8e2-22246d231176","Code_316","http://www.cdisc.org","SODIUM","2023-12-15","Code","C64809"
"95d78875-afb1-45b0-906b-e742c8d87f10","Code_317","http://www.cdisc.org","Laboratory Test Result","2023-12-15","Code","C36292"
"cdda6540-868a-47c0-abc6-375a4db48ca8","Code_318","http://www.cdisc.org","Milliequivalent per Liter","2023-12-15","Code","C67474"
"262fb12e-6c7c-472f-93b2-f0c5d5ca9f91","Code_319","http://www.cdisc.org","Milliequivalent per Deciliter","2023-12-15","Code","C67473"
"56f513a0-0069-4012-9c3d-69d6d1940717","Code_320","http://www.cdisc.org","Millimole per Liter","2023-12-15","Code","C64387"
"dd6ca8a0-c238-4b17-b5aa-2061ad46c85d","Code_321","http://www.cdisc.org","Molarity Unit","2023-12-15","Code","C64567"
"79db3885-c586-4f2f-a3f0-617575e9c0d3","Code_322","http://www.cdisc.org","Biospecimen Type","2023-12-15","Code","C70713"
"f85ea051-44e3-4a63-8b8e-8f2dd03ee615","Code_323","http://www.cdisc.org","No","2023-12-15","Code","C49487"
"02e5b77a-2a3a-40b3-a7c4-591370f635ca","Code_324","http://www.cdisc.org","Yes","2023-12-15","Code","C49488"
"687c0977-e424-4d2f-a6a6-4e8481da4f4d","Code_325","http://www.cdisc.org","Laboratory Test Fasting Status","2023-12-15","Code","C83309"
"29bf083b-dbad-476c-82cc-e1e1a69903b3","Code_326","http://www.cdisc.org","SODIUM","2023-12-15","Code","C64809"
"5ca7fc7b-f243-4690-bab9-28bc212af198","Code_327","http://www.cdisc.org","SYSBP","2023-12-15","Code","C25298"
"15fca983-22b1-4cc2-beca-13c5ee06f833","Code_328","http://www.cdisc.org","Clinical Test Result","2023-12-15","Code","C77140"
"736bd5fd-5c19-4444-b842-72da330571f4","Code_329","http://www.cdisc.org","Unit of Pressure","2023-12-15","Code","C49669"
"abf96cf0-7c4b-4eb8-b09d-4d2c36fb1db9","Code_330","http://www.cdisc.org","Sitting","2023-12-15","Code","C62122"
"bc87f7d6-12bf-4b74-a8c2-14544e21bb0d","Code_331","http://www.cdisc.org","Standing","2023-12-15","Code","C62166"
"4a54f7ed-2ca3-4fd1-b145-994f5853cd0c","Code_332","http://www.cdisc.org","Supine Position","2023-12-15","Code","C62167"
"a6c2643c-ac10-470d-b4aa-b55ba65efe14","Code_333","http://www.cdisc.org","Body Position","2023-12-15","Code","C62164"
"8e329570-bbfd-467b-8606-af9cfdd42eaa","Code_334","http://www.cdisc.org","Brachial Artery","2023-12-15","Code","C12681"
"a6d2b019-b770-4ba8-86f5-07627eb263dd","Code_335","http://www.cdisc.org","Common Carotid Artery","2023-12-15","Code","C12687"
"fca2fa0e-dcc8-4c4d-9c31-737831f22d5f","Code_336","http://www.cdisc.org","Dorsalis Pedis Artery","2023-12-15","Code","C32478"
"bef577a7-87d2-4f4e-ab77-d15289d64874","Code_337","http://www.cdisc.org","Femoral Artery","2023-12-15","Code","C12715"
"7621f3d8-3567-42a5-8907-a9b40a9edeeb","Code_338","http://www.cdisc.org","Radial Artery","2023-12-15","Code","C12838"
"e3da029d-be99-41e9-bcd2-8c55b1bbdb1f","Code_339","http://www.cdisc.org","Anatomic Site","2023-12-15","Code","C13717"
"a9d1f07e-04cd-4c34-9f53-bd3c818c55bd","Code_340","http://www.cdisc.org","Left","2023-12-15","Code","C25229"
"7c251eae-30a9-4d5a-b3ca-5189cc50170d","Code_341","http://www.cdisc.org","Right","2023-12-15","Code","C25228"
"5b8aa09a-2a19-4008-a993-e2e241f3f48b","Code_342","http://www.cdisc.org","Laterality","2023-12-15","Code","C25185"
"ebaf47b6-befa-4e16-a18d-94aa933e0658","Code_343","http://www.cdisc.org","SYSBP","2023-12-15","Code","C25298"
"808e1e3d-6d01-46fd-b365-fc14d94d1fe9","Code_344","http://www.cdisc.org","DIABP","2023-12-15","Code","C25299"
"36aa6457-82db-496d-b9d8-a6e663075d5f","Code_345","http://www.cdisc.org","Clinical Test Result","2023-12-15","Code","C77140"
"b69bab79-27cd-4edc-af7b-e7e4e96894b3","Code_346","http://www.cdisc.org","Unit of Pressure","2023-12-15","Code","C49669"
"d91e7dcf-fb4f-4842-8399-d6d474efb592","Code_347","http://www.cdisc.org","Sitting","2023-12-15","Code","C62122"
"809b748d-8961-4d0f-9234-fca2a863bb29","Code_348","http://www.cdisc.org","Standing","2023-12-15","Code","C62166"
"a75c1004-a4e9-466f-9543-00fd98c325aa","Code_349","http://www.cdisc.org","Supine Position","2023-12-15","Code","C62167"
"925a77e1-3a5f-4e23-8594-a2ee7ae3ad5f","Code_350","http://www.cdisc.org","Body Position","2023-12-15","Code","C62164"
"439a9403-77ee-4bd8-b7b7-14bcfc92c194","Code_351","http://www.cdisc.org","Brachial Artery","2023-12-15","Code","C12681"
"e59321a7-7e32-4069-a8cd-566e48ec8b1d","Code_352","http://www.cdisc.org","Common Carotid Artery","2023-12-15","Code","C12687"
"d2305441-e045-4572-bca2-ce27372015c4","Code_353","http://www.cdisc.org","Dorsalis Pedis Artery","2023-12-15","Code","C32478"
"5590fbb9-8cc4-40ad-9339-132643210d4f","Code_354","http://www.cdisc.org","Femoral Artery","2023-12-15","Code","C12715"
"5e67a956-f286-495b-8e25-3adcb6dde950","Code_355","http://www.cdisc.org","Radial Artery","2023-12-15","Code","C12838"
"2351cd8d-1ecf-47e4-b36c-229bb83dfa64","Code_356","http://www.cdisc.org","Anatomic Site","2023-12-15","Code","C13717"
"d47cbdec-ac4b-4a8f-a60f-7e9f56fb962a","Code_357","http://www.cdisc.org","Left","2023-12-15","Code","C25229"
"bd60ea5a-dd2a-4102-8c3d-962b4fdb5009","Code_358","http://www.cdisc.org","Right","2023-12-15","Code","C25228"
"e3ae4f4c-76e8-456e-9745-4fb17ccd3a99","Code_359","http://www.cdisc.org","Laterality","2023-12-15","Code","C25185"
"fbfb1cde-8ccd-431d-a2b2-0c9ef3627f3f","Code_360","http://www.cdisc.org","DIABP","2023-12-15","Code","C25299"
"9cdf2d2b-b23a-4408-ac56-f5c7707ee6c1","Code_361","http://www.cdisc.org","HR","2023-12-15","Code","C49677"
"578294a4-6282-4062-9f8f-e4b407f14ece","Code_362","http://www.cdisc.org","Clinical Test Result","2023-12-15","Code","C77140"
"64db8447-165c-4a3f-8cd4-f7df97cd1651","Code_363","http://www.cdisc.org","Count per Minute","2023-12-15","Code","C73688"
"e78a0dfc-9f5e-408d-ae60-60e94b7e20ad","Code_364","http://www.cdisc.org","Sitting","2023-12-15","Code","C62122"
"11269190-bb63-4101-b978-e0b96bd3411e","Code_365","http://www.cdisc.org","Standing","2023-12-15","Code","C62166"
"31476821-f8bf-4b8e-a8fc-afbb86c7338d","Code_366","http://www.cdisc.org","Supine Position","2023-12-15","Code","C62167"
"4d1e3799-2685-4e5e-9156-2c75671e44ff","Code_367","http://www.cdisc.org","Body Position","2023-12-15","Code","C62164"
"4163265e-c8fd-417d-a79c-384c6ad013e3","Code_368","http://www.cdisc.org","Brachial Artery","2023-12-15","Code","C12681"
"1ea5f884-f860-4711-811e-ecd89b9355ac","Code_369","http://www.cdisc.org","Common Carotid Artery","2023-12-15","Code","C12687"
"603f6a5c-94cc-408c-b44e-3e0f81e487f8","Code_370","http://www.cdisc.org","Dorsalis Pedis Artery","2023-12-15","Code","C32478"
"47137325-5dab-4d99-9888-5b68da547f9b","Code_371","http://www.cdisc.org","Femoral Artery","2023-12-15","Code","C12715"
"d4b4287e-f6a9-4591-8f77-dc7d15557a54","Code_372","http://www.cdisc.org","Radial Artery","2023-12-15","Code","C12838"
"67ab566c-3139-436e-bc19-f04516b08a1c","Code_373","http://www.cdisc.org","Anatomic Site","2023-12-15","Code","C13717"
"c0272f27-98b6-4e0b-9be8-6227e10cc8c5","Code_374","http://www.cdisc.org","Left","2023-12-15","Code","C25229"
"851cd967-712b-40de-9b0b-2bf2b03a3197","Code_375","http://www.cdisc.org","Right","2023-12-15","Code","C25228"
"3e5e7b75-6e43-4386-8dc6-46d06af6db1b","Code_376","http://www.cdisc.org","Laterality","2023-12-15","Code","C25185"
"78b2a00b-f626-456e-8001-96f4f9919978","Code_377","http://www.cdisc.org","HR","2023-12-15","Code","C49677"
