"code","codeSystemVersion","instanceType","uuid:ID","codeSystem","decode","id"
"C49488","2023-12-15","Code","a3a70d1b-e1e7-4aef-ad8a-09993a65e345","http://www.cdisc.org","Yes","Code_168"
"C113380","2023-12-15","Code","000267e7-0348-4e51-9797-51440583c8ce","http://www.cdisc.org","Disabling Adverse Event","Code_169"
"C49487","2023-12-15","Code","e51aa037-59af-4da9-9933-fae24bb50160","http://www.cdisc.org","No","Code_170"
"C49488","2023-12-15","Code","4a6e56b7-9eaa-4e1b-b2c7-2084ea903a16","http://www.cdisc.org","Yes","Code_171"
"C48275","2023-12-15","Code","44764286-d453-433b-ab16-d323d27de517","http://www.cdisc.org","Death Related to Adverse Event","Code_172"
"C49487","2023-12-15","Code","16a25f82-850c-4f07-8d65-9a4d4c2de137","http://www.cdisc.org","No","Code_173"
"C49488","2023-12-15","Code","10b6dd55-e419-4c38-ab4a-7eabaf805750","http://www.cdisc.org","Yes","Code_174"
"C83052","2023-12-15","Code","49c6afc1-29c5-4e3c-9c35-5f78c4ae73e9","http://www.cdisc.org","Adverse Event associated with Hospitalization","Code_175"
"C49487","2023-12-15","Code","ecea32c5-1ee9-43dc-b22f-e6b25b24b226","http://www.cdisc.org","No","Code_176"
"C49488","2023-12-15","Code","93d41f53-207e-4d7c-9954-dd62687e9fdf","http://www.cdisc.org","Yes","Code_177"
"C84266","2023-12-15","Code","a785e863-c857-4af8-bad0-bef7da1651d2","http://www.cdisc.org","Life Threatening Adverse Event","Code_178"
"C49487","2023-12-15","Code","b299e0fe-ef87-4c07-aa60-58ed43b5dec7","http://www.cdisc.org","No","Code_179"
"C49488","2023-12-15","Code","709c59df-501d-4494-ac6e-ec36139ae7bc","http://www.cdisc.org","Yes","Code_180"
"C83214","2023-12-15","Code","72bfb5d5-6fe8-442b-b1f6-949132a61ae6","http://www.cdisc.org","Adverse Event Occurred with Overdose","Code_181"
"C49487","2023-12-15","Code","4f944aa8-4427-413d-b415-e984112b5e49","http://www.cdisc.org","No","Code_182"
"C49488","2023-12-15","Code","aa8af4ef-043e-4710-9267-53421f6ec821","http://www.cdisc.org","Yes","Code_183"
"C83053","2023-12-15","Code","1ba3b5c3-3d7d-48f2-9148-fc1fc13a876f","http://www.cdisc.org","Adverse Event Associated with Serious Medical Event","Code_184"
"C49487","2023-12-15","Code","ff2c3ee7-f844-40a3-aead-9b2d8a34a83f","http://www.cdisc.org","No","Code_185"
"C49488","2023-12-15","Code","885bcaef-0ef1-4369-9e56-e270f78689b4","http://www.cdisc.org","Yes","Code_186"
"C83199","2023-12-15","Code","a9890766-412f-4818-8a9e-518e62439993","http://www.cdisc.org","Adverse Event Concomitant Treatment","Code_187"
"C83215","2023-12-15","Code","39ddba50-8dfc-487b-91db-5897ddeacc82","http://www.cdisc.org","Adverse Event Start Date Time","Code_188"
"C83201","2023-12-15","Code","0500b85e-15fc-4c83-8da2-03cbe2991806","http://www.cdisc.org","Adverse Event End Date Time","Code_189"
"C179175","2023-12-15","Code","49ba67e3-0331-44f6-85b0-be6151ea0dd9","http://www.cdisc.org","Solicited Adverse Event","Code_190"
"C25298","2023-12-15","Code","673a4121-fba4-440e-893c-2bc7234aa6d0","http://www.cdisc.org","SYSBP","Code_191"
"C77140","2023-12-15","Code","4dc00e93-f411-4faa-9d5d-41a58507386b","http://www.cdisc.org","Clinical Test Result","Code_192"
"C49669","2023-12-15","Code","bc23df02-ca70-453c-a942-9e5426cd3118","http://www.cdisc.org","Unit of Pressure","Code_193"
"C62122","2023-12-15","Code","b4529745-8704-4ce5-9208-5d123e6f66f1","http://www.cdisc.org","Sitting","Code_194"
"C62166","2023-12-15","Code","86c1c54a-97af-43a5-bb0f-92137426bd8a","http://www.cdisc.org","Standing","Code_195"
"C62167","2023-12-15","Code","09eef5c1-f07b-4a1a-ba8e-e9dde46280d6","http://www.cdisc.org","Supine Position","Code_196"
"C62164","2023-12-15","Code","25ab0a83-6a1f-43d7-8ad3-86044e449cbc","http://www.cdisc.org","Body Position","Code_197"
"C12681","2023-12-15","Code","89eec0cb-9143-439e-b49b-6c482b7fc176","http://www.cdisc.org","Brachial Artery","Code_198"
"C12687","2023-12-15","Code","18a2e469-aa9f-4a15-a99f-eac0ccb9d307","http://www.cdisc.org","Common Carotid Artery","Code_199"
"C32478","2023-12-15","Code","46da3d2d-4984-45b1-ba5b-f2954570bb6a","http://www.cdisc.org","Dorsalis Pedis Artery","Code_200"
"C12715","2023-12-15","Code","6f82c90f-6b93-44bd-896c-f5efc3e90999","http://www.cdisc.org","Femoral Artery","Code_201"
"C12838","2023-12-15","Code","3b83ab30-cbdf-42c2-933f-1059a43bc02a","http://www.cdisc.org","Radial Artery","Code_202"
"C13717","2023-12-15","Code","ef7d9a5a-8e70-4f1b-996c-430909f184ab","http://www.cdisc.org","Anatomic Site","Code_203"
"C25229","2023-12-15","Code","504ce73c-25f2-40b7-a983-19844b861526","http://www.cdisc.org","Left","Code_204"
"C25228","2023-12-15","Code","489997b4-204c-4d1a-8a00-dac75fe25353","http://www.cdisc.org","Right","Code_205"
"C25185","2023-12-15","Code","322f74a1-59e1-4cf5-bb57-e258b181ca57","http://www.cdisc.org","Laterality","Code_206"
"C25298","2023-12-15","Code","58363e0e-80cf-4592-b812-8b5246cc9689","http://www.cdisc.org","SYSBP","Code_207"
"C25299","2023-12-15","Code","3f0ba930-7590-4c3e-9028-347f80d3ffe4","http://www.cdisc.org","DIABP","Code_208"
"C77140","2023-12-15","Code","5659711f-d7db-4aa5-939e-e31576ada29f","http://www.cdisc.org","Clinical Test Result","Code_209"
"C49669","2023-12-15","Code","10d893de-fdf4-49d3-ba52-48f9c200b689","http://www.cdisc.org","Unit of Pressure","Code_210"
"C62122","2023-12-15","Code","6e4351e6-163a-43de-bb65-66926921029d","http://www.cdisc.org","Sitting","Code_211"
"C62166","2023-12-15","Code","3527f97d-6456-4c23-984f-63d15c1b2ae9","http://www.cdisc.org","Standing","Code_212"
"C62167","2023-12-15","Code","acdba501-1afb-49cf-9644-9da40b59b618","http://www.cdisc.org","Supine Position","Code_213"
"C62164","2023-12-15","Code","124db3f1-0adc-4df8-9797-0734c0b88d71","http://www.cdisc.org","Body Position","Code_214"
"C12681","2023-12-15","Code","33e159b8-6d5a-4271-a9c0-4c4eae612c12","http://www.cdisc.org","Brachial Artery","Code_215"
"C12687","2023-12-15","Code","c79633b2-53fc-4659-84b7-921bf6c9f800","http://www.cdisc.org","Common Carotid Artery","Code_216"
"C32478","2023-12-15","Code","f0309609-0083-47eb-af50-7dce0a39ceaa","http://www.cdisc.org","Dorsalis Pedis Artery","Code_217"
"C12715","2023-12-15","Code","472ec9bb-c191-440f-a0be-bee1cd287310","http://www.cdisc.org","Femoral Artery","Code_218"
"C12838","2023-12-15","Code","4acc2f7b-b70e-4005-9caa-5b22c39b6841","http://www.cdisc.org","Radial Artery","Code_219"
"C13717","2023-12-15","Code","3dcd3c9b-cdff-4602-9bb1-71afef3d51a2","http://www.cdisc.org","Anatomic Site","Code_220"
"C25229","2023-12-15","Code","44a26598-079b-4b4d-b63f-689f02236396","http://www.cdisc.org","Left","Code_221"
"C25228","2023-12-15","Code","b2470328-5a24-4000-a48c-8196f06a9cb4","http://www.cdisc.org","Right","Code_222"
"C25185","2023-12-15","Code","a81d7a21-9a55-4aaf-b459-d1c9af7a19fb","http://www.cdisc.org","Laterality","Code_223"
"C25299","2023-12-15","Code","fbf4e76d-8c80-4de9-bcea-f020aac45fb4","http://www.cdisc.org","DIABP","Code_224"
"C174446","2023-12-15","Code","03338c04-783c-41d6-8ce0-f85dff2b36f8","http://www.cdisc.org","TEMP","Code_225"
"C77140","2023-12-15","Code","cafeae61-1684-4f97-8e0f-0553bdfc1ae2","http://www.cdisc.org","Clinical Test Result","Code_226"
"C42559","2023-12-15","Code","ae61f9c4-4068-4a0c-9d60-3486c1d24a08","http://www.cdisc.org","Degree Celsius","Code_227"
"C44277","2023-12-15","Code","94881f14-e677-4fb3-b88a-01464d42b7ca","http://www.cdisc.org","Degree Fahrenheit","Code_228"
"C42537","2023-12-15","Code","8df9ce2f-c152-4768-b613-4c5728e5ebc8","http://www.cdisc.org","Kelvin","Code_229"
"C44276","2023-12-15","Code","f0a430f0-889e-4edb-8424-821d8f88f1b3","http://www.cdisc.org","Unit of Temperature","Code_230"
"C12674","2023-12-15","Code","6ad9d14b-92c2-4fba-af28-657a85a71f94","http://www.cdisc.org","Axilla","Code_231"
"C12394","2023-12-15","Code","70a34cf7-f28b-4c61-ad83-7c766831fe43","http://www.cdisc.org","Ear","Code_232"
"C89803","2023-12-15","Code","ebd63f5b-7a8a-4573-b928-996d34815b74","http://www.cdisc.org","Forehead","Code_233"
"C12421","2023-12-15","Code","f48ad8aa-878b-4ae3-906a-ae62061cbd0c","http://www.cdisc.org","Oral Cavity","Code_234"
"C12390","2023-12-15","Code","286252d7-9ff5-4852-a4f9-f895f7bade8c","http://www.cdisc.org","Rectum","Code_235"
"C13717","2023-12-15","Code","cc9acddc-c609-4824-af0f-6648657db592","http://www.cdisc.org","Anatomic Site","Code_236"
"C174446","2023-12-15","Code","3aebbb9b-a157-434e-816c-45b9408e9150","http://www.cdisc.org","TEMP","Code_237"
"C25208","2023-12-15","Code","72f242cb-5c9a-4ac1-bbf4-27917c0b2b20","http://www.cdisc.org","WEIGHT","Code_238"
"C77140","2023-12-15","Code","09defa48-ea03-4cb4-96cf-8bedd97ee4c3","http://www.cdisc.org","Clinical Test Result","Code_239"
"C48531","2023-12-15","Code","4b420cf9-7b88-4916-b42c-fa9c184a5bf9","http://www.cdisc.org","Pound","Code_240"
"C48155","2023-12-15","Code","69068b90-7888-45d0-875a-01e1d30d565f","http://www.cdisc.org","Gram","Code_241"
"C28252","2023-12-15","Code","3b424a2e-f428-402d-8f3e-8a6c825805b4","http://www.cdisc.org","Kilogram","Code_242"
"C48208","2023-12-15","Code","fa67900f-9410-45e3-85d0-253eeec062ea","http://www.cdisc.org","Unit of Weight","Code_243"
"C25208","2023-12-15","Code","5c95f086-5ee9-432b-ba7c-949c72d06022","http://www.cdisc.org","WEIGHT","Code_244"
"C25347","2023-12-15","Code","d1dc9ad9-be0e-42bb-8a88-f6da3e04a721","http://www.cdisc.org","HEIGHT","Code_245"
"C77140","2023-12-15","Code","69b0889a-7918-4d3c-b7bc-2fc08aff0741","http://www.cdisc.org","Clinical Test Result","Code_246"
"C49668","2023-12-15","Code","2ff1fb6f-a0b8-46e3-bfd1-af7836da010a","http://www.cdisc.org","Centimeter","Code_247"
"C48500","2023-12-15","Code","af1d1974-7406-4cf7-b156-83dd4c27c559","http://www.cdisc.org","Inch","Code_248"
"C41139","2023-12-15","Code","997eb2e2-2f9e-4fef-9dcd-9f11cead6a97","http://www.cdisc.org","Meter","Code_249"
"C168688","2023-12-15","Code","359550fa-8af1-441f-9ca0-6e06ea99c63a","http://www.cdisc.org","Unit of Height","Code_250"
"C25347","2023-12-15","Code","dd791cb1-5fae-44ed-b01f-c71493be3e9d","http://www.cdisc.org","HEIGHT","Code_251"
"C64433","2023-12-15","Code","787b0992-1698-4c31-9c30-20d9453c5d75","http://www.cdisc.org","ALT","Code_252"
"C36292","2023-12-15","Code","5d6b15d4-f50c-4686-9473-eec4958090d1","http://www.cdisc.org","Laboratory Test Result","Code_253"
"C67456","2023-12-15","Code","13294dc6-2859-4d49-ba7c-991ca8b55058","http://www.cdisc.org","Unit per Liter","Code_254"
"C67397","2023-12-15","Code","b715e7ed-14c0-4789-a04f-f689368149a4","http://www.cdisc.org","Microkatal per Liter","Code_255"
"C67376","2023-12-15","Code","525798fa-d12b-4177-ad8d-570c4715ef49","http://www.cdisc.org","International Unit per Liter","Code_256"
"C70510","2023-12-15","Code","1985b83d-edbe-44e6-8957-5587a32d16f3","http://www.cdisc.org","Nanokatal per Liter","Code_257"
"C67365","2023-12-15","Code","c0774685-cbc7-456e-b102-8abb2b09540f","http://www.cdisc.org","Unit of Catalytic Activity Concentration","Code_258"
"C70713","2023-12-15","Code","78071aa9-d4e1-4197-b9c4-d441032ffcc9","http://www.cdisc.org","Biospecimen Type","Code_259"
"C49487","2023-12-15","Code","03e5a7b4-eb52-4a88-b52c-2dbef95ca1f5","http://www.cdisc.org","No","Code_260"
"C49488","2023-12-15","Code","5c0d260f-5cc3-4c69-a9ed-7f718f178a72","http://www.cdisc.org","Yes","Code_261"
"C83309","2023-12-15","Code","01ccac09-3d70-4fa3-afbf-1db125f9d6ea","http://www.cdisc.org","Laboratory Test Fasting Status","Code_262"
"C64433","2023-12-15","Code","89d3f2aa-10cf-4ae8-9482-14d8d1c457ab","http://www.cdisc.org","ALT","Code_263"
"C64431","2023-12-15","Code","3facacd9-fbd3-4fac-88f5-174fec35d870","http://www.cdisc.org","ALB","Code_264"
"C36292","2023-12-15","Code","1b833256-41a2-4513-88b1-d4170576f50b","http://www.cdisc.org","Laboratory Test Result","Code_265"
"C70713","2023-12-15","Code","e5c5de96-d0fd-4c6c-ab7d-a8b7fcade532","http://www.cdisc.org","Biospecimen Type","Code_266"
"C49487","2023-12-15","Code","94d06eca-6353-438e-a7aa-5b7c1f475a3e","http://www.cdisc.org","No","Code_267"
"C49488","2023-12-15","Code","10d39efb-641e-4ed3-aac9-0338efa7687d","http://www.cdisc.org","Yes","Code_268"
"C83309","2023-12-15","Code","c358b217-7afc-45a3-bc2b-cfb07f5ab550","http://www.cdisc.org","Laboratory Test Fasting Status","Code_269"
"C64431","2023-12-15","Code","dbef1856-f3a8-4db5-8359-b63fddd9f79a","http://www.cdisc.org","ALB","Code_270"
"C64432","2023-12-15","Code","821ca1d8-cb34-4617-8b5e-e54b7782845e","http://www.cdisc.org","ALP","Code_271"
"C36292","2023-12-15","Code","feeb000c-463e-4c5b-9ba3-9aeacae4c961","http://www.cdisc.org","Laboratory Test Result","Code_272"
"C67456","2023-12-15","Code","2172553f-bf04-497c-a427-aa914603c6f5","http://www.cdisc.org","Unit per Liter","Code_273"
"C67397","2023-12-15","Code","b18a6134-76ac-4ced-9e08-2f5d6194ae62","http://www.cdisc.org","Microkatal per Liter","Code_274"
"C67376","2023-12-15","Code","abc75711-ffe3-4e4c-886d-7cd35373e835","http://www.cdisc.org","International Unit per Liter","Code_275"
"C67365","2023-12-15","Code","3ac2555e-3b6a-4c5b-b185-e253cb202115","http://www.cdisc.org","Unit of Catalytic Activity Concentration","Code_276"
"C70713","2023-12-15","Code","1333cb3c-ae60-42fc-8391-5f5e26fa617a","http://www.cdisc.org","Biospecimen Type","Code_277"
"C49487","2023-12-15","Code","57e3ac7c-2f35-497e-9093-7bc8427a6eed","http://www.cdisc.org","No","Code_278"
"C49488","2023-12-15","Code","ba373ed9-1d26-4873-8136-c28a57ae5fff","http://www.cdisc.org","Yes","Code_279"
"C83309","2023-12-15","Code","4f2352d6-a92d-4d0d-83b7-cd046708add5","http://www.cdisc.org","Laboratory Test Fasting Status","Code_280"
"C64432","2023-12-15","Code","9f431573-808c-4835-afff-68095e044596","http://www.cdisc.org","ALP","Code_281"
"C64467","2023-12-15","Code","02cf9644-797a-46f4-8253-5ca110600738","http://www.cdisc.org","AST","Code_282"
"C36292","2023-12-15","Code","b6a45c6c-d765-4b0c-afe9-8f40c6974e40","http://www.cdisc.org","Laboratory Test Result","Code_283"
"C67456","2023-12-15","Code","85af0619-a7f4-4731-a002-3755fe48d5fd","http://www.cdisc.org","Unit per Liter","Code_284"
"C67397","2023-12-15","Code","32baecaf-569a-40f3-bcf1-29aa60ed217d","http://www.cdisc.org","Microkatal per Liter","Code_285"
"C67376","2023-12-15","Code","17325406-eeb4-4098-9390-e21f6e037650","http://www.cdisc.org","International Unit per Liter","Code_286"
"C67365","2023-12-15","Code","97dbc503-ef99-4206-ac4c-70030ad80c88","http://www.cdisc.org","Unit of Catalytic Activity Concentration","Code_287"
"C70713","2023-12-15","Code","04b2ab84-1a85-45b0-807e-f03d7527b01d","http://www.cdisc.org","Biospecimen Type","Code_288"
"C49487","2023-12-15","Code","d1ae4fe8-5d5d-49c9-b2fa-00c12476af0a","http://www.cdisc.org","No","Code_289"
"C49488","2023-12-15","Code","5459cffa-59f5-44ee-9b9a-bcb41fb89da1","http://www.cdisc.org","Yes","Code_290"
"C83309","2023-12-15","Code","fe9da959-acc2-4795-b25a-0f91fc117cad","http://www.cdisc.org","Laboratory Test Fasting Status","Code_291"
"C64467","2023-12-15","Code","e5e3e4eb-144d-439f-897a-1c155b786fc6","http://www.cdisc.org","AST","Code_292"
"C64547","2023-12-15","Code","61124291-b041-4e5e-992f-65ab26fd24f8","http://www.cdisc.org","CREAT","Code_293"
"C36292","2023-12-15","Code","427355a9-a5ad-4fcc-8b55-ae2df360c361","http://www.cdisc.org","Laboratory Test Result","Code_294"
"C67015","2023-12-15","Code","07103dfb-c9e5-4d28-9480-65cfcff54cbd","http://www.cdisc.org","Milligram per Deciliter","Code_295"
"C64572","2023-12-15","Code","a45277e0-dc79-4a8e-bd86-745e7b76c412","http://www.cdisc.org","Microgram per Milliliter","Code_296"
"C64387","2023-12-15","Code","6b2588b2-6463-4f2d-ab39-dbc9eb033788","http://www.cdisc.org","Millimole per Liter","Code_297"
"C48508","2023-12-15","Code","29b9538a-58b5-4b28-b423-1a807e1fc9f5","http://www.cdisc.org","Micromole per Liter","Code_298"
"C48207","2023-12-15","Code","31f931ee-dbb3-4990-8a1c-0ab27f946e62","http://www.cdisc.org","Unit of Concentration","Code_299"
"C70713","2023-12-15","Code","3d8bddd8-9679-499f-9152-8184fa9aa4d7","http://www.cdisc.org","Biospecimen Type","Code_300"
"C49487","2023-12-15","Code","d45a4362-4ed5-4419-9c5f-fc7a86c849d1","http://www.cdisc.org","No","Code_301"
"C49488","2023-12-15","Code","3ede7dd2-0744-48b5-a393-7be51d0d3863","http://www.cdisc.org","Yes","Code_302"
"C83309","2023-12-15","Code","bf6f281d-59d9-4503-bef3-95e1367b37d3","http://www.cdisc.org","Laboratory Test Fasting Status","Code_303"
"C64547","2023-12-15","Code","9364b7c9-5ca9-4eeb-a057-a9bd748c1cc7","http://www.cdisc.org","CREAT","Code_304"
"C64853","2023-12-15","Code","10cc3ec0-a83b-452a-aa9d-e6279d13681a","http://www.cdisc.org","K","Code_305"
"C36292","2023-12-15","Code","f1bb58b7-2aad-43c9-9505-47032e1b4c02","http://www.cdisc.org","Laboratory Test Result","Code_306"
"C67474","2023-12-15","Code","45c67a11-8e31-4976-a459-ed942a97baa4","http://www.cdisc.org","Milliequivalent per Liter","Code_307"
"C67473","2023-12-15","Code","60b9b2c0-5a68-43ac-822f-2e8471e5be1f","http://www.cdisc.org","Milliequivalent per Deciliter","Code_308"
"C64387","2023-12-15","Code","88ddbd80-8429-463a-a1e6-58eb0a8b45c0","http://www.cdisc.org","Millimole per Liter","Code_309"
"C64567","2023-12-15","Code","849faf9a-af30-4cb3-b50f-6cb2afb45646","http://www.cdisc.org","Molarity Unit","Code_310"
"C70713","2023-12-15","Code","d21ac8d7-c886-41bb-b580-1116b7f5595b","http://www.cdisc.org","Biospecimen Type","Code_311"
"C49487","2023-12-15","Code","c68222fa-4ef0-48bb-a33d-3dd2b551f187","http://www.cdisc.org","No","Code_312"
"C49488","2023-12-15","Code","c456b3a4-0be2-446e-90c3-afd3128a6680","http://www.cdisc.org","Yes","Code_313"
"C83309","2023-12-15","Code","8b7a35d0-03c8-4b89-a912-d2967acfb798","http://www.cdisc.org","Laboratory Test Fasting Status","Code_314"
"C64853","2023-12-15","Code","aa897432-9b9f-4dca-927c-206d3d0270cd","http://www.cdisc.org","K","Code_315"
"C64809","2023-12-15","Code","d1d62a87-e681-4a50-9c98-d251b371ef7b","http://www.cdisc.org","SODIUM","Code_316"
"C36292","2023-12-15","Code","b02725d2-a0fb-4e68-84af-97f000d05542","http://www.cdisc.org","Laboratory Test Result","Code_317"
"C67474","2023-12-15","Code","7448d7b4-40b5-4c28-8aa3-cb0d82e4f76a","http://www.cdisc.org","Milliequivalent per Liter","Code_318"
"C67473","2023-12-15","Code","a4c549f6-4829-458d-a56d-2033156a93c8","http://www.cdisc.org","Milliequivalent per Deciliter","Code_319"
"C64387","2023-12-15","Code","d20d3231-ced6-41ce-92e6-0bc59d03c4a0","http://www.cdisc.org","Millimole per Liter","Code_320"
"C64567","2023-12-15","Code","1d22f7c1-c902-46f9-b314-3e0c53b82cf5","http://www.cdisc.org","Molarity Unit","Code_321"
"C70713","2023-12-15","Code","9d1a2477-a4f4-4062-9050-be7a0f0d8a6d","http://www.cdisc.org","Biospecimen Type","Code_322"
"C49487","2023-12-15","Code","b90b9624-ada9-4cd4-a715-b030a8a8183b","http://www.cdisc.org","No","Code_323"
"C49488","2023-12-15","Code","d039f87c-08ed-4520-945a-c2007119ed1e","http://www.cdisc.org","Yes","Code_324"
"C83309","2023-12-15","Code","7b49547c-03bb-407f-8b49-73f44c4f2ccd","http://www.cdisc.org","Laboratory Test Fasting Status","Code_325"
"C64809","2023-12-15","Code","0c89a496-07e8-4dc0-bb39-2d41006084a5","http://www.cdisc.org","SODIUM","Code_326"
"C25298","2023-12-15","Code","7f5d00fd-942a-4dca-bccf-6b28f5ad0736","http://www.cdisc.org","SYSBP","Code_327"
"C77140","2023-12-15","Code","5219e092-5527-407b-9d11-f9484263a788","http://www.cdisc.org","Clinical Test Result","Code_328"
"C49669","2023-12-15","Code","b50efe39-deea-49a3-a74f-eb0bcd357633","http://www.cdisc.org","Unit of Pressure","Code_329"
"C62122","2023-12-15","Code","de68b5b3-1b1d-4a07-9277-8f55ea1d9129","http://www.cdisc.org","Sitting","Code_330"
"C62166","2023-12-15","Code","c9738e56-9b66-4588-a665-a1c621e01141","http://www.cdisc.org","Standing","Code_331"
"C62167","2023-12-15","Code","99fc87c4-bf3a-4fef-9295-a2514e4de88b","http://www.cdisc.org","Supine Position","Code_332"
"C62164","2023-12-15","Code","069b2c46-f613-4857-b65f-b2dbfb4755be","http://www.cdisc.org","Body Position","Code_333"
"C12681","2023-12-15","Code","a354e6a5-dd75-49cb-8dac-3581cb017f03","http://www.cdisc.org","Brachial Artery","Code_334"
"C12687","2023-12-15","Code","cda8b589-643e-449b-a65d-f48dd64ac53f","http://www.cdisc.org","Common Carotid Artery","Code_335"
"C32478","2023-12-15","Code","7fde8153-246e-48a5-9c08-c185b0798805","http://www.cdisc.org","Dorsalis Pedis Artery","Code_336"
"C12715","2023-12-15","Code","abd7c2a6-7831-45f8-83b7-52a496edaea5","http://www.cdisc.org","Femoral Artery","Code_337"
"C12838","2023-12-15","Code","1f8d7e3c-d31d-4823-8402-c3a0204d74e2","http://www.cdisc.org","Radial Artery","Code_338"
"C13717","2023-12-15","Code","3d9825f9-fec0-40d8-b536-8540d066c54f","http://www.cdisc.org","Anatomic Site","Code_339"
"C25229","2023-12-15","Code","6318d76e-479c-4cd9-8de4-b58bd8db58a3","http://www.cdisc.org","Left","Code_340"
"C25228","2023-12-15","Code","30380f7d-f075-4ea6-a8bb-29be7c9c0abf","http://www.cdisc.org","Right","Code_341"
"C25185","2023-12-15","Code","aa1c1788-8d45-409f-ba02-bb6a724e3c74","http://www.cdisc.org","Laterality","Code_342"
"C25298","2023-12-15","Code","b3251e9b-c297-4fe4-8629-ce9596b54d19","http://www.cdisc.org","SYSBP","Code_343"
"C25299","2023-12-15","Code","bd5a1f64-a950-4044-90bf-aeb0b59cd23b","http://www.cdisc.org","DIABP","Code_344"
"C77140","2023-12-15","Code","74c8d024-d497-4d3f-bfa0-0fc0d5b113ca","http://www.cdisc.org","Clinical Test Result","Code_345"
"C49669","2023-12-15","Code","3877f6a3-3d62-40b9-b9dd-5c7bc4ce772d","http://www.cdisc.org","Unit of Pressure","Code_346"
"C62122","2023-12-15","Code","cb5cde89-d212-4812-9941-89dacc9cfc52","http://www.cdisc.org","Sitting","Code_347"
"C62166","2023-12-15","Code","e455ddf5-037c-4652-8df6-76a058612551","http://www.cdisc.org","Standing","Code_348"
"C62167","2023-12-15","Code","11ded9cc-462f-4bf0-8609-22dae58a1b6a","http://www.cdisc.org","Supine Position","Code_349"
"C62164","2023-12-15","Code","73bfaf0b-e63f-4400-bd52-073c0ab2e3e6","http://www.cdisc.org","Body Position","Code_350"
"C12681","2023-12-15","Code","02007724-0d63-42f7-8a55-28aff92eb3c2","http://www.cdisc.org","Brachial Artery","Code_351"
"C12687","2023-12-15","Code","9288d6bd-944a-4a76-81cc-9f69de73fb37","http://www.cdisc.org","Common Carotid Artery","Code_352"
"C32478","2023-12-15","Code","7ef743eb-9086-4685-88db-778bb81fbfda","http://www.cdisc.org","Dorsalis Pedis Artery","Code_353"
"C12715","2023-12-15","Code","8edae5d6-684a-4733-a602-6465038c0985","http://www.cdisc.org","Femoral Artery","Code_354"
"C12838","2023-12-15","Code","90a535b2-65d2-4dd6-b652-3bab55697546","http://www.cdisc.org","Radial Artery","Code_355"
"C13717","2023-12-15","Code","74a6d3e1-85fb-41bf-bec0-78337678bd6d","http://www.cdisc.org","Anatomic Site","Code_356"
"C25229","2023-12-15","Code","23bda7a2-5117-4f69-99cb-975935834272","http://www.cdisc.org","Left","Code_357"
"C25228","2023-12-15","Code","b06ea00d-015d-4b46-8d40-4e04ff9d9414","http://www.cdisc.org","Right","Code_358"
"C25185","2023-12-15","Code","10d8bd39-681f-4618-af99-b92c14e5b1c5","http://www.cdisc.org","Laterality","Code_359"
"C25299","2023-12-15","Code","8afd1e5d-12fd-4b77-b9ff-ee4829787859","http://www.cdisc.org","DIABP","Code_360"
"C49677","2023-12-15","Code","54a9855d-b770-400c-9dd9-944a42f552ff","http://www.cdisc.org","HR","Code_361"
"C77140","2023-12-15","Code","00ace705-a68c-457c-83ef-914b5ba864af","http://www.cdisc.org","Clinical Test Result","Code_362"
"C73688","2023-12-15","Code","741c10d0-c755-43fc-973c-913d4c098595","http://www.cdisc.org","Count per Minute","Code_363"
"C62122","2023-12-15","Code","34767717-e398-4771-8327-f8a388d2a51b","http://www.cdisc.org","Sitting","Code_364"
"C62166","2023-12-15","Code","a6304e94-87be-46ea-a6a5-5a35159e5a08","http://www.cdisc.org","Standing","Code_365"
"C62167","2023-12-15","Code","e8660185-9276-4934-b293-f46fc948c793","http://www.cdisc.org","Supine Position","Code_366"
"C62164","2023-12-15","Code","e41687eb-11ae-49f3-b14f-afbd5e48d7ca","http://www.cdisc.org","Body Position","Code_367"
"C12681","2023-12-15","Code","a3cf0f1e-66cd-4b7a-a61a-a9c305c4a76f","http://www.cdisc.org","Brachial Artery","Code_368"
"C12687","2023-12-15","Code","5e147198-3e94-4b92-b07c-5afcc80e50ff","http://www.cdisc.org","Common Carotid Artery","Code_369"
"C32478","2023-12-15","Code","5a514ad6-2866-4359-bdd0-684b3f59b32f","http://www.cdisc.org","Dorsalis Pedis Artery","Code_370"
"C12715","2023-12-15","Code","92788586-cc0e-4b3a-988a-d9e690ba5c0a","http://www.cdisc.org","Femoral Artery","Code_371"
"C12838","2023-12-15","Code","b44ea12e-63ad-4aac-a5b4-b094611d576c","http://www.cdisc.org","Radial Artery","Code_372"
"C13717","2023-12-15","Code","805454c9-fdc9-4507-94d0-67989c0f0724","http://www.cdisc.org","Anatomic Site","Code_373"
"C25229","2023-12-15","Code","e3abaa97-1618-49e9-80f8-c914b094054c","http://www.cdisc.org","Left","Code_374"
"C25228","2023-12-15","Code","9bf6308a-70a0-4b72-bc68-5968917299ab","http://www.cdisc.org","Right","Code_375"
"C25185","2023-12-15","Code","da48659c-eba4-45ce-845f-a76d3e921eb6","http://www.cdisc.org","Laterality","Code_376"
"C49677","2023-12-15","Code","82071fbd-2d0a-48d6-afa3-9cf3defd3fbd","http://www.cdisc.org","HR","Code_377"
