"codeSystemVersion","id","code","instanceType","decode","uuid:ID","codeSystem"
"","Code_248","C73688","Code","Count per Minute","457ba064-4de8-4d02-833e-ce79aa530e59","NCI Thesaurus"
"","Code_249","C83088","Code","Vital Signs Location","95386a8f-e81f-4d4e-8be1-16c63f79e115","NCI Thesaurus"
"","Code_250","C123975","Code","Vital Signs Laterality","ffec14eb-2abc-4766-9147-74772239ccb0","NCI Thesaurus"
"","Code_251","C82535","Code","Test Method","da17ff7d-37dc-4484-a8d1-5c885f8931d5","NCI Thesaurus"
"","Code_252","C83114","Code","Vital Signs Position","7ff3a37c-11ed-41fd-a04f-413e8e018005","NCI Thesaurus"
"","Code_245","C49677","Code","Heart Rate","b100ed47-95f1-40c7-9acc-7a29d06421b0","NCI Thesaurus"
"","Code_254","C173522","Code","Vital Signs Result","d8edb89d-9b83-4d46-ab92-c87587ce2d21","NCI Thesaurus"
"2023-09-29","Code_255","C42547","Code","Pascal","245b2bd7-d0c9-4c37-9c9d-4335c142ad27","http://www.cdisc.org"
"","Code_256","C49669","Code","Unit of Pressure","33794d8d-7559-44e8-85fb-54d8243ac85e","NCI Thesaurus"
"","Code_257","C83088","Code","Vital Signs Location","39abe8f1-d668-45db-b2ca-43686cf476f7","NCI Thesaurus"
"","Code_258","C123975","Code","Vital Signs Laterality","3bb4bf35-105d-4cfd-a633-dad56c3313db","NCI Thesaurus"
"","Code_259","C82535","Code","Test Method","110bc454-fae8-466a-b25a-f5bbf4991229","NCI Thesaurus"
"","Code_260","C83114","Code","Vital Signs Position","a4292aaf-5ed7-4f36-8e35-0bcb6557354e","NCI Thesaurus"
"","Code_253","C25298","Code","Systolic Blood Pressure","80cc92e6-0482-4e2d-a43d-86112967e22e","NCI Thesaurus"
"","Code_262","C173522","Code","Vital Signs Result","66877794-bff7-439d-932e-1d097c2827c7","NCI Thesaurus"
"2023-09-29","Code_263","C42547","Code","Pascal","22793a9c-681c-4ba7-8f3b-612690d434e6","http://www.cdisc.org"
"","Code_264","C49669","Code","Unit of Pressure","ae700dc5-e2e8-4cbc-8b63-d6b50ecb2839","NCI Thesaurus"
"","Code_265","C83088","Code","Vital Signs Location","6b0f7a83-644c-4c84-b8e2-2a91b8c24309","NCI Thesaurus"
"","Code_266","C123975","Code","Vital Signs Laterality","16704b8b-9098-459b-95f3-044290346d75","NCI Thesaurus"
"","Code_267","C82535","Code","Test Method","17016f42-50eb-4e59-b0d7-8a94eff2974c","NCI Thesaurus"
"","Code_268","C83114","Code","Vital Signs Position","dae0e01a-e230-40f9-9dfc-d7cc2fc139f8","NCI Thesaurus"
"","Code_261","C25299","Code","Diastolic Blood Pressure","2f3b4bdf-ecb8-44c7-a745-af3cd36b70f4","NCI Thesaurus"
"","Code_270","C173522","Code","Vital Signs Result","d9c6f4ac-9613-4d46-9195-3df1ecb7ff42","NCI Thesaurus"
"2023-09-29","Code_271","C49673","Code","Beats per Minute","55833c3f-c064-4e7b-9ac7-8ea5e3adc28c","http://www.cdisc.org"
"","Code_272","C73688","Code","Count per Minute","756e30c5-247c-4892-987f-3486b2068425","NCI Thesaurus"
"","Code_273","C83088","Code","Vital Signs Location","47ecd6c4-3356-4b7b-8966-aab31a4df251","NCI Thesaurus"
"","Code_274","C123975","Code","Vital Signs Laterality","b29ee647-1b34-47f3-be55-c90fa39231f3","NCI Thesaurus"
"","Code_275","C82535","Code","Test Method","9ea86268-2c32-462b-aca0-9621269e68ba","NCI Thesaurus"
"","Code_276","C83114","Code","Vital Signs Position","bd76d9af-a5e1-4ffe-98ed-b1d9d3a78c43","NCI Thesaurus"
"","Code_269","C49677","Code","Heart Rate","b6ecc2c8-cb38-48e4-ae1c-3ab1fb842ffe","NCI Thesaurus"
"2023-09-29","Code_122","C174268","Code","Placebo Comparator Arm","e2edcb38-b253-4a9e-b0ed-bbf59e984f75","http://www.cdisc.org"
"2023-09-29","Code_123","C188866","Code","Data Generated Within Study","ca07d2dc-36c9-4c07-86a2-d07fd918a9d7","http://www.cdisc.org"
"2023-09-29","Code_124","C174267","Code","Active Comparator Arm","da9205b3-e9ed-4157-9ae8-f04ca1bf2d7b","http://www.cdisc.org"
"2023-09-29","Code_125","C188866","Code","Data Generated Within Study","594a5834-acf1-4a54-bbb7-5aa3b34c4ffa","http://www.cdisc.org"
"2023-09-29","Code_126","C174267","Code","Active Comparator Arm","544e26bd-e588-4279-b512-bf0bce424535","http://www.cdisc.org"
"2023-09-29","Code_127","C188866","Code","Data Generated Within Study","fa607228-dd58-4eba-8c6a-289f0358bcf0","http://www.cdisc.org"
"2023-09-29","Code_135","C15228","Code","Double Blind Study","742a1f77-66b5-4660-952a-44ebbd5e8d9a","http://www.cdisc.org"
"2023-09-29","Code_128","C48262","Code","Trial Screening","69b870f4-40b3-4b77-b237-58481a9225d5","http://www.cdisc.org"
"2023-09-29","Code_129","C101526","Code","Treatment Epoch","b2a9c18d-8ea5-4572-b605-ec5a5429a111","http://www.cdisc.org"
"2023-09-29","Code_130","C101526","Code","Treatment Epoch","5f27a7ee-b382-4f25-a0c8-05fb0f877291","http://www.cdisc.org"
"2023-09-29","Code_131","C101526","Code","Treatment Epoch","3e4f4e84-1024-4710-a382-e8780eeb87a8","http://www.cdisc.org"
"2023-09-29","Code_132","C99158","Code","Clinical Study Follow-up","1661bee0-53e8-479e-922e-aaa138becbb0","http://www.cdisc.org"
"1","Code_330","G30.9","Code","Alzheimer's disease; unspecified","845e8459-abe2-474a-a349-fbb085c205eb","ICD-10-CM"
"January 31, 2018","Code_331","26929004","Code","Alzheimer's disease","4eaf3b59-07a8-41ef-ad6e-f6d2edf9c39a","SNOMED"
"2023-09-29","Code_141","C70793","Code","Sponsor","6f97f420-604f-414e-b05d-8bab984510ec","http://www.cdisc.org"
"2023-09-29","Code_335","C85826","Code","Trial Primary Objective","baa1c3da-07ea-4462-ae2a-1e9dc4d4a12e","http://www.cdisc.org"
"2023-09-29","Code_334","C94496","Code","Primary Endpoint","250c4d9d-75e7-4bdb-bd76-716d7d7e49ea","http://www.cdisc.org"
"2023-09-29","Code_336","C94496","Code","Primary Endpoint","6c8e383d-5677-4ff2-a102-5331309f4377","http://www.cdisc.org"
"2023-09-29","Code_338","C85826","Code","Trial Primary Objective","1f783e29-3f17-4436-a854-39040680d0e5","http://www.cdisc.org"
"2023-09-29","Code_337","C94496","Code","Primary Endpoint","e87f8ff0-26c4-4709-90fb-fb87f727c5db","http://www.cdisc.org"
"2023-09-29","Code_339","C94496","Code","Primary Endpoint","ff466510-e8f6-4c78-935c-219db182328b","http://www.cdisc.org"
"2023-09-29","Code_340","C94496","Code","Primary Endpoint","fd5ce9bc-a51f-4011-a1fc-74b712032667","http://www.cdisc.org"
"2023-09-29","Code_342","C85827","Code","Trial Secondary Objective","79250979-58c0-42bc-bcb6-dd8f983f3ce5","http://www.cdisc.org"
"2023-09-29","Code_341","C139173","Code","Secondary Endpoint","c1c8e1cf-428a-48dc-88e6-7c643148c420","http://www.cdisc.org"
"2023-09-29","Code_343","C139173","Code","Secondary Endpoint","9be416e0-34ea-4f5b-a985-aaa3d82e088b","http://www.cdisc.org"
"2023-09-29","Code_344","C139173","Code","Secondary Endpoint","d4bebdc3-e56b-4ba0-b4a7-30a821f332f0","http://www.cdisc.org"
"2023-09-29","Code_345","C25532","Code","Inclusion Criteria","9a59866a-b5e3-45bf-b60c-4b402853ced7","http://www.cdisc.org"
"2023-09-29","Code_346","C25532","Code","Inclusion Criteria","3cc5858a-ecc4-4a7e-bc79-e5d7c745d4b8","http://www.cdisc.org"
"2023-09-29","Code_347","C25532","Code","Inclusion Criteria","58f37af6-23a7-407e-8a2f-c10f2fd6e888","http://www.cdisc.org"
"2023-09-29","Code_348","C25370","Code","Exclusion Criteria","666207dc-b171-415b-9d50-3cc5565de923","http://www.cdisc.org"
"2023-09-29","Code_332","C29848","Code","Year","c48f9926-6121-498a-a28f-433f93d1a953","http://www.cdisc.org"
"2023-09-29","Code_14","C201264","Code","Before","0671368c-690c-4a2b-9592-5ba4c1b09e52","http://www.cdisc.org"
"2023-09-29","Code_15","C201265","Code","Start to Start","1ec7b19d-1e99-4c94-abe0-2a8f4fccfeae","http://www.cdisc.org"
"2023-09-29","Code_16","C201264","Code","Before","16cf44b8-61fb-4e21-9201-779064e9b0f6","http://www.cdisc.org"
"2023-09-29","Code_17","C201265","Code","Start to Start","d560ed95-de2d-48de-bb76-bb85bb498810","http://www.cdisc.org"
"2023-09-29","Code_19","C201264","Code","Fixed Reference","96a18336-6a53-47ac-bdae-0d4d101819e5","http://www.cdisc.org"
"2023-09-29","Code_20","C201265","Code","Start to Start","c7980e80-4e64-4741-bf70-b2b77f7e9e84","http://www.cdisc.org"
"2023-09-29","Code_21","C201264","Code","After","11e94875-9e1a-494d-abb8-f28a4b4d064b","http://www.cdisc.org"
"2023-09-29","Code_22","C201265","Code","Start to Start","b9d8faf6-1f63-4964-af12-1f31c981216d","http://www.cdisc.org"
"2023-09-29","Code_24","C201264","Code","After","7e6a988e-d779-42cf-8e3a-a8657384e85c","http://www.cdisc.org"
"2023-09-29","Code_25","C201265","Code","Start to Start","5f12b033-4662-4b75-b683-466813e809cc","http://www.cdisc.org"
"2023-09-29","Code_27","C201264","Code","After","ff4702ff-c482-45c4-b974-f7d20c4c9769","http://www.cdisc.org"
"2023-09-29","Code_28","C201265","Code","Start to Start","d7fecc3d-c023-450b-a6f5-aa560422bde9","http://www.cdisc.org"
"2023-09-29","Code_30","C201264","Code","After","124138f3-5ce6-4e8b-a1bb-094cd2fcd906","http://www.cdisc.org"
"2023-09-29","Code_31","C201265","Code","Start to Start","b854ba7e-828f-4585-9d78-4e6a3e2476ad","http://www.cdisc.org"
"2023-09-29","Code_35","C201264","Code","After","1cd048a4-18de-4b3d-b090-3f07f743711f","http://www.cdisc.org"
"2023-09-29","Code_36","C201265","Code","Start to Start","645a385b-b65e-4b38-9185-4f3e73c265fb","http://www.cdisc.org"
"2023-09-29","Code_40","C201264","Code","After","19f70fb1-402b-4e97-8aa4-931d638efe3d","http://www.cdisc.org"
"2023-09-29","Code_41","C201265","Code","Start to Start","18b8368a-5284-4495-b165-d24984f3cc14","http://www.cdisc.org"
"2023-09-29","Code_45","C201264","Code","After","3c13647a-30c2-4e78-b9ed-0b39da1334c5","http://www.cdisc.org"
"2023-09-29","Code_46","C201265","Code","Start to Start","1f1ac2f4-6eeb-4ced-88ec-96cd2829bf3c","http://www.cdisc.org"
"2023-09-29","Code_50","C201264","Code","After","56c9ae47-40d0-4bd5-8e83-b76dca7bb091","http://www.cdisc.org"
"2023-09-29","Code_51","C201265","Code","Start to Start","7e7f04b3-6be0-4cc6-9e34-969d5750f650","http://www.cdisc.org"
"2023-09-29","Code_53","C201264","Code","After","3fe4e266-328c-458c-a2a1-99445a8eb31b","http://www.cdisc.org"
"2023-09-29","Code_54","C201265","Code","Start to Start","77ab23d7-f065-4b1a-aa29-b1c495fc48eb","http://www.cdisc.org"
"2023-09-29","Code_33","C201264","Code","After","59329241-2f83-4404-8db5-cf5aacd1caa7","http://www.cdisc.org"
"2023-09-29","Code_34","C201265","Code","Start to Start","8fc21e23-8a70-4752-b197-39beb0e3df8b","http://www.cdisc.org"
"2023-09-29","Code_38","C201264","Code","After","9a8b92bd-41fb-4c97-9fd6-e06fb951296f","http://www.cdisc.org"
"2023-09-29","Code_39","C201265","Code","Start to Start","e330b079-3083-4873-b3af-46f5062fe0d3","http://www.cdisc.org"
"2023-09-29","Code_43","C201264","Code","After","e5e508d8-f761-4018-9e76-452e53b4dc05","http://www.cdisc.org"
"2023-09-29","Code_44","C201265","Code","Start to Start","bcdd0136-9409-4976-8e0c-e2641e934b0b","http://www.cdisc.org"
"2023-09-29","Code_48","C201264","Code","After","127cfdea-bfcf-457e-9c2b-382eac6a18d3","http://www.cdisc.org"
"2023-09-29","Code_49","C201265","Code","Start to Start","7399d58c-20c6-48c6-8847-37e66e344017","http://www.cdisc.org"
"2023-09-29","Code_56","C201264","Code","Fixed Reference","17233660-6127-45a3-a09e-ce5e4fa201fa","http://www.cdisc.org"
"2023-09-29","Code_57","C201265","Code","Start to Start","ca17e347-f49f-4ffd-bfe3-796a9cecccce","http://www.cdisc.org"
"2023-09-29","Code_58","C201264","Code","Fixed Reference","bee6a7df-6850-4d42-9d30-2fb4fb253f1d","http://www.cdisc.org"
"2023-09-29","Code_59","C201265","Code","Start to Start","cd6ed295-0e3d-48b0-9d72-e1b0eb18f7e8","http://www.cdisc.org"
"2023-09-29","Code_60","C201264","Code","Fixed Reference","eb1492a2-d05c-4076-b40c-1a3bec0e4317","http://www.cdisc.org"
"2023-09-29","Code_61","C201265","Code","Start to Start","3526b835-3aae-461d-a367-9ce4d7d56354","http://www.cdisc.org"
"2023-09-29","Code_62","C201264","Code","After","c935a10e-995a-40d8-8860-e1d501d925da","http://www.cdisc.org"
"2023-09-29","Code_63","C201265","Code","Start to Start","4125727e-2f88-4e9b-ab47-5c0a9a897135","http://www.cdisc.org"
"2023-09-29","Code_64","C201264","Code","After","ab78e76e-4f1b-47c8-86bb-7c5fab87f934","http://www.cdisc.org"
"2023-09-29","Code_65","C201265","Code","End to Start","24f749f0-83c5-41a0-81fa-a66ba99bd5ff","http://www.cdisc.org"
"2023-09-29","Code_66","C201264","Code","After","d4aaec39-daf9-47d1-b35a-e8eed256e848","http://www.cdisc.org"
"2023-09-29","Code_67","C201265","Code","Start to Start","9b4ec001-2917-44c3-9697-7e82ac383b04","http://www.cdisc.org"
"2023-09-29","Code_68","C201264","Code","After","5d372aeb-068b-4218-ac89-9ee5c7eebf79","http://www.cdisc.org"
"2023-09-29","Code_69","C201265","Code","End to Start","9fd01fb8-db3e-412d-a465-27fb43c06c6b","http://www.cdisc.org"
"2023-09-29","Code_70","C201264","Code","After","320eafd8-2db9-47e0-be8f-4299e983efdf","http://www.cdisc.org"
"2023-09-29","Code_71","C201265","Code","Start to Start","39f4c4f2-79e1-41b6-8bd8-102b2e092b20","http://www.cdisc.org"
"2023-09-29","Code_349","C70793","Code","Clinical Study Sponsor","e2814551-c08a-45ef-aa97-d061d085d302","http://www.cdisc.org"
"2020-08","Code_350","GBR","Code","United Kingdom of Great Britain and Northern Ireland","857e83ab-a0b2-43ac-b05c-7da339000c6f","ISO 3166 1 alpha3"
"2023-09-29","Code_3","C94108","Code","Study Acronym","a9cea38d-a458-4102-a6d4-ca8109300da8","http://www.cdisc.org"
"2023-09-29","Code_5","C99905x1","Code","Brief Study Title","55da39ad-1c3a-4636-8417-d3592942de58","http://www.cdisc.org"
"2023-09-29","Code_6","C99905x2","Code","Official Study Title","f430ba2b-f908-4644-a16e-2dc46438060b","http://www.cdisc.org"
"2023-09-29","Code_7","C99905x3","Code","Public Study Title","b02fa86a-7326-4563-9663-2ad8e962de24","http://www.cdisc.org"
"2023-09-29","Code_8","C25508","Code","Final","f94db96c-fc87-4340-9790-fc80a61ff6c3","http://www.cdisc.org"
"2023-09-29","Code_11","C99903x1","Code","Protocol Effective Date","7e8f72b9-6903-48c5-87c4-128fe8d6ffcc","http://www.cdisc.org"
"2023-09-29","Code_13","C41129","Code","Region","be8667b2-0262-471c-9dd3-9ab2de6023d2","http://www.cdisc.org"
"2020-08","Code_12","150","Code","Europe","1fce35e8-7224-4197-9baa-79434094f5e8","ISO 3166 1 alpha3"
