"codeSystem","code","uuid:ID","codeSystemVersion","decode","id","instanceType"
"http://www.cdisc.org","C49488","732df111-174a-4a11-900c-485d66160db4","2023-12-15","Yes","Code_168","Code"
"http://www.cdisc.org","C113380","617a0610-73bb-47dd-89ce-18aaf440e641","2023-12-15","Disabling Adverse Event","Code_169","Code"
"http://www.cdisc.org","C49487","1615dd99-eb61-47d2-b4e0-930bccc987d9","2023-12-15","No","Code_170","Code"
"http://www.cdisc.org","C49488","428aae26-f1ba-4832-92c7-b2137b40fd3f","2023-12-15","Yes","Code_171","Code"
"http://www.cdisc.org","C48275","66dd8fe2-c489-41dc-bb02-9bc6c6539215","2023-12-15","Death Related to Adverse Event","Code_172","Code"
"http://www.cdisc.org","C49487","3e09dc63-45b9-4bf6-aad5-38a3bbca73d2","2023-12-15","No","Code_173","Code"
"http://www.cdisc.org","C49488","a3485f28-feb1-4159-8301-ea1e3988d761","2023-12-15","Yes","Code_174","Code"
"http://www.cdisc.org","C83052","2eb2f119-0181-4d4a-b74b-eec6dfd415c5","2023-12-15","Adverse Event associated with Hospitalization","Code_175","Code"
"http://www.cdisc.org","C49487","3fc687a1-88d6-4625-a06f-ed9389fe7e5b","2023-12-15","No","Code_176","Code"
"http://www.cdisc.org","C49488","d5a5c9b2-7b39-4efd-b484-3ea112297311","2023-12-15","Yes","Code_177","Code"
"http://www.cdisc.org","C84266","12083f04-fbaa-4ff9-9e99-cc58a8ea251a","2023-12-15","Life Threatening Adverse Event","Code_178","Code"
"http://www.cdisc.org","C49487","89b00012-c152-4852-9321-a1e7074262cf","2023-12-15","No","Code_179","Code"
"http://www.cdisc.org","C49488","edf77f44-7bcc-4e83-a433-13acd8e02535","2023-12-15","Yes","Code_180","Code"
"http://www.cdisc.org","C83214","97fbb802-58fc-41f4-a585-3614f6b9eeeb","2023-12-15","Adverse Event Occurred with Overdose","Code_181","Code"
"http://www.cdisc.org","C49487","6582c49d-60cc-49e8-b6ff-c1da33b42e5f","2023-12-15","No","Code_182","Code"
"http://www.cdisc.org","C49488","389f2af5-f459-4b4b-b097-111b2144332f","2023-12-15","Yes","Code_183","Code"
"http://www.cdisc.org","C83053","ed53ca98-ada8-45a3-a7b8-e9559d27ec4d","2023-12-15","Adverse Event Associated with Serious Medical Event","Code_184","Code"
"http://www.cdisc.org","C49487","fb5e3f1d-477c-48f6-8fc1-379165abf5fb","2023-12-15","No","Code_185","Code"
"http://www.cdisc.org","C49488","fbb9b763-0982-48af-b5a3-09ac46f735c8","2023-12-15","Yes","Code_186","Code"
"http://www.cdisc.org","C83199","2c905f28-10aa-4ebe-8c05-c4083bfba129","2023-12-15","Adverse Event Concomitant Treatment","Code_187","Code"
"http://www.cdisc.org","C83215","92fb38a8-a74a-4267-89b1-96f30c27e682","2023-12-15","Adverse Event Start Date Time","Code_188","Code"
"http://www.cdisc.org","C83201","5bc32355-c941-438e-8d20-a53c921fe43a","2023-12-15","Adverse Event End Date Time","Code_189","Code"
"http://www.cdisc.org","C179175","d2652892-7ddb-4f25-afaa-6b13fee9f3ee","2023-12-15","Solicited Adverse Event","Code_190","Code"
"http://www.cdisc.org","C25298","411fa908-9aa1-450d-846d-be133219bd18","2023-12-15","SYSBP","Code_191","Code"
"http://www.cdisc.org","C77140","95a2ad1f-e362-4154-9c1e-88a43bd5675c","2023-12-15","Clinical Test Result","Code_192","Code"
"http://www.cdisc.org","C49669","ee5a04ea-bcef-49d8-befe-ccd0914ab176","2023-12-15","Unit of Pressure","Code_193","Code"
"http://www.cdisc.org","C62122","853b4b3c-bb7a-457e-9ae6-773743494697","2023-12-15","Sitting","Code_194","Code"
"http://www.cdisc.org","C62166","3d8f8499-bb09-47b4-a741-80e6e5f7cde0","2023-12-15","Standing","Code_195","Code"
"http://www.cdisc.org","C62167","29062002-78b4-4b33-a3af-bebbef83aa44","2023-12-15","Supine Position","Code_196","Code"
"http://www.cdisc.org","C62164","c3a02a22-7aa2-4612-a8d5-fc619de4abd5","2023-12-15","Body Position","Code_197","Code"
"http://www.cdisc.org","C12681","9aa19b32-7ad9-4cf8-9787-e7295d41446d","2023-12-15","Brachial Artery","Code_198","Code"
"http://www.cdisc.org","C12687","68f67632-e6e3-43c6-b189-42d3a8b0b20e","2023-12-15","Common Carotid Artery","Code_199","Code"
"http://www.cdisc.org","C32478","8c9a633a-8b20-4884-88ac-9d1bdbdd5c75","2023-12-15","Dorsalis Pedis Artery","Code_200","Code"
"http://www.cdisc.org","C12715","3c9a9e84-e02d-4f06-bb49-5565e751c8d2","2023-12-15","Femoral Artery","Code_201","Code"
"http://www.cdisc.org","C12838","40f291a4-9047-44de-81a8-25a76ed9d118","2023-12-15","Radial Artery","Code_202","Code"
"http://www.cdisc.org","C13717","c3ebae75-936e-4b8e-b3c4-64c19335199d","2023-12-15","Anatomic Site","Code_203","Code"
"http://www.cdisc.org","C25229","b85aecf0-b825-42e0-a5db-789b4be1b005","2023-12-15","Left","Code_204","Code"
"http://www.cdisc.org","C25228","72b8ffda-e7b8-4308-a856-c390aa33d640","2023-12-15","Right","Code_205","Code"
"http://www.cdisc.org","C25185","b2db8cee-4158-4f25-b129-7c675c5a34c9","2023-12-15","Laterality","Code_206","Code"
"http://www.cdisc.org","C25298","eb66b999-29c9-4f71-a47c-3704405536ca","2023-12-15","SYSBP","Code_207","Code"
"http://www.cdisc.org","C25299","15c5486d-f4c0-4869-aa39-967f69ac2159","2023-12-15","DIABP","Code_208","Code"
"http://www.cdisc.org","C77140","c8afa95c-a722-4607-ad6f-49bf211657c8","2023-12-15","Clinical Test Result","Code_209","Code"
"http://www.cdisc.org","C49669","514709fb-e265-4ec6-af1e-9388ca45fb79","2023-12-15","Unit of Pressure","Code_210","Code"
"http://www.cdisc.org","C62122","c912e730-32da-4e96-9b2f-57edcc87bb79","2023-12-15","Sitting","Code_211","Code"
"http://www.cdisc.org","C62166","9ca380f6-57ca-4902-8647-e57ee26a573b","2023-12-15","Standing","Code_212","Code"
"http://www.cdisc.org","C62167","bbf96832-6f8c-41d5-acd9-b24ff1bd50a8","2023-12-15","Supine Position","Code_213","Code"
"http://www.cdisc.org","C62164","5586a1cb-3c7b-4b61-a6c1-4faec2a24e36","2023-12-15","Body Position","Code_214","Code"
"http://www.cdisc.org","C12681","16562f21-1d35-4618-8402-1489ee395f4a","2023-12-15","Brachial Artery","Code_215","Code"
"http://www.cdisc.org","C12687","e864f077-930e-44d2-9855-3935803a2373","2023-12-15","Common Carotid Artery","Code_216","Code"
"http://www.cdisc.org","C32478","e26afda1-647c-4def-bb15-5e5949679316","2023-12-15","Dorsalis Pedis Artery","Code_217","Code"
"http://www.cdisc.org","C12715","f7f1a743-4170-45d0-b9ec-9638ea1ac990","2023-12-15","Femoral Artery","Code_218","Code"
"http://www.cdisc.org","C12838","8a529622-679d-4289-9780-4c2a1f8c633d","2023-12-15","Radial Artery","Code_219","Code"
"http://www.cdisc.org","C13717","2c3a7e59-a14a-4e54-8b00-6992eff8a1fa","2023-12-15","Anatomic Site","Code_220","Code"
"http://www.cdisc.org","C25229","0115329e-bbe1-4c40-a16c-96ecea6e6df2","2023-12-15","Left","Code_221","Code"
"http://www.cdisc.org","C25228","2359389e-c634-4997-9e37-11c7362d2318","2023-12-15","Right","Code_222","Code"
"http://www.cdisc.org","C25185","b638402b-af59-4ed0-95b9-7e3d72bd095c","2023-12-15","Laterality","Code_223","Code"
"http://www.cdisc.org","C25299","04b20f84-7477-4d42-92c3-d0a0c89aecd0","2023-12-15","DIABP","Code_224","Code"
"http://www.cdisc.org","C174446","1dac4012-d4d2-4ee4-b86b-f7892e52bc48","2023-12-15","TEMP","Code_225","Code"
"http://www.cdisc.org","C77140","1ceaa9e9-bcbd-4340-acdd-a73cff52c9ab","2023-12-15","Clinical Test Result","Code_226","Code"
"http://www.cdisc.org","C42559","7bf147e4-6a8b-453d-b7a6-795edc35af52","2023-12-15","Degree Celsius","Code_227","Code"
"http://www.cdisc.org","C44277","737a7385-c3d3-4a8f-8eb9-77d6043fa625","2023-12-15","Degree Fahrenheit","Code_228","Code"
"http://www.cdisc.org","C42537","7b6bf90d-db11-45cf-8da0-380c36610c1d","2023-12-15","Kelvin","Code_229","Code"
"http://www.cdisc.org","C44276","c5eac17a-604e-4eae-977e-19254c35c40e","2023-12-15","Unit of Temperature","Code_230","Code"
"http://www.cdisc.org","C12674","0f4ec905-23d4-459a-8021-582c8a818ee2","2023-12-15","Axilla","Code_231","Code"
"http://www.cdisc.org","C12394","bd96cf0e-0260-46ae-b55f-79552a4a7b6f","2023-12-15","Ear","Code_232","Code"
"http://www.cdisc.org","C89803","bab201b5-1f19-49ab-93cb-700b09d887e1","2023-12-15","Forehead","Code_233","Code"
"http://www.cdisc.org","C12421","0e20de93-cd65-4fc5-81c5-b7e0f8e12e9d","2023-12-15","Oral Cavity","Code_234","Code"
"http://www.cdisc.org","C12390","d0d134d9-82f6-4c89-9570-9844fa89b07f","2023-12-15","Rectum","Code_235","Code"
"http://www.cdisc.org","C13717","17bd8334-55ad-4e4c-91dc-6c48ecbc4db0","2023-12-15","Anatomic Site","Code_236","Code"
"http://www.cdisc.org","C174446","9b932ad3-2c14-44be-b2d8-7550c8e74aec","2023-12-15","TEMP","Code_237","Code"
"http://www.cdisc.org","C25208","9c5fcb02-d41a-41a8-b887-e62ba49f78a8","2023-12-15","WEIGHT","Code_238","Code"
"http://www.cdisc.org","C77140","c2ce63e3-a4e9-41e9-b4ea-6ad0d39989bd","2023-12-15","Clinical Test Result","Code_239","Code"
"http://www.cdisc.org","C48531","67cbaaae-2ece-4610-83f0-5fc3f42b02a0","2023-12-15","Pound","Code_240","Code"
"http://www.cdisc.org","C48155","8de8bfa3-53e4-412f-a4de-7c3b7951249d","2023-12-15","Gram","Code_241","Code"
"http://www.cdisc.org","C28252","1d5347c4-5c88-43d8-b671-bc4038d05af8","2023-12-15","Kilogram","Code_242","Code"
"http://www.cdisc.org","C48208","74f79198-9d27-4b4b-81ff-ebe0a10cb26e","2023-12-15","Unit of Weight","Code_243","Code"
"http://www.cdisc.org","C25208","0952d0b9-28e1-468a-90f4-febbb05c3c9c","2023-12-15","WEIGHT","Code_244","Code"
"http://www.cdisc.org","C25347","6db54bf7-6808-437d-87cb-66cd69357d52","2023-12-15","HEIGHT","Code_245","Code"
"http://www.cdisc.org","C77140","5a79a2a7-452b-499f-a1a4-5a60901b8eb5","2023-12-15","Clinical Test Result","Code_246","Code"
"http://www.cdisc.org","C49668","d4d53b77-c7d6-4f72-8e4b-b55df42c1099","2023-12-15","Centimeter","Code_247","Code"
"http://www.cdisc.org","C48500","f1a4bcf9-9c8a-4a53-9692-274ac5d6fde2","2023-12-15","Inch","Code_248","Code"
"http://www.cdisc.org","C41139","ad24d7da-7c62-47be-acea-fe4a36b7996d","2023-12-15","Meter","Code_249","Code"
"http://www.cdisc.org","C168688","02f34efb-7303-4db6-83cf-3765f39ba58e","2023-12-15","Unit of Height","Code_250","Code"
"http://www.cdisc.org","C25347","c7761abe-cc09-4cba-b359-ce14c95df1dc","2023-12-15","HEIGHT","Code_251","Code"
"http://www.cdisc.org","C64433","fb1ba4d3-049f-4b0a-a930-41a5303551e6","2023-12-15","ALT","Code_252","Code"
"http://www.cdisc.org","C36292","c516e689-dff8-4e6a-915d-1d0f553863e6","2023-12-15","Laboratory Test Result","Code_253","Code"
"http://www.cdisc.org","C67456","8bff4882-0946-4f0e-8041-f74d9a3e5349","2023-12-15","Unit per Liter","Code_254","Code"
"http://www.cdisc.org","C67397","c05bae1d-952b-49ce-988b-4430d52664a7","2023-12-15","Microkatal per Liter","Code_255","Code"
"http://www.cdisc.org","C67376","eae04fa5-99e5-4bde-b9ca-597abf8edf6b","2023-12-15","International Unit per Liter","Code_256","Code"
"http://www.cdisc.org","C70510","d8289999-527a-4084-9a9d-ce8f55294adc","2023-12-15","Nanokatal per Liter","Code_257","Code"
"http://www.cdisc.org","C67365","56c8dae1-8871-496f-acbe-3a2923e7b383","2023-12-15","Unit of Catalytic Activity Concentration","Code_258","Code"
"http://www.cdisc.org","C70713","cabe4891-1e45-4167-8da1-39e7e811b9b2","2023-12-15","Biospecimen Type","Code_259","Code"
"http://www.cdisc.org","C49487","fd8e08fd-4552-4d72-a8b0-e4d7a0c68ba9","2023-12-15","No","Code_260","Code"
"http://www.cdisc.org","C49488","b58a10ca-ea99-4377-994e-7e6b1e712b41","2023-12-15","Yes","Code_261","Code"
"http://www.cdisc.org","C83309","686efcd9-e11f-4e9b-9979-80604190bad2","2023-12-15","Laboratory Test Fasting Status","Code_262","Code"
"http://www.cdisc.org","C64433","a00e4b20-e1de-4eff-995e-9b1c09b28edf","2023-12-15","ALT","Code_263","Code"
"http://www.cdisc.org","C64431","9d4562c5-cdd1-4583-ba7c-6b89de24bfbb","2023-12-15","ALB","Code_264","Code"
"http://www.cdisc.org","C36292","143c9d04-b492-46ca-b482-a0aae20a5314","2023-12-15","Laboratory Test Result","Code_265","Code"
"http://www.cdisc.org","C70713","f12a8061-f5e0-43d9-8d65-89e5d2d47766","2023-12-15","Biospecimen Type","Code_266","Code"
"http://www.cdisc.org","C49487","daa7c8e9-16e6-4eb4-bc7f-4039b972883b","2023-12-15","No","Code_267","Code"
"http://www.cdisc.org","C49488","cc6ac173-488e-451c-b580-5eba26c2148e","2023-12-15","Yes","Code_268","Code"
"http://www.cdisc.org","C83309","61149517-d3c0-4815-9d63-13b4f8b315b8","2023-12-15","Laboratory Test Fasting Status","Code_269","Code"
"http://www.cdisc.org","C64431","a280a72b-a53f-41e2-9e8b-f66771c6c16a","2023-12-15","ALB","Code_270","Code"
"http://www.cdisc.org","C64432","4cd8145e-b3ca-4658-ac5f-ef0b1af64af8","2023-12-15","ALP","Code_271","Code"
"http://www.cdisc.org","C36292","fcd141b3-138c-4b90-b6a6-e81119dc8c25","2023-12-15","Laboratory Test Result","Code_272","Code"
"http://www.cdisc.org","C67456","4722d706-db5f-4365-aee1-0fb973710600","2023-12-15","Unit per Liter","Code_273","Code"
"http://www.cdisc.org","C67397","5b485b31-ab18-44f8-bf10-6693e31839f0","2023-12-15","Microkatal per Liter","Code_274","Code"
"http://www.cdisc.org","C67376","f44787c6-c5cc-4b80-bf51-73bf65b63587","2023-12-15","International Unit per Liter","Code_275","Code"
"http://www.cdisc.org","C67365","4c86c316-fa05-489b-aa90-a011adaea8bf","2023-12-15","Unit of Catalytic Activity Concentration","Code_276","Code"
"http://www.cdisc.org","C70713","c94dd125-ee6e-4fac-9c69-5a93d6ac1811","2023-12-15","Biospecimen Type","Code_277","Code"
"http://www.cdisc.org","C49487","f98ecbb9-6858-4ebd-93d7-3e7311ca772f","2023-12-15","No","Code_278","Code"
"http://www.cdisc.org","C49488","eb7a8fca-92bf-48e6-9287-391651570526","2023-12-15","Yes","Code_279","Code"
"http://www.cdisc.org","C83309","27f01b74-d04a-4e05-a270-d741e7d8f5b6","2023-12-15","Laboratory Test Fasting Status","Code_280","Code"
"http://www.cdisc.org","C64432","2491472b-b6e7-4203-a9f3-2fcde6f1d838","2023-12-15","ALP","Code_281","Code"
"http://www.cdisc.org","C64467","fca82c10-d165-4cf3-abaa-10eb3c2f46a2","2023-12-15","AST","Code_282","Code"
"http://www.cdisc.org","C36292","1e9ce860-ac5c-4e42-8f74-6f8e522e56c8","2023-12-15","Laboratory Test Result","Code_283","Code"
"http://www.cdisc.org","C67456","4f2fcb97-4226-4abc-bb0b-ec3c67f0945b","2023-12-15","Unit per Liter","Code_284","Code"
"http://www.cdisc.org","C67397","6972ae42-c751-4749-b832-66f6b00d21aa","2023-12-15","Microkatal per Liter","Code_285","Code"
"http://www.cdisc.org","C67376","4c47d873-44c4-4ddc-ae22-2ae5aea794e8","2023-12-15","International Unit per Liter","Code_286","Code"
"http://www.cdisc.org","C67365","0c4bdd4c-0e9d-4b58-9a87-9ba82a8a8184","2023-12-15","Unit of Catalytic Activity Concentration","Code_287","Code"
"http://www.cdisc.org","C70713","80c340a1-8bc8-4b7b-addb-d22e9a82eb93","2023-12-15","Biospecimen Type","Code_288","Code"
"http://www.cdisc.org","C49487","ab6b3019-6680-4587-8e2b-0b81af089eb2","2023-12-15","No","Code_289","Code"
"http://www.cdisc.org","C49488","afcb0aca-6121-48c8-930d-7cd27377ed5d","2023-12-15","Yes","Code_290","Code"
"http://www.cdisc.org","C83309","8e6034c4-c524-4d4e-831a-91ce45e825a2","2023-12-15","Laboratory Test Fasting Status","Code_291","Code"
"http://www.cdisc.org","C64467","8a175314-1348-4158-84ab-1130e358827d","2023-12-15","AST","Code_292","Code"
"http://www.cdisc.org","C64547","b87d98b2-5e9e-4c0b-93cd-e9a01bd3ca27","2023-12-15","CREAT","Code_293","Code"
"http://www.cdisc.org","C36292","f4255d4c-b3a4-4926-985d-50ecad3eb8b3","2023-12-15","Laboratory Test Result","Code_294","Code"
"http://www.cdisc.org","C67015","4f546476-9245-4dc9-934a-cbf21839f7b2","2023-12-15","Milligram per Deciliter","Code_295","Code"
"http://www.cdisc.org","C64572","54af56ae-95c7-48a7-af61-571c6676d454","2023-12-15","Microgram per Milliliter","Code_296","Code"
"http://www.cdisc.org","C64387","8664cae3-4221-45fc-b258-5227e89f9b4c","2023-12-15","Millimole per Liter","Code_297","Code"
"http://www.cdisc.org","C48508","202e5c9e-d3e4-441b-9b19-af85733675a7","2023-12-15","Micromole per Liter","Code_298","Code"
"http://www.cdisc.org","C48207","ed2508b8-97c1-40b4-bab5-ed13cf424497","2023-12-15","Unit of Concentration","Code_299","Code"
"http://www.cdisc.org","C70713","26149104-9495-42f2-937b-592511f0bbc8","2023-12-15","Biospecimen Type","Code_300","Code"
"http://www.cdisc.org","C49487","3534451c-0e26-4dbb-a2a8-be0884eac25c","2023-12-15","No","Code_301","Code"
"http://www.cdisc.org","C49488","6b9c0458-4c4f-4faf-8a34-90e7649f6368","2023-12-15","Yes","Code_302","Code"
"http://www.cdisc.org","C83309","a1f55ab4-7dff-4b9b-a3ff-bcbbc617548c","2023-12-15","Laboratory Test Fasting Status","Code_303","Code"
"http://www.cdisc.org","C64547","0ebc4f36-46e7-44d7-8056-4bed71e33635","2023-12-15","CREAT","Code_304","Code"
"http://www.cdisc.org","C64853","cf5dfb00-ba2d-477d-8faa-cc884f09cd6b","2023-12-15","K","Code_305","Code"
"http://www.cdisc.org","C36292","91bdb552-3f8e-4e06-a062-5889fe16fb14","2023-12-15","Laboratory Test Result","Code_306","Code"
"http://www.cdisc.org","C67474","8d3a16ec-42fe-4aa4-b290-7af5b420a6f2","2023-12-15","Milliequivalent per Liter","Code_307","Code"
"http://www.cdisc.org","C67473","355b358e-c6fc-4862-b4fe-267ffe5fe37b","2023-12-15","Milliequivalent per Deciliter","Code_308","Code"
"http://www.cdisc.org","C64387","4d2ce13e-87ba-4446-9c11-d25dcee17a69","2023-12-15","Millimole per Liter","Code_309","Code"
"http://www.cdisc.org","C64567","51969792-defa-4206-acdd-a6150d25a7cc","2023-12-15","Molarity Unit","Code_310","Code"
"http://www.cdisc.org","C70713","31a33603-cf55-4a95-8602-89b566948bfa","2023-12-15","Biospecimen Type","Code_311","Code"
"http://www.cdisc.org","C49487","4920d4ec-6985-49d4-87fb-f61952d2f930","2023-12-15","No","Code_312","Code"
"http://www.cdisc.org","C49488","ac5ed70d-1680-4712-a28c-1cf239541a31","2023-12-15","Yes","Code_313","Code"
"http://www.cdisc.org","C83309","61a9a12f-6f21-411d-aaed-a3a17d261dc0","2023-12-15","Laboratory Test Fasting Status","Code_314","Code"
"http://www.cdisc.org","C64853","0b8e874b-df07-438a-8393-5e0407d7062d","2023-12-15","K","Code_315","Code"
"http://www.cdisc.org","C64809","5e0e4482-c259-4d20-be1c-e1ab3261a360","2023-12-15","SODIUM","Code_316","Code"
"http://www.cdisc.org","C36292","9cd9e6c5-7042-44f0-9549-eaf4ff1bc368","2023-12-15","Laboratory Test Result","Code_317","Code"
"http://www.cdisc.org","C67474","e9a2592a-476d-4b0d-9081-783900a27a23","2023-12-15","Milliequivalent per Liter","Code_318","Code"
"http://www.cdisc.org","C67473","debc92ac-0be0-4110-b02c-ab96ed2210e4","2023-12-15","Milliequivalent per Deciliter","Code_319","Code"
"http://www.cdisc.org","C64387","fa825701-b583-442c-a762-89bf52eb5982","2023-12-15","Millimole per Liter","Code_320","Code"
"http://www.cdisc.org","C64567","77cc9f4f-15d1-4ad2-bd08-490ec7153f36","2023-12-15","Molarity Unit","Code_321","Code"
"http://www.cdisc.org","C70713","4d960b4c-4931-43db-85a2-d45da8bae454","2023-12-15","Biospecimen Type","Code_322","Code"
"http://www.cdisc.org","C49487","3e44bf0e-d27f-4ac9-b584-08e7e01c1420","2023-12-15","No","Code_323","Code"
"http://www.cdisc.org","C49488","57b91e07-9979-45bc-9cdb-496ded166640","2023-12-15","Yes","Code_324","Code"
"http://www.cdisc.org","C83309","4d216a26-3d5d-452a-9a5d-d3fa5da6ef18","2023-12-15","Laboratory Test Fasting Status","Code_325","Code"
"http://www.cdisc.org","C64809","5cd58824-cb6f-4c06-9aac-e085fa32515b","2023-12-15","SODIUM","Code_326","Code"
"http://www.cdisc.org","C25298","14fed339-a422-41e1-b4d2-5b943e651a04","2023-12-15","SYSBP","Code_327","Code"
"http://www.cdisc.org","C77140","89288d9c-6324-4e3c-960d-299208ffb818","2023-12-15","Clinical Test Result","Code_328","Code"
"http://www.cdisc.org","C49669","c8e10cae-da5a-4d78-acc4-a5d420824e4f","2023-12-15","Unit of Pressure","Code_329","Code"
"http://www.cdisc.org","C62122","bf4b88e4-2f82-4841-ada0-1f01b0592462","2023-12-15","Sitting","Code_330","Code"
"http://www.cdisc.org","C62166","a8cfbeb2-fd62-4912-95f7-a7bb30b1c2e6","2023-12-15","Standing","Code_331","Code"
"http://www.cdisc.org","C62167","d06710aa-7093-42d9-80b5-c7147ce3873c","2023-12-15","Supine Position","Code_332","Code"
"http://www.cdisc.org","C62164","cd7a4b16-6d48-40c4-abdc-6e49569b6060","2023-12-15","Body Position","Code_333","Code"
"http://www.cdisc.org","C12681","7beeec6e-bb93-48ce-adfd-8a045e15932f","2023-12-15","Brachial Artery","Code_334","Code"
"http://www.cdisc.org","C12687","ab29b20d-5230-4102-ad61-128cb8cbe46c","2023-12-15","Common Carotid Artery","Code_335","Code"
"http://www.cdisc.org","C32478","30292b75-bc23-412f-bd97-36ef6d29feef","2023-12-15","Dorsalis Pedis Artery","Code_336","Code"
"http://www.cdisc.org","C12715","886a4e7a-c474-427c-883d-502f1696f97b","2023-12-15","Femoral Artery","Code_337","Code"
"http://www.cdisc.org","C12838","2d4f9b07-5e58-4634-8522-c9fefd8ab9c3","2023-12-15","Radial Artery","Code_338","Code"
"http://www.cdisc.org","C13717","df4c90b2-6e52-41bc-a5b8-10143c012a9f","2023-12-15","Anatomic Site","Code_339","Code"
"http://www.cdisc.org","C25229","5cb6eff6-b22c-45b2-999b-4b76b5bc9af7","2023-12-15","Left","Code_340","Code"
"http://www.cdisc.org","C25228","513970ac-90a5-4989-95c8-4bd146462459","2023-12-15","Right","Code_341","Code"
"http://www.cdisc.org","C25185","0af1b30e-a2b3-4344-9b8c-96eec64fabcf","2023-12-15","Laterality","Code_342","Code"
"http://www.cdisc.org","C25298","43d77350-09b8-42f8-afee-b904f2ab67ff","2023-12-15","SYSBP","Code_343","Code"
"http://www.cdisc.org","C25299","158fc9b2-c285-4a64-bd22-e2f7fb188f60","2023-12-15","DIABP","Code_344","Code"
"http://www.cdisc.org","C77140","36ad9825-5505-4229-a63f-1b1590edbe00","2023-12-15","Clinical Test Result","Code_345","Code"
"http://www.cdisc.org","C49669","12acf964-385e-477c-aad0-c21d409fe492","2023-12-15","Unit of Pressure","Code_346","Code"
"http://www.cdisc.org","C62122","5addc6c2-a1d4-45e7-bf34-89d09edeb4fe","2023-12-15","Sitting","Code_347","Code"
"http://www.cdisc.org","C62166","e6b2710a-f672-447b-bd7f-8d7f7f05f45d","2023-12-15","Standing","Code_348","Code"
"http://www.cdisc.org","C62167","bc2844ec-2947-4d26-ad1d-18eb4ed8fb73","2023-12-15","Supine Position","Code_349","Code"
"http://www.cdisc.org","C62164","bc7ff668-29b2-4ffd-8749-59e3ed223870","2023-12-15","Body Position","Code_350","Code"
"http://www.cdisc.org","C12681","554265d1-5b4d-4fcc-8782-16aa43739fb3","2023-12-15","Brachial Artery","Code_351","Code"
"http://www.cdisc.org","C12687","503b2398-4a05-451d-8d09-530834c3d828","2023-12-15","Common Carotid Artery","Code_352","Code"
"http://www.cdisc.org","C32478","017d145f-4200-4d70-a113-859285448373","2023-12-15","Dorsalis Pedis Artery","Code_353","Code"
"http://www.cdisc.org","C12715","0338b9b0-239a-45b4-b35c-333d823aedcc","2023-12-15","Femoral Artery","Code_354","Code"
"http://www.cdisc.org","C12838","4d8c8c15-34ad-4655-99b8-8d0f7cc92ccd","2023-12-15","Radial Artery","Code_355","Code"
"http://www.cdisc.org","C13717","361af86b-1357-4d69-ba96-a6294b053bf8","2023-12-15","Anatomic Site","Code_356","Code"
"http://www.cdisc.org","C25229","d694e722-d103-4ba6-a36a-74da5bee71ff","2023-12-15","Left","Code_357","Code"
"http://www.cdisc.org","C25228","415351c0-e4e9-41a8-ba95-b880294b0d1f","2023-12-15","Right","Code_358","Code"
"http://www.cdisc.org","C25185","a4c6f3a5-a331-4280-a508-59765593bcbe","2023-12-15","Laterality","Code_359","Code"
"http://www.cdisc.org","C25299","b872140b-4956-42ae-b3b3-87d51b482cbe","2023-12-15","DIABP","Code_360","Code"
"http://www.cdisc.org","C49677","379a4589-eb91-4c21-b215-fbbe5671a83d","2023-12-15","HR","Code_361","Code"
"http://www.cdisc.org","C77140","7f99410d-4c07-4b0a-8417-81b4c8eb2e32","2023-12-15","Clinical Test Result","Code_362","Code"
"http://www.cdisc.org","C73688","0a1350a4-6651-42d0-91be-b8772499c802","2023-12-15","Count per Minute","Code_363","Code"
"http://www.cdisc.org","C62122","95e1c67d-1c2f-4a3e-8eb0-9701b63141be","2023-12-15","Sitting","Code_364","Code"
"http://www.cdisc.org","C62166","8e772df7-c075-4433-94b4-c48ba80cb00f","2023-12-15","Standing","Code_365","Code"
"http://www.cdisc.org","C62167","c3b46094-9e18-4756-abcf-b73e20825f24","2023-12-15","Supine Position","Code_366","Code"
"http://www.cdisc.org","C62164","8158fac2-01f1-4fae-b242-97cffe36fc7d","2023-12-15","Body Position","Code_367","Code"
"http://www.cdisc.org","C12681","9d28ab20-5dbf-4b15-b002-efd9636474db","2023-12-15","Brachial Artery","Code_368","Code"
"http://www.cdisc.org","C12687","ce8a2e70-5da3-4a54-a837-f74bc03b671e","2023-12-15","Common Carotid Artery","Code_369","Code"
"http://www.cdisc.org","C32478","5451ce96-44a1-4344-bf9a-71b96486f32e","2023-12-15","Dorsalis Pedis Artery","Code_370","Code"
"http://www.cdisc.org","C12715","00c2b642-c8f0-4883-a41a-f5fa075f3520","2023-12-15","Femoral Artery","Code_371","Code"
"http://www.cdisc.org","C12838","5cee2a1d-dc91-4177-bd3b-475edc24645a","2023-12-15","Radial Artery","Code_372","Code"
"http://www.cdisc.org","C13717","c171048d-3f24-451c-8d2e-105c4a26c904","2023-12-15","Anatomic Site","Code_373","Code"
"http://www.cdisc.org","C25229","73d62f6a-9791-4919-8224-d8478a480312","2023-12-15","Left","Code_374","Code"
"http://www.cdisc.org","C25228","5a2379c6-adc4-444c-8c53-da75437ae8f4","2023-12-15","Right","Code_375","Code"
"http://www.cdisc.org","C25185","7305d009-65a5-45bb-8ed7-3043dc5fd856","2023-12-15","Laterality","Code_376","Code"
"http://www.cdisc.org","C49677","b2045b8c-4b71-45b8-8f10-96326ebe4819","2023-12-15","HR","Code_377","Code"
