"code","codeSystemVersion","instanceType","uuid:ID","codeSystem","decode","id"
"C49488","2023-12-15","Code","4077def6-76c9-4e45-9f4a-167ecb011055","http://www.cdisc.org","Yes","Code_168"
"C113380","2023-12-15","Code","64b594e7-37da-40f0-988d-a0d7e72daa50","http://www.cdisc.org","Disabling Adverse Event","Code_169"
"C49487","2023-12-15","Code","457e9b5f-6b3c-45b1-bf07-8786955694f2","http://www.cdisc.org","No","Code_170"
"C49488","2023-12-15","Code","a59ec0e1-51fd-45d1-a5cc-f3a465185482","http://www.cdisc.org","Yes","Code_171"
"C48275","2023-12-15","Code","92d24f9f-9015-4fa5-b329-7e9c67628e3a","http://www.cdisc.org","Death Related to Adverse Event","Code_172"
"C49487","2023-12-15","Code","1616f23f-ae40-4ede-bfd2-c676bd9da45b","http://www.cdisc.org","No","Code_173"
"C49488","2023-12-15","Code","baa60c20-3b4d-45ec-8cc7-098c8db7434b","http://www.cdisc.org","Yes","Code_174"
"C83052","2023-12-15","Code","51dbdcca-6cb0-48a6-8ac9-b9fdab7f431b","http://www.cdisc.org","Adverse Event associated with Hospitalization","Code_175"
"C49487","2023-12-15","Code","10ee1763-1386-4c87-968d-6c2319ac1340","http://www.cdisc.org","No","Code_176"
"C49488","2023-12-15","Code","5469bb81-c8b2-4f60-bbae-714742fe79a7","http://www.cdisc.org","Yes","Code_177"
"C84266","2023-12-15","Code","8ea2c161-21e3-4fb0-891d-ac4ee19088bb","http://www.cdisc.org","Life Threatening Adverse Event","Code_178"
"C49487","2023-12-15","Code","0845ef9f-a0da-4511-aeb3-016e6708764e","http://www.cdisc.org","No","Code_179"
"C49488","2023-12-15","Code","bec9d936-1543-4f3f-bef7-31b330044d70","http://www.cdisc.org","Yes","Code_180"
"C83214","2023-12-15","Code","4d1297b5-88e6-4de2-9195-c39babd91142","http://www.cdisc.org","Adverse Event Occurred with Overdose","Code_181"
"C49487","2023-12-15","Code","d91d42a9-b7c5-4dec-b855-11817daff76f","http://www.cdisc.org","No","Code_182"
"C49488","2023-12-15","Code","30ed4b97-73be-49a0-97f1-141090903775","http://www.cdisc.org","Yes","Code_183"
"C83053","2023-12-15","Code","66fce607-791b-414f-a63b-bd001824bb83","http://www.cdisc.org","Adverse Event Associated with Serious Medical Event","Code_184"
"C49487","2023-12-15","Code","ec814a70-203e-435c-ab97-f1a2dd5a671e","http://www.cdisc.org","No","Code_185"
"C49488","2023-12-15","Code","31ec34df-2d95-4371-a98c-1af4a8da8f2a","http://www.cdisc.org","Yes","Code_186"
"C83199","2023-12-15","Code","d43b23f9-4ab7-4119-b48f-e3a60b095c7a","http://www.cdisc.org","Adverse Event Concomitant Treatment","Code_187"
"C83215","2023-12-15","Code","87d63564-7227-4237-a15c-b11dbac0a649","http://www.cdisc.org","Adverse Event Start Date Time","Code_188"
"C83201","2023-12-15","Code","50b3965c-cd73-4a30-abb6-0b0d9841b810","http://www.cdisc.org","Adverse Event End Date Time","Code_189"
"C179175","2023-12-15","Code","c59845dd-e120-4140-a081-c4c667b1551c","http://www.cdisc.org","Solicited Adverse Event","Code_190"
"C25298","2023-12-15","Code","2c30e5a9-0a55-4cc4-8e5e-c951a813223e","http://www.cdisc.org","SYSBP","Code_191"
"C77140","2023-12-15","Code","bd1add44-9ac8-41ff-b37c-3b8caa60ece0","http://www.cdisc.org","Clinical Test Result","Code_192"
"C49669","2023-12-15","Code","733288f8-05d7-47fd-8e52-adfc4bca5013","http://www.cdisc.org","Unit of Pressure","Code_193"
"C62122","2023-12-15","Code","dc8af1ff-3c99-4e2b-bdea-04e74ec84d01","http://www.cdisc.org","Sitting","Code_194"
"C62166","2023-12-15","Code","344c52ad-9e49-4b64-93ce-69c03dd7b63f","http://www.cdisc.org","Standing","Code_195"
"C62167","2023-12-15","Code","11a875b8-15d1-4ada-88a7-a8e444a68c9d","http://www.cdisc.org","Supine Position","Code_196"
"C62164","2023-12-15","Code","3e73232b-fc44-4400-b319-380062100c7c","http://www.cdisc.org","Body Position","Code_197"
"C12681","2023-12-15","Code","8441c14d-3b7d-4bc9-b4b9-3dedaae0078b","http://www.cdisc.org","Brachial Artery","Code_198"
"C12687","2023-12-15","Code","95bba6f4-bee3-4291-a057-6ce53473a18a","http://www.cdisc.org","Common Carotid Artery","Code_199"
"C32478","2023-12-15","Code","e23bcded-3e95-46e3-908d-3794ea976dc2","http://www.cdisc.org","Dorsalis Pedis Artery","Code_200"
"C12715","2023-12-15","Code","2c281380-b5f6-4d0e-9a05-cc7a4a6173e2","http://www.cdisc.org","Femoral Artery","Code_201"
"C12838","2023-12-15","Code","0fdf75ad-4382-4ddf-a93b-beac3621f4b6","http://www.cdisc.org","Radial Artery","Code_202"
"C13717","2023-12-15","Code","fb4b35dc-550c-4936-86b5-d71b1b191b90","http://www.cdisc.org","Anatomic Site","Code_203"
"C25229","2023-12-15","Code","04261f9e-ac34-432f-b5c8-bf61412dc007","http://www.cdisc.org","Left","Code_204"
"C25228","2023-12-15","Code","e29495cd-f87a-454d-bc87-e1c29497fcc2","http://www.cdisc.org","Right","Code_205"
"C25185","2023-12-15","Code","ebed0f5e-0817-4995-b170-2a28f837a6c1","http://www.cdisc.org","Laterality","Code_206"
"C25298","2023-12-15","Code","c7419124-fe83-4360-91c4-fffef0c268a3","http://www.cdisc.org","SYSBP","Code_207"
"C25299","2023-12-15","Code","d2e407fe-bfe7-46e3-a0c0-f2b8452d208d","http://www.cdisc.org","DIABP","Code_208"
"C77140","2023-12-15","Code","1a2ce7d9-232f-4479-ba11-9b781ef285d0","http://www.cdisc.org","Clinical Test Result","Code_209"
"C49669","2023-12-15","Code","67fc1b8f-17ce-414f-a940-4e830315da81","http://www.cdisc.org","Unit of Pressure","Code_210"
"C62122","2023-12-15","Code","825fdb35-9542-4145-aec1-5d585859169e","http://www.cdisc.org","Sitting","Code_211"
"C62166","2023-12-15","Code","d0e3fdaa-75c4-44d8-82cc-9a168898ae26","http://www.cdisc.org","Standing","Code_212"
"C62167","2023-12-15","Code","8e82f318-2821-4767-8eca-311b3a41a3a2","http://www.cdisc.org","Supine Position","Code_213"
"C62164","2023-12-15","Code","46dc1ef1-6fa9-426c-8b7c-d00f2a80d908","http://www.cdisc.org","Body Position","Code_214"
"C12681","2023-12-15","Code","06589883-f410-48d2-9fcf-9cd815e80904","http://www.cdisc.org","Brachial Artery","Code_215"
"C12687","2023-12-15","Code","a65cae1c-5251-4804-9cf5-a86d46052e70","http://www.cdisc.org","Common Carotid Artery","Code_216"
"C32478","2023-12-15","Code","8597c577-0707-464b-b3ae-5523642e0481","http://www.cdisc.org","Dorsalis Pedis Artery","Code_217"
"C12715","2023-12-15","Code","ef528474-1e24-40ed-969a-bf9be5b4faec","http://www.cdisc.org","Femoral Artery","Code_218"
"C12838","2023-12-15","Code","5eb1c13f-c02f-4099-b1ec-70c24b76ca51","http://www.cdisc.org","Radial Artery","Code_219"
"C13717","2023-12-15","Code","79d4fc84-eb7a-4e36-9b57-0338a6413a2f","http://www.cdisc.org","Anatomic Site","Code_220"
"C25229","2023-12-15","Code","8c648de5-0051-46ef-b0a2-0be5b0a2aaab","http://www.cdisc.org","Left","Code_221"
"C25228","2023-12-15","Code","6633742d-3b37-4e52-bb3e-996f87eb9870","http://www.cdisc.org","Right","Code_222"
"C25185","2023-12-15","Code","d6034ce7-ef23-4670-b925-4f9acfe8f8d1","http://www.cdisc.org","Laterality","Code_223"
"C25299","2023-12-15","Code","58f30026-bc4c-4da1-be07-2ab8124fc7bc","http://www.cdisc.org","DIABP","Code_224"
"C174446","2023-12-15","Code","05d8da4e-59bb-4b5b-be59-a00bddf3114b","http://www.cdisc.org","TEMP","Code_225"
"C77140","2023-12-15","Code","30ae8b60-f335-4cd1-b486-bcc4af6bcc2c","http://www.cdisc.org","Clinical Test Result","Code_226"
"C42559","2023-12-15","Code","fb54609d-d590-494e-a3a7-285e378c3f78","http://www.cdisc.org","Degree Celsius","Code_227"
"C44277","2023-12-15","Code","31e234b3-2fb4-42e0-9769-1e4af23775a8","http://www.cdisc.org","Degree Fahrenheit","Code_228"
"C42537","2023-12-15","Code","4946dbb8-5b76-402c-b705-42478b86d0db","http://www.cdisc.org","Kelvin","Code_229"
"C44276","2023-12-15","Code","f10a9f57-3aec-4426-89a4-299d58f34310","http://www.cdisc.org","Unit of Temperature","Code_230"
"C12674","2023-12-15","Code","f45d5cae-2cde-4582-9d58-76e52cd56b29","http://www.cdisc.org","Axilla","Code_231"
"C12394","2023-12-15","Code","65c2eca0-5cc1-4328-ae62-73fc91945586","http://www.cdisc.org","Ear","Code_232"
"C89803","2023-12-15","Code","b318c556-8c17-4cf3-841f-5ab5b12c24cf","http://www.cdisc.org","Forehead","Code_233"
"C12421","2023-12-15","Code","c8306609-1c36-48b2-ab3c-ad05bc4a994f","http://www.cdisc.org","Oral Cavity","Code_234"
"C12390","2023-12-15","Code","636ee331-d101-4479-b05f-695a25e00454","http://www.cdisc.org","Rectum","Code_235"
"C13717","2023-12-15","Code","d990c316-359a-4497-baee-d14079ef84ae","http://www.cdisc.org","Anatomic Site","Code_236"
"C174446","2023-12-15","Code","62bf0eba-874d-4f12-be43-43790032d3ab","http://www.cdisc.org","TEMP","Code_237"
"C25208","2023-12-15","Code","0aa3dd8c-4263-4165-b27e-cab3c78a963b","http://www.cdisc.org","WEIGHT","Code_238"
"C77140","2023-12-15","Code","5af294e6-2671-461b-b560-a7ea1d044344","http://www.cdisc.org","Clinical Test Result","Code_239"
"C48531","2023-12-15","Code","e647b27b-c61f-4627-b2ff-95786f770552","http://www.cdisc.org","Pound","Code_240"
"C48155","2023-12-15","Code","f73e3ce3-bc7e-451c-9f6a-2a96eaebb2fb","http://www.cdisc.org","Gram","Code_241"
"C28252","2023-12-15","Code","cb712999-8a33-43c0-93de-2fb51daa97a3","http://www.cdisc.org","Kilogram","Code_242"
"C48208","2023-12-15","Code","d529e3b9-7621-40b1-990d-b30ae99184db","http://www.cdisc.org","Unit of Weight","Code_243"
"C25208","2023-12-15","Code","0020e4bb-65dd-4393-bec8-9ba8698edd2a","http://www.cdisc.org","WEIGHT","Code_244"
"C25347","2023-12-15","Code","ebfef666-9996-4500-9bcd-5a91235005a3","http://www.cdisc.org","HEIGHT","Code_245"
"C77140","2023-12-15","Code","bc00e251-f912-4313-a9ef-cf5f9ee5c8a7","http://www.cdisc.org","Clinical Test Result","Code_246"
"C49668","2023-12-15","Code","9502914f-6bc8-44b4-be79-c690e38f30ad","http://www.cdisc.org","Centimeter","Code_247"
"C48500","2023-12-15","Code","5cfa7308-8de2-4195-aecf-1e2ab303032c","http://www.cdisc.org","Inch","Code_248"
"C41139","2023-12-15","Code","3fefaba7-f163-462f-910c-c0b8258219a6","http://www.cdisc.org","Meter","Code_249"
"C168688","2023-12-15","Code","1cffa226-4ca1-4dc6-991e-4e5bb23ea1d6","http://www.cdisc.org","Unit of Height","Code_250"
"C25347","2023-12-15","Code","fce4aef1-0757-46c3-a0e8-c9c2e685e5ed","http://www.cdisc.org","HEIGHT","Code_251"
"C64433","2023-12-15","Code","891ca224-dfb0-45eb-922e-02981d5b1f2c","http://www.cdisc.org","ALT","Code_252"
"C36292","2023-12-15","Code","fd8c7694-0a5f-40b5-9e84-fad8ce3f57ad","http://www.cdisc.org","Laboratory Test Result","Code_253"
"C67456","2023-12-15","Code","d4fa2cdd-e6c2-49e4-9643-797cce2422af","http://www.cdisc.org","Unit per Liter","Code_254"
"C67397","2023-12-15","Code","4523593e-c838-4787-91a5-bfda510d9224","http://www.cdisc.org","Microkatal per Liter","Code_255"
"C67376","2023-12-15","Code","5b4532b3-aeb5-4840-bc47-951eb82df5c0","http://www.cdisc.org","International Unit per Liter","Code_256"
"C70510","2023-12-15","Code","938eff65-66b4-4b3c-8ddf-adcf81ae3974","http://www.cdisc.org","Nanokatal per Liter","Code_257"
"C67365","2023-12-15","Code","4267f71d-ca84-4256-997c-23570f3c2731","http://www.cdisc.org","Unit of Catalytic Activity Concentration","Code_258"
"C70713","2023-12-15","Code","960700cc-84f1-4d63-979b-6446a3cb1d97","http://www.cdisc.org","Biospecimen Type","Code_259"
"C49487","2023-12-15","Code","5165c73e-f7dd-4255-a609-d38c34aa912c","http://www.cdisc.org","No","Code_260"
"C49488","2023-12-15","Code","6a573d95-4cc1-40d0-9617-33fbbd85e82d","http://www.cdisc.org","Yes","Code_261"
"C83309","2023-12-15","Code","2e7d7f1d-7176-4ffb-8243-89b72723293b","http://www.cdisc.org","Laboratory Test Fasting Status","Code_262"
"C64433","2023-12-15","Code","a9826544-191c-4dfc-a470-88c033c89e51","http://www.cdisc.org","ALT","Code_263"
"C64431","2023-12-15","Code","eb90e2f0-33d9-441a-93e4-7caebcb771bd","http://www.cdisc.org","ALB","Code_264"
"C36292","2023-12-15","Code","b055b016-964d-40a8-9287-88aa1e1b2a8d","http://www.cdisc.org","Laboratory Test Result","Code_265"
"C70713","2023-12-15","Code","b4bb73f1-6d9e-479e-8be0-a03e147a7b8b","http://www.cdisc.org","Biospecimen Type","Code_266"
"C49487","2023-12-15","Code","af85d507-ae48-4012-bd8d-eaab8291f845","http://www.cdisc.org","No","Code_267"
"C49488","2023-12-15","Code","37ae33ca-aa76-48a5-a075-4155bec7d595","http://www.cdisc.org","Yes","Code_268"
"C83309","2023-12-15","Code","dc287421-1898-4781-9b5c-413086894ac8","http://www.cdisc.org","Laboratory Test Fasting Status","Code_269"
"C64431","2023-12-15","Code","e49773b1-2e05-4ea0-8191-cb198d1c13ef","http://www.cdisc.org","ALB","Code_270"
"C64432","2023-12-15","Code","dca29b49-c9bc-4f47-83fa-bd4ab9ffb7ef","http://www.cdisc.org","ALP","Code_271"
"C36292","2023-12-15","Code","a2999263-22d1-4002-a1cf-9e508299ce2e","http://www.cdisc.org","Laboratory Test Result","Code_272"
"C67456","2023-12-15","Code","78aa72bd-463c-407e-8716-023b3985f435","http://www.cdisc.org","Unit per Liter","Code_273"
"C67397","2023-12-15","Code","bcfba448-c9e6-43a8-acdb-5537dd5b9d95","http://www.cdisc.org","Microkatal per Liter","Code_274"
"C67376","2023-12-15","Code","d752879c-2d22-4644-af5d-a8b1692cdd4e","http://www.cdisc.org","International Unit per Liter","Code_275"
"C67365","2023-12-15","Code","0b7a70f3-140b-4ea5-9cdf-b4238d301afa","http://www.cdisc.org","Unit of Catalytic Activity Concentration","Code_276"
"C70713","2023-12-15","Code","1a97d8df-098d-4def-b244-d75a75fef7cd","http://www.cdisc.org","Biospecimen Type","Code_277"
"C49487","2023-12-15","Code","8e5dc88f-a0e2-465b-8c97-c4017166e792","http://www.cdisc.org","No","Code_278"
"C49488","2023-12-15","Code","d283fb26-b9d0-4a1c-9570-47212efbea42","http://www.cdisc.org","Yes","Code_279"
"C83309","2023-12-15","Code","5b974209-966d-443e-a150-e81041905b45","http://www.cdisc.org","Laboratory Test Fasting Status","Code_280"
"C64432","2023-12-15","Code","dcbe5b3b-e240-4148-bf24-f4b09cbf447e","http://www.cdisc.org","ALP","Code_281"
"C64467","2023-12-15","Code","83915c1e-92e9-4e62-8f0a-f18d3a23aef6","http://www.cdisc.org","AST","Code_282"
"C36292","2023-12-15","Code","ee22caef-2a6b-4958-a141-2c5986647314","http://www.cdisc.org","Laboratory Test Result","Code_283"
"C67456","2023-12-15","Code","53f2ffc6-f0b1-436b-a726-eeac1191e9c5","http://www.cdisc.org","Unit per Liter","Code_284"
"C67397","2023-12-15","Code","1bc41236-87e4-4d1b-b552-a5efc44d9cd5","http://www.cdisc.org","Microkatal per Liter","Code_285"
"C67376","2023-12-15","Code","577d478d-17f1-47cd-abad-8bb792acf0fc","http://www.cdisc.org","International Unit per Liter","Code_286"
"C67365","2023-12-15","Code","db223bc2-91a6-4d1b-bf6a-15606c895d91","http://www.cdisc.org","Unit of Catalytic Activity Concentration","Code_287"
"C70713","2023-12-15","Code","62daab21-814f-4c05-98a8-e589a3e5e325","http://www.cdisc.org","Biospecimen Type","Code_288"
"C49487","2023-12-15","Code","36bb5d67-1b7c-4663-b797-614290d2fe7c","http://www.cdisc.org","No","Code_289"
"C49488","2023-12-15","Code","161fb1db-c7dd-486c-9217-4b98709afc69","http://www.cdisc.org","Yes","Code_290"
"C83309","2023-12-15","Code","aa5049b2-664a-4fec-978e-da404e13d973","http://www.cdisc.org","Laboratory Test Fasting Status","Code_291"
"C64467","2023-12-15","Code","8f019257-4d11-4538-ae7c-ece74c05f7e7","http://www.cdisc.org","AST","Code_292"
"C64547","2023-12-15","Code","6836f320-c2d5-47d5-9568-a309fb089915","http://www.cdisc.org","CREAT","Code_293"
"C36292","2023-12-15","Code","3fe3bfda-3447-424b-9994-4dc3acaac5b8","http://www.cdisc.org","Laboratory Test Result","Code_294"
"C67015","2023-12-15","Code","51306b91-5986-40f9-9d32-bbab620b1a5a","http://www.cdisc.org","Milligram per Deciliter","Code_295"
"C64572","2023-12-15","Code","c0a6a388-200e-41f3-946a-322d94b1454c","http://www.cdisc.org","Microgram per Milliliter","Code_296"
"C64387","2023-12-15","Code","78235727-f71f-49ed-91fa-87a33231b5a1","http://www.cdisc.org","Millimole per Liter","Code_297"
"C48508","2023-12-15","Code","7fd14eec-5560-439e-82a3-8e484c4db3a1","http://www.cdisc.org","Micromole per Liter","Code_298"
"C48207","2023-12-15","Code","61f45fa7-e385-440c-823b-3935a7631d0a","http://www.cdisc.org","Unit of Concentration","Code_299"
"C70713","2023-12-15","Code","231439b0-8619-45f8-97bf-5c134254d672","http://www.cdisc.org","Biospecimen Type","Code_300"
"C49487","2023-12-15","Code","66b6ebfd-0603-4308-b898-56b37db74c14","http://www.cdisc.org","No","Code_301"
"C49488","2023-12-15","Code","58e2ac56-28fc-44de-969d-9ba475797216","http://www.cdisc.org","Yes","Code_302"
"C83309","2023-12-15","Code","17bb67fa-fce8-4a7d-acb0-cc871ea41a61","http://www.cdisc.org","Laboratory Test Fasting Status","Code_303"
"C64547","2023-12-15","Code","5ad3056e-1572-421a-a3c7-539468696c77","http://www.cdisc.org","CREAT","Code_304"
"C64853","2023-12-15","Code","40e9f898-3127-43d2-9624-bfc8f7e3358c","http://www.cdisc.org","K","Code_305"
"C36292","2023-12-15","Code","6eaf8aab-6f65-45f4-8609-71c606fc4429","http://www.cdisc.org","Laboratory Test Result","Code_306"
"C67474","2023-12-15","Code","a4df1e0c-b32a-4fd2-b81b-a85c6834af2e","http://www.cdisc.org","Milliequivalent per Liter","Code_307"
"C67473","2023-12-15","Code","2ae10c8b-ec76-404c-ae5e-dc7807099369","http://www.cdisc.org","Milliequivalent per Deciliter","Code_308"
"C64387","2023-12-15","Code","45d577ef-f422-4f8f-a9ad-9520c8adaca1","http://www.cdisc.org","Millimole per Liter","Code_309"
"C64567","2023-12-15","Code","1c5b3ca1-e0d6-4889-8e1b-f31911b3a4fa","http://www.cdisc.org","Molarity Unit","Code_310"
"C70713","2023-12-15","Code","280e1ca4-cb6c-429a-be7b-b6f829b0ced4","http://www.cdisc.org","Biospecimen Type","Code_311"
"C49487","2023-12-15","Code","b219d3bd-a65f-4d0d-8d68-4130cb99502f","http://www.cdisc.org","No","Code_312"
"C49488","2023-12-15","Code","24b396bd-3dbd-446b-87e9-ccd32b087e72","http://www.cdisc.org","Yes","Code_313"
"C83309","2023-12-15","Code","04303356-8a93-43fa-967d-1b15f7706172","http://www.cdisc.org","Laboratory Test Fasting Status","Code_314"
"C64853","2023-12-15","Code","2e7ecb8d-fb3d-4157-9356-e0c4663b1606","http://www.cdisc.org","K","Code_315"
"C64809","2023-12-15","Code","6e727049-76ee-4f09-aed1-60eea1bed480","http://www.cdisc.org","SODIUM","Code_316"
"C36292","2023-12-15","Code","fbdaf984-33d6-422a-9d54-da7b0e668ebe","http://www.cdisc.org","Laboratory Test Result","Code_317"
"C67474","2023-12-15","Code","d3218233-473f-4b18-85db-ba89d16cf700","http://www.cdisc.org","Milliequivalent per Liter","Code_318"
"C67473","2023-12-15","Code","d53ceb59-849c-4d3b-85f8-41c9042b1671","http://www.cdisc.org","Milliequivalent per Deciliter","Code_319"
"C64387","2023-12-15","Code","175876ae-3a87-4e33-ab6f-9afbc407899c","http://www.cdisc.org","Millimole per Liter","Code_320"
"C64567","2023-12-15","Code","a4cb4ab7-5d5e-4262-8fc9-beebba783dfc","http://www.cdisc.org","Molarity Unit","Code_321"
"C70713","2023-12-15","Code","d5754f40-044e-4366-aef0-18df44dd35cf","http://www.cdisc.org","Biospecimen Type","Code_322"
"C49487","2023-12-15","Code","94545102-62d3-4bf5-bfab-f8b633c0a178","http://www.cdisc.org","No","Code_323"
"C49488","2023-12-15","Code","a1ff7e7a-6dc9-4bff-9707-60b7e549e1e5","http://www.cdisc.org","Yes","Code_324"
"C83309","2023-12-15","Code","279ca5b8-3ae9-43fa-ac62-a24034625e01","http://www.cdisc.org","Laboratory Test Fasting Status","Code_325"
"C64809","2023-12-15","Code","da876b68-53f6-4f19-9d3d-cbad673f0c5e","http://www.cdisc.org","SODIUM","Code_326"
"C25298","2023-12-15","Code","217288bf-ddf3-413d-831c-55d4b9885f98","http://www.cdisc.org","SYSBP","Code_327"
"C77140","2023-12-15","Code","b8990b5a-1b3c-4b5d-9d05-6d3718065da9","http://www.cdisc.org","Clinical Test Result","Code_328"
"C49669","2023-12-15","Code","1a69457a-c43d-4780-bc9c-7ba6ce640d1a","http://www.cdisc.org","Unit of Pressure","Code_329"
"C62122","2023-12-15","Code","2c970a5c-9ae4-437a-b5f7-d84d54c095c1","http://www.cdisc.org","Sitting","Code_330"
"C62166","2023-12-15","Code","2e5e0d3a-ee6c-4a49-99a5-1d6836d1a527","http://www.cdisc.org","Standing","Code_331"
"C62167","2023-12-15","Code","4684ce54-1b2f-4875-9f7d-9d981e04d474","http://www.cdisc.org","Supine Position","Code_332"
"C62164","2023-12-15","Code","8adb4920-5b8c-497e-a683-75e029df6aaf","http://www.cdisc.org","Body Position","Code_333"
"C12681","2023-12-15","Code","7b7ce864-d765-4f17-95a6-0c25cd6393f0","http://www.cdisc.org","Brachial Artery","Code_334"
"C12687","2023-12-15","Code","552f4726-e86c-48ad-afc7-af489a470bb7","http://www.cdisc.org","Common Carotid Artery","Code_335"
"C32478","2023-12-15","Code","8c04a76f-8c91-454d-b72b-c774512b27b7","http://www.cdisc.org","Dorsalis Pedis Artery","Code_336"
"C12715","2023-12-15","Code","757f9e87-9027-45ac-8f98-5389b523c99d","http://www.cdisc.org","Femoral Artery","Code_337"
"C12838","2023-12-15","Code","19825188-f945-49ef-a695-e0a7431c6740","http://www.cdisc.org","Radial Artery","Code_338"
"C13717","2023-12-15","Code","16109830-7843-4db2-b364-3fe6e30c1302","http://www.cdisc.org","Anatomic Site","Code_339"
"C25229","2023-12-15","Code","1031b9fc-ae8a-4296-a69c-e41e0be746c0","http://www.cdisc.org","Left","Code_340"
"C25228","2023-12-15","Code","1f6a47b9-a2b1-44f7-a72d-336f7e0b651f","http://www.cdisc.org","Right","Code_341"
"C25185","2023-12-15","Code","cabdee49-3e13-4a5b-bda1-accbaeb5e212","http://www.cdisc.org","Laterality","Code_342"
"C25298","2023-12-15","Code","86a96384-0ac2-462f-bd9b-3b598f6acacb","http://www.cdisc.org","SYSBP","Code_343"
"C25299","2023-12-15","Code","70422ca7-baf7-42a9-a556-e5233b0ae05e","http://www.cdisc.org","DIABP","Code_344"
"C77140","2023-12-15","Code","e0285177-f9a4-43aa-8b26-d5eabc8c47e8","http://www.cdisc.org","Clinical Test Result","Code_345"
"C49669","2023-12-15","Code","239f02f2-ccfb-42a6-a846-ec509c180f6b","http://www.cdisc.org","Unit of Pressure","Code_346"
"C62122","2023-12-15","Code","2c567157-ed66-4941-ac08-6e069d1a8c54","http://www.cdisc.org","Sitting","Code_347"
"C62166","2023-12-15","Code","5e395436-5568-4e5f-8029-f4c1b950c4c1","http://www.cdisc.org","Standing","Code_348"
"C62167","2023-12-15","Code","df93f759-4489-41ff-bd85-b8bf771d8a3e","http://www.cdisc.org","Supine Position","Code_349"
"C62164","2023-12-15","Code","7be37a95-a8dd-4e52-b22f-cd4d2087af92","http://www.cdisc.org","Body Position","Code_350"
"C12681","2023-12-15","Code","f2e00508-acc5-4458-8c19-de79298b3fb6","http://www.cdisc.org","Brachial Artery","Code_351"
"C12687","2023-12-15","Code","ac429411-3fe6-4dfd-86e1-31887f59251a","http://www.cdisc.org","Common Carotid Artery","Code_352"
"C32478","2023-12-15","Code","39eaacf7-e797-4c84-aa0a-e226346c4a06","http://www.cdisc.org","Dorsalis Pedis Artery","Code_353"
"C12715","2023-12-15","Code","a79c206e-1dac-43c4-ab4b-41083b82bc7f","http://www.cdisc.org","Femoral Artery","Code_354"
"C12838","2023-12-15","Code","bd3474d6-24d8-4cad-bc04-56b0b77d4d7d","http://www.cdisc.org","Radial Artery","Code_355"
"C13717","2023-12-15","Code","03c928a8-6534-4d58-9a15-7d08cba2c902","http://www.cdisc.org","Anatomic Site","Code_356"
"C25229","2023-12-15","Code","a9355888-a97f-49b0-9d6b-4170d13de4a2","http://www.cdisc.org","Left","Code_357"
"C25228","2023-12-15","Code","4d44332e-6352-40bc-a76a-2a37b01bb206","http://www.cdisc.org","Right","Code_358"
"C25185","2023-12-15","Code","a237794c-ea17-4999-93a6-781d172c9783","http://www.cdisc.org","Laterality","Code_359"
"C25299","2023-12-15","Code","9a81b6db-b809-422e-b912-0833dc874a20","http://www.cdisc.org","DIABP","Code_360"
"C49677","2023-12-15","Code","998d1e5e-59cb-47ab-b7aa-4640328fd8cb","http://www.cdisc.org","HR","Code_361"
"C77140","2023-12-15","Code","46ac3bed-41ac-4e0f-86dc-bbb08c42690c","http://www.cdisc.org","Clinical Test Result","Code_362"
"C73688","2023-12-15","Code","1c8936b0-a6f5-45dd-8e1b-49e5027373cf","http://www.cdisc.org","Count per Minute","Code_363"
"C62122","2023-12-15","Code","6a8ffa94-2064-43a1-9e05-ca50190d443b","http://www.cdisc.org","Sitting","Code_364"
"C62166","2023-12-15","Code","932aa42b-cfe1-4bc7-a4e5-812c28ab3ad0","http://www.cdisc.org","Standing","Code_365"
"C62167","2023-12-15","Code","71b8b6b1-68c4-426a-9836-2c5c460ec695","http://www.cdisc.org","Supine Position","Code_366"
"C62164","2023-12-15","Code","4d9f3549-bf34-4332-b0e9-9967366b6098","http://www.cdisc.org","Body Position","Code_367"
"C12681","2023-12-15","Code","053c96fc-8e4f-4718-b610-6dcf99592afc","http://www.cdisc.org","Brachial Artery","Code_368"
"C12687","2023-12-15","Code","ffff732c-6abc-45ce-97d9-6f414ee73265","http://www.cdisc.org","Common Carotid Artery","Code_369"
"C32478","2023-12-15","Code","2cd87053-b241-4acb-9beb-36be88d4b678","http://www.cdisc.org","Dorsalis Pedis Artery","Code_370"
"C12715","2023-12-15","Code","d34a06c6-b66c-4735-b25b-a0f8ec6ec44e","http://www.cdisc.org","Femoral Artery","Code_371"
"C12838","2023-12-15","Code","2edcd487-847b-4342-bfab-2e766c0723cc","http://www.cdisc.org","Radial Artery","Code_372"
"C13717","2023-12-15","Code","13c66b3d-5a4c-4870-984a-5075720e8cc9","http://www.cdisc.org","Anatomic Site","Code_373"
"C25229","2023-12-15","Code","39400585-cb5a-48ff-a0fe-d8a6f7e3d2db","http://www.cdisc.org","Left","Code_374"
"C25228","2023-12-15","Code","7a2fd447-9759-4492-a94b-2b650103af8a","http://www.cdisc.org","Right","Code_375"
"C25185","2023-12-15","Code","fec7c854-84c3-4196-a663-5c1bf2f0a4ba","http://www.cdisc.org","Laterality","Code_376"
"C49677","2023-12-15","Code","f7671f0e-be8f-493c-83d7-c8da935bd2a9","http://www.cdisc.org","HR","Code_377"
"C25298","2023-12-15","Code","37adb39c-2dc0-4000-b835-6fd983896edd","http://www.cdisc.org","SYSBP","Code_378"
