"codeSystem","code","decode","id","uuid:ID","instanceType","codeSystemVersion"
"http://www.cdisc.org","C49673","Beats per Minute","Code_247","25347088-ea27-410f-8ff1-a6ef8ec2d893","Code","2023-09-29"
"NCI Thesaurus","C73688","Count per Minute","Code_248","662738e5-d0c0-44fe-9ac2-2fd544f9a19c","Code",""
"NCI Thesaurus","C83088","Vital Signs Location","Code_249","244bd7b6-1615-43ac-beeb-a3253d9c7176","Code",""
"NCI Thesaurus","C123975","Vital Signs Laterality","Code_250","0d31b761-7ed8-4ceb-b781-a2dc50a3e476","Code",""
"NCI Thesaurus","C82535","Test Method","Code_251","1330eeb8-141c-4158-ad6d-766a214470f7","Code",""
"NCI Thesaurus","C83114","Vital Signs Position","Code_252","c8624061-9a8e-4e17-9cf3-541943c32258","Code",""
"NCI Thesaurus","C49677","Heart Rate","Code_245","cfe73bfd-4c7b-4243-992e-fbf75dbd4361","Code",""
"NCI Thesaurus","C173522","Vital Signs Result","Code_254","c2f7bef7-cf59-42e9-9f16-20d64d013058","Code",""
"http://www.cdisc.org","C42547","Pascal","Code_255","1d8d42de-b8b4-4e83-bcce-45f35145761f","Code","2023-09-29"
"NCI Thesaurus","C49669","Unit of Pressure","Code_256","65b6a775-a618-4162-a64f-a65822e0a638","Code",""
"NCI Thesaurus","C83088","Vital Signs Location","Code_257","ad7663cd-e0c4-4fac-8d49-2d8391a5c83a","Code",""
"NCI Thesaurus","C123975","Vital Signs Laterality","Code_258","933f4e3e-126c-4bf2-85f2-5f63d5790b8d","Code",""
"NCI Thesaurus","C82535","Test Method","Code_259","b71a6b6d-66de-4d20-b46e-439b4be95af5","Code",""
"NCI Thesaurus","C83114","Vital Signs Position","Code_260","1598fc5a-f970-4149-8c7b-1b0680940ae4","Code",""
"NCI Thesaurus","C25298","Systolic Blood Pressure","Code_253","4dd726eb-8963-45ef-958f-52543d6fe471","Code",""
"NCI Thesaurus","C173522","Vital Signs Result","Code_262","a97a7173-25f0-45c3-bf2f-0b22f3953a4b","Code",""
"http://www.cdisc.org","C42547","Pascal","Code_263","577e3e89-1de2-471d-96b0-7efa02aaa518","Code","2023-09-29"
"NCI Thesaurus","C49669","Unit of Pressure","Code_264","b2d7aa12-c45f-4bc1-9f47-d5cfd631d003","Code",""
"NCI Thesaurus","C83088","Vital Signs Location","Code_265","8be35e5b-e613-408d-99d9-8ec80754626a","Code",""
"NCI Thesaurus","C123975","Vital Signs Laterality","Code_266","3fe80a54-002b-4bb5-afc7-8985cf70293e","Code",""
"NCI Thesaurus","C82535","Test Method","Code_267","7f62b12f-7bbb-4f98-bfeb-084d0ebbcafb","Code",""
"NCI Thesaurus","C83114","Vital Signs Position","Code_268","6dfd38f8-1206-4525-b907-34844a6a6e37","Code",""
"NCI Thesaurus","C25299","Diastolic Blood Pressure","Code_261","b1500820-c044-47ad-ba26-8e56f6f17456","Code",""
"NCI Thesaurus","C173522","Vital Signs Result","Code_270","666c5d3d-c21d-4dfa-ba5b-87bdf4c6142d","Code",""
"http://www.cdisc.org","C49673","Beats per Minute","Code_271","79f5113c-51a1-43aa-8955-54796a9a992d","Code","2023-09-29"
"NCI Thesaurus","C73688","Count per Minute","Code_272","7f32f843-cfa1-49fa-9186-733750c211d7","Code",""
"NCI Thesaurus","C83088","Vital Signs Location","Code_273","6a80f1a4-51d9-4a0f-a057-ae3745fef8f1","Code",""
"NCI Thesaurus","C123975","Vital Signs Laterality","Code_274","c100c519-b09d-4538-a0ad-7abb4530dde7","Code",""
"NCI Thesaurus","C82535","Test Method","Code_275","8e65762a-0381-4257-ad59-28714c4ba955","Code",""
"NCI Thesaurus","C83114","Vital Signs Position","Code_276","888aac63-7af1-4398-83d8-30c36bba3397","Code",""
"NCI Thesaurus","C49677","Heart Rate","Code_269","5b289bb8-0d4f-49aa-bf0b-c2cc13730f6c","Code",""
"http://www.cdisc.org","C174268","Placebo Comparator Arm","Code_122","e0a75514-c0cb-4509-8ce5-f6dfee93a514","Code","2023-09-29"
"http://www.cdisc.org","C188866","Data Generated Within Study","Code_123","025e696e-b32e-4d0b-875b-7942f1c14254","Code","2023-09-29"
"http://www.cdisc.org","C174267","Active Comparator Arm","Code_124","8dd82555-ed27-49a2-8ef5-5582037d0339","Code","2023-09-29"
"http://www.cdisc.org","C188866","Data Generated Within Study","Code_125","b5dc2091-3e73-4baa-8831-97ecb2dfe728","Code","2023-09-29"
"http://www.cdisc.org","C174267","Active Comparator Arm","Code_126","7b47c59b-db55-46f5-9590-eaae5143ab68","Code","2023-09-29"
"http://www.cdisc.org","C188866","Data Generated Within Study","Code_127","64d1f408-88e8-428b-82c6-19df2350d578","Code","2023-09-29"
"http://www.cdisc.org","C15228","Double Blind Study","Code_135","b25cfba4-6174-4cf4-a448-8e336953ae4f","Code","2023-09-29"
"http://www.cdisc.org","C48262","Trial Screening","Code_128","bc589eff-3253-4647-9120-f4bf6b3419e4","Code","2023-09-29"
"http://www.cdisc.org","C101526","Treatment Epoch","Code_129","7cb94bf7-a0f1-4460-980a-1b8103059a0b","Code","2023-09-29"
"http://www.cdisc.org","C101526","Treatment Epoch","Code_130","62507da8-61b3-42ab-b4d7-a34b3985ada0","Code","2023-09-29"
"http://www.cdisc.org","C101526","Treatment Epoch","Code_131","d9912db3-b2f4-4c08-a4a3-0729e2a79a56","Code","2023-09-29"
"http://www.cdisc.org","C99158","Clinical Study Follow-up","Code_132","505278df-aa66-4536-9efe-1123e543750f","Code","2023-09-29"
"ICD-10-CM","G30.9","Alzheimer's disease; unspecified","Code_330","8d159b50-d20b-4cb8-997a-85d2e0db59a6","Code","1"
"SNOMED","26929004","Alzheimer's disease","Code_331","b635edb4-233f-4e27-af34-0c15af1e250e","Code","January 31, 2018"
"http://www.cdisc.org","C70793","Sponsor","Code_141","cf0442be-4ce1-4dbd-935d-e310efd6982c","Code","2023-09-29"
"http://www.cdisc.org","C85826","Trial Primary Objective","Code_335","11b55703-1240-40be-8e55-96e8bf137f2f","Code","2023-09-29"
"http://www.cdisc.org","C94496","Primary Endpoint","Code_334","23fee7c3-80fb-413b-abab-3fbc983ffb1c","Code","2023-09-29"
"http://www.cdisc.org","C94496","Primary Endpoint","Code_336","8d0f4f72-d1da-42c5-a9f0-31413d21ec9e","Code","2023-09-29"
"http://www.cdisc.org","C85826","Trial Primary Objective","Code_338","551c4378-b7b6-41c8-9e14-a7ff6ee4f500","Code","2023-09-29"
"http://www.cdisc.org","C94496","Primary Endpoint","Code_337","71bd1690-8a01-403e-90ca-4e0946c03a3f","Code","2023-09-29"
"http://www.cdisc.org","C94496","Primary Endpoint","Code_339","d06ed447-781a-43d8-8d31-4755dab53439","Code","2023-09-29"
"http://www.cdisc.org","C94496","Primary Endpoint","Code_340","9bd8403f-4aba-45e5-ad86-fd0108d02720","Code","2023-09-29"
"http://www.cdisc.org","C85827","Trial Secondary Objective","Code_342","173bb398-098d-41fc-8261-ee8885f54c1e","Code","2023-09-29"
"http://www.cdisc.org","C139173","Secondary Endpoint","Code_341","5b9e6774-c9fd-49d1-9c3f-51e87ebec306","Code","2023-09-29"
"http://www.cdisc.org","C139173","Secondary Endpoint","Code_343","cf75f28d-713d-400c-a6a5-7d4dba77a410","Code","2023-09-29"
"http://www.cdisc.org","C139173","Secondary Endpoint","Code_344","628c8d6b-d143-4828-afc9-eee068bb9d96","Code","2023-09-29"
"http://www.cdisc.org","C25532","Inclusion Criteria","Code_345","07b759bc-43d9-48ac-9b67-e226338930ef","Code","2023-09-29"
"http://www.cdisc.org","C25532","Inclusion Criteria","Code_346","6bdcf966-b5c2-4a1e-abd5-5dadc7ef7e40","Code","2023-09-29"
"http://www.cdisc.org","C25532","Inclusion Criteria","Code_347","b5babec1-84af-4a76-aeac-636fadbfca51","Code","2023-09-29"
"http://www.cdisc.org","C25370","Exclusion Criteria","Code_348","a96aa8da-90b6-4f8e-8dcc-cc7b36e68d2b","Code","2023-09-29"
"http://www.cdisc.org","C29848","Year","Code_332","96bd959e-ec42-42fe-a33c-a8a9dd5aeb50","Code","2023-09-29"
"http://www.cdisc.org","C201264","Before","Code_14","e009beff-0b2a-4a03-9998-2b9fc1c731f4","Code","2023-09-29"
"http://www.cdisc.org","C201265","Start to Start","Code_15","be311e10-c4ae-4a71-8b3e-9e0c437ef052","Code","2023-09-29"
"http://www.cdisc.org","C201264","Before","Code_16","ef13786a-e045-43ee-8973-217d274f6211","Code","2023-09-29"
"http://www.cdisc.org","C201265","Start to Start","Code_17","1f3eb5db-9cea-4495-a168-f448c47930c1","Code","2023-09-29"
"http://www.cdisc.org","C201264","Fixed Reference","Code_19","f31b3418-0a7c-4fb0-868b-c5e59c8e0d98","Code","2023-09-29"
"http://www.cdisc.org","C201265","Start to Start","Code_20","ca17971e-20fa-4243-b9c0-8b294bac7de6","Code","2023-09-29"
"http://www.cdisc.org","C201264","After","Code_21","6c4e3f57-418f-4d46-8748-9233ae2528e7","Code","2023-09-29"
"http://www.cdisc.org","C201265","Start to Start","Code_22","4edbad1e-3c81-4d73-af80-66c2bf72e7cb","Code","2023-09-29"
"http://www.cdisc.org","C201264","After","Code_24","e1c5315d-193e-49fb-b357-df718d5864a7","Code","2023-09-29"
"http://www.cdisc.org","C201265","Start to Start","Code_25","0a754dff-110e-4825-98ed-0ad4ed9c6054","Code","2023-09-29"
"http://www.cdisc.org","C201264","After","Code_27","00ed00dd-d804-4e05-92ec-b27e35f1df36","Code","2023-09-29"
"http://www.cdisc.org","C201265","Start to Start","Code_28","44d6f3e3-0366-43b3-8f32-740a736ce4e0","Code","2023-09-29"
"http://www.cdisc.org","C201264","After","Code_30","3382bdc3-5770-4ab1-98b2-c43807e64af1","Code","2023-09-29"
"http://www.cdisc.org","C201265","Start to Start","Code_31","dc0a8bd6-ad15-4692-a5b9-b19bd52f99c9","Code","2023-09-29"
"http://www.cdisc.org","C201264","After","Code_35","268d7999-b16b-40e1-9468-3248eb1fef5c","Code","2023-09-29"
"http://www.cdisc.org","C201265","Start to Start","Code_36","d7ab2d98-b18d-465d-af20-a6c9e1556c43","Code","2023-09-29"
"http://www.cdisc.org","C201264","After","Code_40","1a5d357b-6af4-4614-bcac-10491d321008","Code","2023-09-29"
"http://www.cdisc.org","C201265","Start to Start","Code_41","6828d908-378b-4ae5-a4da-0ad8cbeeb152","Code","2023-09-29"
"http://www.cdisc.org","C201264","After","Code_45","da6a2026-3b24-4843-9689-7d1f069462da","Code","2023-09-29"
"http://www.cdisc.org","C201265","Start to Start","Code_46","2da63862-c62a-4e26-aa78-d500dcee6a55","Code","2023-09-29"
"http://www.cdisc.org","C201264","After","Code_50","78c8dc53-ed24-4ad2-9113-f5533789b7d0","Code","2023-09-29"
"http://www.cdisc.org","C201265","Start to Start","Code_51","d54d939f-be97-4773-a5f5-268ad85d0b4c","Code","2023-09-29"
"http://www.cdisc.org","C201264","After","Code_53","18639601-af41-4357-a486-9b225d8c6174","Code","2023-09-29"
"http://www.cdisc.org","C201265","Start to Start","Code_54","6e578083-f0e6-4bd4-b8df-bf878363e19e","Code","2023-09-29"
"http://www.cdisc.org","C201264","After","Code_33","e6c89f77-c6f7-4eac-945a-6c446d3b0caf","Code","2023-09-29"
"http://www.cdisc.org","C201265","Start to Start","Code_34","2cec8661-4054-4911-b0b4-ad63b6abdc64","Code","2023-09-29"
"http://www.cdisc.org","C201264","After","Code_38","f49f6843-7bd2-4e45-b481-ec2305ff93ef","Code","2023-09-29"
"http://www.cdisc.org","C201265","Start to Start","Code_39","3611600f-e2ff-4cbe-979c-a7179fdaf5dd","Code","2023-09-29"
"http://www.cdisc.org","C201264","After","Code_43","64826679-d4ec-467a-9ebd-ef625b89eb4b","Code","2023-09-29"
"http://www.cdisc.org","C201265","Start to Start","Code_44","97ed3a60-da3a-49d1-8ce3-38d86a71cfb2","Code","2023-09-29"
"http://www.cdisc.org","C201264","After","Code_48","59e51a2f-ea32-482e-9ea7-d0bc9198d950","Code","2023-09-29"
"http://www.cdisc.org","C201265","Start to Start","Code_49","4f13d830-03e5-4e68-8fe7-efddef5c21cb","Code","2023-09-29"
"http://www.cdisc.org","C201264","Fixed Reference","Code_56","8015f565-735c-428b-ac44-c441d3a8d378","Code","2023-09-29"
"http://www.cdisc.org","C201265","Start to Start","Code_57","2d57495d-f3ec-492e-8874-9fc87e4c148b","Code","2023-09-29"
"http://www.cdisc.org","C201264","Fixed Reference","Code_58","05c7b5fa-3be3-4374-a3a7-b27b7993877b","Code","2023-09-29"
"http://www.cdisc.org","C201265","Start to Start","Code_59","e3b4eebd-bea9-4392-933c-8b1bea87498a","Code","2023-09-29"
"http://www.cdisc.org","C201264","Fixed Reference","Code_60","8b5f739a-2306-4992-8b4a-38ea60553ca0","Code","2023-09-29"
"http://www.cdisc.org","C201265","Start to Start","Code_61","3fac6787-378e-491e-8058-baae337722dc","Code","2023-09-29"
"http://www.cdisc.org","C201264","After","Code_62","10c2a0a7-93e3-4631-b7de-acaa5743307e","Code","2023-09-29"
"http://www.cdisc.org","C201265","Start to Start","Code_63","6b40ea54-cb6a-4359-94c9-68f4ee7ed3f6","Code","2023-09-29"
"http://www.cdisc.org","C201264","After","Code_64","91dc57b0-abab-420d-a859-904a2a86acb3","Code","2023-09-29"
"http://www.cdisc.org","C201265","End to Start","Code_65","51f05145-b486-4d05-857e-050053061431","Code","2023-09-29"
"http://www.cdisc.org","C201264","After","Code_66","44bc3708-8a69-468e-a83f-ac1fffe510f5","Code","2023-09-29"
"http://www.cdisc.org","C201265","Start to Start","Code_67","6f3c5c77-dc13-4c2b-b231-53fc27bb9ae8","Code","2023-09-29"
"http://www.cdisc.org","C201264","After","Code_68","a6f0361a-eaaf-452e-8351-f223301accc2","Code","2023-09-29"
"http://www.cdisc.org","C201265","End to Start","Code_69","721195fa-d82d-4c66-ba83-a371272d5ade","Code","2023-09-29"
"http://www.cdisc.org","C201264","After","Code_70","ee1a5902-b6c4-4060-b562-4be4e96e5d06","Code","2023-09-29"
"http://www.cdisc.org","C201265","Start to Start","Code_71","f336b243-91c5-43a8-8a3c-88d924ff26e7","Code","2023-09-29"
"http://www.cdisc.org","C70793","Clinical Study Sponsor","Code_349","914fcaeb-4b5a-4341-933a-9bedec6b4113","Code","2023-09-29"
"ISO 3166 1 alpha3","GBR","United Kingdom of Great Britain and Northern Ireland","Code_350","083146b1-d9ec-4709-849d-1e7f6def856e","Code","2020-08"
"http://www.cdisc.org","C94108","Study Acronym","Code_3","083b60d1-b5e2-40ba-a4a7-ae486dd2c3ea","Code","2023-09-29"
"http://www.cdisc.org","C99905x1","Brief Study Title","Code_5","446bcf87-da78-4e8a-ba24-87fe9556c59e","Code","2023-09-29"
"http://www.cdisc.org","C99905x2","Official Study Title","Code_6","0e426441-d14f-4cc2-ba4f-5fb641ba831a","Code","2023-09-29"
"http://www.cdisc.org","C99905x3","Public Study Title","Code_7","3f40dd81-56be-4fc6-bddf-6b8cb8d84065","Code","2023-09-29"
"http://www.cdisc.org","C25508","Final","Code_8","7cbbb0d6-14c3-4bd9-83da-f8ade9bc4640","Code","2023-09-29"
"http://www.cdisc.org","C99903x1","Protocol Effective Date","Code_11","f1671fa2-647f-4f48-82e0-4a0483441aee","Code","2023-09-29"
"http://www.cdisc.org","C41129","Region","Code_13","c3224966-52b4-4bd8-a2ef-9cc38d6e1e00","Code","2023-09-29"
"ISO 3166 1 alpha3","150","Europe","Code_12","f067fa39-024e-4932-9dd6-762752662b26","Code","2020-08"
