"codeSystemVersion","id","code","instanceType","decode","uuid:ID","codeSystem"
"2023-09-29","Code_247","C49673","Code","Beats per Minute","1cf9a632-232f-429a-8c82-4fe9cc20b135","http://www.cdisc.org"
"","Code_248","C73688","Code","Count per Minute","d9bdc1f7-8d62-4253-b4e1-23c0181a1151","NCI Thesaurus"
"","Code_249","C83088","Code","Vital Signs Location","b570922b-bb46-4d7e-942b-5c408aca7505","NCI Thesaurus"
"","Code_250","C123975","Code","Vital Signs Laterality","c707cef6-a065-4e1a-a4d2-ea00d3b4ceef","NCI Thesaurus"
"","Code_251","C82535","Code","Test Method","3eada037-10cf-4bbf-8eb0-e59ddc03cd06","NCI Thesaurus"
"","Code_252","C83114","Code","Vital Signs Position","2d89cfc6-5383-46a1-9f6c-3528942eb834","NCI Thesaurus"
"","Code_245","C49677","Code","Heart Rate","ced4cc1f-d15b-4d2b-86aa-50bfc2de2c11","NCI Thesaurus"
"","Code_254","C173522","Code","Vital Signs Result","a801c0f5-409b-4212-9b32-b909ae0308bd","NCI Thesaurus"
"2023-09-29","Code_255","C42547","Code","Pascal","73f8da3e-27a8-4162-b95e-49480a94c6e8","http://www.cdisc.org"
"","Code_256","C49669","Code","Unit of Pressure","f966ef70-c976-4015-b55f-f6b1add983d2","NCI Thesaurus"
"","Code_257","C83088","Code","Vital Signs Location","b870aa03-29a0-4336-9174-3e63d822e743","NCI Thesaurus"
"","Code_258","C123975","Code","Vital Signs Laterality","78c4faf0-584d-46fb-b28b-72fc408b437d","NCI Thesaurus"
"","Code_259","C82535","Code","Test Method","0b959d26-75ae-4ec6-be5b-cc498b7c34b9","NCI Thesaurus"
"","Code_260","C83114","Code","Vital Signs Position","bdc24e54-e78e-48da-a7a3-c3131f66223a","NCI Thesaurus"
"","Code_253","C25298","Code","Systolic Blood Pressure","570f0203-ae7d-4705-923a-c0c359b915dd","NCI Thesaurus"
"","Code_262","C173522","Code","Vital Signs Result","34c548ff-6525-4ee9-bc3e-1b5ef2b949cb","NCI Thesaurus"
"2023-09-29","Code_263","C42547","Code","Pascal","b556f390-5d58-4524-9771-1da309c57f99","http://www.cdisc.org"
"","Code_264","C49669","Code","Unit of Pressure","017061ce-386c-47cf-825f-6601e6abcfd2","NCI Thesaurus"
"","Code_265","C83088","Code","Vital Signs Location","04d53600-afcf-40fd-8e12-cef0a9c9a0bc","NCI Thesaurus"
"","Code_266","C123975","Code","Vital Signs Laterality","50a0cf40-237e-4dcb-afa0-353db5c029cc","NCI Thesaurus"
"","Code_267","C82535","Code","Test Method","59d4bef0-bd2a-4aea-9579-0b51f2ca542b","NCI Thesaurus"
"","Code_268","C83114","Code","Vital Signs Position","2781c1e9-a510-4668-8bd5-670b40cc432e","NCI Thesaurus"
"","Code_261","C25299","Code","Diastolic Blood Pressure","06e17827-87b3-4c9c-adf1-40a8386ee5ff","NCI Thesaurus"
"","Code_270","C173522","Code","Vital Signs Result","215b5b1d-e144-4e1b-90a3-348205c9a451","NCI Thesaurus"
"2023-09-29","Code_271","C49673","Code","Beats per Minute","a41818a9-1c32-4d56-882f-fa1117ad252f","http://www.cdisc.org"
"","Code_272","C73688","Code","Count per Minute","b5ed3b51-7f0e-4c1f-9921-8bd2ca7d679c","NCI Thesaurus"
"","Code_273","C83088","Code","Vital Signs Location","eda41b5f-745e-4b1d-99a5-e5cc8c61fae1","NCI Thesaurus"
"","Code_274","C123975","Code","Vital Signs Laterality","ecf781fc-9587-4006-be84-14d234288fdd","NCI Thesaurus"
"","Code_275","C82535","Code","Test Method","585d250b-a60b-4d34-98d3-55d5bb604027","NCI Thesaurus"
"","Code_276","C83114","Code","Vital Signs Position","d700b77f-49ae-4aa8-ad73-e27b30f8fa8e","NCI Thesaurus"
"","Code_269","C49677","Code","Heart Rate","dbbeb017-755b-49ed-985e-5a6e17a673bc","NCI Thesaurus"
"2023-09-29","Code_122","C174268","Code","Placebo Comparator Arm","ac2a1ceb-180b-4625-9c79-d264250ffff0","http://www.cdisc.org"
"2023-09-29","Code_123","C188866","Code","Data Generated Within Study","ac529ac7-24f1-43bf-8400-c4a6b0ed7228","http://www.cdisc.org"
"2023-09-29","Code_124","C174267","Code","Active Comparator Arm","6aacf6c2-bb7c-4339-a24d-edd6676c7d2c","http://www.cdisc.org"
"2023-09-29","Code_125","C188866","Code","Data Generated Within Study","e8833396-c5c3-4d87-aedc-76f93980057c","http://www.cdisc.org"
"2023-09-29","Code_126","C174267","Code","Active Comparator Arm","2b6cdf34-d8bf-4ca0-bbb1-fb2057c93f44","http://www.cdisc.org"
"2023-09-29","Code_127","C188866","Code","Data Generated Within Study","ec67d0a2-bc18-44ae-832a-2894d4b3de83","http://www.cdisc.org"
"2023-09-29","Code_135","C15228","Code","Double Blind Study","8192e81e-042d-47da-8f87-bfc48b5fa9ed","http://www.cdisc.org"
"2023-09-29","Code_128","C48262","Code","Trial Screening","73830527-49d6-407e-84e0-0608e69ef8b2","http://www.cdisc.org"
"2023-09-29","Code_129","C101526","Code","Treatment Epoch","0bee5ebb-7a52-4c00-a53d-c760eaa84f36","http://www.cdisc.org"
"2023-09-29","Code_130","C101526","Code","Treatment Epoch","2153c893-f1b5-4421-8f00-e390c6062333","http://www.cdisc.org"
"2023-09-29","Code_131","C101526","Code","Treatment Epoch","a6ef6589-be6d-4689-99c9-ae05da0cd42e","http://www.cdisc.org"
"2023-09-29","Code_132","C99158","Code","Clinical Study Follow-up","29cb9cbe-8c20-452a-a0c8-a7261e97dd1f","http://www.cdisc.org"
"1","Code_330","G30.9","Code","Alzheimer's disease; unspecified","9c6aa897-758c-4a38-b722-ebbff6e26f00","ICD-10-CM"
"January 31, 2018","Code_331","26929004","Code","Alzheimer's disease","57cd5ff3-a87b-419e-af0c-9f94c34a88cd","SNOMED"
"2023-09-29","Code_141","C70793","Code","Sponsor","54a0a339-520f-40b9-b7b0-61db77e29e5e","http://www.cdisc.org"
"2023-09-29","Code_335","C85826","Code","Trial Primary Objective","6bf8eeb4-9d75-4710-a8b0-43ea7cf6ca79","http://www.cdisc.org"
"2023-09-29","Code_334","C94496","Code","Primary Endpoint","980042f7-683a-46bc-9512-ca936bea2e34","http://www.cdisc.org"
"2023-09-29","Code_336","C94496","Code","Primary Endpoint","5438c991-0ef5-4c9c-b024-2e953e411922","http://www.cdisc.org"
"2023-09-29","Code_338","C85826","Code","Trial Primary Objective","cd5059e7-b240-4a85-adc3-8898e252fd2c","http://www.cdisc.org"
"2023-09-29","Code_337","C94496","Code","Primary Endpoint","f55e43e1-eb95-4a81-9992-fce720c2861d","http://www.cdisc.org"
"2023-09-29","Code_339","C94496","Code","Primary Endpoint","bbc091fd-a54e-44b0-9e3e-f7adba2a0f9e","http://www.cdisc.org"
"2023-09-29","Code_340","C94496","Code","Primary Endpoint","b001b887-44e7-4f12-9a45-73ea420837cb","http://www.cdisc.org"
"2023-09-29","Code_342","C85827","Code","Trial Secondary Objective","417395c8-f83e-475a-9ea1-d914c7b71d62","http://www.cdisc.org"
"2023-09-29","Code_341","C139173","Code","Secondary Endpoint","d838aa42-10a5-4f3c-838a-def97eba94e5","http://www.cdisc.org"
"2023-09-29","Code_343","C139173","Code","Secondary Endpoint","28fab96f-f1d6-4533-94a1-0c3c2ab3bcab","http://www.cdisc.org"
"2023-09-29","Code_344","C139173","Code","Secondary Endpoint","fa9744a0-554d-43e4-8e0c-89a13ea55a33","http://www.cdisc.org"
"2023-09-29","Code_345","C25532","Code","Inclusion Criteria","37f37793-d299-44df-9d83-b0229a31b9d8","http://www.cdisc.org"
"2023-09-29","Code_346","C25532","Code","Inclusion Criteria","7c0b1408-e756-4ecf-b32c-531353f2d4f4","http://www.cdisc.org"
"2023-09-29","Code_347","C25532","Code","Inclusion Criteria","f723af63-b5c4-442c-a406-f0311f1dec99","http://www.cdisc.org"
"2023-09-29","Code_348","C25370","Code","Exclusion Criteria","a7435b30-1ea5-483b-800e-60cb19ed8d64","http://www.cdisc.org"
"2023-09-29","Code_332","C29848","Code","Year","50ee2c59-1350-4d18-9136-3a0471b66e6e","http://www.cdisc.org"
"2023-09-29","Code_14","C201264","Code","Before","50d999fc-e006-432a-b3fe-aef2dacedb8b","http://www.cdisc.org"
"2023-09-29","Code_15","C201265","Code","Start to Start","91eab5d4-40c9-4c54-83b7-89ac2f397e91","http://www.cdisc.org"
"2023-09-29","Code_16","C201264","Code","Before","246ad808-d1f8-4a9a-b1fb-6401cc88d06b","http://www.cdisc.org"
"2023-09-29","Code_17","C201265","Code","Start to Start","5bd7e434-d60a-4b3d-8e6d-37ed9418557b","http://www.cdisc.org"
"2023-09-29","Code_19","C201264","Code","Fixed Reference","fe123cae-a76f-4a1b-b717-d91e9a1bec60","http://www.cdisc.org"
"2023-09-29","Code_20","C201265","Code","Start to Start","3313ca51-88e6-455a-bd23-d9a00a16ff8d","http://www.cdisc.org"
"2023-09-29","Code_21","C201264","Code","After","aa8509bc-fe68-44ec-a21b-1d8321f79f92","http://www.cdisc.org"
"2023-09-29","Code_22","C201265","Code","Start to Start","c10e8351-b2d8-4582-bb46-b79080543b86","http://www.cdisc.org"
"2023-09-29","Code_24","C201264","Code","After","8f69dc85-db58-4a5f-9e32-f2f9bd0a5b0e","http://www.cdisc.org"
"2023-09-29","Code_25","C201265","Code","Start to Start","dbd7d827-e4ac-4eac-9c9a-998dbfea2730","http://www.cdisc.org"
"2023-09-29","Code_27","C201264","Code","After","80b92982-0f95-41ee-95fa-333dc0ae8f20","http://www.cdisc.org"
"2023-09-29","Code_28","C201265","Code","Start to Start","63fd6fc3-c241-4126-8748-5bc6883095e2","http://www.cdisc.org"
"2023-09-29","Code_30","C201264","Code","After","8b4ff353-bb10-4669-bee1-b01402f801f2","http://www.cdisc.org"
"2023-09-29","Code_31","C201265","Code","Start to Start","0c08718d-c98f-4ef5-8079-49ff6089a3b7","http://www.cdisc.org"
"2023-09-29","Code_35","C201264","Code","After","60187b8f-734d-400b-a9ba-0432a6cc5868","http://www.cdisc.org"
"2023-09-29","Code_36","C201265","Code","Start to Start","9e7831a7-36ae-4c20-a86b-846825cf6750","http://www.cdisc.org"
"2023-09-29","Code_40","C201264","Code","After","aff6e6c0-874b-4510-8bb5-569229f8a546","http://www.cdisc.org"
"2023-09-29","Code_41","C201265","Code","Start to Start","5abfb759-7a5d-4318-a966-bd6076e38e01","http://www.cdisc.org"
"2023-09-29","Code_45","C201264","Code","After","6d5f3452-7d9d-4a17-ba6b-b779ed4eb4be","http://www.cdisc.org"
"2023-09-29","Code_46","C201265","Code","Start to Start","58becaa4-5dd9-4c7c-b972-ca67611763d1","http://www.cdisc.org"
"2023-09-29","Code_50","C201264","Code","After","e50b78b8-463d-459c-bb60-bf75b3181fee","http://www.cdisc.org"
"2023-09-29","Code_51","C201265","Code","Start to Start","453c4247-9ecc-4ab5-9652-d97f8480a7ee","http://www.cdisc.org"
"2023-09-29","Code_53","C201264","Code","After","c8c04352-f589-4a04-8f3b-cc8a70f58415","http://www.cdisc.org"
"2023-09-29","Code_54","C201265","Code","Start to Start","bbf030ac-440d-4af1-a0e0-7e56a036d526","http://www.cdisc.org"
"2023-09-29","Code_33","C201264","Code","After","162c97fd-89e0-4d59-808f-61a6b6211f37","http://www.cdisc.org"
"2023-09-29","Code_34","C201265","Code","Start to Start","76862a70-9023-4ce1-aff4-d4deec679816","http://www.cdisc.org"
"2023-09-29","Code_38","C201264","Code","After","c2eb7342-3223-4d27-83c3-d0dc01776705","http://www.cdisc.org"
"2023-09-29","Code_39","C201265","Code","Start to Start","e17fecd4-348f-45a8-8113-cb4a1469e289","http://www.cdisc.org"
"2023-09-29","Code_43","C201264","Code","After","34190bac-b478-47a1-b2a0-6e77a2725e05","http://www.cdisc.org"
"2023-09-29","Code_44","C201265","Code","Start to Start","50f0d0c6-5660-4f0f-b6c8-ce6ed5f71514","http://www.cdisc.org"
"2023-09-29","Code_48","C201264","Code","After","c315503f-ee67-446d-996e-77e7c03422d6","http://www.cdisc.org"
"2023-09-29","Code_49","C201265","Code","Start to Start","65a99d09-a7f9-41f8-b407-fb1f2865de4a","http://www.cdisc.org"
"2023-09-29","Code_56","C201264","Code","Fixed Reference","673b9976-9c16-4649-8487-43c3bad6e8bd","http://www.cdisc.org"
"2023-09-29","Code_57","C201265","Code","Start to Start","134d0bef-80c2-4d9a-8c31-5cf3951c9659","http://www.cdisc.org"
"2023-09-29","Code_58","C201264","Code","Fixed Reference","2c47f3f6-f61e-4c06-903d-205504cde2ec","http://www.cdisc.org"
"2023-09-29","Code_59","C201265","Code","Start to Start","5bee22d6-e605-4516-9b02-f9691ea0c098","http://www.cdisc.org"
"2023-09-29","Code_60","C201264","Code","Fixed Reference","24caa880-256d-474f-b9c5-5d8771895f64","http://www.cdisc.org"
"2023-09-29","Code_61","C201265","Code","Start to Start","5b262656-c0bd-46d0-89a0-413f1bf51aff","http://www.cdisc.org"
"2023-09-29","Code_62","C201264","Code","After","4b14b69d-6674-4db4-8d49-027b517ce945","http://www.cdisc.org"
"2023-09-29","Code_63","C201265","Code","Start to Start","facbbe31-947f-48e2-aab2-746ca6fb982e","http://www.cdisc.org"
"2023-09-29","Code_64","C201264","Code","After","310909d4-aa34-4ca7-a903-f7a6764b9e96","http://www.cdisc.org"
"2023-09-29","Code_65","C201265","Code","End to Start","d7ce7a4a-284d-4a92-bc44-8e43ce862eef","http://www.cdisc.org"
"2023-09-29","Code_66","C201264","Code","After","1414c90a-4d6c-426b-a294-1ac22ab19d7f","http://www.cdisc.org"
"2023-09-29","Code_67","C201265","Code","Start to Start","2c78bb18-edd6-4223-a5b9-34c41ae428d5","http://www.cdisc.org"
"2023-09-29","Code_68","C201264","Code","After","46de0966-ff48-487c-a2df-9d3f9a59b62a","http://www.cdisc.org"
"2023-09-29","Code_69","C201265","Code","End to Start","c4641d31-3688-41e5-83aa-7b9d0e565a0d","http://www.cdisc.org"
"2023-09-29","Code_70","C201264","Code","After","e9d3868c-1b11-472a-9243-81a31eac095b","http://www.cdisc.org"
"2023-09-29","Code_71","C201265","Code","Start to Start","20a1fcca-3881-47f4-97c3-7e9bfcfd7104","http://www.cdisc.org"
"2023-09-29","Code_349","C70793","Code","Clinical Study Sponsor","cffc077a-5bbe-42da-a9af-3298e95b606f","http://www.cdisc.org"
"2020-08","Code_350","GBR","Code","United Kingdom of Great Britain and Northern Ireland","6397d2f3-45f3-4cfa-bf2b-9a39923d1ba6","ISO 3166 1 alpha3"
"2023-09-29","Code_3","C94108","Code","Study Acronym","52549b20-79fe-47b2-b533-a33ef5b6f9fc","http://www.cdisc.org"
"2023-09-29","Code_5","C99905x1","Code","Brief Study Title","118a1854-e31c-4b73-a55d-d137e9097dc8","http://www.cdisc.org"
"2023-09-29","Code_6","C99905x2","Code","Official Study Title","c3f62f8b-0df2-47b1-b89c-096f641e2dc4","http://www.cdisc.org"
"2023-09-29","Code_7","C99905x3","Code","Public Study Title","7efd3a4b-42d8-40c6-9eba-cf72d0e195f6","http://www.cdisc.org"
"2023-09-29","Code_8","C25508","Code","Final","8c329a76-35ae-415a-aebf-356867b57843","http://www.cdisc.org"
"2023-09-29","Code_11","C99903x1","Code","Protocol Effective Date","e2fe01f9-41d1-4e2b-9717-d0733786c4af","http://www.cdisc.org"
"2023-09-29","Code_13","C41129","Code","Region","f08d2132-c07f-4062-9abd-4767891fafe7","http://www.cdisc.org"
"2020-08","Code_12","150","Code","Europe","da62fb7a-944c-4568-80a8-59512d192745","ISO 3166 1 alpha3"
