"instanceType","id","decode","code","codeSystem","uuid:ID","codeSystemVersion"
"Code","Code_248","Count per Minute","C73688","NCI Thesaurus","e93911b8-9d8d-4414-9d54-8122156b7add",""
"Code","Code_249","Vital Signs Location","C83088","NCI Thesaurus","c28bf966-eafa-41a0-8621-ae0c15cd89eb",""
"Code","Code_250","Vital Signs Laterality","C123975","NCI Thesaurus","28ccda0b-ebe2-43f3-ac3b-543cae50ceec",""
"Code","Code_251","Test Method","C82535","NCI Thesaurus","48bdfeeb-31c3-477a-8dfa-1d33eeae58eb",""
"Code","Code_252","Vital Signs Position","C83114","NCI Thesaurus","ea27c960-d806-4065-b37a-4e7cd2610b3d",""
"Code","Code_245","Heart Rate","C49677","NCI Thesaurus","441473e1-e03e-4bd4-b7f5-27258a087e38",""
"Code","Code_254","Vital Signs Result","C173522","NCI Thesaurus","6d0723cc-e089-4fd1-9215-21230a965279",""
"Code","Code_255","Pascal","C42547","http://www.cdisc.org","b0216a1e-f0c0-43bf-80df-7549fd420095","2023-09-29"
"Code","Code_256","Unit of Pressure","C49669","NCI Thesaurus","e193a80a-7df3-4179-8dca-d3e317a12b49",""
"Code","Code_257","Vital Signs Location","C83088","NCI Thesaurus","197f3ed4-0ab2-4667-8955-0e49285c4cd6",""
"Code","Code_258","Vital Signs Laterality","C123975","NCI Thesaurus","0a0aa142-e493-44aa-b397-411f4853e828",""
"Code","Code_259","Test Method","C82535","NCI Thesaurus","87d02291-360a-4982-8f1b-31fe7a3b832f",""
"Code","Code_260","Vital Signs Position","C83114","NCI Thesaurus","3e453594-b174-47f4-bbc9-2b23944c80c4",""
"Code","Code_253","Systolic Blood Pressure","C25298","NCI Thesaurus","0597edec-b67f-4793-b02d-708b79ab26e6",""
"Code","Code_262","Vital Signs Result","C173522","NCI Thesaurus","5507cf25-b505-4f36-8291-a1729963c34d",""
"Code","Code_263","Pascal","C42547","http://www.cdisc.org","09b46414-941a-4716-9025-8368eb3e64b6","2023-09-29"
"Code","Code_264","Unit of Pressure","C49669","NCI Thesaurus","43e8a9d5-c392-41f0-ad28-6d990e9a32c5",""
"Code","Code_265","Vital Signs Location","C83088","NCI Thesaurus","8b5d8084-2a96-4e2a-97c2-ded2405c8592",""
"Code","Code_266","Vital Signs Laterality","C123975","NCI Thesaurus","aae8778b-5862-4017-a2d1-8e58a3357ba8",""
"Code","Code_267","Test Method","C82535","NCI Thesaurus","a0f0d08e-ca41-4543-aa83-07f429f8c98f",""
"Code","Code_268","Vital Signs Position","C83114","NCI Thesaurus","1a377ed2-558b-4498-aae5-8312c9cfad3d",""
"Code","Code_261","Diastolic Blood Pressure","C25299","NCI Thesaurus","be76dfb6-9f4a-4e9e-81a5-7894c9ce19f0",""
"Code","Code_270","Vital Signs Result","C173522","NCI Thesaurus","9e824a2b-10e2-43cc-9f7c-2e98a2a50111",""
"Code","Code_271","Beats per Minute","C49673","http://www.cdisc.org","4fdd066f-9e8c-4172-a6d7-6ae071ad5a97","2023-09-29"
"Code","Code_272","Count per Minute","C73688","NCI Thesaurus","272cb31d-bdbb-4000-a512-3eaae79283cf",""
"Code","Code_273","Vital Signs Location","C83088","NCI Thesaurus","5e446f21-55b5-43ca-977c-043487301257",""
"Code","Code_274","Vital Signs Laterality","C123975","NCI Thesaurus","be798636-4061-4bce-8203-3192282f4bb5",""
"Code","Code_275","Test Method","C82535","NCI Thesaurus","0b0fec22-7525-43db-8768-9c432d6e3c97",""
"Code","Code_276","Vital Signs Position","C83114","NCI Thesaurus","335b528b-7755-4982-b301-be13783a213d",""
"Code","Code_269","Heart Rate","C49677","NCI Thesaurus","ea3eff7b-2d32-4e27-a5d9-3eabfbcb5fdf",""
"Code","Code_122","Placebo Comparator Arm","C174268","http://www.cdisc.org","a6f65ce9-0820-4ae3-a67f-cdc8915133a6","2023-09-29"
"Code","Code_123","Data Generated Within Study","C188866","http://www.cdisc.org","08f4fd16-844d-4450-a6c7-cf3ab9844bd8","2023-09-29"
"Code","Code_124","Active Comparator Arm","C174267","http://www.cdisc.org","21ba2a35-0abc-4c4f-8519-88dda9df875b","2023-09-29"
"Code","Code_125","Data Generated Within Study","C188866","http://www.cdisc.org","75a42dfa-d1fe-4b50-88f0-171e8e680823","2023-09-29"
"Code","Code_126","Active Comparator Arm","C174267","http://www.cdisc.org","bce65535-3537-4c88-b543-4db9e299eec0","2023-09-29"
"Code","Code_127","Data Generated Within Study","C188866","http://www.cdisc.org","8c78a96e-e385-4251-845d-aeed1fccd267","2023-09-29"
"Code","Code_135","Double Blind Study","C15228","http://www.cdisc.org","46dae44a-cdc4-467c-8ed7-ed959b0fda79","2023-09-29"
"Code","Code_128","Trial Screening","C48262","http://www.cdisc.org","bb257990-252c-4bb6-bbe0-e21e45348c2e","2023-09-29"
"Code","Code_129","Treatment Epoch","C101526","http://www.cdisc.org","41b4a825-1532-4185-9189-c00ef0d59ff7","2023-09-29"
"Code","Code_130","Treatment Epoch","C101526","http://www.cdisc.org","39f1e8dd-866b-4383-a8b2-1bd6d66df0a9","2023-09-29"
"Code","Code_131","Treatment Epoch","C101526","http://www.cdisc.org","9130121b-38d9-46a8-ab28-a850e6d0ebf1","2023-09-29"
"Code","Code_132","Clinical Study Follow-up","C99158","http://www.cdisc.org","2f509a60-0338-4a07-a19f-52c24966f1c8","2023-09-29"
"Code","Code_330","Alzheimer's disease; unspecified","G30.9","ICD-10-CM","363f07c2-25b6-4c81-84ab-bcd4b1c11c22","1"
"Code","Code_331","Alzheimer's disease","26929004","SNOMED","9401db64-7fb7-4b71-8e3c-5d708f42b990","January 31, 2018"
"Code","Code_141","Sponsor","C70793","http://www.cdisc.org","ff94caa2-180a-40bd-bebb-f8178d75fc13","2023-09-29"
"Code","Code_335","Trial Primary Objective","C85826","http://www.cdisc.org","122dcbeb-f546-4f5d-9fab-d6f42b0e4895","2023-09-29"
"Code","Code_334","Primary Endpoint","C94496","http://www.cdisc.org","ba8eafbc-bdf1-4b72-adaa-f1545e0d30fb","2023-09-29"
"Code","Code_336","Primary Endpoint","C94496","http://www.cdisc.org","3c1741c7-7b77-43a9-a33f-b8754f05af9f","2023-09-29"
"Code","Code_338","Trial Primary Objective","C85826","http://www.cdisc.org","419de6a9-40b2-46e4-93cc-e3a2a6601949","2023-09-29"
"Code","Code_337","Primary Endpoint","C94496","http://www.cdisc.org","2e9e9ff6-ea00-45b4-8e64-b7224a318a61","2023-09-29"
"Code","Code_339","Primary Endpoint","C94496","http://www.cdisc.org","79dd2460-3c90-4d56-b7eb-3f6b915646bd","2023-09-29"
"Code","Code_340","Primary Endpoint","C94496","http://www.cdisc.org","1cb53e09-ce33-4158-abb9-53948465d7a4","2023-09-29"
"Code","Code_342","Trial Secondary Objective","C85827","http://www.cdisc.org","7fa1985a-bfd0-4750-b102-f4c95ce4b216","2023-09-29"
"Code","Code_341","Secondary Endpoint","C139173","http://www.cdisc.org","74cd1c61-90c5-4864-8afe-b664e164002d","2023-09-29"
"Code","Code_343","Secondary Endpoint","C139173","http://www.cdisc.org","b6618da3-76d8-4156-ab96-e43712d12cd2","2023-09-29"
"Code","Code_344","Secondary Endpoint","C139173","http://www.cdisc.org","683033f1-193c-4ca0-b090-44648802ce98","2023-09-29"
"Code","Code_345","Inclusion Criteria","C25532","http://www.cdisc.org","d56a6d0c-9808-40b8-910c-72b67e813dd0","2023-09-29"
"Code","Code_346","Inclusion Criteria","C25532","http://www.cdisc.org","1118fc7e-85f3-47c4-a987-9562b7c39bc1","2023-09-29"
"Code","Code_347","Inclusion Criteria","C25532","http://www.cdisc.org","5df07df0-4060-4d4d-bb80-ee498c9f2bb6","2023-09-29"
"Code","Code_348","Exclusion Criteria","C25370","http://www.cdisc.org","8df0c24e-746b-47c9-b846-5105f13bbbf6","2023-09-29"
"Code","Code_332","Year","C29848","http://www.cdisc.org","2e5b33c0-0c14-4ead-9550-ae15252e12ba","2023-09-29"
"Code","Code_14","Before","C201264","http://www.cdisc.org","7459d268-5414-4338-abdb-f456cb28d1a1","2023-09-29"
"Code","Code_15","Start to Start","C201265","http://www.cdisc.org","fed3267a-eeff-4473-a445-ea31a06a90d9","2023-09-29"
"Code","Code_16","Before","C201264","http://www.cdisc.org","a3f64a4e-cfe7-46a7-847f-31378537b854","2023-09-29"
"Code","Code_17","Start to Start","C201265","http://www.cdisc.org","e0939c41-b11d-4427-be77-c20fdb0cf3c9","2023-09-29"
"Code","Code_19","Fixed Reference","C201264","http://www.cdisc.org","70a1373e-26eb-4ef7-a9fa-6ccdba1da2e7","2023-09-29"
"Code","Code_20","Start to Start","C201265","http://www.cdisc.org","4b22d588-d12b-40d0-a7e5-11ef183b2121","2023-09-29"
"Code","Code_21","After","C201264","http://www.cdisc.org","d3f60d16-06f2-48de-9a8d-d4763e30953c","2023-09-29"
"Code","Code_22","Start to Start","C201265","http://www.cdisc.org","5b508e21-d478-499a-ada3-f907cc5093b9","2023-09-29"
"Code","Code_24","After","C201264","http://www.cdisc.org","816e3c01-f2b9-401d-8975-7800b4dd05fe","2023-09-29"
"Code","Code_25","Start to Start","C201265","http://www.cdisc.org","396652bb-934e-4238-a051-c5b6737b92e6","2023-09-29"
"Code","Code_27","After","C201264","http://www.cdisc.org","5914f253-a77e-4c1c-9cbe-a39cdd2a6c44","2023-09-29"
"Code","Code_28","Start to Start","C201265","http://www.cdisc.org","c261e207-cc2c-47de-984a-1ec03dcb14b5","2023-09-29"
"Code","Code_30","After","C201264","http://www.cdisc.org","ddc75b21-417a-45d2-b3c1-7c47ef340760","2023-09-29"
"Code","Code_31","Start to Start","C201265","http://www.cdisc.org","a026af74-a48d-43eb-9b2d-9ab9e104fb8a","2023-09-29"
"Code","Code_35","After","C201264","http://www.cdisc.org","3b14dcc6-905d-4c5e-82bc-358a114a0fc9","2023-09-29"
"Code","Code_36","Start to Start","C201265","http://www.cdisc.org","1ea52b47-948e-4fa0-89f9-b1770d53900f","2023-09-29"
"Code","Code_40","After","C201264","http://www.cdisc.org","9d8fb0c3-1425-462a-8f8a-5f3f711de3a8","2023-09-29"
"Code","Code_41","Start to Start","C201265","http://www.cdisc.org","0120d9e1-1aca-4b3a-98f2-e1c7b28cb18b","2023-09-29"
"Code","Code_45","After","C201264","http://www.cdisc.org","781561f5-bf50-4b48-bb0e-55a6db4a5a36","2023-09-29"
"Code","Code_46","Start to Start","C201265","http://www.cdisc.org","833c5907-05eb-449c-b895-49c1040309ff","2023-09-29"
"Code","Code_50","After","C201264","http://www.cdisc.org","e8a6962d-ab32-4743-91a9-833c01e325dc","2023-09-29"
"Code","Code_51","Start to Start","C201265","http://www.cdisc.org","5fe97c81-7ed4-4e61-8768-908812542187","2023-09-29"
"Code","Code_53","After","C201264","http://www.cdisc.org","5e541043-0ce9-470c-a596-d927be6e7ec4","2023-09-29"
"Code","Code_54","Start to Start","C201265","http://www.cdisc.org","77165272-2aa5-4406-9578-c93ba630ad71","2023-09-29"
"Code","Code_33","After","C201264","http://www.cdisc.org","c01ea2dd-aba3-43ff-8a6f-b5c1533de514","2023-09-29"
"Code","Code_34","Start to Start","C201265","http://www.cdisc.org","6fd498cd-86f8-42db-9b31-8f4d3d2b4cbf","2023-09-29"
"Code","Code_38","After","C201264","http://www.cdisc.org","35434d6d-321c-4da6-9c56-b790bdbdb857","2023-09-29"
"Code","Code_39","Start to Start","C201265","http://www.cdisc.org","accd8389-1160-415d-90fc-40a5706167ef","2023-09-29"
"Code","Code_43","After","C201264","http://www.cdisc.org","94952f7c-bd2c-434c-bf41-49300d419414","2023-09-29"
"Code","Code_44","Start to Start","C201265","http://www.cdisc.org","cc147385-8c47-486c-aabd-688066bb8010","2023-09-29"
"Code","Code_48","After","C201264","http://www.cdisc.org","ca976e10-7e71-42fe-83b7-649391858009","2023-09-29"
"Code","Code_49","Start to Start","C201265","http://www.cdisc.org","eab5cdde-de58-44de-8d8e-731a09075f50","2023-09-29"
"Code","Code_56","Fixed Reference","C201264","http://www.cdisc.org","bb9d7c6a-ff29-4bca-9324-cec8aadace4f","2023-09-29"
"Code","Code_57","Start to Start","C201265","http://www.cdisc.org","d05e23f1-40d5-49ed-9925-b797074b7b63","2023-09-29"
"Code","Code_58","Fixed Reference","C201264","http://www.cdisc.org","7a995781-c9d0-4fb5-a475-eac3cacb392a","2023-09-29"
"Code","Code_59","Start to Start","C201265","http://www.cdisc.org","337c0bfe-1d49-4026-bed4-5e29ccdeffd2","2023-09-29"
"Code","Code_60","Fixed Reference","C201264","http://www.cdisc.org","7c5b424e-1e72-4812-b60d-0c24c90fb759","2023-09-29"
"Code","Code_61","Start to Start","C201265","http://www.cdisc.org","dbf06731-c7a4-403d-a14e-f49a80cb5668","2023-09-29"
"Code","Code_62","After","C201264","http://www.cdisc.org","96ec25a2-aacb-4faf-9aee-ec69d4fa4814","2023-09-29"
"Code","Code_63","Start to Start","C201265","http://www.cdisc.org","8e1f8fd1-a7dc-40b7-92d4-066e48239e7a","2023-09-29"
"Code","Code_64","After","C201264","http://www.cdisc.org","c2453470-ca6b-4438-a26e-89c50a450f4b","2023-09-29"
"Code","Code_65","End to Start","C201265","http://www.cdisc.org","4aa939c4-40a8-45a6-a950-55468423bac0","2023-09-29"
"Code","Code_66","After","C201264","http://www.cdisc.org","e574c90f-fca2-4602-9f9d-97c4649df1ad","2023-09-29"
"Code","Code_67","Start to Start","C201265","http://www.cdisc.org","7dba9d0c-f286-48c5-ab7e-12f6c16eecb6","2023-09-29"
"Code","Code_68","After","C201264","http://www.cdisc.org","4470c03b-25a6-4d0d-b363-2e2e6c117c1e","2023-09-29"
"Code","Code_69","End to Start","C201265","http://www.cdisc.org","ed6ae36d-55b0-4920-9226-e7154aedd377","2023-09-29"
"Code","Code_70","After","C201264","http://www.cdisc.org","51c919ce-82a4-4e90-b857-fae0802a1f0a","2023-09-29"
"Code","Code_71","Start to Start","C201265","http://www.cdisc.org","2e59bd7d-964e-4812-b009-e8e21718a0c1","2023-09-29"
"Code","Code_349","Clinical Study Sponsor","C70793","http://www.cdisc.org","fe1c689e-101d-42c3-9018-fa166baa53ed","2023-09-29"
"Code","Code_350","United Kingdom of Great Britain and Northern Ireland","GBR","ISO 3166 1 alpha3","759beb26-4280-4019-adf8-988696268105","2020-08"
"Code","Code_3","Study Acronym","C94108","http://www.cdisc.org","8a16f2e8-34ea-4634-8104-aada933df642","2023-09-29"
"Code","Code_5","Brief Study Title","C99905x1","http://www.cdisc.org","1933a56b-91a6-498f-af49-64df8bc4a60e","2023-09-29"
"Code","Code_6","Official Study Title","C99905x2","http://www.cdisc.org","3d49f1bd-2261-462c-a868-0fb1c19893c9","2023-09-29"
"Code","Code_7","Public Study Title","C99905x3","http://www.cdisc.org","d2aab2d6-3cc6-4232-bd76-8570637bc155","2023-09-29"
"Code","Code_8","Final","C25508","http://www.cdisc.org","1b2f273b-64a7-4312-aaad-8a229aa88280","2023-09-29"
"Code","Code_11","Protocol Effective Date","C99903x1","http://www.cdisc.org","592c5598-5f6d-453f-9adc-8d142ff119dc","2023-09-29"
"Code","Code_13","Region","C41129","http://www.cdisc.org","6a0d1799-675f-4ba1-be09-0a0152543819","2023-09-29"
"Code","Code_12","Europe","150","ISO 3166 1 alpha3","6792cdb5-3ca1-466e-9a4a-9c760076e117","2020-08"
