"codeSystemVersion","code","decode","instanceType","codeSystem","uuid:ID","id"
"2023-09-29","C49673","Beats per Minute","Code","http://www.cdisc.org","aec65868-625a-459a-a3ca-4d97b1d9bdf2","Code_247"
"","C73688","Count per Minute","Code","NCI Thesaurus","abffe30a-5523-49e0-9275-90697ff81efa","Code_248"
"","C83088","Vital Signs Location","Code","NCI Thesaurus","984bb791-2074-4b24-aa69-33757cf9ac81","Code_249"
"","C123975","Vital Signs Laterality","Code","NCI Thesaurus","d662e16f-1aba-414f-82b3-3277a960544a","Code_250"
"","C82535","Test Method","Code","NCI Thesaurus","ebf5c257-0dbe-457d-b08c-ad2a28362ab8","Code_251"
"","C83114","Vital Signs Position","Code","NCI Thesaurus","faec95f5-48b3-4b4f-9c11-98cf0c1f3c2a","Code_252"
"","C49677","Heart Rate","Code","NCI Thesaurus","914f5263-1688-40c2-aee5-1e688699af25","Code_245"
"","C173522","Vital Signs Result","Code","NCI Thesaurus","c10ca48f-3f7c-49e4-9835-a26289918915","Code_254"
"2023-09-29","C42547","Pascal","Code","http://www.cdisc.org","7c69c0fd-def9-44c1-97da-63133443e5ab","Code_255"
"","C49669","Unit of Pressure","Code","NCI Thesaurus","85875e34-a20f-441b-a7bd-3c7496091f96","Code_256"
"","C83088","Vital Signs Location","Code","NCI Thesaurus","84888cb7-2699-43d0-b81a-e917eb3c569d","Code_257"
"","C123975","Vital Signs Laterality","Code","NCI Thesaurus","9cf0b196-c896-42a4-8d15-b2b36afab23d","Code_258"
"","C82535","Test Method","Code","NCI Thesaurus","2329b795-b6da-437d-8278-19e0296796d9","Code_259"
"","C83114","Vital Signs Position","Code","NCI Thesaurus","cb09f1df-ef89-40b3-97fa-ca8eb23d6928","Code_260"
"","C25298","Systolic Blood Pressure","Code","NCI Thesaurus","0dee5994-8bc2-436d-92d4-40ecb28a8270","Code_253"
"","C173522","Vital Signs Result","Code","NCI Thesaurus","eabb1873-ec5e-4e2b-8255-9de8fff36461","Code_262"
"2023-09-29","C42547","Pascal","Code","http://www.cdisc.org","a4063f93-d5ff-42c6-b952-61dd5998f838","Code_263"
"","C49669","Unit of Pressure","Code","NCI Thesaurus","af84eec6-deba-46bb-92aa-71fb6af05e20","Code_264"
"","C83088","Vital Signs Location","Code","NCI Thesaurus","d7355122-7f8c-4fb5-92ee-cb0afcd5edee","Code_265"
"","C123975","Vital Signs Laterality","Code","NCI Thesaurus","82d8f185-f9f8-45fa-9b29-9f556d8993c9","Code_266"
"","C82535","Test Method","Code","NCI Thesaurus","d63f74f6-71b4-4fa1-8817-ec063f72697a","Code_267"
"","C83114","Vital Signs Position","Code","NCI Thesaurus","1c6ce968-7bbd-4471-8447-d409b43cb643","Code_268"
"","C25299","Diastolic Blood Pressure","Code","NCI Thesaurus","a91d6292-1b60-4d45-abcf-4b1c6ab97c67","Code_261"
"","C173522","Vital Signs Result","Code","NCI Thesaurus","ff006c80-a529-42b5-ba31-f27b01c09460","Code_270"
"2023-09-29","C49673","Beats per Minute","Code","http://www.cdisc.org","2da6d893-80b0-499d-a994-ab32278c7e40","Code_271"
"","C73688","Count per Minute","Code","NCI Thesaurus","824528da-3f26-4949-9595-5529fea819ce","Code_272"
"","C83088","Vital Signs Location","Code","NCI Thesaurus","c793bf33-856e-41d5-8067-e958413fc87e","Code_273"
"","C123975","Vital Signs Laterality","Code","NCI Thesaurus","ea9b8a8e-f82f-49cc-ade6-50e770226040","Code_274"
"","C82535","Test Method","Code","NCI Thesaurus","469d85ec-6504-48ee-a485-05a2cdb89e62","Code_275"
"","C83114","Vital Signs Position","Code","NCI Thesaurus","f8034c90-6ede-4d1d-92c0-f23bf4d97a41","Code_276"
"","C49677","Heart Rate","Code","NCI Thesaurus","c4b78467-485a-4272-8fea-e6149a1b2ff4","Code_269"
"2023-09-29","C174268","Placebo Comparator Arm","Code","http://www.cdisc.org","b3cd1c29-2c07-47b7-bad6-f94d99a0d040","Code_122"
"2023-09-29","C188866","Data Generated Within Study","Code","http://www.cdisc.org","32aacb8d-efb6-4955-b227-14ca3e96b305","Code_123"
"2023-09-29","C174267","Active Comparator Arm","Code","http://www.cdisc.org","7af8d4ef-ee1c-4e0e-a213-6db426c1fc61","Code_124"
"2023-09-29","C188866","Data Generated Within Study","Code","http://www.cdisc.org","b282e601-a334-4a7a-9e93-a7fef7e15705","Code_125"
"2023-09-29","C174267","Active Comparator Arm","Code","http://www.cdisc.org","8b05f332-72bc-4679-84cd-879756a7564a","Code_126"
"2023-09-29","C188866","Data Generated Within Study","Code","http://www.cdisc.org","79d13b6b-e372-4f4d-85d4-5d79f34901f8","Code_127"
"2023-09-29","C15228","Double Blind Study","Code","http://www.cdisc.org","61320a91-e590-4eab-bcd7-39923c1583a8","Code_135"
"2023-09-29","C48262","Trial Screening","Code","http://www.cdisc.org","7ba5d9a1-262b-45b9-a73d-29f3431e8a04","Code_128"
"2023-09-29","C101526","Treatment Epoch","Code","http://www.cdisc.org","3eb0cf45-3c6b-4808-a5b3-e2b7dfef224e","Code_129"
"2023-09-29","C101526","Treatment Epoch","Code","http://www.cdisc.org","ca963ea7-e70d-4b9c-a14e-2163a23ff986","Code_130"
"2023-09-29","C101526","Treatment Epoch","Code","http://www.cdisc.org","beac188a-0387-473f-898a-24a9573b44f3","Code_131"
"2023-09-29","C99158","Clinical Study Follow-up","Code","http://www.cdisc.org","1e6917c8-d069-414c-a2cc-0787176b1ea4","Code_132"
"1","G30.9","Alzheimer's disease; unspecified","Code","ICD-10-CM","ff2a5c7f-0514-401e-8a15-217e0d1fb345","Code_330"
"January 31, 2018","26929004","Alzheimer's disease","Code","SNOMED","c4422c53-233b-4832-aa85-ecdb0c9707af","Code_331"
"2023-09-29","C70793","Sponsor","Code","http://www.cdisc.org","69dfa8c8-e40c-4d9b-9f63-08fe351f29f8","Code_141"
"2023-09-29","C85826","Trial Primary Objective","Code","http://www.cdisc.org","8b782fa3-02b0-4677-8861-8e0b456c53be","Code_335"
"2023-09-29","C94496","Primary Endpoint","Code","http://www.cdisc.org","06993f61-1f6a-4acd-852f-57730af80338","Code_334"
"2023-09-29","C94496","Primary Endpoint","Code","http://www.cdisc.org","4a01f51e-f536-4379-a98d-57395ca82b93","Code_336"
"2023-09-29","C85826","Trial Primary Objective","Code","http://www.cdisc.org","64d3d216-82a0-4640-bf71-95a50cbcc2cd","Code_338"
"2023-09-29","C94496","Primary Endpoint","Code","http://www.cdisc.org","62510fc9-f7e5-4e3e-85d9-7cf3951794ca","Code_337"
"2023-09-29","C94496","Primary Endpoint","Code","http://www.cdisc.org","0e34040a-3ed8-47ec-b5b1-de6f575b9cb8","Code_339"
"2023-09-29","C94496","Primary Endpoint","Code","http://www.cdisc.org","f3ffbd7b-a29a-4d54-9a1d-4c21720fe100","Code_340"
"2023-09-29","C85827","Trial Secondary Objective","Code","http://www.cdisc.org","58b52e78-cb17-42e0-8a83-95645416deef","Code_342"
"2023-09-29","C139173","Secondary Endpoint","Code","http://www.cdisc.org","5280ccb9-8ccc-41e3-bc44-1a04f076f2c3","Code_341"
"2023-09-29","C139173","Secondary Endpoint","Code","http://www.cdisc.org","05df5db1-bbfc-44bb-93fe-d477c1f2a8e0","Code_343"
"2023-09-29","C139173","Secondary Endpoint","Code","http://www.cdisc.org","544f05a3-0d4f-469e-bbf8-1b1404862203","Code_344"
"2023-09-29","C25532","Inclusion Criteria","Code","http://www.cdisc.org","a68dd34e-b52a-4882-b82c-3c4548a23c52","Code_345"
"2023-09-29","C25532","Inclusion Criteria","Code","http://www.cdisc.org","38a6454e-2513-4328-9863-a7a4407a58d2","Code_346"
"2023-09-29","C25532","Inclusion Criteria","Code","http://www.cdisc.org","fa3cb4df-51e4-4b46-8b99-33b240447b3d","Code_347"
"2023-09-29","C25370","Exclusion Criteria","Code","http://www.cdisc.org","e975f9b8-0765-47a2-8bf0-be7f6246ae4c","Code_348"
"2023-09-29","C29848","Year","Code","http://www.cdisc.org","9e39d386-5aa7-4b41-a344-8043a0d85e78","Code_332"
"2023-09-29","C201264","Before","Code","http://www.cdisc.org","d3d9216f-4a57-4c09-b4d2-64c43db6e6f1","Code_14"
"2023-09-29","C201265","Start to Start","Code","http://www.cdisc.org","bd3c0f7d-b2ba-439d-a932-8f524b8b74c8","Code_15"
"2023-09-29","C201264","Before","Code","http://www.cdisc.org","673ba530-b209-4eab-bfd9-00a02d1f9198","Code_16"
"2023-09-29","C201265","Start to Start","Code","http://www.cdisc.org","1b9954f8-f998-4f46-bc1d-11cdfdd78f47","Code_17"
"2023-09-29","C201264","Fixed Reference","Code","http://www.cdisc.org","c8e491b0-c9b5-474c-96da-ddcdc05180ec","Code_19"
"2023-09-29","C201265","Start to Start","Code","http://www.cdisc.org","d715f5d4-ad03-42d6-942d-99975a6b359a","Code_20"
"2023-09-29","C201264","After","Code","http://www.cdisc.org","f7668d06-5f67-4027-929a-926ee2ede079","Code_21"
"2023-09-29","C201265","Start to Start","Code","http://www.cdisc.org","066d545e-0175-4206-a5d3-a7b81d6277f4","Code_22"
"2023-09-29","C201264","After","Code","http://www.cdisc.org","0fa9c6f7-631b-4a89-8f4d-08df1bfdab35","Code_24"
"2023-09-29","C201265","Start to Start","Code","http://www.cdisc.org","976ea808-620e-43d0-ab0d-ba070525eb9c","Code_25"
"2023-09-29","C201264","After","Code","http://www.cdisc.org","24a09abe-e52c-4526-9692-9b587e1bbb34","Code_27"
"2023-09-29","C201265","Start to Start","Code","http://www.cdisc.org","8938022d-5e30-4b2a-aab7-df6600e107cb","Code_28"
"2023-09-29","C201264","After","Code","http://www.cdisc.org","91d3f5b4-a6bb-404f-8bcd-250f10929b0a","Code_30"
"2023-09-29","C201265","Start to Start","Code","http://www.cdisc.org","c2efdb24-4d79-4a9d-bcda-7ba4f844bc49","Code_31"
"2023-09-29","C201264","After","Code","http://www.cdisc.org","44fff04a-7102-46a6-aea5-278e61c61ab0","Code_35"
"2023-09-29","C201265","Start to Start","Code","http://www.cdisc.org","6a0f2825-0df4-469b-9b9b-195e7bd5a1f1","Code_36"
"2023-09-29","C201264","After","Code","http://www.cdisc.org","8ff7ebb2-2145-4b35-842e-e728d29670fa","Code_40"
"2023-09-29","C201265","Start to Start","Code","http://www.cdisc.org","399b568c-c32f-4127-b8be-bda90468ca3f","Code_41"
"2023-09-29","C201264","After","Code","http://www.cdisc.org","21b7b97d-fada-4578-b1a3-0866033f8466","Code_45"
"2023-09-29","C201265","Start to Start","Code","http://www.cdisc.org","d45ccbd3-f507-4f96-8625-59dc00ebf6cd","Code_46"
"2023-09-29","C201264","After","Code","http://www.cdisc.org","bd1ae59e-176b-4621-961f-21933678d244","Code_50"
"2023-09-29","C201265","Start to Start","Code","http://www.cdisc.org","6dec4727-f0de-4f5e-8268-cfa8127df7bb","Code_51"
"2023-09-29","C201264","After","Code","http://www.cdisc.org","0ed4e1f4-e5cb-4fc7-abcc-738cd8f44713","Code_53"
"2023-09-29","C201265","Start to Start","Code","http://www.cdisc.org","66d2be40-64f2-4a99-b7f2-34a95e04e372","Code_54"
"2023-09-29","C201264","After","Code","http://www.cdisc.org","3d81ddac-88f5-43d4-bef6-fad074327a88","Code_33"
"2023-09-29","C201265","Start to Start","Code","http://www.cdisc.org","6745f9ea-cb4a-4c42-93fc-bcccef74a110","Code_34"
"2023-09-29","C201264","After","Code","http://www.cdisc.org","a72a2dae-a510-4795-bc0a-9e7d38b69b4c","Code_38"
"2023-09-29","C201265","Start to Start","Code","http://www.cdisc.org","32ef4584-e90d-46e2-994d-9d6014808b9c","Code_39"
"2023-09-29","C201264","After","Code","http://www.cdisc.org","b9671e9b-8aea-442b-9d78-ad00a04f6689","Code_43"
"2023-09-29","C201265","Start to Start","Code","http://www.cdisc.org","644bc973-9955-4d54-b4ae-26890088712c","Code_44"
"2023-09-29","C201264","After","Code","http://www.cdisc.org","a32557ed-5564-4972-aaa1-9fd62cadccfb","Code_48"
"2023-09-29","C201265","Start to Start","Code","http://www.cdisc.org","cac08b59-9cdb-42c4-8a02-587a89c6517b","Code_49"
"2023-09-29","C201264","Fixed Reference","Code","http://www.cdisc.org","fe604c32-c32e-4c17-8f8e-8f2995385b79","Code_56"
"2023-09-29","C201265","Start to Start","Code","http://www.cdisc.org","508f65ec-9f56-47f2-8dfd-764b642385bb","Code_57"
"2023-09-29","C201264","Fixed Reference","Code","http://www.cdisc.org","5e97d398-024c-4920-84fb-da6cd453d089","Code_58"
"2023-09-29","C201265","Start to Start","Code","http://www.cdisc.org","17e54b88-0a2d-4c04-8080-ba0e3e064131","Code_59"
"2023-09-29","C201264","Fixed Reference","Code","http://www.cdisc.org","ebcb8520-0a01-4380-838a-c16c78951e09","Code_60"
"2023-09-29","C201265","Start to Start","Code","http://www.cdisc.org","5b48de74-9acf-4366-ab31-04fd7ec3569a","Code_61"
"2023-09-29","C201264","After","Code","http://www.cdisc.org","0834202e-896d-4e5a-97d2-ca47a08f944a","Code_62"
"2023-09-29","C201265","Start to Start","Code","http://www.cdisc.org","cbc6a047-f9a5-4fce-95d4-d7834e833c05","Code_63"
"2023-09-29","C201264","After","Code","http://www.cdisc.org","c59fd348-d33b-4978-abf9-e7907d1973a5","Code_64"
"2023-09-29","C201265","End to Start","Code","http://www.cdisc.org","f6f8a861-511b-47de-bd9a-e41a0c9e7e0e","Code_65"
"2023-09-29","C201264","After","Code","http://www.cdisc.org","09a546ea-2397-4d50-b135-2f9055f47efd","Code_66"
"2023-09-29","C201265","Start to Start","Code","http://www.cdisc.org","fe575d52-2621-45e6-8586-2d9ffc681e8e","Code_67"
"2023-09-29","C201264","After","Code","http://www.cdisc.org","04c37f6d-853b-4395-b365-ccf439f3be9d","Code_68"
"2023-09-29","C201265","End to Start","Code","http://www.cdisc.org","445ce36b-967e-4978-bef8-e0a24858fbaa","Code_69"
"2023-09-29","C201264","After","Code","http://www.cdisc.org","3b959e3d-9429-4fd9-9254-6c958c97eaa4","Code_70"
"2023-09-29","C201265","Start to Start","Code","http://www.cdisc.org","516fd8d9-76f4-49d3-aaa9-a416aba9163c","Code_71"
"2023-09-29","C70793","Clinical Study Sponsor","Code","http://www.cdisc.org","4fc124ee-9649-4a0f-a895-85f836802071","Code_349"
"2020-08","GBR","United Kingdom of Great Britain and Northern Ireland","Code","ISO 3166 1 alpha3","d2123853-04eb-46fc-a4d1-8c0153313454","Code_350"
"2023-09-29","C94108","Study Acronym","Code","http://www.cdisc.org","5a4098f3-d011-493a-bc7f-bed073cfb4b7","Code_3"
"2023-09-29","C99905x1","Brief Study Title","Code","http://www.cdisc.org","98ee8c29-406d-4b4c-912d-6a4c345c63ba","Code_5"
"2023-09-29","C99905x2","Official Study Title","Code","http://www.cdisc.org","f76cfea2-6179-4f7b-9f0f-aec00252b61a","Code_6"
"2023-09-29","C99905x3","Public Study Title","Code","http://www.cdisc.org","53b62184-a8ad-48a8-8938-f6115d5644a2","Code_7"
"2023-09-29","C25508","Final","Code","http://www.cdisc.org","4b3a0325-5dfa-40bb-a807-8ad5acf88433","Code_8"
"2023-09-29","C99903x1","Protocol Effective Date","Code","http://www.cdisc.org","4c17bf20-a108-4918-87ee-02c59427bf97","Code_11"
"2023-09-29","C41129","Region","Code","http://www.cdisc.org","1d79b9e3-8294-480c-b919-350472a9fbcc","Code_13"
"2020-08","150","Europe","Code","ISO 3166 1 alpha3","c433647a-ecff-4100-a44b-96c0bb504ab3","Code_12"
