"codeSystemVersion","uuid:ID","codeSystem","code","instanceType","id","decode"
"2023-09-29","7e52dc47-4221-4dac-a1c0-55739e109f76","http://www.cdisc.org","C49673","Code","Code_247","Beats per Minute"
"","4a8d76fc-1de2-4418-9b28-879682c92926","NCI Thesaurus","C73688","Code","Code_248","Count per Minute"
"","fe8a21ab-d84a-418f-ae28-46f3cbcff082","NCI Thesaurus","C83088","Code","Code_249","Vital Signs Location"
"","ee013437-e43b-4d1f-af11-8789642db8a5","NCI Thesaurus","C123975","Code","Code_250","Vital Signs Laterality"
"","39c64cda-2bd0-4a33-b1e1-1f2dd087271a","NCI Thesaurus","C82535","Code","Code_251","Test Method"
"","a8dc9f70-2101-438d-8c29-55a1d8c3d588","NCI Thesaurus","C83114","Code","Code_252","Vital Signs Position"
"","265edf9f-1212-4b29-8813-799ade2344f4","NCI Thesaurus","C49677","Code","Code_245","Heart Rate"
"","f35893a0-9391-4a6f-8c87-55ab31f57bdb","NCI Thesaurus","C173522","Code","Code_254","Vital Signs Result"
"2023-09-29","01051b46-7260-4bc0-96c5-93d6094f91d8","http://www.cdisc.org","C42547","Code","Code_255","Pascal"
"","df24310a-5c4c-453a-835e-8e80ae8f35fd","NCI Thesaurus","C49669","Code","Code_256","Unit of Pressure"
"","38244748-0617-4c3a-ba0d-fc27c2401e83","NCI Thesaurus","C83088","Code","Code_257","Vital Signs Location"
"","8d2ed670-1bbb-4893-9333-14a118d400f3","NCI Thesaurus","C123975","Code","Code_258","Vital Signs Laterality"
"","865b58f3-5d9a-439f-bc2f-a52abc048139","NCI Thesaurus","C82535","Code","Code_259","Test Method"
"","914ebc5a-4edb-475b-a648-3543d0615617","NCI Thesaurus","C83114","Code","Code_260","Vital Signs Position"
"","9c5b11fc-6dcd-4dfe-96dd-5dcbe8fcf38d","NCI Thesaurus","C25298","Code","Code_253","Systolic Blood Pressure"
"","27b6c4a0-84c4-42c5-bb08-97cda36f6070","NCI Thesaurus","C173522","Code","Code_262","Vital Signs Result"
"2023-09-29","965404eb-4c37-4a78-bedb-da89a30b36e3","http://www.cdisc.org","C42547","Code","Code_263","Pascal"
"","c69fd750-dd6d-439b-ba54-d1ad450c2798","NCI Thesaurus","C49669","Code","Code_264","Unit of Pressure"
"","9defacce-9401-4cb9-bb76-a720631b8b4b","NCI Thesaurus","C83088","Code","Code_265","Vital Signs Location"
"","f65ad303-5b27-40fd-85ff-89780add698f","NCI Thesaurus","C123975","Code","Code_266","Vital Signs Laterality"
"","f8a7d7aa-eeb2-4f85-8134-f919bc49cd07","NCI Thesaurus","C82535","Code","Code_267","Test Method"
"","4406f37a-b470-472b-b130-1f82eed89bf9","NCI Thesaurus","C83114","Code","Code_268","Vital Signs Position"
"","98654112-9c0a-4495-9210-80a387659ebb","NCI Thesaurus","C25299","Code","Code_261","Diastolic Blood Pressure"
"","f91f1082-271d-4700-858a-530dd91eb1a7","NCI Thesaurus","C173522","Code","Code_270","Vital Signs Result"
"2023-09-29","ad7efa10-6030-46b2-8b48-9d6cc5c2dd55","http://www.cdisc.org","C49673","Code","Code_271","Beats per Minute"
"","ce6b3cc6-f694-44b0-9ac7-860bb8b15f3c","NCI Thesaurus","C73688","Code","Code_272","Count per Minute"
"","0f8d09c6-0944-4555-aac5-3cac10969cac","NCI Thesaurus","C83088","Code","Code_273","Vital Signs Location"
"","cbfcb60b-6cf2-4725-b460-c81c4bbbe3fa","NCI Thesaurus","C123975","Code","Code_274","Vital Signs Laterality"
"","89620d2c-350c-40b5-beda-6e5b28992363","NCI Thesaurus","C82535","Code","Code_275","Test Method"
"","38882f43-6c5f-481f-8957-c57076278f89","NCI Thesaurus","C83114","Code","Code_276","Vital Signs Position"
"","9974028f-80e1-4c99-a678-0d3f95bf2f59","NCI Thesaurus","C49677","Code","Code_269","Heart Rate"
"2023-09-29","0e2e14a0-b921-45d7-886d-5e54833e6366","http://www.cdisc.org","C174268","Code","Code_122","Placebo Comparator Arm"
"2023-09-29","fa7963a2-31cc-43c9-b27e-91055f678bcb","http://www.cdisc.org","C188866","Code","Code_123","Data Generated Within Study"
"2023-09-29","5fec7345-9fb8-46bc-84a4-36a6afcd4dba","http://www.cdisc.org","C174267","Code","Code_124","Active Comparator Arm"
"2023-09-29","2ed98f66-412c-4717-a284-7007278c7fa9","http://www.cdisc.org","C188866","Code","Code_125","Data Generated Within Study"
"2023-09-29","cd046432-3eaa-4175-b0db-d24e183af54b","http://www.cdisc.org","C174267","Code","Code_126","Active Comparator Arm"
"2023-09-29","27916125-2ad9-4520-8151-4fdb0b8dc976","http://www.cdisc.org","C188866","Code","Code_127","Data Generated Within Study"
"2023-09-29","e79467d7-99f8-4a11-88b6-d5cd638e3afa","http://www.cdisc.org","C15228","Code","Code_135","Double Blind Study"
"2023-09-29","12e7328b-3e96-45f2-9116-79602de7721e","http://www.cdisc.org","C48262","Code","Code_128","Trial Screening"
"2023-09-29","4d8bc973-7de0-4a0d-a85f-256bec31dfbd","http://www.cdisc.org","C101526","Code","Code_129","Treatment Epoch"
"2023-09-29","8471f4e3-e503-4980-91ec-04a6ee3419fd","http://www.cdisc.org","C101526","Code","Code_130","Treatment Epoch"
"2023-09-29","2a66fb9d-4976-4b14-b993-d5e7a51a9e88","http://www.cdisc.org","C101526","Code","Code_131","Treatment Epoch"
"2023-09-29","225a4a44-74fd-42ad-980e-053673ab51d9","http://www.cdisc.org","C99158","Code","Code_132","Clinical Study Follow-up"
"1","04effd64-0353-45b4-a812-544d8722adb0","ICD-10-CM","G30.9","Code","Code_330","Alzheimer's disease; unspecified"
"January 31, 2018","c5fb3b18-546e-40a3-8db1-24b81d42e668","SNOMED","26929004","Code","Code_331","Alzheimer's disease"
"2023-09-29","67c8a626-ddef-4a25-9509-a92174ad2d6a","http://www.cdisc.org","C70793","Code","Code_141","Sponsor"
"2023-09-29","6ca93709-a307-4498-bb1b-bb752582a77e","http://www.cdisc.org","C85826","Code","Code_335","Trial Primary Objective"
"2023-09-29","b6ba5d6a-139a-4515-860f-0fd5be55d792","http://www.cdisc.org","C94496","Code","Code_334","Primary Endpoint"
"2023-09-29","ca031141-c797-4903-a575-3d81a82562ac","http://www.cdisc.org","C94496","Code","Code_336","Primary Endpoint"
"2023-09-29","a0e30a77-62f3-48e5-8039-8451003e2f4e","http://www.cdisc.org","C85826","Code","Code_338","Trial Primary Objective"
"2023-09-29","ac5795a9-c5e9-4b82-85e3-8467e34e8846","http://www.cdisc.org","C94496","Code","Code_337","Primary Endpoint"
"2023-09-29","bd7dd8c9-78f2-4d2f-94eb-7b967f4b254f","http://www.cdisc.org","C94496","Code","Code_339","Primary Endpoint"
"2023-09-29","6a5e4958-cee3-4392-89fa-d268dd887414","http://www.cdisc.org","C94496","Code","Code_340","Primary Endpoint"
"2023-09-29","a0961844-c5a5-44e1-b559-d981dc10058b","http://www.cdisc.org","C85827","Code","Code_342","Trial Secondary Objective"
"2023-09-29","c73fceec-cfe2-4472-a398-de312290dc5e","http://www.cdisc.org","C139173","Code","Code_341","Secondary Endpoint"
"2023-09-29","6047bf1f-1e24-4f7d-ab5e-b001511e5e07","http://www.cdisc.org","C139173","Code","Code_343","Secondary Endpoint"
"2023-09-29","8024e3c4-4c67-4e5e-af5e-fdc42822b566","http://www.cdisc.org","C139173","Code","Code_344","Secondary Endpoint"
"2023-09-29","37561cb8-6cac-4fcf-a3e1-a9fdc002b493","http://www.cdisc.org","C25532","Code","Code_345","Inclusion Criteria"
"2023-09-29","ab368bd6-2859-4a70-b019-7721d5f04135","http://www.cdisc.org","C25532","Code","Code_346","Inclusion Criteria"
"2023-09-29","32f95bd5-c1a3-4f4a-925e-baa578a5be98","http://www.cdisc.org","C25532","Code","Code_347","Inclusion Criteria"
"2023-09-29","cab07b81-a49b-445f-ba73-a94ae7b8dd1b","http://www.cdisc.org","C25370","Code","Code_348","Exclusion Criteria"
"2023-09-29","e42913ee-8c0c-4692-a4f4-5af499f54c78","http://www.cdisc.org","C29848","Code","Code_332","Year"
"2023-09-29","775e384e-d57f-463e-b99b-c98c0506dec3","http://www.cdisc.org","C201264","Code","Code_14","Before"
"2023-09-29","100bdfa9-f45c-4394-9460-c8c7986fd669","http://www.cdisc.org","C201265","Code","Code_15","Start to Start"
"2023-09-29","bca6ff9d-89b5-407d-87f8-787007f12a6d","http://www.cdisc.org","C201264","Code","Code_16","Before"
"2023-09-29","57206003-7644-4c71-b110-c509ebacb6df","http://www.cdisc.org","C201265","Code","Code_17","Start to Start"
"2023-09-29","ce3d0e37-28ea-43c9-b6e4-c6e624923b1d","http://www.cdisc.org","C201264","Code","Code_19","Fixed Reference"
"2023-09-29","7dc58105-63e7-400b-8130-d1ffb37baf57","http://www.cdisc.org","C201265","Code","Code_20","Start to Start"
"2023-09-29","9158b4c9-f783-41ed-95b0-d6dfff98c2d4","http://www.cdisc.org","C201264","Code","Code_21","After"
"2023-09-29","cbf06107-c078-4cbe-8401-91f3e06eed60","http://www.cdisc.org","C201265","Code","Code_22","Start to Start"
"2023-09-29","44dcff4f-5389-4985-9484-fa5fece193ce","http://www.cdisc.org","C201264","Code","Code_24","After"
"2023-09-29","5245b958-3934-4913-9c9d-68e6e9405a48","http://www.cdisc.org","C201265","Code","Code_25","Start to Start"
"2023-09-29","d6a14d87-3915-4bd6-b3b7-4afcbea71b70","http://www.cdisc.org","C201264","Code","Code_27","After"
"2023-09-29","e380d089-93d4-4fb8-b59d-d1434b9e04ce","http://www.cdisc.org","C201265","Code","Code_28","Start to Start"
"2023-09-29","15ed8a65-880c-4d0b-9b08-50d3b2f380fa","http://www.cdisc.org","C201264","Code","Code_30","After"
"2023-09-29","f5fb7f0e-b0e2-449a-b441-91a5f6e72120","http://www.cdisc.org","C201265","Code","Code_31","Start to Start"
"2023-09-29","7bead026-1a40-4a72-beaa-985be7d7a8f7","http://www.cdisc.org","C201264","Code","Code_35","After"
"2023-09-29","487ef9a6-1ecb-4fa7-8840-76a26836d5c1","http://www.cdisc.org","C201265","Code","Code_36","Start to Start"
"2023-09-29","316e8442-fef9-49ad-8bf0-cd409c1a9161","http://www.cdisc.org","C201264","Code","Code_40","After"
"2023-09-29","03fe98b1-3e92-425a-bd6e-dba740c567fb","http://www.cdisc.org","C201265","Code","Code_41","Start to Start"
"2023-09-29","61c8c9fa-c8a6-4269-93a9-86784412736d","http://www.cdisc.org","C201264","Code","Code_45","After"
"2023-09-29","407f0b77-e1c5-4d51-bc3c-ea74aaf7f7d2","http://www.cdisc.org","C201265","Code","Code_46","Start to Start"
"2023-09-29","6aa327cd-eab7-45a6-898a-e9f7ee659453","http://www.cdisc.org","C201264","Code","Code_50","After"
"2023-09-29","cc8c5df2-5fdc-4bd4-bf13-968570b88e0b","http://www.cdisc.org","C201265","Code","Code_51","Start to Start"
"2023-09-29","954ce379-e708-4c15-a016-06454da877ca","http://www.cdisc.org","C201264","Code","Code_53","After"
"2023-09-29","e0ecb0b2-17ec-4341-9391-ea63035831a6","http://www.cdisc.org","C201265","Code","Code_54","Start to Start"
"2023-09-29","27ee05a3-9341-4576-a322-1bebd1a50a32","http://www.cdisc.org","C201264","Code","Code_33","After"
"2023-09-29","b1076430-2406-4b4b-a77e-0ecbb5b4f90a","http://www.cdisc.org","C201265","Code","Code_34","Start to Start"
"2023-09-29","f707653e-6418-47d0-a52f-23a186dc42f4","http://www.cdisc.org","C201264","Code","Code_38","After"
"2023-09-29","9e95c3f8-8ee2-4b5b-97bd-3574f4faae4f","http://www.cdisc.org","C201265","Code","Code_39","Start to Start"
"2023-09-29","b457a68e-bedd-4893-98ec-485bc785edcf","http://www.cdisc.org","C201264","Code","Code_43","After"
"2023-09-29","068b6a95-7457-47d9-b1fe-eafdd2af0c66","http://www.cdisc.org","C201265","Code","Code_44","Start to Start"
"2023-09-29","1266ccb7-1700-40c3-98c5-9a094de21dd1","http://www.cdisc.org","C201264","Code","Code_48","After"
"2023-09-29","ef3d6f44-50fc-417d-9d45-a645f3272cf1","http://www.cdisc.org","C201265","Code","Code_49","Start to Start"
"2023-09-29","3e5e76d8-90ae-4125-8ff3-6459df9dc1be","http://www.cdisc.org","C201264","Code","Code_56","Fixed Reference"
"2023-09-29","0cdc87cb-e274-4790-936a-0892206c58fc","http://www.cdisc.org","C201265","Code","Code_57","Start to Start"
"2023-09-29","d1929b29-e1a1-4f3e-b99a-abf4110ddb25","http://www.cdisc.org","C201264","Code","Code_58","Fixed Reference"
"2023-09-29","faa72d57-ca4b-4169-af9c-fbf4b4c76988","http://www.cdisc.org","C201265","Code","Code_59","Start to Start"
"2023-09-29","04fcab4d-cab9-4b50-89ad-82946b56f45b","http://www.cdisc.org","C201264","Code","Code_60","Fixed Reference"
"2023-09-29","ebada3ab-a1f5-4e49-8584-0f9ecd157ed0","http://www.cdisc.org","C201265","Code","Code_61","Start to Start"
"2023-09-29","53e094b7-a9e2-4c6e-b2c2-97f07a877107","http://www.cdisc.org","C201264","Code","Code_62","After"
"2023-09-29","ef4788b9-902a-407f-968e-960786b423a9","http://www.cdisc.org","C201265","Code","Code_63","Start to Start"
"2023-09-29","75621988-aaad-4ff3-bded-9a3be470d2e4","http://www.cdisc.org","C201264","Code","Code_64","After"
"2023-09-29","9507bd2b-610d-487d-a168-525dde7fdb8e","http://www.cdisc.org","C201265","Code","Code_65","End to Start"
"2023-09-29","3a2ed1bc-d0bb-41ac-acb0-d19d339c6497","http://www.cdisc.org","C201264","Code","Code_66","After"
"2023-09-29","cf998e84-0ed4-4218-8485-4c540160a20b","http://www.cdisc.org","C201265","Code","Code_67","Start to Start"
"2023-09-29","06c42568-0b34-4986-a131-26e22cc91613","http://www.cdisc.org","C201264","Code","Code_68","After"
"2023-09-29","284a2c24-d7c2-47c0-b28d-d9b55e84b845","http://www.cdisc.org","C201265","Code","Code_69","End to Start"
"2023-09-29","b3a5fce1-e64c-4a38-adab-cc5ec0116c96","http://www.cdisc.org","C201264","Code","Code_70","After"
"2023-09-29","02343b84-a97d-4621-ba55-76c32dfbb931","http://www.cdisc.org","C201265","Code","Code_71","Start to Start"
"2023-09-29","fbbb2aad-6a71-4931-9334-4a90225cce9d","http://www.cdisc.org","C70793","Code","Code_349","Clinical Study Sponsor"
"2020-08","e1b795b7-8aa2-4b67-815d-f2c458770156","ISO 3166 1 alpha3","GBR","Code","Code_350","United Kingdom of Great Britain and Northern Ireland"
"2023-09-29","d89b5e40-d26a-41c4-b2fc-7275e0f60e3a","http://www.cdisc.org","C94108","Code","Code_3","Study Acronym"
"2023-09-29","df1fd04b-eb48-4da0-9d45-c9705c4d7a4e","http://www.cdisc.org","C99905x1","Code","Code_5","Brief Study Title"
"2023-09-29","1ad5fd63-aa14-4339-9293-d27d3793d756","http://www.cdisc.org","C99905x2","Code","Code_6","Official Study Title"
"2023-09-29","905b2d25-5590-4039-9c70-738d018685d8","http://www.cdisc.org","C99905x3","Code","Code_7","Public Study Title"
"2023-09-29","e3b8dafc-377a-4aaf-98fb-8a7637ca8d7e","http://www.cdisc.org","C25508","Code","Code_8","Final"
"2023-09-29","ff5e2014-a4c9-43d5-80e9-72a561d7a435","http://www.cdisc.org","C99903x1","Code","Code_11","Protocol Effective Date"
"2023-09-29","db719f11-9fb5-48d2-a964-1f83ed109403","http://www.cdisc.org","C41129","Code","Code_13","Region"
"2020-08","b1533d28-18f4-4090-878a-3c41960d837e","ISO 3166 1 alpha3","150","Code","Code_12","Europe"
