"decode","uuid:ID","codeSystem","instanceType","codeSystemVersion","code","id"
"Yes","3eb91aa7-3732-4461-a728-c631e28a2fa5","http://www.cdisc.org","Code","2023-12-15","C49488","Code_168"
"Disabling Adverse Event","487345fc-41e7-4355-b53d-e9ac16fa0210","http://www.cdisc.org","Code","2023-12-15","C113380","Code_169"
"No","cac42acf-9d1b-4685-93df-e82b83e8bf3e","http://www.cdisc.org","Code","2023-12-15","C49487","Code_170"
"Yes","8ab636f6-aaef-4eff-bc41-3906c67aba13","http://www.cdisc.org","Code","2023-12-15","C49488","Code_171"
"Death Related to Adverse Event","a31af01b-47c0-497a-999b-dea3bc20977d","http://www.cdisc.org","Code","2023-12-15","C48275","Code_172"
"No","edefe391-89e9-4dd0-97a3-e3782acd3fd4","http://www.cdisc.org","Code","2023-12-15","C49487","Code_173"
"Yes","603a0415-86f9-4e7e-a843-a08cfad50c39","http://www.cdisc.org","Code","2023-12-15","C49488","Code_174"
"Adverse Event associated with Hospitalization","727c31a7-cdd4-461a-b61b-a66fad8483bf","http://www.cdisc.org","Code","2023-12-15","C83052","Code_175"
"No","18693378-6666-4ffd-a3da-6379e5a6d707","http://www.cdisc.org","Code","2023-12-15","C49487","Code_176"
"Yes","1c4ad56b-9181-41dd-bb2a-bdc4587b1d51","http://www.cdisc.org","Code","2023-12-15","C49488","Code_177"
"Life Threatening Adverse Event","79e24b20-e6b8-4a3b-b6e6-3bbf1e24792d","http://www.cdisc.org","Code","2023-12-15","C84266","Code_178"
"No","37ebda18-3950-4dfb-a5f8-9b840d99767f","http://www.cdisc.org","Code","2023-12-15","C49487","Code_179"
"Yes","a922af0f-c832-4617-a48e-7d93b090e4f3","http://www.cdisc.org","Code","2023-12-15","C49488","Code_180"
"Adverse Event Occurred with Overdose","905e2e41-4cea-4518-be81-b7352943e7ce","http://www.cdisc.org","Code","2023-12-15","C83214","Code_181"
"No","4ef17130-0c5f-4f57-a850-dbafe158c49a","http://www.cdisc.org","Code","2023-12-15","C49487","Code_182"
"Yes","89f63927-2759-4ab8-8bed-d64f8b557789","http://www.cdisc.org","Code","2023-12-15","C49488","Code_183"
"Adverse Event Associated with Serious Medical Event","aa2c9d7d-9f41-47a9-8120-cf4dcb9b1376","http://www.cdisc.org","Code","2023-12-15","C83053","Code_184"
"No","2ea469e0-01d7-47bf-95b6-ce55904d1c26","http://www.cdisc.org","Code","2023-12-15","C49487","Code_185"
"Yes","2651cc6f-c39a-4f24-90cb-fa5492099a09","http://www.cdisc.org","Code","2023-12-15","C49488","Code_186"
"Adverse Event Concomitant Treatment","0c119537-db6c-4018-aaba-fb0764f6f8eb","http://www.cdisc.org","Code","2023-12-15","C83199","Code_187"
"Adverse Event Start Date Time","1b2357e0-1a6d-406f-8422-f3b9a584c6a3","http://www.cdisc.org","Code","2023-12-15","C83215","Code_188"
"Adverse Event End Date Time","0522d489-785d-45c9-bda7-d726b0f62496","http://www.cdisc.org","Code","2023-12-15","C83201","Code_189"
"Solicited Adverse Event","9976ec11-0b61-4c52-83d1-a7dc57a49c3c","http://www.cdisc.org","Code","2023-12-15","C179175","Code_190"
"SYSBP","37665c2f-7c92-4c0f-96e7-95787ec708a1","http://www.cdisc.org","Code","2023-12-15","C25298","Code_191"
"Clinical Test Result","ef0e267e-d562-4ad2-97cf-2bdd2a38cb43","http://www.cdisc.org","Code","2023-12-15","C77140","Code_192"
"Unit of Pressure","313d1633-5f0b-40b9-80d1-3301a6c08ac4","http://www.cdisc.org","Code","2023-12-15","C49669","Code_193"
"Sitting","2978b3b5-05f9-4287-aa6c-cc9a02219caf","http://www.cdisc.org","Code","2023-12-15","C62122","Code_194"
"Standing","1002ba70-6989-4e42-82af-1920e260f855","http://www.cdisc.org","Code","2023-12-15","C62166","Code_195"
"Supine Position","d284de21-ca67-4f84-b9af-e8497ce666e2","http://www.cdisc.org","Code","2023-12-15","C62167","Code_196"
"Body Position","5cd7b02b-3e08-49b0-a21d-51b8e3000fbf","http://www.cdisc.org","Code","2023-12-15","C62164","Code_197"
"Brachial Artery","3403d98f-2982-4427-b8ca-9562c4e6a3de","http://www.cdisc.org","Code","2023-12-15","C12681","Code_198"
"Common Carotid Artery","8eba693d-85d9-48f8-9d2a-d656fcc3fdf3","http://www.cdisc.org","Code","2023-12-15","C12687","Code_199"
"Dorsalis Pedis Artery","1b399ae5-393e-4858-9eac-5ca81527dc79","http://www.cdisc.org","Code","2023-12-15","C32478","Code_200"
"Femoral Artery","6f5630ff-1068-42ed-abb7-46880e58ecb4","http://www.cdisc.org","Code","2023-12-15","C12715","Code_201"
"Radial Artery","59e1cfe7-36e0-48b7-ac8a-b6a13956bd42","http://www.cdisc.org","Code","2023-12-15","C12838","Code_202"
"Anatomic Site","f159742d-0e01-47ae-856d-747cda7d9a5b","http://www.cdisc.org","Code","2023-12-15","C13717","Code_203"
"Left","f888cad6-08e6-4808-b75c-7859c1823fb4","http://www.cdisc.org","Code","2023-12-15","C25229","Code_204"
"Right","85dcba1a-6baf-4453-8085-a3750605cac0","http://www.cdisc.org","Code","2023-12-15","C25228","Code_205"
"Laterality","331d6dad-2503-4950-8e96-e74cfdc4357e","http://www.cdisc.org","Code","2023-12-15","C25185","Code_206"
"SYSBP","13d1cb42-f20f-4f1f-802d-c213c81564a9","http://www.cdisc.org","Code","2023-12-15","C25298","Code_207"
"DIABP","cf27f444-2e6f-4cf4-b824-2a5795e670e1","http://www.cdisc.org","Code","2023-12-15","C25299","Code_208"
"Clinical Test Result","8d8ca823-f728-4e03-ac16-23d00dce5ad3","http://www.cdisc.org","Code","2023-12-15","C77140","Code_209"
"Unit of Pressure","4e091930-6df0-4db9-ba2b-4ec60d27a360","http://www.cdisc.org","Code","2023-12-15","C49669","Code_210"
"Sitting","36c10703-d8dd-497b-8caa-e73f41269ebb","http://www.cdisc.org","Code","2023-12-15","C62122","Code_211"
"Standing","9f8800ed-d828-4de3-8ea3-37c5981378be","http://www.cdisc.org","Code","2023-12-15","C62166","Code_212"
"Supine Position","63c6ee88-31ae-48c3-8693-c0664983d2c4","http://www.cdisc.org","Code","2023-12-15","C62167","Code_213"
"Body Position","2448b790-66c9-4e63-b452-c4f29c617e12","http://www.cdisc.org","Code","2023-12-15","C62164","Code_214"
"Brachial Artery","e5a9a102-11c5-47e5-9abd-8b23f2348b32","http://www.cdisc.org","Code","2023-12-15","C12681","Code_215"
"Common Carotid Artery","293a92d1-0910-442a-addb-e26e4bb82525","http://www.cdisc.org","Code","2023-12-15","C12687","Code_216"
"Dorsalis Pedis Artery","2f04ab6c-d92b-42be-b108-de022efb76cd","http://www.cdisc.org","Code","2023-12-15","C32478","Code_217"
"Femoral Artery","a201d640-29ea-460f-ae83-c3b9d40e4f75","http://www.cdisc.org","Code","2023-12-15","C12715","Code_218"
"Radial Artery","70282ddd-28f5-48ec-af40-9d0a847de903","http://www.cdisc.org","Code","2023-12-15","C12838","Code_219"
"Anatomic Site","a91a07ee-603e-4c98-88c8-7e38f2bfdc05","http://www.cdisc.org","Code","2023-12-15","C13717","Code_220"
"Left","496380c2-968f-4c23-bb63-44b82931a8a1","http://www.cdisc.org","Code","2023-12-15","C25229","Code_221"
"Right","10427976-bf10-4f32-b3f1-0c153bcc76f4","http://www.cdisc.org","Code","2023-12-15","C25228","Code_222"
"Laterality","580def8d-f00e-4992-af12-bc30de699fb0","http://www.cdisc.org","Code","2023-12-15","C25185","Code_223"
"DIABP","6642f669-39a3-495b-be99-9c2cf2481114","http://www.cdisc.org","Code","2023-12-15","C25299","Code_224"
"TEMP","d9479cc4-3222-468f-a622-9d0019cbfb77","http://www.cdisc.org","Code","2023-12-15","C174446","Code_225"
"Clinical Test Result","90a2642e-7bc3-49e0-b822-d0ca0af03ebf","http://www.cdisc.org","Code","2023-12-15","C77140","Code_226"
"Degree Celsius","07968e50-d561-41b3-8b1e-2c60754dca84","http://www.cdisc.org","Code","2023-12-15","C42559","Code_227"
"Degree Fahrenheit","b4e6a36f-549d-44f5-99b1-adcd97385af5","http://www.cdisc.org","Code","2023-12-15","C44277","Code_228"
"Kelvin","a2dfef05-881b-4b96-bb85-5be174ea1863","http://www.cdisc.org","Code","2023-12-15","C42537","Code_229"
"Unit of Temperature","d1732c6b-f18b-40dc-a3f9-0f6b70bdc29f","http://www.cdisc.org","Code","2023-12-15","C44276","Code_230"
"Axilla","7ac00b71-809f-477e-93c5-038cdb83869a","http://www.cdisc.org","Code","2023-12-15","C12674","Code_231"
"Ear","0f183040-75cf-4201-89c8-f0af69669154","http://www.cdisc.org","Code","2023-12-15","C12394","Code_232"
"Forehead","3e5305de-1d5c-408e-aa04-3368f26088b5","http://www.cdisc.org","Code","2023-12-15","C89803","Code_233"
"Oral Cavity","358375db-0378-40e5-b6eb-cc90cf193d1f","http://www.cdisc.org","Code","2023-12-15","C12421","Code_234"
"Rectum","0036483c-e56a-42bf-afc6-af2bb6782b72","http://www.cdisc.org","Code","2023-12-15","C12390","Code_235"
"Anatomic Site","58cec50f-ffb9-4a8a-a215-e06654fe524a","http://www.cdisc.org","Code","2023-12-15","C13717","Code_236"
"TEMP","a1cd8ae6-12c4-4a96-9a7b-57711158a2b3","http://www.cdisc.org","Code","2023-12-15","C174446","Code_237"
"WEIGHT","02720708-a22c-45b9-ae6f-8cf6d03c5c5a","http://www.cdisc.org","Code","2023-12-15","C25208","Code_238"
"Clinical Test Result","eeb4a78a-90b3-4479-a992-ef00c27467c6","http://www.cdisc.org","Code","2023-12-15","C77140","Code_239"
"Pound","466333a4-c131-46ad-bb03-c4f377ed021d","http://www.cdisc.org","Code","2023-12-15","C48531","Code_240"
"Gram","c9e9b4d2-d86c-40a5-bf8a-74ac544a82ff","http://www.cdisc.org","Code","2023-12-15","C48155","Code_241"
"Kilogram","7aa09133-cf21-4736-9764-2133d7adaec7","http://www.cdisc.org","Code","2023-12-15","C28252","Code_242"
"Unit of Weight","400d6e13-8703-4c67-bebd-c6d82bbcab6e","http://www.cdisc.org","Code","2023-12-15","C48208","Code_243"
"WEIGHT","60215eb5-8692-4f20-b155-b74f9cd96a94","http://www.cdisc.org","Code","2023-12-15","C25208","Code_244"
"HEIGHT","cc2ee516-0ce7-47c5-8d9c-10b722a543af","http://www.cdisc.org","Code","2023-12-15","C25347","Code_245"
"Clinical Test Result","68d7b989-d5a1-43a0-b4cb-17b7d905f5ae","http://www.cdisc.org","Code","2023-12-15","C77140","Code_246"
"Centimeter","f6e1a6c8-d222-4749-b083-59d152705a1e","http://www.cdisc.org","Code","2023-12-15","C49668","Code_247"
"Inch","5a6de799-626d-4f0d-a72b-a924519b6e40","http://www.cdisc.org","Code","2023-12-15","C48500","Code_248"
"Meter","5b835c02-c7ca-4b25-b791-8228bdd8c448","http://www.cdisc.org","Code","2023-12-15","C41139","Code_249"
"Unit of Height","32cd8512-1baf-44cc-9114-a9b1b3a10ab6","http://www.cdisc.org","Code","2023-12-15","C168688","Code_250"
"HEIGHT","181de4e9-9009-40fd-99bb-1c7e950475e3","http://www.cdisc.org","Code","2023-12-15","C25347","Code_251"
"ALT","3821fae7-1bfd-4a80-9ea6-56bf19f3b03d","http://www.cdisc.org","Code","2023-12-15","C64433","Code_252"
"Laboratory Test Result","920e233f-4bc3-4785-9df9-4edde0f793f9","http://www.cdisc.org","Code","2023-12-15","C36292","Code_253"
"Unit per Liter","162aa0cc-ae28-4962-aee3-fee1df24ad80","http://www.cdisc.org","Code","2023-12-15","C67456","Code_254"
"Microkatal per Liter","d8168ec7-7a18-4afc-8207-49899d487c09","http://www.cdisc.org","Code","2023-12-15","C67397","Code_255"
"International Unit per Liter","ad436166-f227-4827-ad70-b4430ce8a21e","http://www.cdisc.org","Code","2023-12-15","C67376","Code_256"
"Nanokatal per Liter","525dedb0-ddb0-402e-a798-ef68b7b42400","http://www.cdisc.org","Code","2023-12-15","C70510","Code_257"
"Unit of Catalytic Activity Concentration","b764aaf6-a72d-4965-a42d-00d08aaab66d","http://www.cdisc.org","Code","2023-12-15","C67365","Code_258"
"Biospecimen Type","8d4d0528-ba05-41a4-9fe6-2c578f98492a","http://www.cdisc.org","Code","2023-12-15","C70713","Code_259"
"No","0c4efe1f-1466-45b9-9b47-1d673074f9b3","http://www.cdisc.org","Code","2023-12-15","C49487","Code_260"
"Yes","c1926b2e-2d22-4000-9ce8-e2bb26275538","http://www.cdisc.org","Code","2023-12-15","C49488","Code_261"
"Laboratory Test Fasting Status","26a12830-bc5d-45b6-a6ed-64155c29760a","http://www.cdisc.org","Code","2023-12-15","C83309","Code_262"
"ALT","d37b8d9b-973a-4c95-b379-3de0c5007950","http://www.cdisc.org","Code","2023-12-15","C64433","Code_263"
"ALB","9ff294a6-ec15-41d1-9761-27c6d85f56cf","http://www.cdisc.org","Code","2023-12-15","C64431","Code_264"
"Laboratory Test Result","d0b3139d-1b5d-4f82-b390-c09da87f1f79","http://www.cdisc.org","Code","2023-12-15","C36292","Code_265"
"Biospecimen Type","81708dfa-22ab-4cb9-a22e-b3804c08f942","http://www.cdisc.org","Code","2023-12-15","C70713","Code_266"
"No","d7bd3b57-1666-47dc-aa79-2e61ab5b7e75","http://www.cdisc.org","Code","2023-12-15","C49487","Code_267"
"Yes","ecd79674-e109-4ebd-b997-cdc36e8a466d","http://www.cdisc.org","Code","2023-12-15","C49488","Code_268"
"Laboratory Test Fasting Status","9f2519e2-4613-4d2e-b023-25ed7a96e41c","http://www.cdisc.org","Code","2023-12-15","C83309","Code_269"
"ALB","55450ff1-c687-42fe-856f-0f37bc1c90a1","http://www.cdisc.org","Code","2023-12-15","C64431","Code_270"
"ALP","ce139d34-7221-44b6-8018-e2b70a339c11","http://www.cdisc.org","Code","2023-12-15","C64432","Code_271"
"Laboratory Test Result","1c254b52-ae96-495e-905f-312527b9cb19","http://www.cdisc.org","Code","2023-12-15","C36292","Code_272"
"Unit per Liter","dbb0e715-8086-4385-beb2-6c8f8192a9c6","http://www.cdisc.org","Code","2023-12-15","C67456","Code_273"
"Microkatal per Liter","3828045e-3a87-4ba4-a38b-2a094a389deb","http://www.cdisc.org","Code","2023-12-15","C67397","Code_274"
"International Unit per Liter","4c3b5cd7-0788-41ae-89f4-d690462c9cc4","http://www.cdisc.org","Code","2023-12-15","C67376","Code_275"
"Unit of Catalytic Activity Concentration","57f87bd2-b1e4-48ba-a36d-ae2ae94e57c8","http://www.cdisc.org","Code","2023-12-15","C67365","Code_276"
"Biospecimen Type","ec03fd32-9a01-4fc9-9cf0-ef9fa59aed4f","http://www.cdisc.org","Code","2023-12-15","C70713","Code_277"
"No","485d9f5f-3fc4-4af7-89a7-05ca02d2e522","http://www.cdisc.org","Code","2023-12-15","C49487","Code_278"
"Yes","fcdec446-3e48-4be0-a816-d6029d74ba8e","http://www.cdisc.org","Code","2023-12-15","C49488","Code_279"
"Laboratory Test Fasting Status","35a93854-5b4b-49c7-9094-1eb368e5f260","http://www.cdisc.org","Code","2023-12-15","C83309","Code_280"
"ALP","a52c4d63-e55d-475d-adaf-d34fdd7bbf62","http://www.cdisc.org","Code","2023-12-15","C64432","Code_281"
"AST","79e20004-72af-4345-aea3-b9446d2d09f1","http://www.cdisc.org","Code","2023-12-15","C64467","Code_282"
"Laboratory Test Result","538430e9-b894-40be-a453-058ab3a72df0","http://www.cdisc.org","Code","2023-12-15","C36292","Code_283"
"Unit per Liter","0ee0b160-be5f-42ad-a9cf-33a567af8b52","http://www.cdisc.org","Code","2023-12-15","C67456","Code_284"
"Microkatal per Liter","cb4e74ad-7fe5-4bd8-8b2f-e01a3a9fd2b4","http://www.cdisc.org","Code","2023-12-15","C67397","Code_285"
"International Unit per Liter","49df633b-ab9e-4941-a2ae-c217f027b508","http://www.cdisc.org","Code","2023-12-15","C67376","Code_286"
"Unit of Catalytic Activity Concentration","94da3a86-6499-42fb-9b4e-d94002f15a86","http://www.cdisc.org","Code","2023-12-15","C67365","Code_287"
"Biospecimen Type","4e32640c-2ee4-450c-a0cb-fae638d69106","http://www.cdisc.org","Code","2023-12-15","C70713","Code_288"
"No","502637b9-8985-49b1-bd8d-f10622c99d6c","http://www.cdisc.org","Code","2023-12-15","C49487","Code_289"
"Yes","5462db86-6de1-48dd-a1af-7dc9c72b28c1","http://www.cdisc.org","Code","2023-12-15","C49488","Code_290"
"Laboratory Test Fasting Status","a5daff3b-35b9-4097-aaad-a942f93d8419","http://www.cdisc.org","Code","2023-12-15","C83309","Code_291"
"AST","1a2fe0cf-2bd6-43ec-9a0d-13e8d3d75a72","http://www.cdisc.org","Code","2023-12-15","C64467","Code_292"
"CREAT","691306a7-924f-4375-b571-4da80547e7d6","http://www.cdisc.org","Code","2023-12-15","C64547","Code_293"
"Laboratory Test Result","ef2c67fa-804d-4818-8366-980c9aa72127","http://www.cdisc.org","Code","2023-12-15","C36292","Code_294"
"Milligram per Deciliter","b0ea41e2-c01c-45aa-81c6-603eecfd2257","http://www.cdisc.org","Code","2023-12-15","C67015","Code_295"
"Microgram per Milliliter","8e4141d1-24cf-4b6f-89b7-b67098a7f010","http://www.cdisc.org","Code","2023-12-15","C64572","Code_296"
"Millimole per Liter","da563ef1-880f-4f10-85c4-df193ca69264","http://www.cdisc.org","Code","2023-12-15","C64387","Code_297"
"Micromole per Liter","e1e00d02-5e11-484f-b21c-1d20b93bff8c","http://www.cdisc.org","Code","2023-12-15","C48508","Code_298"
"Unit of Concentration","2314c22d-af20-420c-9610-856ba337d753","http://www.cdisc.org","Code","2023-12-15","C48207","Code_299"
"Biospecimen Type","ab2e7678-67fc-4810-9145-2e6f6743bd94","http://www.cdisc.org","Code","2023-12-15","C70713","Code_300"
"No","f945c861-bdc0-423b-98af-25c4fb43bb45","http://www.cdisc.org","Code","2023-12-15","C49487","Code_301"
"Yes","c4b84f33-9d72-4028-ab9e-fe74dd26707c","http://www.cdisc.org","Code","2023-12-15","C49488","Code_302"
"Laboratory Test Fasting Status","f9092217-ad04-4077-a0fa-eeaeed565f5d","http://www.cdisc.org","Code","2023-12-15","C83309","Code_303"
"CREAT","97eb7c16-73b1-449c-9317-4a065f4e5d2c","http://www.cdisc.org","Code","2023-12-15","C64547","Code_304"
"K","c1fb1e4c-fa8b-42f9-825c-62c9b5dfd0d6","http://www.cdisc.org","Code","2023-12-15","C64853","Code_305"
"Laboratory Test Result","a90c079b-6629-41f3-a5d7-d561e63f4aee","http://www.cdisc.org","Code","2023-12-15","C36292","Code_306"
"Milliequivalent per Liter","8ccde178-1591-4dc3-a905-2a72062bd041","http://www.cdisc.org","Code","2023-12-15","C67474","Code_307"
"Milliequivalent per Deciliter","ffa95534-c2aa-46d0-b4a8-a1200abde935","http://www.cdisc.org","Code","2023-12-15","C67473","Code_308"
"Millimole per Liter","bc00eecb-dea4-4344-bdbd-9d20ba465ec0","http://www.cdisc.org","Code","2023-12-15","C64387","Code_309"
"Molarity Unit","4ced9b41-4305-4daf-afd6-033d1deb32de","http://www.cdisc.org","Code","2023-12-15","C64567","Code_310"
"Biospecimen Type","8baf61d1-37b8-4a5f-8f3d-e38b09c3b36c","http://www.cdisc.org","Code","2023-12-15","C70713","Code_311"
"No","77e8165b-c5b9-4b4f-a68b-c677a49b2fbf","http://www.cdisc.org","Code","2023-12-15","C49487","Code_312"
"Yes","cf646755-1bdd-496f-91c4-0ba9cd0b99bd","http://www.cdisc.org","Code","2023-12-15","C49488","Code_313"
"Laboratory Test Fasting Status","57e8b1b7-0825-4004-8faf-243c5f54b37e","http://www.cdisc.org","Code","2023-12-15","C83309","Code_314"
"K","ad6c3b08-7a73-4535-8dd3-fa5a48f2184b","http://www.cdisc.org","Code","2023-12-15","C64853","Code_315"
"SODIUM","04caddf9-a7a3-4346-b89c-f036b9a768f2","http://www.cdisc.org","Code","2023-12-15","C64809","Code_316"
"Laboratory Test Result","81f7f393-b6fa-41e9-831c-cd8e8298e0ba","http://www.cdisc.org","Code","2023-12-15","C36292","Code_317"
"Milliequivalent per Liter","a91a4a7e-7362-49c9-8e6a-828ddfa8a670","http://www.cdisc.org","Code","2023-12-15","C67474","Code_318"
"Milliequivalent per Deciliter","83ed6521-41c5-42c0-95b7-88ddb6646641","http://www.cdisc.org","Code","2023-12-15","C67473","Code_319"
"Millimole per Liter","7fa048ea-9dbc-49bc-90a9-15edbf173c02","http://www.cdisc.org","Code","2023-12-15","C64387","Code_320"
"Molarity Unit","ce103de9-4065-4dd5-8427-685182562d9a","http://www.cdisc.org","Code","2023-12-15","C64567","Code_321"
"Biospecimen Type","b6f1bab8-85fe-454e-afec-983ae8e69892","http://www.cdisc.org","Code","2023-12-15","C70713","Code_322"
"No","917570a6-0f23-4577-bb05-f7aac3709b08","http://www.cdisc.org","Code","2023-12-15","C49487","Code_323"
"Yes","d6c2d834-0dd9-4fee-adf8-ef4a44b07fae","http://www.cdisc.org","Code","2023-12-15","C49488","Code_324"
"Laboratory Test Fasting Status","74c76f7d-0288-48fe-8e2c-aceb8b9d89bb","http://www.cdisc.org","Code","2023-12-15","C83309","Code_325"
"SODIUM","30697403-1fea-4e51-a593-c4ef80ceaa1b","http://www.cdisc.org","Code","2023-12-15","C64809","Code_326"
"SYSBP","c426dfe9-3f05-4ece-b0a4-72fb0db620e6","http://www.cdisc.org","Code","2023-12-15","C25298","Code_327"
"Clinical Test Result","db67fb9a-1dee-4e59-bfcc-cf72c5812b5c","http://www.cdisc.org","Code","2023-12-15","C77140","Code_328"
"Unit of Pressure","73c9fa2b-e3a9-43c6-9598-a981a22967b3","http://www.cdisc.org","Code","2023-12-15","C49669","Code_329"
"Sitting","5e405709-bc7f-450c-8741-cab934b47bc0","http://www.cdisc.org","Code","2023-12-15","C62122","Code_330"
"Standing","8482ffe0-0280-4fab-9761-96b099a69df4","http://www.cdisc.org","Code","2023-12-15","C62166","Code_331"
"Supine Position","4d6eb954-0979-4787-ad07-503da57c9a34","http://www.cdisc.org","Code","2023-12-15","C62167","Code_332"
"Body Position","feb60cc5-c3e1-44f4-9e55-4077d0637190","http://www.cdisc.org","Code","2023-12-15","C62164","Code_333"
"Brachial Artery","fd060ff0-0bc6-4032-a476-e095b0ac9ce9","http://www.cdisc.org","Code","2023-12-15","C12681","Code_334"
"Common Carotid Artery","0992128b-babd-4ce0-a7cd-f52365e68f14","http://www.cdisc.org","Code","2023-12-15","C12687","Code_335"
"Dorsalis Pedis Artery","48d99e0c-6ad3-464b-83f7-00e301c0ce14","http://www.cdisc.org","Code","2023-12-15","C32478","Code_336"
"Femoral Artery","9fc37f50-4e3f-4200-83f6-30c50b3eb3af","http://www.cdisc.org","Code","2023-12-15","C12715","Code_337"
"Radial Artery","b6aa56e4-04d4-4666-9d9f-6b52c6dce6c8","http://www.cdisc.org","Code","2023-12-15","C12838","Code_338"
"Anatomic Site","aaf2810b-2741-4460-8ec0-ccf104bd440a","http://www.cdisc.org","Code","2023-12-15","C13717","Code_339"
"Left","9b7ca9d2-b27f-44fa-8777-b5e9157198a9","http://www.cdisc.org","Code","2023-12-15","C25229","Code_340"
"Right","3f23657d-c5de-42e9-bddd-d162abc237a2","http://www.cdisc.org","Code","2023-12-15","C25228","Code_341"
"Laterality","5146a611-12a8-4bae-b1cb-0825a14ca999","http://www.cdisc.org","Code","2023-12-15","C25185","Code_342"
"SYSBP","1f5e7cf1-a3dc-4d87-bf18-24ad7fc4698b","http://www.cdisc.org","Code","2023-12-15","C25298","Code_343"
"DIABP","c84579b6-ad0c-4567-8082-df6755cea908","http://www.cdisc.org","Code","2023-12-15","C25299","Code_344"
"Clinical Test Result","a0401a89-c906-40a2-b4d5-314b55764fd9","http://www.cdisc.org","Code","2023-12-15","C77140","Code_345"
"Unit of Pressure","415e9967-65a8-4429-874b-a2b65345ff33","http://www.cdisc.org","Code","2023-12-15","C49669","Code_346"
"Sitting","7b2bb5e2-efb4-4440-a1ab-98cddb1c8e2f","http://www.cdisc.org","Code","2023-12-15","C62122","Code_347"
"Standing","c60f814f-4362-48f8-95fa-99d66079689a","http://www.cdisc.org","Code","2023-12-15","C62166","Code_348"
"Supine Position","04fa0450-941e-49a0-b80f-6f448247f4cc","http://www.cdisc.org","Code","2023-12-15","C62167","Code_349"
"Body Position","9a89b366-5e26-49dd-8796-348454e58310","http://www.cdisc.org","Code","2023-12-15","C62164","Code_350"
"Brachial Artery","76443ede-c4a1-4ad8-a3d8-1733d4f12e95","http://www.cdisc.org","Code","2023-12-15","C12681","Code_351"
"Common Carotid Artery","31987552-fd54-471a-9e0c-7f68b722527a","http://www.cdisc.org","Code","2023-12-15","C12687","Code_352"
"Dorsalis Pedis Artery","83008f7f-7b08-4c5c-994b-87172e2fed8d","http://www.cdisc.org","Code","2023-12-15","C32478","Code_353"
"Femoral Artery","2d16a9b7-b314-4007-aec1-4af432bf9091","http://www.cdisc.org","Code","2023-12-15","C12715","Code_354"
"Radial Artery","157de2a1-2033-4da9-a345-69e4db09aadd","http://www.cdisc.org","Code","2023-12-15","C12838","Code_355"
"Anatomic Site","2f4d0232-cf63-49f9-943a-6e9e89d7e5b8","http://www.cdisc.org","Code","2023-12-15","C13717","Code_356"
"Left","528ec1f5-4567-48fa-bc3e-f694cfbd08d3","http://www.cdisc.org","Code","2023-12-15","C25229","Code_357"
"Right","958272cc-3317-4787-9ef9-0d49419ec893","http://www.cdisc.org","Code","2023-12-15","C25228","Code_358"
"Laterality","c1af5a42-06a4-4923-880e-fc6896287e64","http://www.cdisc.org","Code","2023-12-15","C25185","Code_359"
"DIABP","3d626c72-efc9-4008-b0ea-c727b013eecb","http://www.cdisc.org","Code","2023-12-15","C25299","Code_360"
"HR","93eb5ac6-926f-4664-aced-60357afa4f43","http://www.cdisc.org","Code","2023-12-15","C49677","Code_361"
"Clinical Test Result","9531be0d-d2c2-47a2-9110-710c12a878fc","http://www.cdisc.org","Code","2023-12-15","C77140","Code_362"
"Count per Minute","ae7d8399-4b47-4330-9d00-18ab3e968cb2","http://www.cdisc.org","Code","2023-12-15","C73688","Code_363"
"Sitting","7d03c214-9729-496d-9c05-7fa337d83bd5","http://www.cdisc.org","Code","2023-12-15","C62122","Code_364"
"Standing","1e64d801-ea2f-4511-ba20-9a6bca766536","http://www.cdisc.org","Code","2023-12-15","C62166","Code_365"
"Supine Position","b909e23b-c880-4901-83b4-b5e5734f781b","http://www.cdisc.org","Code","2023-12-15","C62167","Code_366"
"Body Position","7678368e-0271-4ab3-82fe-50b54281bc8a","http://www.cdisc.org","Code","2023-12-15","C62164","Code_367"
"Brachial Artery","cc128ba3-033d-4559-b6ac-44aaa604d343","http://www.cdisc.org","Code","2023-12-15","C12681","Code_368"
"Common Carotid Artery","023904ce-17bd-4241-b9ac-f5ec44bb9f9d","http://www.cdisc.org","Code","2023-12-15","C12687","Code_369"
"Dorsalis Pedis Artery","b1dc232d-e5e3-49f5-9228-397f15e37d2c","http://www.cdisc.org","Code","2023-12-15","C32478","Code_370"
"Femoral Artery","60c82c32-6a79-488f-859f-1e2ba1fca67b","http://www.cdisc.org","Code","2023-12-15","C12715","Code_371"
"Radial Artery","f164504a-1e64-43c4-9fba-88a13263e5eb","http://www.cdisc.org","Code","2023-12-15","C12838","Code_372"
"Anatomic Site","0858d35d-ca97-415b-bc5a-aa979e0bef26","http://www.cdisc.org","Code","2023-12-15","C13717","Code_373"
"Left","bc60046e-785c-495c-833e-be00718bace7","http://www.cdisc.org","Code","2023-12-15","C25229","Code_374"
"Right","ce8be31e-f234-437a-81b8-0adf60bbc305","http://www.cdisc.org","Code","2023-12-15","C25228","Code_375"
"Laterality","c8498800-dad2-49f7-a09b-57007396493f","http://www.cdisc.org","Code","2023-12-15","C25185","Code_376"
"HR","7316779d-8dcc-4cfc-80ab-b80664f4ee96","http://www.cdisc.org","Code","2023-12-15","C49677","Code_377"
